restoration_case_id,model_name,algorithm,inpaint_radius,opencv_version,restoration_generator_name,restoration_generator_version,execution_device,execution_backend,operating_system,processor,python_version,retry_count,dataset_name,source_case_id,source_case_id_original,case_id,painting_id,telea_applicability,source_mask_semantics,telea_mask_threshold,clean_path,damaged_path,mask_path,restored_filename,restored_path,restored_sha256,runtime_seconds,started_at_utc,completed_at_utc,output_written,status,issue,source_metadata_path,mask_id,mask_type,generator_name,generator_version,generated_at_utc,generation_action,clean_filename,mask_filename,damaged_filename,damage_fill_strategy,damage_fill_r,damage_fill_g,damage_fill_b,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,width,height,mode,format,damaged_file_size_bytes,clean_sha256,mask_sha256,damaged_sha256,config_version,experiment_name,experiment_version,notebook_stage,base_mask_id,base_mask_type,sensitivity_mask_id,target_percentage_content,target_pixels,realised_pixels,realised_percentage_content,realised_percentage_full,percentage_error_content,absolute_percentage_error_content,absolute_pixel_error,scale_factor,base_mask_pixels,base_percentage_content,base_percentage_full,content_area_pixels,content_bbox_left,content_bbox_top,content_bbox_right,content_bbox_bottom,deterministic_seed,global_seed,base_mask_path,sensitivity_mask_filename,sensitivity_mask_path,base_mask_sha256,sensitivity_mask_sha256,sensitivity_mask_file_size_bytes,source,title,artist,category,full_generation_started_at_utc,full_generation_completed_at_utc,variant_id,robustness_group_id,painting_index,mask_type_index,variant_index,painting_seed,mask_seed,variant_seed,generation_attempt_index,generation_seed,maximum_generation_attempts,generation_area_tolerance,raw_mask_pixels,content_x_min,content_y_min,content_x_max,content_y_max,canvas_area_pixels,padding_area_pixels,actual_mask_area_pixels,damaged_content_pixels,padding_overlap_pixels,actual_mask_area_percentage_content,actual_mask_area_percentage_full,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,bbox_width,bbox_height,bbox_area_pixels,bbox_fill_ratio,bbox_aspect_ratio,connected_component_count,largest_component_pixels,smallest_component_pixels,mean_component_pixels,median_component_pixels,component_area_std_pixels,largest_component_fraction,component_density_per_100k_content_pixels,mean_component_aspect_ratio,maximum_component_aspect_ratio,touches_content_border,minimum_distance_to_content_border_pixels,centroid_x_pixels,centroid_y_pixels,centroid_x_normalised_content,centroid_y_normalised_content,centroid_quadrant,mask_bbox_width_normalised_content,mask_bbox_height_normalised_content,mask_bbox_area_fraction_content_bbox,touches_left_content_border,touches_right_content_border,touches_top_content_border,touches_bottom_content_border,mask_file_size_bytes,mask_generator_name,mask_generator_version,full_generation_finished_at_utc,full_generation_duration_seconds,degradation_type,severity,severity_rank,is_combined,component_degradations,component_count,case_seed,effect_mask_seed,operator_seeds_json,operator_parameters_json,effect_support_pixels,effect_active_pixels,effect_percentage_content,effect_percentage_full,effect_mean_intensity,effect_max_intensity,effect_bbox_x_min,effect_bbox_y_min,effect_bbox_x_max,effect_bbox_y_max,effect_centroid_x,effect_centroid_y,changed_pixels,changed_percentage_full,outside_effect_changed_pixels,inside_effect_changed_pixels,mean_absolute_difference_effect,maximum_absolute_difference,effect_mask_filename,effect_mask_path,degraded_filename,degraded_path,effect_mask_sha256,degraded_sha256,effect_mask_file_size_bytes,degraded_file_size_bytes
opencv_telea__canonical__canonical__p011_zero_control,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p011_zero_control,p011_zero_control,canonical__p011_zero_control,p011,primary,binary_missing_content,127,data/processed/clean/p011_clean.png,data/processed/masked/p011_zero_control_damaged.png,data/processed/masks/p011_zero_control_mask.png,canonical__p011_zero_control_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p011_zero_control_restored_opencv_telea.png,0ffabfe2fd662e4196288479ccfe36357db824d9a54e571be1b815a285d3851e,0.43683389999205247,2026-07-26T14:04:02.071285+00:00,2026-07-26T14:04:02.507988+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p011_zero_control,zero_control,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p011_clean.png,p011_zero_control_mask.png,p011_zero_control_damaged.png,white_fill,255.0,255.0,255.0,0.0,0.0,0.0,768,768,RGB,PNG,605595.0,0ffabfe2fd662e4196288479ccfe36357db824d9a54e571be1b815a285d3851e,49e2b0f2e0dc8fe44017bdabfa19ff50311b0bdd17623355fd396afa7862f30a,0ffabfe2fd662e4196288479ccfe36357db824d9a54e571be1b815a285d3851e,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p012_loss_large,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p012_loss_large,p012_loss_large,canonical__p012_loss_large,p012,primary,binary_missing_content,127,data/processed/clean/p012_clean.png,data/processed/masked/p012_loss_large_damaged.png,data/processed/masks/p012_loss_large_mask.png,canonical__p012_loss_large_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p012_loss_large_restored_opencv_telea.png,e00ebb8fa1c23e0d04783c411af7723dc7fb2e1dfb8b280c3e3324e064e78d56,0.5160214999923483,2026-07-26T14:04:02.510691+00:00,2026-07-26T14:04:03.026294+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p012_loss_large,loss_large,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p012_clean.png,p012_loss_large_mask.png,p012_loss_large_damaged.png,white_fill,255.0,255.0,255.0,46029.0,10.533145,7.803853,768,768,RGB,PNG,609419.0,0dafefebb899989e4aa56a12e507133d93f3f31edffa90816ba5a9d2b5e051e5,435915fb16bf70e25b44d9c2a9b803b68fa2d3994a051e6be1bd5aa7029ff8d1,d1260a212e134556618cb4fbb8af45bb15af8be050a4e71f8fb519b94bc77b8f,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p012_loss_small,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p012_loss_small,p012_loss_small,canonical__p012_loss_small,p012,primary,binary_missing_content,127,data/processed/clean/p012_clean.png,data/processed/masked/p012_loss_small_damaged.png,data/processed/masks/p012_loss_small_mask.png,canonical__p012_loss_small_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p012_loss_small_restored_opencv_telea.png,bb55ba524f2a467f3297347cace87013d02333c5e18bda972cafebf895c13d8d,0.4831333000329323,2026-07-26T14:04:03.028808+00:00,2026-07-26T14:04:03.510517+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p012_loss_small,loss_small,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p012_clean.png,p012_loss_small_mask.png,p012_loss_small_damaged.png,white_fill,255.0,255.0,255.0,22276.0,5.097576,3.77672,768,768,RGB,PNG,652632.0,0dafefebb899989e4aa56a12e507133d93f3f31edffa90816ba5a9d2b5e051e5,48c40680e97cae4a90517758a12d49e1943db07d0aa78b90c50f76dc1c737e5e,40affc6a0a7421b9b95e27b5fbaad179d0e81335b1675454bc4286b58dadcca4,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p012_mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p012_mixed_damage,p012_mixed_damage,canonical__p012_mixed_damage,p012,primary,binary_missing_content,127,data/processed/clean/p012_clean.png,data/processed/masked/p012_mixed_damage_damaged.png,data/processed/masks/p012_mixed_damage_mask.png,canonical__p012_mixed_damage_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p012_mixed_damage_restored_opencv_telea.png,b43b7167b270e888508d64e11701fd6e7d1d0fcbf22f4c3b19042caec6359ddd,0.5252260999986902,2026-07-26T14:04:03.514805+00:00,2026-07-26T14:04:04.038579+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p012_mixed_damage,mixed_damage,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p012_clean.png,p012_mixed_damage_mask.png,p012_mixed_damage_damaged.png,white_fill,255.0,255.0,255.0,41283.0,9.447084,6.999207,768,768,RGB,PNG,637547.0,0dafefebb899989e4aa56a12e507133d93f3f31edffa90816ba5a9d2b5e051e5,32b433f09475e270fc46e76f8b042ebfb91d39dd0038d8313324e792909d6278,7718fa1efdacff0e7f65532ca9e15156d3b4ea332ff28ddbf7340571a5e057c8,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p012_scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p012_scratch_thin,p012_scratch_thin,canonical__p012_scratch_thin,p012,primary,binary_missing_content,127,data/processed/clean/p012_clean.png,data/processed/masked/p012_scratch_thin_damaged.png,data/processed/masks/p012_scratch_thin_mask.png,canonical__p012_scratch_thin_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p012_scratch_thin_restored_opencv_telea.png,88ebf934dab00d93f48b4f0f9294826875b8bff8c8c1f59ac7a1d0372cdea049,0.4873900000238791,2026-07-26T14:04:04.041619+00:00,2026-07-26T14:04:04.528122+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p012_scratch_thin,scratch_thin,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p012_clean.png,p012_scratch_thin_mask.png,p012_scratch_thin_damaged.png,white_fill,255.0,255.0,255.0,9579.0,2.192031,1.624044,768,768,RGB,PNG,682714.0,0dafefebb899989e4aa56a12e507133d93f3f31edffa90816ba5a9d2b5e051e5,4eb17c2252827b1925280cac5e16b7b1c3c07758773aa547082fc7c1b97f2de4,b84663239229781e689bbb4eedc366cf6d2b4c8e14f5b27c2980b02881e50116,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p012_zero_control,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p012_zero_control,p012_zero_control,canonical__p012_zero_control,p012,primary,binary_missing_content,127,data/processed/clean/p012_clean.png,data/processed/masked/p012_zero_control_damaged.png,data/processed/masks/p012_zero_control_mask.png,canonical__p012_zero_control_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p012_zero_control_restored_opencv_telea.png,0dafefebb899989e4aa56a12e507133d93f3f31edffa90816ba5a9d2b5e051e5,0.45016569999279454,2026-07-26T14:04:04.531579+00:00,2026-07-26T14:04:04.981466+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p012_zero_control,zero_control,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p012_clean.png,p012_zero_control_mask.png,p012_zero_control_damaged.png,white_fill,255.0,255.0,255.0,0.0,0.0,0.0,768,768,RGB,PNG,677316.0,0dafefebb899989e4aa56a12e507133d93f3f31edffa90816ba5a9d2b5e051e5,49e2b0f2e0dc8fe44017bdabfa19ff50311b0bdd17623355fd396afa7862f30a,0dafefebb899989e4aa56a12e507133d93f3f31edffa90816ba5a9d2b5e051e5,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p013_loss_large,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p013_loss_large,p013_loss_large,canonical__p013_loss_large,p013,primary,binary_missing_content,127,data/processed/clean/p013_clean.png,data/processed/masked/p013_loss_large_damaged.png,data/processed/masks/p013_loss_large_mask.png,canonical__p013_loss_large_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p013_loss_large_restored_opencv_telea.png,9ab924a5313c015e9fe75fd9ace272b9edbbef0630ace08fd2389c08a97ec3a1,0.451850600016769,2026-07-26T14:04:04.984511+00:00,2026-07-26T14:04:05.436736+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p013_loss_large,loss_large,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p013_clean.png,p013_loss_large_mask.png,p013_loss_large_damaged.png,white_fill,255.0,255.0,255.0,48212.0,11.755813,8.173964,768,768,RGB,PNG,636392.0,ab2e5caeaa57270afc7b61f8e4c2e2387942afab0da003318f9ddf3a3f3d50e6,f5c64d57b2d18b7cfe62cd2870b9a00d38b6596d556e0581f62dc34864be4526,6fa1b4b25fb97392ad0eea75bbb5759f09e74c25cbdbdd181e212b392892d582,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p013_loss_small,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p013_loss_small,p013_loss_small,canonical__p013_loss_small,p013,primary,binary_missing_content,127,data/processed/clean/p013_clean.png,data/processed/masked/p013_loss_small_damaged.png,data/processed/masks/p013_loss_small_mask.png,canonical__p013_loss_small_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p013_loss_small_restored_opencv_telea.png,ee1e1bc842d82ceb5ae6b5ef4c99674459c9c6bde981da5c55bc1b51c342957f,0.40616390004288405,2026-07-26T14:04:05.438748+00:00,2026-07-26T14:04:05.845604+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p013_loss_small,loss_small,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p013_clean.png,p013_loss_small_mask.png,p013_loss_small_damaged.png,white_fill,255.0,255.0,255.0,18639.0,4.544856,3.160095,768,768,RGB,PNG,694216.0,ab2e5caeaa57270afc7b61f8e4c2e2387942afab0da003318f9ddf3a3f3d50e6,8973496d81a8b806cb27acace596e3c8057af5b356dc269e0ab6d8f863b13e87,2becb7f0b78a75a1404cfaeb17d20a9516c4654d3d8b6931a8e010ecfd961dca,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p013_mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p013_mixed_damage,p013_mixed_damage,canonical__p013_mixed_damage,p013,primary,binary_missing_content,127,data/processed/clean/p013_clean.png,data/processed/masked/p013_mixed_damage_damaged.png,data/processed/masks/p013_mixed_damage_mask.png,canonical__p013_mixed_damage_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p013_mixed_damage_restored_opencv_telea.png,cd2740190955e576a4014715030345003bd7db825bd547be154d72881497bd39,0.4514511000015773,2026-07-26T14:04:05.846621+00:00,2026-07-26T14:04:06.298495+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p013_mixed_damage,mixed_damage,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p013_clean.png,p013_mixed_damage_mask.png,p013_mixed_damage_damaged.png,white_fill,255.0,255.0,255.0,35229.0,8.590092,5.972799,768,768,RGB,PNG,665884.0,ab2e5caeaa57270afc7b61f8e4c2e2387942afab0da003318f9ddf3a3f3d50e6,a1db591487c0e2bc95df21a34796af3384ce148a202594a2426aeef3012fe046,2770623af5942cf1030cd3ea860b8ae372927c8cef4833bf1fec2077ffc9857a,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p013_scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p013_scratch_thin,p013_scratch_thin,canonical__p013_scratch_thin,p013,primary,binary_missing_content,127,data/processed/clean/p013_clean.png,data/processed/masked/p013_scratch_thin_damaged.png,data/processed/masks/p013_scratch_thin_mask.png,canonical__p013_scratch_thin_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p013_scratch_thin_restored_opencv_telea.png,cfce9f591e6a75fd1ff661c18b4d5c4db1267fe558e2d2813915b6de094f2e9b,0.3867013000417501,2026-07-26T14:04:06.301456+00:00,2026-07-26T14:04:06.688510+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p013_scratch_thin,scratch_thin,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p013_clean.png,p013_scratch_thin_mask.png,p013_scratch_thin_damaged.png,white_fill,255.0,255.0,255.0,8069.0,1.967511,1.368035,768,768,RGB,PNG,723425.0,ab2e5caeaa57270afc7b61f8e4c2e2387942afab0da003318f9ddf3a3f3d50e6,171458e7f53a3060736b38edcf756df9589f9c7e87a26b3cbdb3e20e56d478f0,7a6563335a20d5de96e43a991168aeadc6ee3d765cbef8c8cb16f242fa6f85e4,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p013_zero_control,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p013_zero_control,p013_zero_control,canonical__p013_zero_control,p013,primary,binary_missing_content,127,data/processed/clean/p013_clean.png,data/processed/masked/p013_zero_control_damaged.png,data/processed/masks/p013_zero_control_mask.png,canonical__p013_zero_control_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p013_zero_control_restored_opencv_telea.png,ab2e5caeaa57270afc7b61f8e4c2e2387942afab0da003318f9ddf3a3f3d50e6,0.36565069999778643,2026-07-26T14:04:06.691621+00:00,2026-07-26T14:04:07.053856+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p013_zero_control,zero_control,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p013_clean.png,p013_zero_control_mask.png,p013_zero_control_damaged.png,white_fill,255.0,255.0,255.0,0.0,0.0,0.0,768,768,RGB,PNG,718358.0,ab2e5caeaa57270afc7b61f8e4c2e2387942afab0da003318f9ddf3a3f3d50e6,49e2b0f2e0dc8fe44017bdabfa19ff50311b0bdd17623355fd396afa7862f30a,ab2e5caeaa57270afc7b61f8e4c2e2387942afab0da003318f9ddf3a3f3d50e6,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p014_loss_large,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p014_loss_large,p014_loss_large,canonical__p014_loss_large,p014,primary,binary_missing_content,127,data/processed/clean/p014_clean.png,data/processed/masked/p014_loss_large_damaged.png,data/processed/masks/p014_loss_large_mask.png,canonical__p014_loss_large_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p014_loss_large_restored_opencv_telea.png,c0fd6fbe555da51da5a3f9b18bb744eb138cafa72fd6a3cdbb7ee23be4b3c38b,0.39659020002000034,2026-07-26T14:04:07.057978+00:00,2026-07-26T14:04:07.455544+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p014_loss_large,loss_large,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p014_clean.png,p014_loss_large_mask.png,p014_loss_large_damaged.png,white_fill,255.0,255.0,255.0,48567.0,14.537536,8.234151,768,768,RGB,PNG,426805.0,9afe2858c9da3b0d02763ab3bcc308ea9bd4a570b82cd6bcf23f7d52d102cbb4,2b922dab8268d8a11b91f3c950e7d17e7f125e8fba8bb9fe565211b24d90072c,0307a3b0123fe38d87c55adb4baddfbb39a716e81ea9b40d407fe62be9767945,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p014_loss_small,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p014_loss_small,p014_loss_small,canonical__p014_loss_small,p014,primary,binary_missing_content,127,data/processed/clean/p014_clean.png,data/processed/masked/p014_loss_small_damaged.png,data/processed/masks/p014_loss_small_mask.png,canonical__p014_loss_small_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p014_loss_small_restored_opencv_telea.png,05d4f0236f2f8eaccd9513416ea914679a822ecaaec8e5f660f97882200473b2,0.344658599991817,2026-07-26T14:04:07.458055+00:00,2026-07-26T14:04:07.802193+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p014_loss_small,loss_small,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p014_clean.png,p014_loss_small_mask.png,p014_loss_small_damaged.png,white_fill,255.0,255.0,255.0,16029.0,4.797953,2.71759,768,768,RGB,PNG,481995.0,9afe2858c9da3b0d02763ab3bcc308ea9bd4a570b82cd6bcf23f7d52d102cbb4,30e444f92ff7ffb3d6355f512aee0c1659cd8a7f8e81cda87c862562bfc71204,c7a4413a6c8958ce843a5fe76382bf1903f5de85a8664e7c0509d95e0ef03bf9,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p014_mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p014_mixed_damage,p014_mixed_damage,canonical__p014_mixed_damage,p014,primary,binary_missing_content,127,data/processed/clean/p014_clean.png,data/processed/masked/p014_mixed_damage_damaged.png,data/processed/masks/p014_mixed_damage_mask.png,canonical__p014_mixed_damage_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p014_mixed_damage_restored_opencv_telea.png,5691afd3bb62e0ff251037b8e07fa55752ec1643a95f70beab64de42626caa0f,0.3981549000018276,2026-07-26T14:04:07.804222+00:00,2026-07-26T14:04:08.203282+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p014_mixed_damage,mixed_damage,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p014_clean.png,p014_mixed_damage_mask.png,p014_mixed_damage_damaged.png,white_fill,255.0,255.0,255.0,41872.0,12.533525,7.099067,768,768,RGB,PNG,452179.0,9afe2858c9da3b0d02763ab3bcc308ea9bd4a570b82cd6bcf23f7d52d102cbb4,fdafaf820aeedcdc7a95690db355cc9a9eb5bd005d8cbcfdaf78eb4eed0a7004,e624c68d2606b2bdadf6c52b09e7e9cbc3281d344c7c6d18f60987ef98761ac6,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
