table_name,dataset_name,evaluation_region,mask_type,category,lama_applicability,metric,row_count,mean_value,median_value,std_value,min_value,max_value,positive_improvement_count,negative_improvement_count,zero_improvement_count,positive_improvement_share
dataset_mask_type_by_region,canonical,mask_bbox_crop,mixed_damage,,,mse_improvement,50,2609.1385837078096,2787.3784523010254,1094.7637262898222,428.1031951904297,4704.733589172363,50,0,0,1.0
dataset_mask_type_by_region,canonical,full_image,scratch_thin,,,mse_improvement,50,479.1096566134691,476.76019728183746,236.07627001445314,55.0936419069767,1144.4733745455742,50,0,0,1.0
dataset_mask_type_by_region,canonical,content_region,scratch_thin,,,mse_improvement,50,630.2204732710123,606.596470117569,310.9044801089654,55.0936419069767,1525.9644587039948,50,0,0,1.0
dataset_mask_type_by_region,canonical,masked_region,scratch_thin,,,mse_improvement,50,29171.48415649414,29626.9252243042,11865.634736704298,3920.3221282958984,53519.212226867676,50,0,0,1.0
dataset_mask_type_by_region,canonical,boundary_region,scratch_thin,,,mse_improvement,50,10680.463129386902,11156.29312133789,4356.405710000616,1573.23375415802,20618.384669303894,50,0,0,1.0
dataset_mask_type_by_region,canonical,outside_mask_region,scratch_thin,,,mse_improvement,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0
dataset_mask_type_by_region,canonical,mask_bbox_crop,scratch_thin,,,mse_improvement,50,640.9724839872122,644.0567396879196,302.01744606687635,55.60041460394859,1484.722030878067,50,0,0,1.0
dataset_mask_type_by_region,canonical,full_image,zero_control,,,mse_improvement,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0
dataset_mask_type_by_region,canonical,content_region,zero_control,,,mse_improvement,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0
dataset_mask_type_by_region,damage_size,full_image,,,,mse_improvement,35,1954.5404281812055,1414.1417770385742,1834.3634526329247,179.63721323013306,8393.367767333984,35,0,0,1.0
dataset_mask_type_by_region,damage_size,content_region,,,,mse_improvement,35,2519.8208989858626,1893.7807159423828,2171.2237641053275,244.61231863498688,9722.631950378418,35,0,0,1.0
dataset_mask_type_by_region,damage_size,masked_region,,,,mse_improvement,35,26667.04751118251,23642.714782714844,12611.081364078884,12202.500091552734,48584.8349609375,35,0,0,1.0
dataset_mask_type_by_region,damage_size,boundary_region,,,,mse_improvement,35,13799.297495378767,12661.80404663086,6423.1977344957195,5903.557159423828,25581.062441825867,35,0,0,1.0
dataset_mask_type_by_region,damage_size,outside_mask_region,,,,mse_improvement,35,0.0,0.0,0.0,0.0,0.0,0,0,35,0.0
dataset_mask_type_by_region,damage_size,mask_bbox_crop,,,,mse_improvement,35,14342.895186451504,11799.982116699219,7092.858423737201,5456.499496459961,27356.119201660156,35,0,0,1.0
dataset_mask_type_by_region,mask_robustness,full_image,,,,mse_improvement,75,1459.0553007014591,916.6734240055084,1257.9325685292804,181.75601720809937,5389.894889831543,75,0,0,1.0
dataset_mask_type_by_region,mask_robustness,content_region,,,,mse_improvement,75,1908.689247344335,1307.449625968933,1528.9354146553094,247.49754810333252,6243.49885559082,75,0,0,1.0
dataset_mask_type_by_region,mask_robustness,masked_region,,,,mse_improvement,75,30922.26896095276,28711.128631591797,10846.379788028325,11830.683288574219,54879.52777671814,75,0,0,1.0
dataset_mask_type_by_region,mask_robustness,boundary_region,,,,mse_improvement,75,14273.036650664011,12926.803199768066,5284.364610108822,6716.0950927734375,27746.510957717896,75,0,0,1.0
dataset_mask_type_by_region,mask_robustness,outside_mask_region,,,,mse_improvement,75,0.0,0.0,0.0,0.0,0.0,0,0,75,0.0
dataset_mask_type_by_region,mask_robustness,mask_bbox_crop,,,,mse_improvement,75,6105.2011565176645,2130.669994354248,7180.29484471643,454.9153890609741,29448.972702026367,75,0,0,1.0
dataset_mask_type_by_region,synthetic_degradation,full_image,,,,mse_improvement,50,-66.42368109917065,-2.83966326713562,154.2726923769507,-783.637451171875,0.0,0,45,5,0.0
dataset_mask_type_by_region,synthetic_degradation,content_region,,,,mse_improvement,50,-86.87361662611045,-3.7125496566295624,194.63358934777435,-907.7430419921875,0.0,0,45,5,0.0
dataset_mask_type_by_region,synthetic_degradation,masked_region,,,,mse_improvement,50,-153.85157576849102,-12.607728958129883,253.94682810826026,-971.97314453125,0.0,0,45,5,0.0
dataset_mask_type_by_region,synthetic_degradation,boundary_region,,,,mse_improvement,50,-3.305940652755089,0.0,6.026227017829168,-24.38812017440796,0.0,0,15,35,0.0
dataset_mask_type_by_region,synthetic_degradation,outside_mask_region,,,,mse_improvement,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0
dataset_mask_type_by_region,synthetic_degradation,mask_bbox_crop,,,,mse_improvement,50,-113.6720147728722,-7.229104518890381,205.5950516204088,-886.351806640625,0.0,0,45,5,0.0
dataset_mask_type_by_region,canonical,full_image,loss_large,,,mae_improvement,50,12.307905143499374,12.019268691539764,4.805792525586781,4.6131861209869385,24.47186851501465,50,0,0,1.0
dataset_mask_type_by_region,canonical,content_region,loss_large,,,mae_improvement,50,15.913059336543084,15.499688565731049,5.638990655201847,5.044762969017029,29.148914575576782,50,0,0,1.0
dataset_mask_type_by_region,canonical,masked_region,loss_large,,,mae_improvement,50,128.82165981292724,129.92132139205933,41.066773541067036,37.612467765808105,214.41956043243408,50,0,0,1.0
dataset_mask_type_by_region,canonical,boundary_region,loss_large,,,mae_improvement,50,70.46689917087555,74.56950271129608,20.46733023449176,22.867741584777832,110.67459654808044,50,0,0,1.0
dataset_mask_type_by_region,canonical,outside_mask_region,loss_large,,,mae_improvement,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0
dataset_mask_type_by_region,canonical,mask_bbox_crop,loss_large,,,mae_improvement,50,65.79734425783157,66.02029180526733,24.559645317150647,13.44571042060852,115.84346294403076,50,0,0,1.0
dataset_mask_type_by_region,canonical,full_image,loss_small,,,mae_improvement,50,4.401689981371164,4.344277709722519,1.5226909052720838,1.1882239878177643,7.554423213005066,50,0,0,1.0
dataset_mask_type_by_region,canonical,content_region,loss_small,,,mae_improvement,50,5.776467607170344,5.834439530968666,2.045638545267872,1.5020676329731941,11.163445264101028,50,0,0,1.0
dataset_mask_type_by_region,canonical,masked_region,loss_small,,,mae_improvement,50,141.89738781452178,145.8944149017334,41.40751230257421,42.84172773361206,228.08351373672485,50,0,0,1.0
dataset_mask_type_by_region,canonical,boundary_region,loss_small,,,mae_improvement,50,70.26316717743873,71.41322958469391,19.691677206182483,20.10457932949066,110.49413073062897,50,0,0,1.0
dataset_mask_type_by_region,canonical,outside_mask_region,loss_small,,,mae_improvement,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0
dataset_mask_type_by_region,canonical,mask_bbox_crop,loss_small,,,mae_improvement,50,10.360456034988164,9.939930707216263,4.243939823773899,2.2031440511345863,25.96291494369507,50,0,0,1.0
dataset_mask_type_by_region,canonical,full_image,mixed_damage,,,mae_improvement,50,10.36763492524624,10.646192848682404,3.213402769131763,3.195010185241699,16.62324833869934,50,0,0,1.0
dataset_mask_type_by_region,canonical,content_region,mixed_damage,,,mae_improvement,50,13.67479063153267,13.723392069339752,4.436674792780425,4.251484781503677,21.32082962989807,50,0,0,1.0
dataset_mask_type_by_region,canonical,masked_region,mixed_damage,,,mae_improvement,50,141.46406410217284,146.22448301315308,42.25849759661794,47.56464910507202,217.11587524414062,50,0,0,1.0
dataset_mask_type_by_region,canonical,boundary_region,mixed_damage,,,mae_improvement,50,62.90157412290573,67.22449851036072,17.056523761694272,17.801220655441284,91.21915078163147,50,0,0,1.0
dataset_mask_type_by_region,canonical,outside_mask_region,mixed_damage,,,mae_improvement,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0
dataset_mask_type_by_region,canonical,mask_bbox_crop,mixed_damage,,,mae_improvement,50,13.634626980423928,14.293064534664154,4.297725685195499,4.162097752094269,20.89165061712265,50,0,0,1.0
dataset_mask_type_by_region,canonical,full_image,scratch_thin,,,mae_improvement,50,2.4664935822039844,2.425359297543764,0.9465857442957399,0.519496239721775,4.86550622433424,50,0,0,1.0
dataset_mask_type_by_region,canonical,content_region,scratch_thin,,,mae_improvement,50,3.24415678858757,3.1847160384058952,1.2376710716570547,0.519496239721775,6.487341791391373,50,0,0,1.0
