case_id,dataset_name,painting_id,mask_id,mask_type,evaluation_region,method,source_id,source_relative_path,metric_family,metric_column,metric_name,metric_value_type,metric_direction,metric_value,metric_value_is_numeric,status,issue,restored_path
mask_robustness__p026__loss_small__variant_05,mask_robustness,p026,,,masked_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,21.73587123251059,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__loss_small__variant_05_restored_lama.png
mask_robustness__p026__loss_small__variant_05,mask_robustness,p026,,,boundary_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,30.283955431567566,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__loss_small__variant_05_restored_lama.png
mask_robustness__p026__loss_small__variant_05,mask_robustness,p026,,,outside_mask_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,inf,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__loss_small__variant_05_restored_lama.png
mask_robustness__p026__loss_small__variant_05,mask_robustness,p026,,,mask_bbox_crop,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,31.92486780755744,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__loss_small__variant_05_restored_lama.png
mask_robustness__p026__scratch_thin__variant_01,mask_robustness,p026,,,full_image,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,44.42980208665993,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_01_restored_lama.png
mask_robustness__p026__scratch_thin__variant_01,mask_robustness,p026,,,content_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,42.81074652044762,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_01_restored_lama.png
mask_robustness__p026__scratch_thin__variant_01,mask_robustness,p026,,,masked_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,25.828288072805865,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_01_restored_lama.png
mask_robustness__p026__scratch_thin__variant_01,mask_robustness,p026,,,boundary_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,30.17695887246352,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_01_restored_lama.png
mask_robustness__p026__scratch_thin__variant_01,mask_robustness,p026,,,outside_mask_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,inf,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_01_restored_lama.png
mask_robustness__p026__scratch_thin__variant_01,mask_robustness,p026,,,mask_bbox_crop,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,42.121113827384576,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_01_restored_lama.png
mask_robustness__p026__scratch_thin__variant_02,mask_robustness,p026,,,full_image,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,44.90614179253726,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_02_restored_lama.png
mask_robustness__p026__scratch_thin__variant_02,mask_robustness,p026,,,content_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,43.2870866462311,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_02_restored_lama.png
mask_robustness__p026__scratch_thin__variant_02,mask_robustness,p026,,,masked_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,26.34763567702938,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_02_restored_lama.png
mask_robustness__p026__scratch_thin__variant_02,mask_robustness,p026,,,boundary_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,30.84977695973015,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_02_restored_lama.png
mask_robustness__p026__scratch_thin__variant_02,mask_robustness,p026,,,outside_mask_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,inf,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_02_restored_lama.png
mask_robustness__p026__scratch_thin__variant_02,mask_robustness,p026,,,mask_bbox_crop,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,41.97562789310148,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_02_restored_lama.png
mask_robustness__p026__scratch_thin__variant_03,mask_robustness,p026,,,full_image,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,34.73810656465025,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_03_restored_lama.png
mask_robustness__p026__scratch_thin__variant_03,mask_robustness,p026,,,content_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,33.11905108419315,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_03_restored_lama.png
mask_robustness__p026__scratch_thin__variant_03,mask_robustness,p026,,,masked_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,16.08830214078934,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_03_restored_lama.png
mask_robustness__p026__scratch_thin__variant_03,mask_robustness,p026,,,boundary_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,18.28520251213788,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_03_restored_lama.png
mask_robustness__p026__scratch_thin__variant_03,mask_robustness,p026,,,outside_mask_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,inf,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_03_restored_lama.png
mask_robustness__p026__scratch_thin__variant_03,mask_robustness,p026,,,mask_bbox_crop,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,29.523479413147776,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_03_restored_lama.png
mask_robustness__p026__scratch_thin__variant_04,mask_robustness,p026,,,full_image,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,45.45797373433968,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_04_restored_lama.png
mask_robustness__p026__scratch_thin__variant_04,mask_robustness,p026,,,content_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,43.838918083887535,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_04_restored_lama.png
mask_robustness__p026__scratch_thin__variant_04,mask_robustness,p026,,,masked_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,26.614528196927083,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_04_restored_lama.png
mask_robustness__p026__scratch_thin__variant_04,mask_robustness,p026,,,boundary_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,30.8756377002246,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_04_restored_lama.png
mask_robustness__p026__scratch_thin__variant_04,mask_robustness,p026,,,outside_mask_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,inf,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_04_restored_lama.png
mask_robustness__p026__scratch_thin__variant_04,mask_robustness,p026,,,mask_bbox_crop,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,43.42060111929936,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_04_restored_lama.png
mask_robustness__p026__scratch_thin__variant_05,mask_robustness,p026,,,full_image,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,45.0354223339496,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_05_restored_lama.png
mask_robustness__p026__scratch_thin__variant_05,mask_robustness,p026,,,content_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,43.41636678193343,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_05_restored_lama.png
mask_robustness__p026__scratch_thin__variant_05,mask_robustness,p026,,,masked_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,26.491684569772143,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_05_restored_lama.png
mask_robustness__p026__scratch_thin__variant_05,mask_robustness,p026,,,boundary_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,31.12733337508319,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_05_restored_lama.png
mask_robustness__p026__scratch_thin__variant_05,mask_robustness,p026,,,outside_mask_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,inf,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_05_restored_lama.png
mask_robustness__p026__scratch_thin__variant_05,mask_robustness,p026,,,mask_bbox_crop,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,42.17876492895297,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p026__scratch_thin__variant_05_restored_lama.png
mask_robustness__p039__loss_large__variant_01,mask_robustness,p039,,,full_image,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,30.888412841128,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_01_restored_lama.png
mask_robustness__p039__loss_large__variant_01,mask_robustness,p039,,,content_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,29.54759157318601,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_01_restored_lama.png
mask_robustness__p039__loss_large__variant_01,mask_robustness,p039,,,masked_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,20.52318340282732,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_01_restored_lama.png
mask_robustness__p039__loss_large__variant_01,mask_robustness,p039,,,boundary_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,27.72824152860753,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_01_restored_lama.png
mask_robustness__p039__loss_large__variant_01,mask_robustness,p039,,,outside_mask_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,inf,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_01_restored_lama.png
mask_robustness__p039__loss_large__variant_01,mask_robustness,p039,,,mask_bbox_crop,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,22.671182698378747,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_01_restored_lama.png
mask_robustness__p039__loss_large__variant_02,mask_robustness,p039,,,full_image,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,26.609176640028505,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_02_restored_lama.png
mask_robustness__p039__loss_large__variant_02,mask_robustness,p039,,,content_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,25.26835678516083,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_02_restored_lama.png
mask_robustness__p039__loss_large__variant_02,mask_robustness,p039,,,masked_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,16.239861398869667,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_02_restored_lama.png
mask_robustness__p039__loss_large__variant_02,mask_robustness,p039,,,boundary_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,28.601633192047125,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_02_restored_lama.png
mask_robustness__p039__loss_large__variant_02,mask_robustness,p039,,,outside_mask_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,inf,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_02_restored_lama.png
mask_robustness__p039__loss_large__variant_02,mask_robustness,p039,,,mask_bbox_crop,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,19.275818978626532,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_02_restored_lama.png
mask_robustness__p039__loss_large__variant_03,mask_robustness,p039,,,full_image,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,24.6288536023288,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_03_restored_lama.png
mask_robustness__p039__loss_large__variant_03,mask_robustness,p039,,,content_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,23.28803205351019,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_03_restored_lama.png
mask_robustness__p039__loss_large__variant_03,mask_robustness,p039,,,masked_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,14.265866641377496,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_03_restored_lama.png
mask_robustness__p039__loss_large__variant_03,mask_robustness,p039,,,boundary_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,27.41745943802797,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_03_restored_lama.png
mask_robustness__p039__loss_large__variant_03,mask_robustness,p039,,,outside_mask_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,inf,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_03_restored_lama.png
mask_robustness__p039__loss_large__variant_03,mask_robustness,p039,,,mask_bbox_crop,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,16.784239743948895,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_03_restored_lama.png
mask_robustness__p039__loss_large__variant_04,mask_robustness,p039,,,full_image,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,26.968828721952804,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_04_restored_lama.png
mask_robustness__p039__loss_large__variant_04,mask_robustness,p039,,,content_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,25.628007355455438,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_04_restored_lama.png
mask_robustness__p039__loss_large__variant_04,mask_robustness,p039,,,masked_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,16.602959426689353,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_04_restored_lama.png
mask_robustness__p039__loss_large__variant_04,mask_robustness,p039,,,boundary_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,28.97180566041159,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_04_restored_lama.png
mask_robustness__p039__loss_large__variant_04,mask_robustness,p039,,,outside_mask_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,inf,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_04_restored_lama.png
mask_robustness__p039__loss_large__variant_04,mask_robustness,p039,,,mask_bbox_crop,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,18.8225191860758,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_04_restored_lama.png
mask_robustness__p039__loss_large__variant_05,mask_robustness,p039,,,full_image,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,29.434639641606843,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_05_restored_lama.png
mask_robustness__p039__loss_large__variant_05,mask_robustness,p039,,,content_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,28.093817628343576,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_05_restored_lama.png
mask_robustness__p039__loss_large__variant_05,mask_robustness,p039,,,masked_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,19.06155522737918,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_05_restored_lama.png
mask_robustness__p039__loss_large__variant_05,mask_robustness,p039,,,boundary_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,25.84979259406036,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_05_restored_lama.png
mask_robustness__p039__loss_large__variant_05,mask_robustness,p039,,,outside_mask_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,inf,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_05_restored_lama.png
mask_robustness__p039__loss_large__variant_05,mask_robustness,p039,,,mask_bbox_crop,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,21.84142765997635,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_large__variant_05_restored_lama.png
mask_robustness__p039__loss_small__variant_01,mask_robustness,p039,,,full_image,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,35.84170070735925,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_small__variant_01_restored_lama.png
mask_robustness__p039__loss_small__variant_01,mask_robustness,p039,,,content_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,34.50087999002898,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_small__variant_01_restored_lama.png
mask_robustness__p039__loss_small__variant_01,mask_robustness,p039,,,masked_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,21.033487361392357,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_small__variant_01_restored_lama.png
mask_robustness__p039__loss_small__variant_01,mask_robustness,p039,,,boundary_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,29.149494631529144,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_small__variant_01_restored_lama.png
mask_robustness__p039__loss_small__variant_01,mask_robustness,p039,,,outside_mask_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,inf,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_small__variant_01_restored_lama.png
mask_robustness__p039__loss_small__variant_01,mask_robustness,p039,,,mask_bbox_crop,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,32.50392337222542,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_small__variant_01_restored_lama.png
mask_robustness__p039__loss_small__variant_02,mask_robustness,p039,,,full_image,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,36.96502987011248,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_small__variant_02_restored_lama.png
mask_robustness__p039__loss_small__variant_02,mask_robustness,p039,,,content_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,35.624209194531865,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_small__variant_02_restored_lama.png
mask_robustness__p039__loss_small__variant_02,mask_robustness,p039,,,masked_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,22.15481006479323,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_small__variant_02_restored_lama.png
mask_robustness__p039__loss_small__variant_02,mask_robustness,p039,,,boundary_region,lama,lama_classical_metrics,outputs/metrics/classical_metrics_lama.csv,classical_metrics,restored_psnr,psnr,restored,higher_is_better,31.060021139446903,True,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\mask_robustness\mask_robustness__p039__loss_small__variant_02_restored_lama.png
