case_id,painting_id,category,title,mask_id,mask_type,model_name,selection_group,figure_filename,figure_path,full_pixel_count,masked_pixel_count,damaged_error_mean_full,restored_error_mean_full,improvement_mean_full,damaged_error_max_full,restored_error_max_full,improvement_min_full,improvement_max_full,damaged_error_mean_masked,restored_error_mean_masked,improvement_mean_masked,negative_improvement_pixels_masked,positive_improvement_pixels_masked,zero_improvement_pixels_masked,negative_improvement_percentage_masked,positive_improvement_percentage_masked,status,issue
p006_loss_small,p006,portrait_figure,Boy with a Sword,p006_loss_small,loss_small,opencv_telea,all_opencv_cases,p006_loss_small_opencv_telea_error_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p006_loss_small_opencv_telea_error_maps.png,589824,22150,8.362913131713867,0.12566345930099487,8.237249374389648,255.0,134.6666717529297,-39.00000762939453,255.0,222.69287109375,3.346245050430298,219.34661865234375,13,22137,0,0.05869074492099323,99.941309255079,ok,
p006_mixed_damage,p006,portrait_figure,Boy with a Sword,p006_mixed_damage,mixed_damage,opencv_telea,all_opencv_cases,p006_mixed_damage_opencv_telea_error_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p006_mixed_damage_opencv_telea_error_maps.png,589824,44236,17.033329010009766,0.4039040803909302,16.629423141479492,255.0,155.0,-58.0,255.0,227.11512756347656,5.385485649108887,221.72962951660156,10,44226,0,0.02260602224432589,99.97739397775567,ok,
p006_scratch_thin,p006,portrait_figure,Boy with a Sword,p006_scratch_thin,scratch_thin,opencv_telea,all_opencv_cases,p006_scratch_thin_opencv_telea_error_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p006_scratch_thin_opencv_telea_error_maps.png,589824,13053,4.960737228393555,0.07977069169282913,4.880967140197754,255.0,97.0,0.0,255.0,224.1601104736328,3.604586124420166,220.55552673339844,0,13053,0,0.0,100.0,ok,
p006_zero_control,p006,portrait_figure,Boy with a Sword,p006_zero_control,zero_control,opencv_telea,all_opencv_cases,p006_zero_control_opencv_telea_error_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p006_zero_control_opencv_telea_error_maps.png,589824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,,,ok,
p007_loss_large,p007,portrait_figure,Princesse de Broglie,p007_loss_large,loss_large,opencv_telea,all_opencv_cases,p007_loss_large_opencv_telea_error_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p007_loss_large_opencv_telea_error_maps.png,589824,47676,13.60853385925293,2.073509454727173,11.53502368927002,244.6666717529297,107.0,-26.333328247070312,241.6666717529297,168.3580780029297,25.652441024780273,142.7056427001953,64,47605,7,0.13423944961825657,99.85107811057975,ok,
p007_loss_small,p007,portrait_figure,Princesse de Broglie,p007_loss_small,loss_small,opencv_telea,all_opencv_cases,p007_loss_small_opencv_telea_error_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p007_loss_small_opencv_telea_error_maps.png,589824,23575,6.71978759765625,0.6154610514640808,6.104326248168945,239.3333282470703,95.66666412353516,0.0,232.0,168.12265014648438,15.398247718811035,152.72442626953125,0,23575,0,0.0,100.0,ok,
p007_mixed_damage,p007,portrait_figure,Princesse de Broglie,p007_mixed_damage,mixed_damage,opencv_telea,all_opencv_cases,p007_mixed_damage_opencv_telea_error_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p007_mixed_damage_opencv_telea_error_maps.png,589824,42099,12.161702156066895,1.8880577087402344,10.27364444732666,255.0,152.3333282470703,-70.66666412353516,255.0,170.39036560058594,26.45244789123535,143.9379119873047,161,41934,4,0.38243188674315304,99.60806669992162,ok,
p007_scratch_thin,p007,portrait_figure,Princesse de Broglie,p007_scratch_thin,scratch_thin,opencv_telea,all_opencv_cases,p007_scratch_thin_opencv_telea_error_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p007_scratch_thin_opencv_telea_error_maps.png,589824,10363,3.263810157775879,0.12770871818065643,3.136101722717285,255.0,87.33333587646484,0.0,255.0,185.7641143798828,7.268712043762207,178.49542236328125,0,10363,0,0.0,100.0,ok,
p007_zero_control,p007,portrait_figure,Princesse de Broglie,p007_zero_control,zero_control,opencv_telea,all_opencv_cases,p007_zero_control_opencv_telea_error_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p007_zero_control_opencv_telea_error_maps.png,589824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,,,ok,
p008_loss_large,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_loss_large,loss_large,opencv_telea,all_opencv_cases,p008_loss_large_opencv_telea_error_maps.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p008_loss_large_opencv_telea_error_maps.png,589824,48511,16.91254425048828,1.7329134941101074,15.179631233215332,243.6666717529297,86.0,0.0,240.0,205.6322021484375,21.06973648071289,184.56246948242188,0,48511,0,0.0,100.0,ok,
