case_id,painting_id,mask_id,mask_type,evaluation_region,clip_damaged_similarity_opencv,clip_restored_similarity_opencv,clip_similarity_improvement_opencv,dinov2_damaged_similarity_opencv,dinov2_restored_similarity_opencv,dinov2_similarity_improvement_opencv,clip_damaged_similarity_lama,clip_restored_similarity_lama,clip_similarity_improvement_lama,dinov2_damaged_similarity_lama,dinov2_restored_similarity_lama,dinov2_similarity_improvement_lama,clip_damaged_similarity_delta_lama_minus_opencv,clip_restored_similarity_delta_lama_minus_opencv,clip_similarity_improvement_delta_lama_minus_opencv,dinov2_damaged_similarity_delta_lama_minus_opencv,dinov2_restored_similarity_delta_lama_minus_opencv,dinov2_similarity_improvement_delta_lama_minus_opencv,metric_family,title,artist,date,category,style_or_period,medium,source,source_url,license,filename,winner_clip_restored_similarity,winner_clip_similarity_improvement,winner_dinov2_restored_similarity,winner_dinov2_similarity_improvement
p025_scratch_thin,p025,p025_scratch_thin,scratch_thin,mask_bbox_crop,0.9054344892501832,0.9989880323410034,0.0935535430908203,0.9467087388038636,0.998336911201477,0.0516281723976135,0.9054343700408936,0.9987446069717408,0.0933102369308471,0.9467087388038636,0.998466730117798,0.0517579913139343,-1.1920928966180355e-07,-0.0002434253692625843,-0.00024330615997320004,0.0,0.0001298189163209118,0.00012981891632080078,feature_similarity,The Quay de Paris in Rouen,Johannes Bosboom,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Quay-de-Paris-in-Rouen--8daf5b303aefa1b66277fe8526c0a25e,Public domain,p025.jpg,opencv,opencv,lama,lama
p025_zero_control,p025,p025_zero_control,zero_control,full_image,1.0,1.0,0.0,1.0,1.0,0.0,0.9999998807907104,0.9999998807907104,0.0,1.0,1.0,0.0,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.0,0.0,0.0,feature_similarity,The Quay de Paris in Rouen,Johannes Bosboom,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Quay-de-Paris-in-Rouen--8daf5b303aefa1b66277fe8526c0a25e,Public domain,p025.jpg,opencv,tie,tie,tie
p025_zero_control,p025,p025_zero_control,zero_control,content_region,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,feature_similarity,The Quay de Paris in Rouen,Johannes Bosboom,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Quay-de-Paris-in-Rouen--8daf5b303aefa1b66277fe8526c0a25e,Public domain,p025.jpg,tie,tie,tie,tie
p026_loss_large,p026,p026_loss_large,loss_large,full_image,0.8914862871170044,0.9567813277244568,0.0652950406074523,0.7512215375900269,0.7897817492485046,0.0385602116584777,0.8914862275123596,0.9893200397491456,0.0978338122367858,0.7512215375900269,0.9089691638946532,0.1577476263046264,-5.960464477539063e-08,0.03253871202468883,0.03253877162933351,0.0,0.11918741464614857,0.11918741464614871,feature_similarity,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,lama,lama,lama,lama
p026_loss_large,p026,p026_loss_large,loss_large,content_region,0.800504207611084,0.9278186559677124,0.1273144483566284,0.829494059085846,0.8057541847229004,-0.0237398743629455,0.800504207611084,0.9831129908561708,0.1826087832450866,0.829494059085846,0.9695814847946168,0.1400874257087707,0.0,0.05529433488845836,0.055294334888458196,0.0,0.16382730007171642,0.1638273000717162,feature_similarity,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,lama,lama,lama,lama
p026_loss_large,p026,p026_loss_large,loss_large,mask_bbox_crop,0.763953685760498,0.8284569382667542,0.0645032525062561,0.6635925769805908,0.3845418989658355,-0.2790506780147552,0.763953447341919,0.9645200967788696,0.2005666494369506,0.6635925769805908,0.8596078157424927,0.1960152387619018,-2.384185791015625e-07,0.13606315851211548,0.1360633969306945,0.0,0.47506591677665716,0.475065916776657,feature_similarity,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,lama,lama,lama,lama
p026_loss_small,p026,p026_loss_small,loss_small,full_image,0.9250993132591248,0.9978989362716676,0.0727996230125427,0.9536968469619752,0.982534110546112,0.0288372635841369,0.92509925365448,0.999159336090088,0.0740600824356079,0.9536968469619752,0.9964491128921508,0.0427522659301757,-5.960464477539063e-08,0.0012603998184204102,0.0012604594230651994,0.0,0.013915002346038818,0.013915002346038798,feature_similarity,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,lama,lama,lama,lama
p026_loss_small,p026,p026_loss_small,loss_small,content_region,0.8649834990501404,0.9984005689620972,0.1334170699119568,0.9572833776474,0.980577290058136,0.023293912410736,0.8649835586547852,0.9989684820175172,0.1339849233627319,0.9572833776474,0.9964810609817504,0.0391976833343505,5.960464477539063e-08,0.0005679130554200329,0.0005678534507751187,0.0,0.01590377092361439,0.015903770923614502,feature_similarity,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,lama,lama,lama,lama
p026_loss_small,p026,p026_loss_small,loss_small,mask_bbox_crop,0.8205560445785522,0.9965874552726746,0.1760314106941223,0.9594663977622986,0.9601134657859802,0.0006470680236816,0.8205560445785522,0.9993448257446288,0.1787887811660766,0.9594663977622986,0.9937219619750975,0.034255564212799,0.0,0.0027573704719542347,0.002757370471954318,0.0,0.03360849618911732,0.033608496189117404,feature_similarity,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,lama,lama,lama,lama
p026_mixed_damage,p026,p026_mixed_damage,mixed_damage,full_image,0.8696262836456299,0.9876482486724854,0.1180219650268554,0.7514947056770325,0.934207320213318,0.1827126145362854,0.8696261644363403,0.9979838132858276,0.1283576488494873,0.7514947056770325,0.9947073459625244,0.2432126402854919,-1.1920928955078125e-07,0.010335564613342285,0.010335683822631905,0.0,0.06050002574920643,0.06050002574920649,feature_similarity,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,lama,lama,lama,lama
p026_mixed_damage,p026,p026_mixed_damage,mixed_damage,content_region,0.8197708129882812,0.97199285030365,0.1522220373153686,0.8545050621032715,0.9730167388916016,0.11851167678833,0.8197708129882812,0.9974470138549804,0.1776762008666992,0.8545050621032715,0.995254397392273,0.1407493352890014,0.0,0.025454163551330344,0.025454163551330594,0.0,0.022237658500671387,0.022237658500671414,feature_similarity,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,lama,lama,lama,lama
p026_mixed_damage,p026,p026_mixed_damage,mixed_damage,mask_bbox_crop,0.8696262836456299,0.9876482486724854,0.1180219650268554,0.7514947056770325,0.934207320213318,0.1827126145362854,0.8696261644363403,0.9979838132858276,0.1283576488494873,0.7514947056770325,0.9947073459625244,0.2432126402854919,-1.1920928955078125e-07,0.010335564613342285,0.010335683822631905,0.0,0.06050002574920643,0.06050002574920649,feature_similarity,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,lama,lama,lama,lama
p026_scratch_thin,p026,p026_scratch_thin,scratch_thin,full_image,0.8926967978477478,0.9995919466018676,0.1068951487541198,0.8448657393455505,0.9993358254432678,0.1544700860977172,0.8926964998245239,0.9993789196014404,0.1066824197769165,0.8448657393455505,0.9992203116416932,0.1543545722961425,-2.980232238769531e-07,-0.00021302700042713507,-0.00021272897720329975,0.0,-0.00011551380157459601,-0.00011551380157470703,feature_similarity,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,opencv,opencv,opencv,opencv
p026_scratch_thin,p026,p026_scratch_thin,scratch_thin,content_region,0.8506898880004883,0.9996234178543092,0.1489335298538208,0.8681232333183289,0.99888277053833,0.1307595372200012,0.8506899476051331,0.9992679357528688,0.1485779881477356,0.8681232333183289,0.9992738962173462,0.1311506628990173,5.960464477539063e-08,-0.0003554821014404297,-0.0003555417060852051,0.0,0.0003911256790162243,0.0003911256790161133,feature_similarity,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,opencv,opencv,lama,lama
p026_scratch_thin,p026,p026_scratch_thin,scratch_thin,mask_bbox_crop,0.8981180787086487,0.9990495443344116,0.1009314656257629,0.8507537841796875,0.999609351158142,0.1488555669784546,0.8981181979179382,0.9994940161705016,0.1013758182525634,0.8507537841796875,0.9990281462669371,0.1482743620872497,1.1920928955078125e-07,0.00044447183608997687,0.0004443526268004955,0.0,-0.000581204891204834,-0.0005812048912048895,feature_similarity,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,lama,lama,opencv,opencv
p026_zero_control,p026,p026_zero_control,zero_control,full_image,1.0000001192092896,1.0000001192092896,0.0,0.9999998807907104,0.9999998807907104,0.0,0.9999999403953552,0.9999999403953552,0.0,0.9999998807907104,0.9999998807907104,0.0,-1.7881393432617188e-07,-1.7881393432617188e-07,0.0,0.0,0.0,0.0,feature_similarity,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,opencv,tie,tie,tie
p026_zero_control,p026,p026_zero_control,zero_control,content_region,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,feature_similarity,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,tie,tie,tie,tie
p027_loss_large,p027,p027_loss_large,loss_large,full_image,0.863653302192688,0.8957162499427795,0.0320629477500915,0.7922022342681885,0.6260489821434021,-0.1661532521247863,0.8636531233787537,0.9943564534187316,0.130703330039978,0.7922022342681885,0.9511439800262452,0.1589417457580566,-1.7881393432617188e-07,0.09864020347595204,0.0986403822898865,0.0,0.32509499788284313,0.3250949978828429,feature_similarity,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,lama,lama,lama
p027_loss_large,p027,p027_loss_large,loss_large,content_region,0.8100650906562805,0.8454820513725281,0.0354169607162475,0.6865079402923584,0.5054934024810791,-0.1810145378112793,0.8100650906562805,0.9819867610931396,0.1719216704368591,0.6865079402923584,0.9242695569992064,0.2377616167068481,0.0,0.13650470972061157,0.1365047097206116,0.0,0.41877615451812733,0.4187761545181274,feature_similarity,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,lama,lama,lama
p027_loss_large,p027,p027_loss_large,loss_large,mask_bbox_crop,0.7646580934524536,0.8428184986114502,0.0781604051589965,0.7020800113677979,0.5290791392326355,-0.1730008721351623,0.7646580934524536,0.985882043838501,0.2212239503860473,0.7020800113677979,0.9253842234611512,0.2233042120933532,0.0,0.14306354522705078,0.1430635452270508,0.0,0.39630508422851574,0.3963050842285155,feature_similarity,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,lama,lama,lama
p027_loss_small,p027,p027_loss_small,loss_small,full_image,0.8456763029098511,0.9975411891937256,0.1518648862838745,0.8017029762268066,0.9872004389762878,0.1854974627494812,0.8456763029098511,0.9988665580749512,0.1531902551651001,0.8017029762268066,0.9965658187866212,0.1948628425598144,0.0,0.001325368881225586,0.001325368881225586,0.0,0.009365379810333363,0.009365379810333196,feature_similarity,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,lama,lama,lama
p027_loss_small,p027,p027_loss_small,loss_small,content_region,0.8196816444396973,0.9957841634750366,0.1761025190353393,0.8174147605895996,0.9730907678604126,0.155676007270813,0.8196817636489868,0.9991595149040222,0.1794777512550354,0.8174147605895996,0.9942227602005004,0.1768079996109008,1.1920928955078125e-07,0.0033753514289855957,0.0033752322196961004,0.0,0.02113199234008778,0.021131992340087807,feature_similarity,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,lama,lama,lama
p027_loss_small,p027,p027_loss_small,loss_small,mask_bbox_crop,0.8345528841018677,0.9962007403373718,0.1616478562355041,0.8958815336227417,0.9578423500061036,0.0619608163833618,0.8345528244972229,0.9987982511520386,0.1642454266548156,0.8958815336227417,0.9972361326217652,0.1013545989990234,-5.960464477539063e-08,0.002597510814666748,0.0025975704193114957,0.0,0.03939378261566162,0.03939378261566159,feature_similarity,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,lama,lama,lama
p027_mixed_damage,p027,p027_mixed_damage,mixed_damage,full_image,0.7787526845932007,0.940414309501648,0.1616616249084472,0.4735154807567596,0.7420636415481567,0.2685481607913971,0.7787526845932007,0.9969449043273926,0.2181922197341919,0.4735154807567596,0.993672013282776,0.5201565325260162,0.0,0.05653059482574463,0.056530594825744684,0.0,0.25160837173461925,0.25160837173461914,feature_similarity,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,lama,lama,lama
p027_mixed_damage,p027,p027_mixed_damage,mixed_damage,content_region,0.8040279746055603,0.947749137878418,0.1437211632728576,0.4734197556972503,0.8327826857566833,0.359362930059433,0.8040281534194946,0.997166097164154,0.1931379437446594,0.4734197556972503,0.996179699897766,0.5227599442005157,1.7881393432617188e-07,0.049416959285736084,0.049416780471801786,0.0,0.16339701414108265,0.16339701414108276,feature_similarity,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,lama,lama,lama
p027_mixed_damage,p027,p027_mixed_damage,mixed_damage,mask_bbox_crop,0.7802484035491943,0.958137035369873,0.1778886318206787,0.5743319988250732,0.9191585779190063,0.3448265790939331,0.7802485227584839,0.9979450106620787,0.2176964879035949,0.5743319988250732,0.9952752590179444,0.4209432601928711,1.1920928955078125e-07,0.0398079752922057,0.039807856082916176,0.0,0.0761166810989381,0.07611668109893799,feature_similarity,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,lama,lama,lama
p027_scratch_thin,p027,p027_scratch_thin,scratch_thin,full_image,0.8972568511962891,0.997628688812256,0.1003718376159668,0.7529802322387695,0.9995019435882568,0.2465217113494873,0.8972569108009338,0.9981213212013244,0.1008644104003906,0.7529802322387695,0.9975911378860474,0.2446109056472778,5.960464477539063e-08,0.0004926323890683815,0.0004925727844238004,0.0,-0.0019108057022094727,-0.0019108057022095004,feature_similarity,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,lama,opencv,opencv
p027_scratch_thin,p027,p027_scratch_thin,scratch_thin,content_region,0.9003922939300537,0.9973755478858948,0.096983253955841,0.7662240862846375,0.9945919513702391,0.2283678650856018,0.9003923535346985,0.9976169466972352,0.0972245931625366,0.7662240862846375,0.9907884001731871,0.2245643138885498,5.960464477539063e-08,0.00024139881134044305,0.00024133920669559827,0.0,-0.003803551197052002,-0.003803551197052002,feature_similarity,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,lama,opencv,opencv
p027_scratch_thin,p027,p027_scratch_thin,scratch_thin,mask_bbox_crop,0.8972568511962891,0.997628688812256,0.1003718376159668,0.7529802322387695,0.9995019435882568,0.2465217113494873,0.8972569108009338,0.9981213212013244,0.1008644104003906,0.7529802322387695,0.9975911378860474,0.2446109056472778,5.960464477539063e-08,0.0004926323890683815,0.0004925727844238004,0.0,-0.0019108057022094727,-0.0019108057022095004,feature_similarity,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,lama,opencv,opencv
p027_zero_control,p027,p027_zero_control,zero_control,full_image,1.0000001192092896,1.0000001192092896,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.0,0.0,0.0,feature_similarity,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,opencv,tie,tie,tie
p027_zero_control,p027,p027_zero_control,zero_control,content_region,0.9999997615814208,0.9999997615814208,0.0,0.9999998211860656,0.9999998211860656,0.0,0.9999998211860656,0.9999998211860656,0.0,0.9999998211860656,0.9999998211860656,0.0,5.960464477539063e-08,5.960464477539063e-08,0.0,0.0,0.0,0.0,feature_similarity,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,tie,tie,tie
p028_loss_large,p028,p028_loss_large,loss_large,full_image,0.9071038961410522,0.900930643081665,-0.0061732530593872,0.8816041946411133,0.8413205742835999,-0.0402836203575134,0.9071041345596312,0.9831095933914183,0.0760054588317871,0.8816041946411133,0.9342273473739624,0.0526231527328491,2.384185789905402e-07,0.08217895030975331,0.08217871189117429,0.0,0.09290677309036255,0.0929067730903625,feature_similarity,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,lama,lama,lama,lama
p028_loss_large,p028,p028_loss_large,loss_large,content_region,0.8818925619125366,0.9158962368965148,0.0340036749839782,0.8726092576980591,0.8136900663375854,-0.0589191913604736,0.881892740726471,0.9879775047302246,0.1060847640037536,0.8726092576980591,0.8867358565330505,0.0141265988349914,1.7881393432617188e-07,0.07208126783370983,0.0720810890197754,0.0,0.07304579019546509,0.073045790195465,feature_similarity,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,lama,lama,lama,lama
p028_loss_large,p028,p028_loss_large,loss_large,mask_bbox_crop,0.8268415331840515,0.786331832408905,-0.0405097007751464,0.881481409072876,0.7483184933662415,-0.1331629157066345,0.8268417119979858,0.9409185647964478,0.1140768527984619,0.881481409072876,0.893047034740448,0.011565625667572,1.7881393432617188e-07,0.15458673238754272,0.1545865535736083,0.0,0.14472854137420654,0.1447285413742065,feature_similarity,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,lama,lama,lama,lama
p028_loss_small,p028,p028_loss_small,loss_small,full_image,0.7987432479858398,0.9964777827262878,0.197734534740448,0.9671481251716614,0.9916988611221312,0.0245507359504699,0.7987436056137085,0.9984278678894044,0.1996842622756958,0.9671481251716614,0.9978067874908448,0.0306586623191833,3.5762786865234375e-07,0.001950085163116566,0.0019497275352478027,0.0,0.006107926368713601,0.0061079263687134,feature_similarity,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,lama,lama,lama,lama
p028_loss_small,p028,p028_loss_small,loss_small,content_region,0.8225566148757935,0.9928274154663086,0.1702708005905151,0.953302800655365,0.9833288788795472,0.0300260782241821,0.8225565552711487,0.9971383810043336,0.1745818257331848,0.953302800655365,0.995969295501709,0.0426664948463439,-5.960464477539063e-08,0.004310965538025013,0.004311025142669678,0.0,0.012640416622161754,0.012640416622161796,feature_similarity,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,lama,lama,lama,lama
p028_loss_small,p028,p028_loss_small,loss_small,mask_bbox_crop,0.8619997501373291,0.9944778680801392,0.13247811794281,0.960377871990204,0.9743534326553344,0.0139755606651306,0.8619997501373291,0.9992542266845704,0.1372544765472412,0.960377871990204,0.9971977472305298,0.0368198752403259,0.0,0.004776358604431263,0.004776358604431208,0.0,0.022844314575195424,0.0228443145751953,feature_similarity,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,lama,lama,lama,lama
p028_mixed_damage,p028,p028_mixed_damage,mixed_damage,full_image,0.8458758592605591,0.9812915325164796,0.1354156732559204,0.8010054230690002,0.9376829862594604,0.1366775631904602,0.8458760976791382,0.9951856732368468,0.1493095755577087,0.8010054230690002,0.9771642684936525,0.1761588454246521,2.384185791015625e-07,0.01389414072036721,0.013893902301788302,0.0,0.039481282234192006,0.039481282234191895,feature_similarity,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,lama,lama,lama,lama
p028_mixed_damage,p028,p028_mixed_damage,mixed_damage,content_region,0.8415153622627258,0.9509758949279784,0.1094605326652526,0.8158822655677795,0.9238039255142212,0.1079216599464416,0.8415154218673706,0.9937372207641602,0.1522217988967895,0.8158822655677795,0.9390434622764589,0.1231611967086792,5.960464477539063e-08,0.04276132583618175,0.04276126623153689,0.0,0.01523953676223766,0.015239536762237604,feature_similarity,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,lama,lama,lama,lama
p028_mixed_damage,p028,p028_mixed_damage,mixed_damage,mask_bbox_crop,0.8458758592605591,0.9812915325164796,0.1354156732559204,0.8010054230690002,0.9376829862594604,0.1366775631904602,0.8458760976791382,0.9951856732368468,0.1493095755577087,0.8010054230690002,0.9771642684936525,0.1761588454246521,2.384185791015625e-07,0.01389414072036721,0.013893902301788302,0.0,0.039481282234192006,0.039481282234191895,feature_similarity,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,lama,lama,lama,lama
