case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,status,issue
p003_zero_control,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_zero_control,zero_control,opencv_telea,content_region,471552,77.0,0.0,691.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,1.0,1.0,0.0,ok,
p004_loss_large,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_large,loss_large,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,56801,11.8335,9.6302,3558.814697265625,208.6165313720703,3350.1981658935547,17.957365036010742,3.210357189178467,14.747007846832275,12.617749854097575,24.937316406738535,12.31956655264096,0.9133173491981808,0.9438627369739087,0.030545387775727906,ok,
p004_loss_large,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_large,loss_large,opencv_telea,content_region,480000,0.0,71.0,768.0,696.0,56801,11.8335,9.6302,4373.07177734375,256.3479919433594,4116.723785400391,22.066011428833008,3.9448869228363037,18.121124505996704,11.722937551790125,24.042504410471544,12.31956685868142,0.8932921164604425,0.9308940316221624,0.037601915161719957,ok,
p004_loss_large,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_large,loss_large,opencv_telea,masked_region,56801,,,,,56801,11.8335,9.6302,36954.8828125,2166.282958984375,34788.599853515625,186.4700469970703,33.336483001708984,153.13356399536133,2.4540853144088817,14.77365177507782,12.319566460668938,,,,ok,
p004_loss_large,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_large,loss_large,opencv_telea,mask_bbox_crop,121072,256.0,295.0,578.0,671.0,56801,11.8335,9.6302,17337.40625,1016.3129272460938,16321.093322753906,87.48253631591797,15.63983154296875,71.84270477294922,5.7409623517692285,18.06052911136973,12.3195667596005,0.5695196622291204,0.721213094829619,0.1516934326004986,ok,
p004_loss_small,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_small,loss_small,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,16444,3.4258,2.788,777.4998779296875,14.041546821594238,763.4583311080933,4.599307537078857,0.40346330404281616,4.195844233036041,19.223800313548452,36.65665408410308,17.43285377055463,0.9700971926867625,0.9860261274357529,0.015928934748990375,ok,
p004_loss_small,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_small,loss_small,opencv_telea,content_region,480000,0.0,71.0,768.0,696.0,16444,3.4258,2.788,955.3917236328125,17.254253387451172,938.1374702453613,5.6516289710998535,0.4957756996154785,5.155853271484375,18.328988861104104,35.761841892847585,17.43285303174348,0.9631891128066444,0.9827979145493435,0.019608801742699078,ok,
p004_loss_small,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_small,loss_small,opencv_telea,masked_region,16444,,,,,16444,3.4258,2.788,27887.8671875,503.6512756347656,27384.215911865234,164.97093200683594,14.471681594848633,150.4992504119873,3.676650593705389,21.109504226099425,17.432853632394036,,,,ok,
p004_loss_small,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_small,loss_small,opencv_telea,mask_bbox_crop,188136,130.0,145.0,733.0,457.0,16444,3.4258,2.788,2437.53466796875,44.02156448364258,2393.5131034851074,14.41926097869873,1.2648952007293701,13.15436577796936,14.261295596766352,31.69414887972266,17.43285328295631,0.9049556844703499,0.955584867358609,0.05062918288825913,ok,
p004_mixed_damage,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_mixed_damage,mixed_damage,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,47183,9.8298,7.9995,2597.238037109375,51.021610260009766,2546.2164268493652,14.046244621276855,1.2028944492340088,12.843350172042847,13.985686062845705,31.05326199890865,17.067575936062944,0.8995651375975994,0.9634914842027107,0.06392634660511132,ok,
p004_mixed_damage,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_mixed_damage,mixed_damage,opencv_telea,content_region,480000,0.0,71.0,768.0,696.0,47183,9.8298,7.9995,3191.486328125,62.69535446166992,3128.79097366333,17.260025024414062,1.4781166315078735,15.781908392906189,13.090873725540957,30.158449987677667,17.06757626213671,0.8824306115649113,0.9564914682671728,0.07406085670226148,ok,
p004_mixed_damage,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_mixed_damage,mixed_damage,opencv_telea,masked_region,47183,,,,,47183,9.8298,7.9995,32467.486328125,637.8096313476562,31829.676696777344,175.5889129638672,15.037111282348633,160.55180168151855,3.016316945419671,20.083892877772787,17.067575932353115,,,,ok,
