dataset_name,case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,metric_module,metric_version,metric_timestamp_utc,python_version,numpy_version,pandas_version,skimage_version,status,issue
mask_robustness,p001__loss_large__variant_04,p001,portrait_figure,Juan de Pareja,,,opencv_telea,boundary_region,7520,,,,,,,,23853.9921875,26.986835479736328,23827.005352020264,107.65022277832031,1.8583776950836182,105.7918450832367,4.355192881873184,33.81928399403781,29.464091112164628,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_large__variant_04,p001,portrait_figure,Juan de Pareja,,,opencv_telea,outside_mask_region,445531,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_large__variant_04,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,116660,53.0,265.0,360.0,645.0,,,,24544.08203125,459.89874267578125,24084.18328857422,113.61690521240234,9.478584289550781,104.13832092285156,4.231335670972436,21.504181386165875,17.27284571519344,0.4865648509364168,0.7930301790659234,0.3064653281295066,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_large__variant_05,p001,portrait_figure,Juan de Pareja,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,4634.201171875,30.471267700195312,4603.729904174805,22.25584602355957,1.0777825117111206,21.17806351184845,11.471054781686213,33.29189838258399,21.820843600897774,0.9135661377019547,0.977053484156306,0.06348734645435128,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_large__variant_05,p001,portrait_figure,Juan de Pareja,,,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,,,,5368.12451171875,35.29703140258789,5332.827480316162,25.780527114868164,1.2484720945358276,24.532055020332336,10.83257780285727,32.65342179550582,21.820843992648552,0.8997525067410804,0.9733862327657619,0.07363372602468143,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_large__variant_05,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,63643,,,,,,,,42948.37109375,282.3984069824219,42665.97268676758,206.26043701171875,9.988561630249023,196.27187538146973,1.8013366390928782,23.622181183489626,21.82084454439675,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_large__variant_05,p001,portrait_figure,Juan de Pareja,,,opencv_telea,boundary_region,7324,,,,,,,,21127.560546875,37.87961959838867,21089.68092727661,101.27216339111328,2.2214181423187256,99.05074524879456,4.882310058975588,32.34674751865878,27.464437459683193,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_large__variant_05,p001,portrait_figure,Juan de Pareja,,,opencv_telea,outside_mask_region,445541,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_large__variant_05,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,118627,306.0,134.0,685.0,447.0,,,,23041.6640625,151.50587463378906,22890.15818786621,110.65804290771484,5.358830451965332,105.29921245574951,4.5056652035873626,26.32650887953194,21.820843675944577,0.5617250435313147,0.8836464903324094,0.3219214468010947,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_01,p001,portrait_figure,Juan de Pareja,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,1900.2755126953125,9.215286254882812,1891.0602264404297,8.407136917114258,0.34598737955093384,8.061149537563324,15.342637888788612,38.485715305927805,23.143077417139192,0.960524986777085,0.9894303864949476,0.028905399717862656,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
