case_id,painting_id,mask_id,mask_type,category,title,opencv_telea_mse_improvement,opencv_telea_psnr_improvement,opencv_telea_ssim_improvement,opencv_telea_lpips_improvement,opencv_telea_clip_improvement,opencv_telea_dinov2_improvement,lama_mse_improvement,lama_psnr_improvement,lama_ssim_improvement,lama_lpips_improvement,lama_clip_improvement,lama_dinov2_improvement,stable_diffusion_inpainting_mse_improvement,stable_diffusion_inpainting_psnr_improvement,stable_diffusion_inpainting_ssim_improvement,stable_diffusion_inpainting_lpips_improvement,stable_diffusion_inpainting_clip_improvement,stable_diffusion_inpainting_dinov2_improvement,winner_mse_improvement,winner_psnr_improvement,winner_ssim_improvement,winner_lpips_improvement,winner_clip_improvement,winner_dinov2_improvement,opencv_telea_metric_wins,lama_metric_wins,stable_diffusion_inpainting_metric_wins,metric_ties,overall_metric_vote,mixed_metric_outcome,all_metrics_same_winner,opencv_telea_all_metrics_win,lama_all_metrics_win,stable_diffusion_inpainting_all_metrics_win,num_unique_metric_winners,max_model_metric_wins,disagreement_strength,selection_reason,opencv_telea_clean_path,opencv_telea_damaged_path,opencv_telea_restored_path,opencv_telea_mask_path,lama_clean_path,lama_damaged_path,lama_restored_path,lama_mask_path,stable_diffusion_inpainting_clean_path,stable_diffusion_inpainting_damaged_path,stable_diffusion_inpainting_restored_path,stable_diffusion_inpainting_mask_path,comparison_figure_path
p002_loss_large,p002,p002_loss_large,loss_large,portrait_figure,Madame X (Madame Pierre Gautreau),50914.55773925781,22.10812982221108,,0.3871159255504608,0.0995152592658996,0.0114876627922058,51135.07902526856,27.32840589892725,,0.4482363909482956,0.2455524802207946,0.1723087430000305,50524.24639892578,18.609613472432343,,0.407475858926773,0.222472608089447,0.1196770668029785,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,,,,stable_diffusion_zero_metric_wins,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p002_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p002_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p002_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p002_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p002_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p002_loss_large_damaged.png,data/processed/restored/lama/p002_loss_large_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p002_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p002_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p002_loss_large_damaged.png,data/processed/restored/stable_diffusion_inpainting/p002_loss_large_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p002_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\model_comparison\opencv_lama_stable_diffusion\p002_loss_large_opencv_lama_stable_diffusion_comparison.png
p003_loss_large,p003,p003_loss_large,loss_large,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,31275.55145263672,15.80766098306818,,0.2405246496200561,0.0239050388336181,-0.1431516408920288,31703.08990478516,18.87891408239336,,0.3809850662946701,0.130828857421875,0.1201722025871276,30771.634643554688,13.773152416199482,,0.3396731615066528,0.1141000986099243,0.1084542870521545,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,,,,stable_diffusion_zero_metric_wins,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p003_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p003_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p003_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p003_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p003_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p003_loss_large_damaged.png,data/processed/restored/lama/p003_loss_large_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p003_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p003_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p003_loss_large_damaged.png,data/processed/restored/stable_diffusion_inpainting/p003_loss_large_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p003_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\model_comparison\opencv_lama_stable_diffusion\p003_loss_large_opencv_lama_stable_diffusion_comparison.png
p005_loss_large,p005,p005_loss_large,loss_large,portrait_figure,Self-Portrait with Two Pupils,35037.200439453125,14.37125370282389,,0.1593762636184692,0.0355778932571411,0.039504051208496,34549.271240234375,13.01327381494895,,0.2661608457565307,0.1002587676048278,0.1052160263061523,34622.197509765625,13.19116743432456,,0.2590415775775909,0.0503495335578918,0.0178481340408325,opencv_telea,opencv_telea,no_valid_values,lama,lama,lama,2,3,0,1,lama,True,False,False,False,False,3.0,3.0,4.0,metric_disagreement,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p005_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_loss_large_damaged.png,data/processed/restored/lama/p005_loss_large_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_loss_large_damaged.png,data/processed/restored/stable_diffusion_inpainting/p005_loss_large_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\model_comparison\opencv_lama_stable_diffusion\p005_loss_large_opencv_lama_stable_diffusion_comparison.png
p007_loss_large,p007,p007_loss_large,loss_large,portrait_figure,Princesse de Broglie,28616.42529296875,12.97945453845283,,0.2660217881202698,0.0284808278083801,0.021985650062561,29367.071228027344,15.943782882389293,,0.3687368482351303,0.1158956885337829,0.178906500339508,28620.2158203125,12.990306090407833,,0.3342435359954834,0.1530967950820922,0.1407266855239868,lama,lama,no_valid_values,lama,stable_diffusion_inpainting,lama,0,4,1,1,lama,True,False,False,False,False,3.0,4.0,4.0,metric_disagreement,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p007_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p007_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p007_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p007_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p007_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p007_loss_large_damaged.png,data/processed/restored/lama/p007_loss_large_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p007_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p007_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p007_loss_large_damaged.png,data/processed/restored/stable_diffusion_inpainting/p007_loss_large_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p007_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\model_comparison\opencv_lama_stable_diffusion\p007_loss_large_opencv_lama_stable_diffusion_comparison.png
p009_loss_large,p009,p009_loss_large,loss_large,portrait_figure,Madame Roulin and Her Baby,18937.0322265625,10.109878746659383,,0.2772508859634399,-0.0661631822586059,-0.2997395396232605,19110.28686523437,10.494177756542122,,0.3605985790491104,0.1298187375068664,0.0682291388511657,14208.7275390625,4.9100932973564575,,0.1938725113868713,0.1394519209861755,0.1910362839698791,lama,lama,no_valid_values,lama,stable_diffusion_inpainting,stable_diffusion_inpainting,0,3,2,1,lama,True,False,False,False,False,3.0,3.0,4.0,metric_disagreement,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p009_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p009_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p009_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p009_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p009_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p009_loss_large_damaged.png,data/processed/restored/lama/p009_loss_large_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p009_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p009_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p009_loss_large_damaged.png,data/processed/restored/stable_diffusion_inpainting/p009_loss_large_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p009_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\model_comparison\opencv_lama_stable_diffusion\p009_loss_large_opencv_lama_stable_diffusion_comparison.png
p001_loss_small,p001,p001_loss_small,loss_small,portrait_figure,Juan de Pareja,46962.81076812744,31.5765155885504,,0.3331829719245434,0.0886038541793823,0.0489463806152343,46980.14071369171,34.85685238522643,,0.3380720471031964,0.0891089439392089,0.0506902337074279,46912.75653839111,27.54322588719374,,0.3060020729899406,0.0711422562599182,0.0376319885253906,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,,5.0,,category_mask_representative; stable_diffusion_zero_metric_wins,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p001_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p001_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p001_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p001_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p001_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p001_loss_small_damaged.png,data/processed/restored/lama/p001_loss_small_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p001_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p001_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p001_loss_small_damaged.png,data/processed/restored/stable_diffusion_inpainting/p001_loss_small_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p001_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\model_comparison\opencv_lama_stable_diffusion\p001_loss_small_opencv_lama_stable_diffusion_comparison.png
p002_loss_small,p002,p002_loss_small,loss_small,portrait_figure,Madame X (Madame Pierre Gautreau),45021.30486297608,27.904519937637083,,0.1377413086593151,0.058715283870697,0.052019715309143,45049.86334991455,30.05762918344797,,0.1468900917097926,0.0602330565452575,0.0549894571304321,44989.35935211182,26.32916708975248,,0.1138432398438453,0.0458941459655761,0.0282710790634155,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,,,,stable_diffusion_zero_metric_wins,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p002_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p002_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p002_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p002_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p002_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p002_loss_small_damaged.png,data/processed/restored/lama/p002_loss_small_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p002_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p002_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p002_loss_small_damaged.png,data/processed/restored/stable_diffusion_inpainting/p002_loss_small_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p002_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\model_comparison\opencv_lama_stable_diffusion\p002_loss_small_opencv_lama_stable_diffusion_comparison.png
p003_loss_small,p003,p003_loss_small,loss_small,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,35172.7975769043,18.962072140442075,,0.1296817678958177,0.0589359998703002,0.013973593711853,35537.49028778076,26.08578444644366,,0.1533064404502511,0.0647614598274231,0.0311581492424011,35236.34942626953,19.61945225122053,,0.1131276823580265,0.0557383298873901,0.0142415165901184,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,,,,stable_diffusion_zero_metric_wins,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p003_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p003_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p003_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p003_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p003_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p003_loss_small_damaged.png,data/processed/restored/lama/p003_loss_small_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p003_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p003_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p003_loss_small_damaged.png,data/processed/restored/stable_diffusion_inpainting/p003_loss_small_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p003_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\model_comparison\opencv_lama_stable_diffusion\p003_loss_small_opencv_lama_stable_diffusion_comparison.png
p001_mixed_damage,p001,p001_mixed_damage,mixed_damage,portrait_figure,Juan de Pareja,50520.93118286133,23.63391920787114,,0.3858439400792122,0.09855717420578,0.1796562075614929,50444.49594116211,22.337665877820644,,0.3917700815945864,0.1023889183998107,0.1972331404685974,49826.72888183594,17.444243467566327,,0.2444644421339035,0.0605040788650512,0.1679370403289795,opencv_telea,opencv_telea,no_valid_values,lama,lama,lama,2,3,0,1,lama,True,False,False,False,False,3.0,3.0,4.0,metric_disagreement; stable_diffusion_zero_metric_wins,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p001_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p001_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p001_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p001_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p001_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p001_mixed_damage_damaged.png,data/processed/restored/lama/p001_mixed_damage_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p001_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p001_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p001_mixed_damage_damaged.png,data/processed/restored/stable_diffusion_inpainting/p001_mixed_damage_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p001_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\model_comparison\opencv_lama_stable_diffusion\p001_mixed_damage_opencv_lama_stable_diffusion_comparison.png
p002_mixed_damage,p002,p002_mixed_damage,mixed_damage,portrait_figure,Madame X (Madame Pierre Gautreau),45717.56604003906,22.13557651455624,,0.3730815201997757,0.1386072635650634,0.109947919845581,45856.28631591797,25.086384284068306,,0.4018230140209198,0.1466238498687744,0.1316931247711181,41183.26171875,9.800949758649336,,0.1999838352203369,0.1067594289779663,0.0203089118003845,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,,,,stable_diffusion_zero_metric_wins,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p002_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p002_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p002_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p002_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p002_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p002_mixed_damage_damaged.png,data/processed/restored/lama/p002_mixed_damage_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p002_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p002_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p002_mixed_damage_damaged.png,data/processed/restored/stable_diffusion_inpainting/p002_mixed_damage_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p002_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\model_comparison\opencv_lama_stable_diffusion\p002_mixed_damage_opencv_lama_stable_diffusion_comparison.png
p005_mixed_damage,p005,p005_mixed_damage,mixed_damage,portrait_figure,Self-Portrait with Two Pupils,36603.4775390625,15.295336958959552,,0.2131952606141567,0.0771913528442382,0.0776185989379882,36880.89025878906,16.538673340456533,,0.2397049069404602,0.0911818742752075,0.0980244874954223,35955.15686035156,13.303817748077147,,0.1993796452879905,0.0881147980690002,0.0685981512069702,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,,5.0,,category_mask_representative,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p005_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_mixed_damage_damaged.png,data/processed/restored/lama/p005_mixed_damage_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_mixed_damage_damaged.png,data/processed/restored/stable_diffusion_inpainting/p005_mixed_damage_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\model_comparison\opencv_lama_stable_diffusion\p005_mixed_damage_opencv_lama_stable_diffusion_comparison.png
p001_scratch_thin,p001,p001_scratch_thin,scratch_thin,portrait_figure,Juan de Pareja,48335.43656921387,24.47466047771981,,0.4198856446892023,0.1416660547256469,0.0740264058113098,48363.67512512207,25.24811209532254,,0.4202968664467335,0.1417280435562133,0.074596107006073,42301.111328125,8.929055695455837,,0.1617195010185241,0.0434409379959106,-0.0055909156799316,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,,,,stable_diffusion_zero_metric_wins,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p001_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p001_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p001_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p001_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p001_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p001_scratch_thin_damaged.png,data/processed/restored/lama/p001_scratch_thin_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p001_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p001_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p001_scratch_thin_damaged.png,data/processed/restored/stable_diffusion_inpainting/p001_scratch_thin_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p001_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\model_comparison\opencv_lama_stable_diffusion\p001_scratch_thin_opencv_lama_stable_diffusion_comparison.png
p002_scratch_thin,p002,p002_scratch_thin,scratch_thin,portrait_figure,Madame X (Madame Pierre Gautreau),50114.38048553467,28.59980972725987,,0.2840117247542366,0.1097153425216674,0.1251502037048339,50163.59069824219,33.98111193330545,,0.2852567431982606,0.1096439361572265,0.1252999901771545,46487.78466796875,11.328454270204762,,0.121918112039566,0.0437761545181274,-0.0119901299476623,lama,lama,no_valid_values,lama,opencv_telea,lama,1,4,0,1,lama,True,False,False,False,False,3.0,4.0,4.0,metric_disagreement; stable_diffusion_zero_metric_wins,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p002_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p002_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p002_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p002_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p002_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p002_scratch_thin_damaged.png,data/processed/restored/lama/p002_scratch_thin_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p002_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p002_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p002_scratch_thin_damaged.png,data/processed/restored/stable_diffusion_inpainting/p002_scratch_thin_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p002_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\model_comparison\opencv_lama_stable_diffusion\p002_scratch_thin_opencv_lama_stable_diffusion_comparison.png
p004_scratch_thin,p004,p004_scratch_thin,scratch_thin,portrait_figure,Madame Georges Charpentier and Her Children,32575.33320617676,23.52255144631537,,0.2376733038108796,0.103688895702362,0.1556568741798401,32578.40739440918,23.61535806220705,,0.2387948483228683,0.103634238243103,0.1548500657081604,31850.838012695312,15.753555275591284,,0.1790601760149002,0.0895023345947265,0.0757519006729126,lama,lama,no_valid_values,lama,opencv_telea,opencv_telea,2,3,0,1,lama,True,False,False,False,False,3.0,3.0,4.0,metric_disagreement,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p004_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p004_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p004_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p004_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p004_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p004_scratch_thin_damaged.png,data/processed/restored/lama/p004_scratch_thin_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p004_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p004_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p004_scratch_thin_damaged.png,data/processed/restored/stable_diffusion_inpainting/p004_scratch_thin_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p004_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\model_comparison\opencv_lama_stable_diffusion\p004_scratch_thin_opencv_lama_stable_diffusion_comparison.png
p005_scratch_thin,p005,p005_scratch_thin,scratch_thin,portrait_figure,Self-Portrait with Two Pupils,31126.06900024414,18.375095116100272,,0.1541001272853464,0.0360091924667358,0.0351253151893615,31168.251190185547,18.793595398093892,,0.1544984970241785,0.0360313057899475,0.0353938341140747,30686.05419921875,15.456346309960576,,0.1065663993358612,0.0161940455436706,0.004464566707611,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,,5.0,,category_mask_representative,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p005_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_scratch_thin_damaged.png,data/processed/restored/lama/p005_scratch_thin_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p005_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p005_scratch_thin_damaged.png,data/processed/restored/stable_diffusion_inpainting/p005_scratch_thin_restored_stable_diffusion_inpainting.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p005_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\model_comparison\opencv_lama_stable_diffusion\p005_scratch_thin_opencv_lama_stable_diffusion_comparison.png
