original_case_id,case_id,painting_id,mask_id,mask_type,category,title,uncertainty_selection_role,seed_a,seed_b,seed_pair,clip_model_name,dinov2_model_name,feature_target_size,bbox_margin,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,bbox_width,bbox_height,pairwise_clip_similarity,pairwise_dinov2_similarity,pairwise_clip_uncertainty_distance,pairwise_dinov2_uncertainty_distance
p031_mixed_damage,p031_mixed_damage,p031,p031_mixed_damage,mixed_damage,abstraction_surrealism,Improvisation No. 30 (Cannons),relatively_weak_or_disagreement_prone_stable_diffusion,2026,2028,2026_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,0,768,768,768,768,0.978732705116272,0.9588886499404907,0.021267294883728027,0.04111135005950928
p031_mixed_damage,p031_mixed_damage,p031,p031_mixed_damage,mixed_damage,abstraction_surrealism,Improvisation No. 30 (Cannons),relatively_weak_or_disagreement_prone_stable_diffusion,2026,2029,2026_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,0,768,768,768,768,0.9928059577941895,0.9404870867729187,0.007194042205810547,0.0595129132270813
p031_mixed_damage,p031_mixed_damage,p031,p031_mixed_damage,mixed_damage,abstraction_surrealism,Improvisation No. 30 (Cannons),relatively_weak_or_disagreement_prone_stable_diffusion,2027,2028,2027_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,0,768,768,768,768,0.9815437197685242,0.9558557271957397,0.01845628023147583,0.044144272804260254
p031_mixed_damage,p031_mixed_damage,p031,p031_mixed_damage,mixed_damage,abstraction_surrealism,Improvisation No. 30 (Cannons),relatively_weak_or_disagreement_prone_stable_diffusion,2027,2029,2027_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,0,768,768,768,768,0.9891420006752014,0.9538025856018066,0.010857999324798584,0.04619741439819336
p031_mixed_damage,p031_mixed_damage,p031,p031_mixed_damage,mixed_damage,abstraction_surrealism,Improvisation No. 30 (Cannons),relatively_weak_or_disagreement_prone_stable_diffusion,2028,2029,2028_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,0,768,768,768,768,0.9778264164924622,0.9433330297470093,0.022173583507537842,0.05666697025299072
p031_scratch_thin,p031_scratch_thin,p031,p031_scratch_thin,scratch_thin,abstraction_surrealism,Improvisation No. 30 (Cannons),relatively_weak_or_disagreement_prone_stable_diffusion,2026,2027,2026_2027,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,0,768,768,768,768,0.9958824515342712,0.9654537439346313,0.00411754846572876,0.03454625606536865
p031_scratch_thin,p031_scratch_thin,p031,p031_scratch_thin,scratch_thin,abstraction_surrealism,Improvisation No. 30 (Cannons),relatively_weak_or_disagreement_prone_stable_diffusion,2026,2028,2026_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,0,768,768,768,768,0.9929884672164917,0.971539318561554,0.007011532783508301,0.028460681438446045
p031_scratch_thin,p031_scratch_thin,p031,p031_scratch_thin,scratch_thin,abstraction_surrealism,Improvisation No. 30 (Cannons),relatively_weak_or_disagreement_prone_stable_diffusion,2026,2029,2026_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,0,768,768,768,768,0.994216799736023,0.963202953338623,0.005783200263977051,0.03679704666137695
p031_scratch_thin,p031_scratch_thin,p031,p031_scratch_thin,scratch_thin,abstraction_surrealism,Improvisation No. 30 (Cannons),relatively_weak_or_disagreement_prone_stable_diffusion,2027,2028,2027_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,0,768,768,768,768,0.9951602220535278,0.966393232345581,0.004839777946472168,0.033606767654418945
p031_scratch_thin,p031_scratch_thin,p031,p031_scratch_thin,scratch_thin,abstraction_surrealism,Improvisation No. 30 (Cannons),relatively_weak_or_disagreement_prone_stable_diffusion,2027,2029,2027_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,0,768,768,768,768,0.992811918258667,0.9780665636062622,0.007188081741333008,0.021933436393737793
p031_scratch_thin,p031_scratch_thin,p031,p031_scratch_thin,scratch_thin,abstraction_surrealism,Improvisation No. 30 (Cannons),relatively_weak_or_disagreement_prone_stable_diffusion,2028,2029,2028_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,0,768,768,768,768,0.9911959171295166,0.9665237069129944,0.008804082870483398,0.033476293087005615
p037_loss_large,p037_loss_large,p037,p037_loss_large,loss_large,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2026,2027,2026_2027,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,137,154,438,480,301,326,0.9664868116378784,0.8469034433364868,0.03351318836212158,0.15309655666351318
p037_loss_large,p037_loss_large,p037,p037_loss_large,loss_large,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2026,2028,2026_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,137,154,438,480,301,326,0.9487627744674683,0.8517823219299316,0.05123722553253174,0.14821767807006836
p037_loss_large,p037_loss_large,p037,p037_loss_large,loss_large,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2026,2029,2026_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,137,154,438,480,301,326,0.9764741063117981,0.8848004937171936,0.023525893688201904,0.1151995062828064
p037_loss_large,p037_loss_large,p037,p037_loss_large,loss_large,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2027,2028,2027_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,137,154,438,480,301,326,0.9441908001899719,0.8735884428024292,0.055809199810028076,0.1264115571975708
p037_loss_large,p037_loss_large,p037,p037_loss_large,loss_large,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2027,2029,2027_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,137,154,438,480,301,326,0.9732968807220459,0.8790124654769897,0.0267031192779541,0.12098753452301025
p037_loss_large,p037_loss_large,p037,p037_loss_large,loss_large,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2028,2029,2028_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,137,154,438,480,301,326,0.9409648180007935,0.8751195669174194,0.05903518199920654,0.12488043308258057
p037_loss_small,p037_loss_small,p037,p037_loss_small,loss_small,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2026,2027,2026_2027,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,131,148,766,605,635,457,0.9839239120483398,0.9485844373703003,0.016076087951660156,0.05141556262969971
p037_loss_small,p037_loss_small,p037,p037_loss_small,loss_small,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2026,2028,2026_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,131,148,766,605,635,457,0.9881729483604431,0.961825430393219,0.011827051639556885,0.038174569606781006
p037_loss_small,p037_loss_small,p037,p037_loss_small,loss_small,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2026,2029,2026_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,131,148,766,605,635,457,0.9588180184364319,0.9510921835899353,0.041181981563568115,0.0489078164100647
p037_loss_small,p037_loss_small,p037,p037_loss_small,loss_small,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2027,2028,2027_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,131,148,766,605,635,457,0.9879949688911438,0.9744883179664612,0.012005031108856201,0.02551168203353882
p037_loss_small,p037_loss_small,p037,p037_loss_small,loss_small,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2027,2029,2027_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,131,148,766,605,635,457,0.9553724527359009,0.9402952194213867,0.04462754726409912,0.05970478057861328
p037_loss_small,p037_loss_small,p037,p037_loss_small,loss_small,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2028,2029,2028_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,131,148,766,605,635,457,0.9647173285484314,0.9610313773155212,0.035282671451568604,0.03896862268447876
p037_mixed_damage,p037_mixed_damage,p037,p037_mixed_damage,mixed_damage,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2026,2027,2026_2027,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,78,768,689,768,611,0.9860181212425232,0.9195502996444702,0.013981878757476807,0.08044970035552979
p037_mixed_damage,p037_mixed_damage,p037,p037_mixed_damage,mixed_damage,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2026,2028,2026_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,78,768,689,768,611,0.9838060140609741,0.9131684303283691,0.01619398593902588,0.08683156967163086
p037_mixed_damage,p037_mixed_damage,p037,p037_mixed_damage,mixed_damage,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2026,2029,2026_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,78,768,689,768,611,0.9852264523506165,0.9054738283157349,0.014773547649383545,0.09452617168426514
p037_mixed_damage,p037_mixed_damage,p037,p037_mixed_damage,mixed_damage,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2027,2028,2027_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,78,768,689,768,611,0.9809670448303223,0.9699830412864685,0.019032955169677734,0.030016958713531494
p037_mixed_damage,p037_mixed_damage,p037,p037_mixed_damage,mixed_damage,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2027,2029,2027_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,78,768,689,768,611,0.9891033172607422,0.9591176509857178,0.010896682739257812,0.04088234901428223
p037_mixed_damage,p037_mixed_damage,p037,p037_mixed_damage,mixed_damage,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2028,2029,2028_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,78,768,689,768,611,0.9812594056129456,0.954737663269043,0.018740594387054443,0.04526233673095703
p037_scratch_thin,p037_scratch_thin,p037,p037_scratch_thin,scratch_thin,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2026,2027,2026_2027,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,78,768,689,768,611,0.9868391156196594,0.9704090356826782,0.013160884380340576,0.029590964317321777
p037_scratch_thin,p037_scratch_thin,p037,p037_scratch_thin,scratch_thin,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2026,2028,2026_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,78,768,689,768,611,0.9873962998390198,0.9661421775817871,0.012603700160980225,0.03385782241821289
p037_scratch_thin,p037_scratch_thin,p037,p037_scratch_thin,scratch_thin,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2026,2029,2026_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,78,768,689,768,611,0.9786545634269714,0.9693393707275391,0.021345436573028564,0.030660629272460938
p037_scratch_thin,p037_scratch_thin,p037,p037_scratch_thin,scratch_thin,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2027,2028,2027_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,78,768,689,768,611,0.9866354465484619,0.9702498912811279,0.013364553451538086,0.02975010871887207
p037_scratch_thin,p037_scratch_thin,p037,p037_scratch_thin,scratch_thin,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2027,2029,2027_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,78,768,689,768,611,0.9879933595657349,0.9708034992218018,0.012006640434265137,0.029196500778198242
p037_scratch_thin,p037_scratch_thin,p037,p037_scratch_thin,scratch_thin,abstraction_surrealism,In the Sea,relatively_strong_stable_diffusion,2028,2029,2028_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,78,768,689,768,611,0.978741466999054,0.9778565764427185,0.021258533000946045,0.022143423557281494
p041_loss_large,p041_loss_large,p041,p041_loss_large,loss_large,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2026,2027,2026_2027,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,226,347,615,347,389,0.9804220199584961,0.9200875759124756,0.019577980041503906,0.07991242408752441
p041_loss_large,p041_loss_large,p041,p041_loss_large,loss_large,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2026,2028,2026_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,226,347,615,347,389,0.9733515977859497,0.9018303155899048,0.026648402214050293,0.09816968441009521
p041_loss_large,p041_loss_large,p041,p041_loss_large,loss_large,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2026,2029,2026_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,226,347,615,347,389,0.9759984016418457,0.9297047853469849,0.024001598358154297,0.07029521465301514
p041_loss_large,p041_loss_large,p041,p041_loss_large,loss_large,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2027,2028,2027_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,226,347,615,347,389,0.9826167225837708,0.9118476510047913,0.017383277416229248,0.08815234899520874
p041_loss_large,p041_loss_large,p041,p041_loss_large,loss_large,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2027,2029,2027_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,226,347,615,347,389,0.9837294816970825,0.9282023310661316,0.01627051830291748,0.07179766893386841
p041_loss_large,p041_loss_large,p041,p041_loss_large,loss_large,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2028,2029,2028_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,226,347,615,347,389,0.981677770614624,0.8734532594680786,0.018322229385375977,0.1265467405319214
p041_loss_small,p041_loss_small,p041,p041_loss_small,loss_small,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2026,2027,2026_2027,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,50,120,511,516,461,396,0.9930198192596436,0.9789405465126038,0.006980180740356445,0.02105945348739624
p041_loss_small,p041_loss_small,p041,p041_loss_small,loss_small,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2026,2028,2026_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,50,120,511,516,461,396,0.992335855960846,0.9683414697647095,0.007664144039154053,0.03165853023529053
p041_loss_small,p041_loss_small,p041,p041_loss_small,loss_small,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2026,2029,2026_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,50,120,511,516,461,396,0.990508496761322,0.9496878981590271,0.009491503238677979,0.0503121018409729
p041_loss_small,p041_loss_small,p041,p041_loss_small,loss_small,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2027,2028,2027_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,50,120,511,516,461,396,0.9909461140632629,0.9766957759857178,0.00905388593673706,0.023304224014282227
p041_loss_small,p041_loss_small,p041,p041_loss_small,loss_small,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2027,2029,2027_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,50,120,511,516,461,396,0.9898428320884705,0.970711886882782,0.010157167911529541,0.029288113117218018
p041_loss_small,p041_loss_small,p041,p041_loss_small,loss_small,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2028,2029,2028_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,50,120,511,516,461,396,0.9917888045310974,0.9751230478286743,0.008211195468902588,0.024876952171325684
p041_mixed_damage,p041_mixed_damage,p041,p041_mixed_damage,mixed_damage,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2026,2027,2026_2027,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,69,90,768,705,699,615,0.98760586977005,0.9481264352798462,0.012394130229949951,0.05187356472015381
p041_mixed_damage,p041_mixed_damage,p041,p041_mixed_damage,mixed_damage,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2026,2028,2026_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,69,90,768,705,699,615,0.982558012008667,0.9696950912475586,0.017441987991333008,0.030304908752441406
p041_mixed_damage,p041_mixed_damage,p041,p041_mixed_damage,mixed_damage,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2026,2029,2026_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,69,90,768,705,699,615,0.9905532002449036,0.9700000882148743,0.009446799755096436,0.029999911785125732
p041_mixed_damage,p041_mixed_damage,p041,p041_mixed_damage,mixed_damage,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2027,2028,2027_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,69,90,768,705,699,615,0.9908613562583923,0.942238986492157,0.009138643741607666,0.05776101350784302
p041_mixed_damage,p041_mixed_damage,p041,p041_mixed_damage,mixed_damage,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2027,2029,2027_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,69,90,768,705,699,615,0.9896889328956604,0.9548250436782837,0.0103110671043396,0.04517495632171631
p041_mixed_damage,p041_mixed_damage,p041,p041_mixed_damage,mixed_damage,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2028,2029,2028_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,69,90,768,705,699,615,0.9907113313674927,0.9722708463668823,0.009288668632507324,0.027729153633117676
p041_scratch_thin,p041_scratch_thin,p041,p041_scratch_thin,scratch_thin,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2026,2027,2026_2027,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,62,768,705,768,643,0.9931111335754395,0.9802648425102234,0.006888866424560547,0.01973515748977661
p041_scratch_thin,p041_scratch_thin,p041,p041_scratch_thin,scratch_thin,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2026,2028,2026_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,62,768,705,768,643,0.990199089050293,0.9820439219474792,0.009800910949707031,0.017956078052520752
p041_scratch_thin,p041_scratch_thin,p041,p041_scratch_thin,scratch_thin,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2026,2029,2026_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,62,768,705,768,643,0.9913409948348999,0.9874834418296814,0.008659005165100098,0.012516558170318604
p041_scratch_thin,p041_scratch_thin,p041,p041_scratch_thin,scratch_thin,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2027,2028,2027_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,62,768,705,768,643,0.9923096895217896,0.9773475527763367,0.007690310478210449,0.02265244722366333
p041_scratch_thin,p041_scratch_thin,p041,p041_scratch_thin,scratch_thin,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2027,2029,2027_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,62,768,705,768,643,0.9943036437034607,0.9853411316871643,0.005696356296539307,0.014658868312835693
p041_scratch_thin,p041_scratch_thin,p041,p041_scratch_thin,scratch_thin,high_texture_brushwork,Wheat Field with Cypresses,relatively_weak_or_disagreement_prone_stable_diffusion,2028,2029,2028_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,62,768,705,768,643,0.993317723274231,0.9862352609634399,0.006682276725769043,0.013764739036560059
p043_loss_large,p043_loss_large,p043,p043_loss_large,loss_large,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2026,2027,2026_2027,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,179,308,510,625,331,317,0.9380755424499512,0.8341981768608093,0.06192445755004883,0.16580182313919067
p043_loss_large,p043_loss_large,p043,p043_loss_large,loss_large,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2026,2028,2026_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,179,308,510,625,331,317,0.9462290406227112,0.8279784917831421,0.05377095937728882,0.1720215082168579
p043_loss_large,p043_loss_large,p043,p043_loss_large,loss_large,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2026,2029,2026_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,179,308,510,625,331,317,0.9448689818382263,0.8535197973251343,0.05513101816177368,0.14648020267486572
p043_loss_large,p043_loss_large,p043,p043_loss_large,loss_large,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2027,2028,2027_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,179,308,510,625,331,317,0.9518887996673584,0.8754838109016418,0.0481112003326416,0.12451618909835815
p043_loss_large,p043_loss_large,p043,p043_loss_large,loss_large,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2027,2029,2027_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,179,308,510,625,331,317,0.9412224292755127,0.9217486381530762,0.058777570724487305,0.07825136184692383
p043_loss_large,p043_loss_large,p043,p043_loss_large,loss_large,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2028,2029,2028_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,179,308,510,625,331,317,0.9470701217651367,0.8822811841964722,0.05292987823486328,0.11771881580352783
p043_loss_small,p043_loss_small,p043,p043_loss_small,loss_small,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2026,2027,2026_2027,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,44,110,663,655,619,545,0.9893635511398315,0.9838129878044128,0.010636448860168457,0.016187012195587158
p043_loss_small,p043_loss_small,p043,p043_loss_small,loss_small,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2026,2028,2026_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,44,110,663,655,619,545,0.9782289266586304,0.9360741972923279,0.02177107334136963,0.06392580270767212
p043_loss_small,p043_loss_small,p043,p043_loss_small,loss_small,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2026,2029,2026_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,44,110,663,655,619,545,0.9860225915908813,0.9774110317230225,0.013977408409118652,0.02258896827697754
p043_loss_small,p043_loss_small,p043,p043_loss_small,loss_small,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2027,2028,2027_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,44,110,663,655,619,545,0.9785979986190796,0.919884443283081,0.02140200138092041,0.08011555671691895
p043_loss_small,p043_loss_small,p043,p043_loss_small,loss_small,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2027,2029,2027_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,44,110,663,655,619,545,0.9898679256439209,0.9775210618972778,0.010132074356079102,0.022478938102722168
p043_loss_small,p043_loss_small,p043,p043_loss_small,loss_small,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2028,2029,2028_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,44,110,663,655,619,545,0.9799902439117432,0.9493472576141357,0.020009756088256836,0.05065274238586426
p043_mixed_damage,p043_mixed_damage,p043,p043_mixed_damage,mixed_damage,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2026,2027,2026_2027,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,62,768,705,768,643,0.9787889719009399,0.9658693671226501,0.02121102809906006,0.034130632877349854
p043_mixed_damage,p043_mixed_damage,p043,p043_mixed_damage,mixed_damage,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2026,2028,2026_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,62,768,705,768,643,0.9864246845245361,0.9611290097236633,0.013575315475463867,0.03887099027633667
p043_mixed_damage,p043_mixed_damage,p043,p043_mixed_damage,mixed_damage,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2026,2029,2026_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,62,768,705,768,643,0.9820811748504639,0.9630074501037598,0.017918825149536133,0.036992549896240234
p043_mixed_damage,p043_mixed_damage,p043,p043_mixed_damage,mixed_damage,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2027,2028,2027_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,62,768,705,768,643,0.9807954430580139,0.9718154072761536,0.019204556941986084,0.028184592723846436
p043_mixed_damage,p043_mixed_damage,p043,p043_mixed_damage,mixed_damage,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2027,2029,2027_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,62,768,705,768,643,0.9891727566719055,0.9738906621932983,0.010827243328094482,0.02610933780670166
p043_mixed_damage,p043_mixed_damage,p043,p043_mixed_damage,mixed_damage,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2028,2029,2028_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,62,768,705,768,643,0.9862298965454102,0.9737617373466492,0.013770103454589844,0.02623826265335083
p043_scratch_thin,p043_scratch_thin,p043,p043_scratch_thin,scratch_thin,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2026,2027,2026_2027,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,62,768,705,768,643,0.991619884967804,0.9423530697822571,0.008380115032196045,0.05764693021774292
p043_scratch_thin,p043_scratch_thin,p043,p043_scratch_thin,scratch_thin,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2026,2028,2026_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,62,768,705,768,643,0.9830772280693054,0.9783532619476318,0.01692277193069458,0.021646738052368164
p043_scratch_thin,p043_scratch_thin,p043,p043_scratch_thin,scratch_thin,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2026,2029,2026_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,62,768,705,768,643,0.992045521736145,0.9841539859771729,0.00795447826385498,0.01584601402282715
p043_scratch_thin,p043_scratch_thin,p043,p043_scratch_thin,scratch_thin,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2027,2028,2027_2028,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,62,768,705,768,643,0.9810634255409241,0.9530013799667358,0.018936574459075928,0.04699862003326416
p043_scratch_thin,p043_scratch_thin,p043,p043_scratch_thin,scratch_thin,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2027,2029,2027_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,62,768,705,768,643,0.9914252161979675,0.9414635300636292,0.00857478380203247,0.05853646993637085
p043_scratch_thin,p043_scratch_thin,p043,p043_scratch_thin,scratch_thin,high_texture_brushwork,The Card Players,relatively_strong_stable_diffusion,2028,2029,2028_2029,openai/clip-vit-base-patch32,dinov2_vitb14,224,16,0,62,768,705,768,643,0.9725753664970398,0.9756993055343628,0.027424633502960205,0.024300694465637207
