case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_lpips,restored_lpips,lpips_improvement,lpips_net,crop_resize,device,status,issue
p003_scratch_thin,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_scratch_thin,scratch_thin,opencv_telea,content_region,471552,77,0,691,768,10496,2.2258,1.7795,0.2794487774372101,0.0016871861880645156,0.27776159124914557,alex,256,cuda,ok,
p003_scratch_thin,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_scratch_thin,scratch_thin,opencv_telea,mask_bbox_crop,589824,0,0,768,768,10496,2.2258,1.7795,0.2528427243232727,0.0022690342739224434,0.25057369004935026,alex,256,cuda,ok,
p003_zero_control,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_zero_control,zero_control,opencv_telea,full_image,589824,0,0,768,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p003_zero_control,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_zero_control,zero_control,opencv_telea,content_region,471552,77,0,691,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p004_loss_large,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_large,loss_large,opencv_telea,full_image,589824,0,0,768,768,56801,11.8335,9.6302,0.1364009827375412,0.07263185828924179,0.06376912444829941,alex,256,cuda,ok,
p004_loss_large,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_large,loss_large,opencv_telea,content_region,480000,0,71,768,696,56801,11.8335,9.6302,0.1741328239440918,0.09793373942375183,0.07619908452033997,alex,256,cuda,ok,
p004_loss_large,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_large,loss_large,opencv_telea,mask_bbox_crop,179776,205,271,629,695,56801,11.8335,9.6302,0.4133918583393097,0.2612385153770447,0.15215334296226501,alex,256,cuda,ok,
p004_loss_small,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_small,loss_small,opencv_telea,full_image,589824,0,0,768,768,16444,3.4258,2.788,0.11344283074140549,0.010136316530406475,0.10330651421099901,alex,256,cuda,ok,
p004_loss_small,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_small,loss_small,opencv_telea,content_region,480000,0,71,768,696,16444,3.4258,2.788,0.13579441606998444,0.014367139898240566,0.12142727617174387,alex,256,cuda,ok,
p004_loss_small,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_small,loss_small,opencv_telea,mask_bbox_crop,423801,106,0,757,651,16444,3.4258,2.788,0.13605326414108276,0.01652761548757553,0.11952564865350723,alex,256,cuda,ok,
p004_mixed_damage,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_mixed_damage,mixed_damage,opencv_telea,full_image,589824,0,0,768,768,47183,9.8298,7.9995,0.3154430389404297,0.05251336842775345,0.26292967051267624,alex,256,cuda,ok,
p004_mixed_damage,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_mixed_damage,mixed_damage,opencv_telea,content_region,480000,0,71,768,696,47183,9.8298,7.9995,0.34975969791412354,0.061365291476249695,0.28839440643787384,alex,256,cuda,ok,
p004_mixed_damage,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_mixed_damage,mixed_damage,opencv_telea,mask_bbox_crop,589824,0,0,768,768,47183,9.8298,7.9995,0.3154430389404297,0.05251336842775345,0.26292967051267624,alex,256,cuda,ok,
p004_scratch_thin,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_scratch_thin,scratch_thin,opencv_telea,full_image,589824,0,0,768,768,9499,1.979,1.6105,0.2398073375225067,0.0021340337116271257,0.2376733038108796,alex,256,cuda,ok,
p004_scratch_thin,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_scratch_thin,scratch_thin,opencv_telea,content_region,480000,0,71,768,696,9499,1.979,1.6105,0.27021896839141846,0.0019191460451111197,0.26829982234630734,alex,256,cuda,ok,
p004_scratch_thin,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_scratch_thin,scratch_thin,opencv_telea,mask_bbox_crop,589824,0,0,768,768,9499,1.979,1.6105,0.2398073375225067,0.0021340337116271257,0.2376733038108796,alex,256,cuda,ok,
p004_zero_control,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_zero_control,zero_control,opencv_telea,full_image,589824,0,0,768,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p004_zero_control,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_zero_control,zero_control,opencv_telea,content_region,480000,0,71,768,696,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p005_loss_large,p005,portrait_figure,Self-Portrait with Two Pupils,p005_loss_large,loss_large,opencv_telea,full_image,589824,0,0,768,768,43712,10.0029,7.411,0.13569962978363037,0.061338894069194794,0.07436073571443558,alex,256,cuda,ok,
p005_loss_large,p005,portrait_figure,Self-Portrait with Two Pupils,p005_loss_large,loss_large,opencv_telea,content_region,436992,99,0,668,768,43712,10.0029,7.411,0.16761137545108795,0.08258182555437088,0.08502954989671707,alex,256,cuda,ok,
