case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_lpips,restored_lpips,lpips_improvement,lpips_net,crop_resize,device,status,issue
p007_loss_small,p007,portrait_figure,Princesse de Broglie,p007_loss_small,loss_small,stable_diffusion_inpainting,full_image,589824,0,0,768,768,23575,5.2925,3.997,0.1440664529800415,0.047009341418743134,0.09705711156129837,alex,256,cuda,ok,
p007_loss_small,p007,portrait_figure,Princesse de Broglie,p007_loss_small,loss_small,stable_diffusion_inpainting,content_region,445440,94,0,674,768,23575,5.2925,3.997,0.18005453050136566,0.06706110388040543,0.11299342662096024,alex,256,cuda,ok,
p007_loss_small,p007,portrait_figure,Princesse de Broglie,p007_loss_small,loss_small,stable_diffusion_inpainting,mask_bbox_crop,250000,111,218,611,718,23575,5.2925,3.997,0.22499579191207886,0.09773536026477814,0.12726043164730072,alex,256,cuda,ok,
p007_mixed_damage,p007,portrait_figure,Princesse de Broglie,p007_mixed_damage,mixed_damage,stable_diffusion_inpainting,full_image,589824,0,0,768,768,42099,9.4511,7.1376,0.3398490250110626,0.1316501945257187,0.20819883048534393,alex,256,cuda,ok,
p007_mixed_damage,p007,portrait_figure,Princesse de Broglie,p007_mixed_damage,mixed_damage,stable_diffusion_inpainting,content_region,445440,94,0,674,768,42099,9.4511,7.1376,0.3847404420375824,0.15966351330280304,0.22507692873477936,alex,256,cuda,ok,
p007_mixed_damage,p007,portrait_figure,Princesse de Broglie,p007_mixed_damage,mixed_damage,stable_diffusion_inpainting,mask_bbox_crop,562500,9,18,759,768,42099,9.4511,7.1376,0.3416711091995239,0.12754541635513306,0.21412569284439087,alex,256,cuda,ok,
p007_scratch_thin,p007,portrait_figure,Princesse de Broglie,p007_scratch_thin,scratch_thin,stable_diffusion_inpainting,full_image,589824,0,0,768,768,10363,2.3265,1.757,0.3229203522205353,0.12397632747888565,0.19894402474164963,alex,256,cuda,ok,
p007_scratch_thin,p007,portrait_figure,Princesse de Broglie,p007_scratch_thin,scratch_thin,stable_diffusion_inpainting,content_region,445440,94,0,674,768,10363,2.3265,1.757,0.3614063560962677,0.16814762353897095,0.19325873255729675,alex,256,cuda,ok,
p007_scratch_thin,p007,portrait_figure,Princesse de Broglie,p007_scratch_thin,scratch_thin,stable_diffusion_inpainting,mask_bbox_crop,589824,0,0,768,768,10363,2.3265,1.757,0.3229203522205353,0.12397632747888565,0.19894402474164963,alex,256,cuda,ok,
p007_zero_control,p007,portrait_figure,Princesse de Broglie,p007_zero_control,zero_control,stable_diffusion_inpainting,full_image,589824,0,0,768,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p007_zero_control,p007,portrait_figure,Princesse de Broglie,p007_zero_control,zero_control,stable_diffusion_inpainting,content_region,445440,94,0,674,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p008_loss_large,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_loss_large,loss_large,stable_diffusion_inpainting,full_image,589824,0,0,768,768,48511,11.16,8.2247,0.16540274024009705,0.08499258756637573,0.08041015267372131,alex,256,cuda,ok,
p008_loss_large,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_loss_large,loss_large,stable_diffusion_inpainting,content_region,434688,101,0,667,768,48511,11.16,8.2247,0.20438942313194275,0.10346125066280365,0.1009281724691391,alex,256,cuda,ok,
p008_loss_large,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_loss_large,loss_large,stable_diffusion_inpainting,mask_bbox_crop,99225,178,338,493,653,48511,11.16,8.2247,0.5942297577857971,0.32802635431289673,0.2662034034729004,alex,256,cuda,ok,
p008_loss_small,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_loss_small,loss_small,stable_diffusion_inpainting,full_image,589824,0,0,768,768,23310,5.3625,3.952,0.20092396438121796,0.09067895263433456,0.11024501174688339,alex,256,cuda,ok,
p008_loss_small,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_loss_small,loss_small,stable_diffusion_inpainting,content_region,434688,101,0,667,768,23310,5.3625,3.952,0.23526017367839813,0.12007652223110199,0.11518365144729614,alex,256,cuda,ok,
