dataset_name,case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,metric_module,metric_version,metric_timestamp_utc,python_version,numpy_version,pandas_version,skimage_version,status,issue,ranking_group,rank
synthetic,p001__partial_transparency__severe,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,475536,,,,,,,,1309.33203125,1170.406005859375,138.926025390625,31.62031364440918,28.964889526367188,2.655424118041992,16.960305683625954,17.447438191921346,0.4871325082953923,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,,best,1
synthetic,p039__water_stain__severe,p039,abstraction_surrealism,Painting with Troika,,,opencv_telea,masked_region,151850,,,,,,,,96.57115936279295,96.57115936279295,0.0,7.558403968811035,7.558403968811035,0.0,28.282329156090448,28.282329156090448,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,,best,2
synthetic,p043__water_stain__moderate,p043,high_texture_brushwork,The Card Players,,,opencv_telea,masked_region,114050,,,,,,,,36.91136932373047,36.91136932373047,0.0,4.473783493041992,4.473783493041992,0.0,32.45920204084359,32.45920204084359,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,,best,3
synthetic,p039__water_stain_dirt__moderate,p039,abstraction_surrealism,Painting with Troika,,,opencv_telea,masked_region,72227,,,,,,,,44.837921142578125,44.837921142578125,0.0,5.43210506439209,5.43210506439209,0.0,31.61434892030526,31.61434892030526,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,,best,4
synthetic,p026__water_stain__severe,p026,architecture_structured,View of a Village along a River,,,opencv_telea,masked_region,112199,,,,,,,,71.47798919677734,71.47798919677734,0.0,5.769180774688721,5.769180774688721,0.0,29.58908034340224,29.58908034340224,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,,best,5
synthetic,p026__water_stain__moderate,p026,architecture_structured,View of a Village along a River,,,opencv_telea,masked_region,76272,,,,,,,,11.808584213256836,11.808584213256836,0.0,2.535386562347412,2.535386562347412,0.0,37.40882529742826,37.40882529742826,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,,best,6
synthetic,p001__dirt_dust__mild,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,179470,,,,,,,,0.0005423375987447,0.6874445080757141,-0.6869021704769693,0.0005423375987447,0.0376980379223823,-0.0371557003236375,80.78810646970254,49.75842714088047,-31.02967932882207,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,,best,7
synthetic,p001__water_stain__moderate,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,126986,,,,,,,,43.760231018066406,45.001686096191406,-1.241455078125,5.146514892578125,5.196496963500977,-0.0499820709228515,31.72000754818436,31.598515749024838,-0.1214917991595214,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,,best,8
synthetic,p043__dirt_dust__mild,p043,high_texture_brushwork,The Card Players,,,opencv_telea,masked_region,150859,,,,,,,,0.0037010277155786,1.447658658027649,-1.4439576303120705,0.003586129983887,0.0716364309191703,-0.0680503009352833,72.44758023495626,46.52414188793168,-25.923438347024582,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,,best,9
synthetic,p026__dirt_dust__mild,p026,architecture_structured,View of a Village along a River,,,opencv_telea,masked_region,62264,,,,,,,,0.0160927660763263,1.9739817380905151,-1.9578889720141888,0.0157715529203414,0.1347702294588089,-0.1189986765384674,66.06449662422192,45.17737230306939,-20.887124321152527,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,,best,10
synthetic,p039__partial_transparency__severe,p039,abstraction_surrealism,Painting with Troika,,,opencv_telea,masked_region,331500,,,,,,,,344.2683410644531,1404.7786865234375,-1060.5103454589844,12.100921630859377,21.784910202026367,-9.683988571166992,22.761832740714123,16.65472451425672,-6.107108226457402,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,,worst,1
synthetic,p039__partial_transparency__moderate,p039,abstraction_surrealism,Painting with Troika,,,opencv_telea,masked_region,233720,,,,,,,,121.3027801513672,1155.099609375,-1033.7968292236328,6.907141208648682,18.369569778442383,-11.4624285697937,27.292096062456803,17.504609238807756,-9.787486823649049,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,,worst,2
synthetic,p043__partial_transparency__severe,p043,high_texture_brushwork,The Card Players,,,opencv_telea,masked_region,392184,,,,,,,,547.3335571289062,1488.9608154296875,-941.6272583007812,17.099000930786133,25.475215911865234,-8.376214981079102,20.74828285228336,16.401970921732122,-4.346311930551238,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,,worst,3
synthetic,p026__partial_transparency__severe,p026,architecture_structured,View of a Village along a River,,,opencv_telea,masked_region,312525,,,,,,,,224.5095977783203,860.2576904296875,-635.7480926513672,10.50653839111328,16.585878372192383,-6.079339981079102,24.618454490561174,18.7845179710328,-5.833936519528375,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,,worst,4
synthetic,p018__partial_transparency__severe,p018,landscape_natural,Classical Landscape with Figures,,,opencv_telea,masked_region,317906,,,,,,,,556.7607421875,1140.8822021484375,-584.1214599609375,17.856229782104492,22.480796813964844,-4.624567031860352,20.67411755767585,17.55839555711697,-3.115722000558879,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,,worst,5
synthetic,p018__water_stain__mild,p018,landscape_natural,Classical Landscape with Figures,,,opencv_telea,masked_region,52980,,,,,,,,16.52081298828125,521.2301025390625,-504.7092895507813,2.955643653869629,13.711098670959473,-10.755455017089844,35.950489457505675,20.960508713463835,-14.98998074404184,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,,worst,6
synthetic,p043__partial_transparency__moderate,p043,high_texture_brushwork,The Card Players,,,opencv_telea,masked_region,281976,,,,,,,,108.31393432617188,599.7294311523438,-491.4154968261719,7.63974142074585,14.261275291442873,-6.6215338706970215,27.783960297117787,20.35124998917864,-7.43271030793915,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,,worst,7
synthetic,p039__water_stain__moderate,p039,abstraction_surrealism,Painting with Troika,,,opencv_telea,masked_region,72835,,,,,,,,73.92647552490234,538.9094848632812,-464.9830093383789,7.046232223510742,13.777419090270996,-6.731186866760254,29.44280359344725,20.815645335763293,-8.62715825768396,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,,worst,8
synthetic,p039__partial_transparency__mild,p039,abstraction_surrealism,Painting with Troika,,,opencv_telea,masked_region,63307,,,,,,,,7.87642765045166,291.83038330078125,-283.9539556503296,1.6547880172729492,6.231733322143555,-4.5769453048706055,39.16751072753119,23.479498553086025,-15.688012174445165,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,,worst,9
synthetic,p043__partial_transparency__mild,p043,high_texture_brushwork,The Card Players,,,opencv_telea,masked_region,76588,,,,,,,,30.1422119140625,309.4403076171875,-279.298095703125,3.634585857391357,7.956607818603516,-4.322021961212158,33.339052420590235,23.225034767290257,-10.114017653299978,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,,worst,10
