case_id,painting_id,category,title,mask_type,mse_improvement,restored_mse,mae_improvement,psnr_improvement,damaged_lpips,restored_lpips,lpips_improvement,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement
p045_loss_small,p045,high_texture_brushwork,Two Girls with Parasols,loss_small,29721.33312988281,511.9949951171875,155.64229202270508,17.71220241867708,0.1412578374147415,0.0145300896838307,0.1267277477309107,0.9474495649337769,0.9976264834403992,0.050176918506622314,0.9636293649673462,0.9906246066093445,0.02699524164199829
p045_mixed_damage,p045,high_texture_brushwork,Two Girls with Parasols,mixed_damage,24072.25390625,606.333984375,136.94242668151855,16.09608395070753,0.3224121928215027,0.0348966307938098,0.2875155620276928,0.8322961330413818,0.9900660514831543,0.15776991844177246,0.780919075012207,0.9432516694068909,0.16233259439468384
p045_scratch_thin,p045,high_texture_brushwork,Two Girls with Parasols,scratch_thin,30726.10266113281,1067.4617919921875,155.93400764465332,14.739868813139184,0.2652179598808288,0.0070907538756728,0.258127206005156,0.9283114671707153,0.9978586435317993,0.06954717636108398,0.9241020679473877,0.9987640380859375,0.0746619701385498
p046_loss_large,p046,high_texture_brushwork,Boating,loss_large,18686.536376953125,1303.963623046875,109.1053981781006,11.855581808172122,0.4714337885379791,0.3290072679519653,0.1424265205860138,0.7497086524963379,0.6590616106987,-0.09064704179763794,0.7862265110015869,0.6372487545013428,-0.14897775650024414
p046_loss_small,p046,high_texture_brushwork,Boating,loss_small,24430.26611328125,333.72607421875,139.28106021881104,18.70430518661144,0.1987081617116928,0.0195241495966911,0.1791840121150016,0.9319535493850708,0.9961560964584351,0.06420254707336426,0.951439619064331,0.9849579334259033,0.033518314361572266
p046_mixed_damage,p046,high_texture_brushwork,Boating,mixed_damage,32843.79620361328,845.1530151367188,160.39548110961914,16.005521200733455,0.2328300774097442,0.0313215069472789,0.2015085704624653,0.8902826905250549,0.9927453994750977,0.10246270895004272,0.8776126503944397,0.9448384046554565,0.06722575426101685
p046_scratch_thin,p046,high_texture_brushwork,Boating,scratch_thin,32294.73373413086,230.62954711914065,165.48296356201172,21.493072097804102,0.2820442318916321,0.0012738989898934,0.2807703329017386,0.9196054935455322,0.9993518590927124,0.07974636554718018,0.9171726107597351,0.9991394281387329,0.0819668173789978
p047_loss_large,p047,high_texture_brushwork,The Dance Class,loss_large,30665.153564453125,934.420654296875,157.59784317016602,15.291388014001129,0.339446485042572,0.1303507089614868,0.2090957760810852,0.8716074824333191,0.8876500725746155,0.016042590141296387,0.9346396923065186,0.9410274028778076,0.0063877105712890625
p047_loss_small,p047,high_texture_brushwork,The Dance Class,loss_small,30983.538696289062,286.2249755859375,165.4544563293457,20.384170719806043,0.2392454445362091,0.0226932875812053,0.2165521569550037,0.9180669784545898,0.9961023330688477,0.07803535461425781,0.9586961269378662,0.9945498108863831,0.035853683948516846
p047_mixed_damage,p047,high_texture_brushwork,The Dance Class,mixed_damage,31179.87489318848,218.25987243652344,167.0650634765625,21.579299521452704,0.3362057507038116,0.0217031016945838,0.3145026490092277,0.8188180923461914,0.990216851234436,0.17139875888824463,0.8652739524841309,0.9891102313995361,0.12383627891540527
p047_scratch_thin,p047,high_texture_brushwork,The Dance Class,scratch_thin,35672.09262084961,153.55972290039062,179.21411037445068,23.679167873836786,0.3377709090709686,0.0009440237772651,0.3368268852937035,0.8696154952049255,0.9998258352279663,0.13021034002304077,0.952226996421814,0.9993946552276611,0.04716765880584717
p048_loss_large,p048,high_texture_brushwork,A Farm in Brittany,loss_large,27720.657470703125,1030.723388671875,142.9624786376953,14.455165766853446,0.5204262733459473,0.3287687301635742,0.191657543182373,0.7472101449966431,0.7544375658035278,0.007227420806884766,0.6979923248291016,0.44350776076316833,-0.2544845640659332
p048_loss_small,p048,high_texture_brushwork,A Farm in Brittany,loss_small,24675.041564941406,298.6713256835937,138.15689373016355,19.22289584942208,0.2540143132209778,0.0415931865572929,0.2124211266636848,0.8127706050872803,0.9953151345252991,0.1825445294380188,0.8159539699554443,0.963032603263855,0.14707863330841064
p048_mixed_damage,p048,high_texture_brushwork,A Farm in Brittany,mixed_damage,31153.450714111328,490.1215515136719,161.48284816741943,18.099817057786307,0.3580309748649597,0.043660569936037,0.3143704049289226,0.8208789825439453,0.9846363067626953,0.16375732421875,0.4098643660545349,0.8761286735534668,0.4662643074989319
p048_scratch_thin,p048,high_texture_brushwork,A Farm in Brittany,scratch_thin,34820.914611816406,356.1049194335937,173.88206005096436,19.94681066593982,0.3053283989429474,0.0076609579846262,0.2976674409583211,0.9116736054420471,0.9988649487495422,0.08719134330749512,0.7975946664810181,0.9995534420013428,0.2019587755203247
p049_loss_large,p049,high_texture_brushwork,Peonies,loss_large,25158.731201171875,1339.378173828125,134.40815353393555,12.963116708749386,0.484439492225647,0.2730269134044647,0.2114125788211822,0.7169420719146729,0.7386897802352905,0.021747708320617676,0.8582639694213867,0.8786931037902832,0.020429134368896484
p049_loss_small,p049,high_texture_brushwork,Peonies,loss_small,32699.17694091797,347.22930908203125,164.65492820739746,19.785078613095205,0.1548371315002441,0.0194603726267814,0.1353767588734626,0.9529114365577698,0.9985024333000183,0.045590996742248535,0.9476319551467896,0.9766309261322021,0.028998970985412598
p049_mixed_damage,p049,high_texture_brushwork,Peonies,mixed_damage,30912.40594482422,492.6135864257813,159.404860496521,18.044926821981843,0.3058660924434662,0.0403816550970077,0.2654844373464584,0.8140414953231812,0.9760904908180237,0.16204899549484253,0.7690754532814026,0.9078574776649475,0.13878202438354492
p049_scratch_thin,p049,high_texture_brushwork,Peonies,scratch_thin,37125.632232666016,140.28182983398438,182.77926301956177,24.24310355943634,0.2127646803855896,0.0017554900841787,0.2110091903014108,0.8956949710845947,0.9998419284820557,0.10414695739746094,0.9298093318939209,0.9997642040252686,0.06995487213134766
p050_loss_large,p050,high_texture_brushwork,Landscape with a Sunlit Stream,loss_large,36170.44073486328,834.8366088867188,167.57230949401855,16.46662178166921,0.6429330110549927,0.4399030804634094,0.2030299305915832,0.5895630717277527,0.6521875858306885,0.06262451410293579,0.31175124645233154,0.18894216418266296,-0.12280908226966858
p050_loss_small,p050,high_texture_brushwork,Landscape with a Sunlit Stream,loss_small,34473.021423339844,349.17779541015625,170.05403900146484,19.98809577138776,0.3761578798294067,0.072556272149086,0.3036016076803207,0.8075281381607056,0.9609273076057434,0.15339916944503784,0.6462240219116211,0.8823762536048889,0.23615223169326782
p050_mixed_damage,p050,high_texture_brushwork,Landscape with a Sunlit Stream,mixed_damage,37441.743896484375,470.197509765625,177.5861358642578,19.06495699771775,0.4347229897975921,0.0787099674344062,0.3560130223631859,0.8037471771240234,0.9670178890228271,0.1632707118988037,0.3954562842845917,0.9045246839523315,0.5090683996677399
p050_scratch_thin,p050,high_texture_brushwork,Landscape with a Sunlit Stream,scratch_thin,42760.59780883789,145.34359741210938,196.4964542388916,24.70121530087209,0.4201236367225647,0.0038842856884002,0.4162393510341644,0.820162296295166,0.9991500377655029,0.17898774147033691,0.6756763458251953,0.997313916683197,0.3216375708580017
