dataset_name,case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,metric_module,metric_version,metric_timestamp_utc,python_version,numpy_version,pandas_version,skimage_version,status,issue
damage_size,p001__loss_large__size_08pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,boundary_region,5980,,,,,,,,25407.2578125,8.8714599609375,25398.386352539062,111.9045181274414,1.323857307434082,110.58066082000732,4.08122566386793,38.650852640572005,34.56962697670407,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_08pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,outside_mask_region,468399,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_08pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,75774,243.0,106.0,589.0,325.0,,,,25284.478515625,415.43487548828125,24869.04364013672,115.8332748413086,8.173674583435059,107.65960025787354,4.102263599933538,21.945774083983963,17.843510484050427,0.48916980845193264,0.8241437011826304,0.3349738927306977,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_10pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,4138.3759765625,49.36455535888672,4089.0114212036133,18.77922821044922,1.0960196256637573,17.68320858478546,11.962504165563452,31.196651313187587,19.234147147624135,0.9211938281831462,0.9754585414979847,0.05426471331483851,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_10pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,,,,4793.775390625,57.18246841430664,4736.592922210693,21.75331687927246,1.2695974111557007,20.48371946811676,11.324026792923764,30.55817462109424,19.234147828170475,0.9085992345137862,0.9715363905958362,0.06293715608204997,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_10pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,50905,,,,,,,,47950.375,571.9752197265625,47378.39978027344,217.59043884277344,12.699316024780273,204.89112281799316,1.3228835291088628,20.557031470558925,19.23414794145006,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_10pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,boundary_region,6674,,,,,,,,25587.466796875,5.856607913970947,25581.61018896103,112.40340423583984,1.1789531707763672,111.22445106506348,4.0505306875155735,40.45434210853723,36.40381142102166,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_10pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,outside_mask_region,458279,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_10pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,93312,224.0,94.0,608.0,337.0,,,,26158.625,312.03265380859375,25846.592346191406,118.70329284667969,6.927926540374756,111.77536630630493,3.9546544883826273,23.188803161224527,19.2341486728419,0.4892245347663097,0.840936634848704,0.35171210008239423,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_15pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,6359.56982421875,59.75859451293945,6299.811229705811,28.545530319213867,1.5824065208435059,26.96312379837036,10.096526208934693,30.36679986291706,20.270273653982365,0.8838584036247111,0.965127132754415,0.08126872912970384,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
