case_id,painting_id,mask_id,mask_type,category,title,artist,date,style_or_period,medium,source,source_url,license,filename,damaged_mse_opencv,damaged_mse_lama,restored_mse_opencv,restored_mse_lama,restored_mse_delta_lama_minus_opencv,mse_improvement_opencv,mse_improvement_lama,mse_improvement_delta_lama_minus_opencv,winner_mse_improvement,damaged_mae_opencv,damaged_mae_lama,restored_mae_opencv,restored_mae_lama,restored_mae_delta_lama_minus_opencv,mae_improvement_opencv,mae_improvement_lama,mae_improvement_delta_lama_minus_opencv,winner_mae_improvement,damaged_psnr_opencv,damaged_psnr_lama,restored_psnr_opencv,restored_psnr_lama,restored_psnr_delta_lama_minus_opencv,psnr_improvement_opencv,psnr_improvement_lama,psnr_improvement_delta_lama_minus_opencv,winner_psnr_improvement,damaged_lpips_opencv,damaged_lpips_lama,restored_lpips_opencv,restored_lpips_lama,restored_lpips_delta_lama_minus_opencv,lpips_improvement_opencv,lpips_improvement_lama,lpips_improvement_delta_lama_minus_opencv,winner_lpips_improvement,clip_damaged_similarity_opencv,clip_damaged_similarity_lama,clip_restored_similarity_opencv,clip_restored_similarity_lama,clip_restored_similarity_delta_lama_minus_opencv,clip_similarity_improvement_opencv,clip_similarity_improvement_lama,clip_similarity_improvement_delta_lama_minus_opencv,winner_clip_similarity_improvement,dinov2_damaged_similarity_opencv,dinov2_damaged_similarity_lama,dinov2_restored_similarity_opencv,dinov2_restored_similarity_lama,dinov2_restored_similarity_delta_lama_minus_opencv,dinov2_similarity_improvement_opencv,dinov2_similarity_improvement_lama,dinov2_similarity_improvement_delta_lama_minus_opencv,winner_dinov2_similarity_improvement,clean_path,damaged_path,mask_path,restored_path_opencv,restored_path_lama,lama_metric_wins,opencv_metric_wins,metric_ties,overall_metric_vote,clean_path_resolved,damaged_path_resolved,mask_path_resolved,restored_path_opencv_resolved,restored_path_lama_resolved,lama_mse_win_but_dinov2_loss,lama_lpips_win_but_dinov2_loss,opencv_mse_loss_but_dinov2_win,opencv_lpips_loss_but_dinov2_win,lama_all_main_metrics_win,opencv_all_main_metrics_win,mixed_metric_outcome
p026_loss_large,p026,p026_loss_large,loss_large,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,17690.552734375,17690.5546875,986.7875366210938,746.3705444335938,-240.4169921875,16703.765197753906,16944.184143066406,240.4189453125,lama,124.4225082397461,124.4225082397461,20.370763778686523,19.22381401062012,-1.1469497680664027,104.05174446105956,105.19869422912598,1.1469497680664205,lama,5.6533895838561214,5.65338910437344,18.188567052659263,19.401258692537628,1.212691639878365,12.53517746880314,13.747869588164187,1.2126921193610478,lama,0.5515366792678833,0.5515366792678833,0.3606991767883301,0.2112048119306564,-0.14949436485767367,0.1908375024795532,0.3403318673372268,0.14949436485767362,lama,0.763953685760498,0.763953447341919,0.8284569382667542,0.9645200967788696,0.13606315851211548,0.0645032525062561,0.2005666494369506,0.1360633969306945,lama,0.6635925769805908,0.6635925769805908,0.3845418989658355,0.8596078157424927,0.47506591677665716,-0.2790506780147552,0.1960152387619018,0.475065916776657,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p026_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p026_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p026_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p026_loss_large_restored_opencv_telea.png,data/processed/restored/lama/p026_loss_large_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p026_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p026_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p026_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p026_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p026_loss_large_restored_lama.png,False,False,False,False,True,False,False
p026_loss_small,p026,p026_loss_small,loss_small,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,20696.4609375,20696.4609375,112.2207260131836,138.42340087890625,26.202674865722656,20584.240211486816,20558.037536621094,-26.202674865722656,opencv,139.09109497070312,139.09109497070312,7.308732509613037,7.964835166931152,0.6561026573181152,131.7823624610901,131.12625980377197,-0.6561026573181152,opencv,4.971842727404258,4.971842727404258,27.63007286818602,26.71870845794132,-0.9113644102446976,22.65823014078176,21.74686573053706,-0.9113644102447012,opencv,0.2362229079008102,0.2362229079008102,0.0204912368208169,0.0099665457382798,-0.0105246910825371,0.2157316710799932,0.2262563621625304,0.010524691082537202,lama,0.8205560445785522,0.8205560445785522,0.9965874552726746,0.9993448257446288,0.0027573704719542347,0.1760314106941223,0.1787887811660766,0.002757370471954318,lama,0.9594663977622986,0.9594663977622986,0.9601134657859802,0.9937219619750975,0.03360849618911732,0.0006470680236816,0.034255564212799,0.033608496189117404,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p026_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p026_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p026_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p026_loss_small_restored_opencv_telea.png,data/processed/restored/lama/p026_loss_small_restored_lama.png,3,1,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p026_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p026_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p026_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p026_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p026_loss_small_restored_lama.png,False,False,False,False,False,False,True
p026_mixed_damage,p026,p026_mixed_damage,mixed_damage,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,29838.828125,29838.830078125,1157.6510009765625,517.99169921875,-639.6593017578125,28681.17712402344,29320.83837890625,639.6612548828089,lama,168.9690704345703,168.9690704345703,21.849164962768555,16.5987606048584,-5.250404357910156,147.11990547180176,152.3703098297119,5.250404357910156,lama,3.3829859799354423,3.382985695664433,17.49502709243814,20.987575606060304,3.4925485136221646,14.112041112502697,17.60458991039587,3.492548797893173,lama,0.4524539709091186,0.4524539709091186,0.0799019485712051,0.0241918712854385,-0.0557100772857666,0.3725520223379135,0.4282620996236801,0.0557100772857666,lama,0.8696262836456299,0.8696261644363403,0.9876482486724854,0.9979838132858276,0.010335564613342285,0.1180219650268554,0.1283576488494873,0.010335683822631905,lama,0.7514947056770325,0.7514947056770325,0.934207320213318,0.9947073459625244,0.06050002574920643,0.1827126145362854,0.2432126402854919,0.06050002574920649,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p026_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p026_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p026_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p026_mixed_damage_restored_opencv_telea.png,data/processed/restored/lama/p026_mixed_damage_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p026_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p026_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p026_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p026_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p026_mixed_damage_restored_lama.png,False,False,False,False,True,False,False
p026_scratch_thin,p026,p026_scratch_thin,scratch_thin,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,21100.6484375,21100.646484375,163.0841827392578,198.9805145263672,35.896331787109375,20937.564254760742,20901.665969848636,-35.89828491210574,opencv,137.52960205078125,137.52960205078125,7.896690845489502,9.485340118408203,1.5886492729187012,129.63291120529175,128.04426193237305,-1.5886492729187012,opencv,4.887845591957633,4.887845993950705,26.006685192768785,25.142698113326304,-0.8639870794424809,21.118839600811157,20.2548521193756,-0.8639874814355579,opencv,0.2837904095649719,0.2837904095649719,0.0014231037348508,0.0025148163549602,0.0010917126201094001,0.282367305830121,0.2812755932100117,-0.0010917126201092642,opencv,0.8981180787086487,0.8981181979179382,0.9990495443344116,0.9994940161705016,0.00044447183608997687,0.1009314656257629,0.1013758182525634,0.0004443526268004955,lama,0.8507537841796875,0.8507537841796875,0.999609351158142,0.9990281462669371,-0.000581204891204834,0.1488555669784546,0.1482743620872497,-0.0005812048912048895,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p026_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p026_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p026_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p026_scratch_thin_restored_opencv_telea.png,data/processed/restored/lama/p026_scratch_thin_restored_lama.png,1,3,0,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p026_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p026_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p026_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p026_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p026_scratch_thin_restored_lama.png,False,False,False,False,False,False,True
p027_loss_large,p027,p027_loss_large,loss_large,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,27120.30078125,27120.30078125,1165.7900390625,772.5902099609375,-393.1998291015625,25954.5107421875,26347.710571289062,393.1998291015625,lama,157.13031005859375,157.13031005859375,24.85563468933105,20.10328865051269,-4.752346038818359,132.2746753692627,137.02702140808103,4.752346038818331,lama,3.797858590463079,3.797858590463079,17.46460020639907,19.251311602779552,1.7867113963804826,13.66674161593599,15.453453012316473,1.7867113963804826,lama,0.4849361181259155,0.4849361181259155,0.2881203889846802,0.1794895231723785,-0.10863086581230166,0.1968157291412353,0.305446594953537,0.10863086581230169,lama,0.7646580934524536,0.7646580934524536,0.8428184986114502,0.985882043838501,0.14306354522705078,0.0781604051589965,0.2212239503860473,0.1430635452270508,lama,0.7020800113677979,0.7020800113677979,0.5290791392326355,0.9253842234611512,0.39630508422851574,-0.1730008721351623,0.2233042120933532,0.3963050842285155,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p027_loss_large_restored_opencv_telea.png,data/processed/restored/lama/p027_loss_large_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p027_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p027_loss_large_restored_lama.png,False,False,False,False,True,False,False
p027_loss_small,p027,p027_loss_small,loss_small,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,31342.484375,31342.484375,438.3687133789063,445.3553466796875,6.986633300781193,30904.115661621094,30897.129028320312,-6.98663330078125,opencv,170.19712829589844,170.19712829589844,13.666414260864258,13.473519325256348,-0.19289493560791016,156.53071403503418,156.7236089706421,0.19289493560791016,lama,3.1694694283902045,3.1694694283902045,21.71240810126462,21.643736902955688,-0.06867119830893387,18.542938672874417,18.474267474565483,-0.06867119830893387,opencv,0.2883341908454895,0.2883341908454895,0.0462939254939556,0.0206599067896604,-0.0256340187042952,0.2420402653515339,0.267674284055829,0.025634018704295103,lama,0.8345528841018677,0.8345528244972229,0.9962007403373718,0.9987982511520386,0.002597510814666748,0.1616478562355041,0.1642454266548156,0.0025975704193114957,lama,0.8958815336227417,0.8958815336227417,0.9578423500061036,0.9972361326217652,0.03939378261566162,0.0619608163833618,0.1013545989990234,0.03939378261566159,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p027_loss_small_restored_opencv_telea.png,data/processed/restored/lama/p027_loss_small_restored_lama.png,3,1,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p027_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p027_loss_small_restored_lama.png,False,False,False,False,False,False,True
p027_mixed_damage,p027,p027_mixed_damage,mixed_damage,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,23938.625,23938.625,688.9240112304688,559.1255493164062,-129.7984619140625,23249.70098876953,23379.499450683597,129.79846191406614,lama,146.5265655517578,146.5265655517578,16.721019744873047,15.395553588867188,-1.3254661560058594,129.80554580688477,131.13101196289062,1.3254661560058594,lama,4.33981159328101,4.33981159328101,19.74909039284335,20.65571023011647,0.9066198372731193,15.40927879956234,16.31589863683546,0.9066198372731193,lama,0.4683019816875458,0.4683019816875458,0.0694495737552642,0.0326940715312957,-0.0367555022239685,0.3988524079322815,0.43560791015625,0.036755502223968506,lama,0.7802484035491943,0.7802485227584839,0.958137035369873,0.9979450106620787,0.0398079752922057,0.1778886318206787,0.2176964879035949,0.039807856082916176,lama,0.5743319988250732,0.5743319988250732,0.9191585779190063,0.9952752590179444,0.0761166810989381,0.3448265790939331,0.4209432601928711,0.07611668109893799,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p027_mixed_damage_restored_opencv_telea.png,data/processed/restored/lama/p027_mixed_damage_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p027_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p027_mixed_damage_restored_lama.png,False,False,False,False,True,False,False
p027_scratch_thin,p027,p027_scratch_thin,scratch_thin,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,31115.349609375,31115.349609375,274.4358825683594,311.1941223144531,36.75823974609375,30840.91372680664,30804.155487060547,-36.75823974609375,opencv,171.2686309814453,171.2686309814453,9.798219680786133,11.2489013671875,1.4506816864013672,161.47041130065918,160.0197296142578,-1.4506816864013672,opencv,3.201056758247989,3.201056758247989,23.746394659956948,23.2004897521898,-0.5459049077671487,20.54533790170896,19.99943299394181,-0.5459049077671523,opencv,0.3966956734657287,0.3966956734657287,0.0019267483148723,0.002649730304256,0.0007229819893837001,0.3947689251508564,0.3940459431614727,-0.0007229819893836975,opencv,0.8972568511962891,0.8972569108009338,0.997628688812256,0.9981213212013244,0.0004926323890683815,0.1003718376159668,0.1008644104003906,0.0004925727844238004,lama,0.7529802322387695,0.7529802322387695,0.9995019435882568,0.9975911378860474,-0.0019108057022094727,0.2465217113494873,0.2446109056472778,-0.0019108057022095004,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p027_scratch_thin_restored_opencv_telea.png,data/processed/restored/lama/p027_scratch_thin_restored_lama.png,1,3,0,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p027_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p027_scratch_thin_restored_lama.png,False,False,False,False,False,False,True
p028_loss_large,p028,p028_loss_large,loss_large,architecture_structured,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,18433.771484375,18433.771484375,812.49169921875,275.18438720703125,-537.3073120117188,17621.27978515625,18158.58709716797,537.3073120117188,lama,128.72018432617188,128.7201690673828,19.567651748657227,12.099275588989258,-7.468376159667969,109.15253257751463,116.62089347839355,7.4683609008789205,lama,5.474661614446379,5.474661614446379,19.032614281424227,23.734565706292173,4.701951424867946,13.557952666977847,18.259904091845797,4.70195142486795,lama,0.5547989010810852,0.5547989010810852,0.3400833904743194,0.1673571169376373,-0.1727262735366821,0.2147155106067657,0.3874417841434479,0.17272627353668218,lama,0.8268415331840515,0.8268417119979858,0.786331832408905,0.9409185647964478,0.15458673238754272,-0.0405097007751464,0.1140768527984619,0.1545865535736083,lama,0.881481409072876,0.881481409072876,0.7483184933662415,0.893047034740448,0.14472854137420654,-0.1331629157066345,0.011565625667572,0.1447285413742065,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p028_loss_large_restored_opencv_telea.png,data/processed/restored/lama/p028_loss_large_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p028_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p028_loss_large_restored_lama.png,False,False,False,False,True,False,False
p028_loss_small,p028,p028_loss_small,loss_small,architecture_structured,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,13187.0810546875,13187.0810546875,113.24384307861328,98.08190155029295,-15.161941528320327,13073.837211608889,13088.999153137209,15.161941528320312,lama,105.3294677734375,105.3294677734375,6.791345119476318,6.4415435791015625,-0.34980154037475586,98.53812265396118,98.88792419433594,0.34980154037475586,lama,6.929316852708861,6.929316852708861,27.590657615708658,28.214914837833557,0.6242572221248999,20.6613407629998,21.28559798512469,0.6242572221248892,lama,0.2246599644422531,0.2246599644422531,0.0131454151123762,0.0060618314892053,-0.0070835836231708995,0.2115145493298769,0.2185981329530477,0.007083583623170797,lama,0.8619997501373291,0.8619997501373291,0.9944778680801392,0.9992542266845704,0.004776358604431263,0.13247811794281,0.1372544765472412,0.004776358604431208,lama,0.960377871990204,0.960377871990204,0.9743534326553344,0.9971977472305298,0.022844314575195424,0.0139755606651306,0.0368198752403259,0.0228443145751953,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p028_loss_small_restored_opencv_telea.png,data/processed/restored/lama/p028_loss_small_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p028_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p028_loss_small_restored_lama.png,False,False,False,False,True,False,False
p028_mixed_damage,p028,p028_mixed_damage,mixed_damage,architecture_structured,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,24707.541015625,24707.541015625,281.0833435058594,273.67254638671875,-7.410797119140625,24426.45767211914,24433.86846923828,7.410797119140625,lama,151.717529296875,151.71751403808594,12.14612865447998,11.807065963745115,-0.33906269073486506,139.57140064239502,139.91044807434082,0.3390474319458008,lama,4.20250835882067,4.20250835882067,23.642452500090307,23.758491277645646,0.11603877755533887,19.43994414126964,19.555982918824977,0.11603877755533887,lama,0.3220379948616028,0.3220379948616028,0.0450417324900627,0.0206157490611076,-0.0244259834289551,0.27699626237154,0.3014222458004951,0.024425983428955078,lama,0.8458758592605591,0.8458760976791382,0.9812915325164796,0.9951856732368468,0.01389414072036721,0.1354156732559204,0.1493095755577087,0.013893902301788302,lama,0.8010054230690002,0.8010054230690002,0.9376829862594604,0.9771642684936525,0.039481282234192006,0.1366775631904602,0.1761588454246521,0.039481282234191895,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p028_mixed_damage_restored_opencv_telea.png,data/processed/restored/lama/p028_mixed_damage_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p028_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p028_mixed_damage_restored_lama.png,False,False,False,False,True,False,False
