case_id,painting_id,mask_id,mask_type,category,title,opencv_telea_mse_improvement,opencv_telea_psnr_improvement,opencv_telea_ssim_improvement,opencv_telea_lpips_improvement,opencv_telea_clip_improvement,opencv_telea_dinov2_improvement,lama_mse_improvement,lama_psnr_improvement,lama_ssim_improvement,lama_lpips_improvement,lama_clip_improvement,lama_dinov2_improvement,stable_diffusion_inpainting_mse_improvement,stable_diffusion_inpainting_psnr_improvement,stable_diffusion_inpainting_ssim_improvement,stable_diffusion_inpainting_lpips_improvement,stable_diffusion_inpainting_clip_improvement,stable_diffusion_inpainting_dinov2_improvement,winner_mse_improvement,winner_psnr_improvement,winner_ssim_improvement,winner_lpips_improvement,winner_clip_improvement,winner_dinov2_improvement,opencv_telea_metric_wins,lama_metric_wins,stable_diffusion_inpainting_metric_wins,metric_ties,overall_metric_vote,mixed_metric_outcome,all_metrics_same_winner,opencv_telea_all_metrics_win,lama_all_metrics_win,stable_diffusion_inpainting_all_metrics_win,num_unique_metric_winners,max_model_metric_wins,disagreement_strength
p036_scratch_thin,p036,p036_scratch_thin,scratch_thin,abstraction_surrealism,"Lozenge Composition with Yellow, Black, Blue, Red, and Gray",1971.559955596924,17.190200128517667,0.0363319334626628,0.1047077201073989,0.0737302303314209,0.0181261301040649,1986.8554859161377,19.39765839579565,0.0356665599240023,0.1046241195872426,0.0727741718292236,0.0065228939056396,-7839.791137695312,-6.902403901106522,-0.061422553484792,-0.1396718621253967,0.0181103944778442,-0.0856890678405761,lama,lama,opencv_telea,opencv_telea,opencv_telea,opencv_telea,4,2,0,0,opencv_telea,True,False,False,False,False,2,4,2
p038_mixed_damage,p038,p038_mixed_damage,mixed_damage,abstraction_surrealism,Mahana no atua (Day of the God),23826.646484375,11.75829223385609,0.0669126326374528,0.2170575596392154,0.1576398611068725,0.1418688297271728,24556.25982666016,14.187577356254682,0.0644617370253499,0.2351695597171783,0.1639193296432495,0.1481242179870605,23694.25695800781,11.433156941246558,-0.242228384502996,0.2189466059207916,0.1359586119651794,0.1109453439712524,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p038_scratch_thin,p038,p038_scratch_thin,scratch_thin,abstraction_surrealism,Mahana no atua (Day of the God),26804.832244873047,19.739083058806614,0.0494525709192046,0.1443664673715829,0.1081551909446716,0.1177987456321716,26885.595169067383,21.17009295379774,0.0488679198605246,0.1457062513800338,0.1083552241325378,0.1191315650939941,25605.602783203125,12.605589678578175,-0.2988285634032749,0.0972651243209838,0.0828475356101989,0.0321433544158935,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p039_loss_large,p039,p039_loss_large,loss_large,abstraction_surrealism,Painting with Troika,12187.85302734375,9.257669955133016,0.0828812440311769,0.1885338723659515,0.0513061881065368,-0.0282692909240722,13078.395874023438,12.65669562222156,0.0825173126581362,0.2530020475387573,0.1686205863952636,0.1372830867767334,9586.62451171875,5.1321923691544855,-0.1649971018996184,0.0953324437141418,0.1096891164779663,-0.0538683533668518,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p039_scratch_thin,p039,p039_scratch_thin,scratch_thin,abstraction_surrealism,Painting with Troika,24640.896286010742,21.813609795884872,0.060798367421716,0.1884001474827528,0.0592058897018432,0.1190716028213501,24652.15103149414,22.123665765593355,0.056952470369756,0.1888657601666636,0.0590927600860595,0.1175298690795898,23084.13256835937,11.589652493548764,-0.273123106622743,0.1305820234119892,0.0287420749664306,-0.0108201503753662,lama,lama,opencv_telea,lama,opencv_telea,opencv_telea,3,3,0,0,tie_lama_opencv_telea,True,False,False,False,False,2,3,2
p040_loss_small,p040,p040_loss_small,loss_small,abstraction_surrealism,Houses at Murnau,28794.397033691406,15.420328240271456,0.0357154235502007,0.1007726583629846,0.0765666961669921,0.047762393951416,29086.25762939453,17.244450324784328,0.0316354042147878,0.1077912561595439,0.0780746936798095,0.0584538578987121,28398.119506835938,13.759976142251348,-0.378015014848558,0.0574870556592941,0.0632025003433227,-0.0091574788093566,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p040_mixed_damage,p040,p040_mixed_damage,mixed_damage,abstraction_surrealism,Houses at Murnau,30494.816040039062,13.075197520233193,0.0795766096512917,0.1988374963402748,0.0745419263839721,0.1879675984382629,30916.60913085937,14.423955389134017,0.0686394128507592,0.2103595100343227,0.0981520414352417,0.2151512503623962,30300.582885742188,12.571646902057854,-0.3154388479596898,0.167436808347702,0.0823349952697753,0.115577220916748,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p041_loss_large,p041,p041_loss_large,loss_large,high_texture_brushwork,Wheat Field with Cypresses,18409.359619140625,12.609664308656612,0.0609909425304865,0.1055958569049835,0.0001491904258728,-0.0783341526985168,18331.59631347656,12.304422283924067,0.0286255255186221,0.2862197160720825,0.158038318157196,0.23280930519104,17959.410888671875,11.082781965835052,-0.2850412498810883,0.2488380968570709,0.1496609449386596,0.2249387502670288,opencv_telea,opencv_telea,opencv_telea,lama,lama,lama,3,3,0,0,tie_lama_opencv_telea,True,False,False,False,False,2,3,2
p041_loss_small,p041,p041_loss_small,loss_small,high_texture_brushwork,Wheat Field with Cypresses,15441.245910644531,13.966973603260632,0.0460226017852337,0.165394801646471,0.1135149598121643,0.0876585841178894,15437.066162109377,13.938934368988372,0.0391801148824385,0.1913084350526332,0.1226593255996704,0.1445527076721191,15176.734130859377,12.475086139614726,-0.5857347173309745,0.0792187005281448,0.0791932344436645,0.0887479782104492,opencv_telea,opencv_telea,opencv_telea,lama,lama,lama,3,3,0,0,tie_lama_opencv_telea,True,False,False,False,False,2,3,2
p041_mixed_damage,p041,p041_mixed_damage,mixed_damage,high_texture_brushwork,Wheat Field with Cypresses,24349.449584960938,13.92795584744193,0.0424675189399377,0.2195238322019577,0.1005750894546508,0.2427684664726257,24235.32287597656,13.47038914825806,0.0394281544144634,0.2608042620122432,0.1178239583969116,0.3130087256431579,23985.401977539062,12.610417163140813,-0.5507951961427315,0.1832953095436096,0.1074119806289672,0.2961287498474121,opencv_telea,opencv_telea,opencv_telea,lama,lama,lama,3,3,0,0,tie_lama_opencv_telea,True,False,False,False,False,2,3,2
p041_scratch_thin,p041,p041_scratch_thin,scratch_thin,high_texture_brushwork,Wheat Field with Cypresses,26119.953979492188,16.898195178979734,0.0606070975795989,0.2565962891094386,0.1089791059494018,0.3191415071487427,26081.765991210938,16.603890490739285,0.0586026864051819,0.2572777841705829,0.1092389225959777,0.3188159465789795,24521.362548828125,10.948644924007882,-0.5650127310628693,0.1707083731889724,0.0799188017845153,0.2214126586914062,opencv_telea,opencv_telea,opencv_telea,lama,lama,opencv_telea,4,2,0,0,opencv_telea,True,False,False,False,False,2,4,2
p042_loss_large,p042,p042_loss_large,loss_large,high_texture_brushwork,View of Beirut,5184.239700317383,21.62911067864953,0.0968824887781841,0.3198709040880203,0.087321400642395,0.0107608437538146,5210.829326629639,27.4996972002573,0.0858614736230513,0.4272206146270036,0.1803644895553589,0.0478689074516296,5099.87654876709,16.376444852595693,-0.0376089424148323,0.0675404965877533,-0.0047000646591186,-0.3077753186225891,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p042_loss_small,p042,p042_loss_small,loss_small,high_texture_brushwork,View of Beirut,17740.271575927734,15.68392913475433,0.0324341932302384,0.1597380191087722,0.1357209086418151,0.0086798667907714,17786.778778076172,16.1146556483864,0.0314482263179854,0.1776301991194486,0.1411256194114685,0.0602810382843017,17372.505493164062,13.26189872078805,-0.2208570505975701,0.1344294920563697,0.1277891397476196,-0.0454432964324951,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p042_mixed_damage,p042,p042_mixed_damage,mixed_damage,high_texture_brushwork,View of Beirut,12680.769104003906,13.34880815074018,0.0608292005504904,0.2785058692097664,0.1337400078773498,0.0675588250160217,12988.304077148438,16.36003400240859,0.0585618583017272,0.3197355959564447,0.1628891229629516,0.0920923948287963,10572.9697265625,6.887056952033358,-0.2054156646903496,0.1642384678125381,0.1211810111999511,0.0024479627609252,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p042_scratch_thin,p042,p042_scratch_thin,scratch_thin,high_texture_brushwork,View of Beirut,22585.67236328125,12.190834970839129,0.0519689306121758,0.1867195479571819,0.1203921437263488,0.1975273489952087,23306.14428710937,15.16984479659004,0.0502241649174097,0.1916551780886948,0.1197943687438964,0.1960865259170532,20715.45068359375,8.595270139636856,-0.2354573394691153,0.0913298949599266,0.0705392360687255,0.0932137370109558,lama,lama,opencv_telea,lama,opencv_telea,opencv_telea,3,3,0,0,tie_lama_opencv_telea,True,False,False,False,False,2,3,2
p043_loss_large,p043,p043_loss_large,loss_large,high_texture_brushwork,The Card Players,23389.06884765625,10.150290885384308,0.0974291385275076,0.1307225227355957,-0.0013743638992309,-0.2192184329032898,24258.14123535156,12.00447533917213,0.1342083812416479,0.2257763743400573,0.0966117978096008,0.1194349527359008,23756.100830078125,10.839566969984334,-0.0505575392861803,0.2766716778278351,0.0919470787048339,0.1781947016716003,lama,lama,lama,stable_diffusion_inpainting,lama,stable_diffusion_inpainting,0,4,2,0,lama,True,False,False,False,False,2,4,2
p043_scratch_thin,p043,p043_scratch_thin,scratch_thin,high_texture_brushwork,The Card Players,29644.194564819336,20.692862784133226,0.0567463875208779,0.2348445421084761,0.0703771710395813,0.103850245475769,29677.715591430664,21.30519451077417,0.0558321403507826,0.2351137208170257,0.0703997015953064,0.1040894389152526,27597.905517578125,11.13705540190308,-0.2764273321735692,0.1646286621689796,0.0484622716903686,0.0719383955001831,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p044_loss_large,p044,p044_loss_large,loss_large,high_texture_brushwork,Versailles,15768.85922241211,15.339738033927633,0.1104327453658591,0.2678842842578888,0.0080387592315673,-0.2900055050849914,15958.3984375,17.551060446041586,0.0808686473557754,0.3875567018985748,0.1460874080657959,0.1650347113609314,14760.298461914062,10.393773443787776,-0.2099677560645062,0.1691799759864807,0.0499793887138366,-0.1196202635765075,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p044_loss_small,p044,p044_loss_small,loss_small,high_texture_brushwork,Versailles,22045.582565307617,21.85814715694981,0.0403872589268529,0.2643042560666799,0.1410356163978576,0.309384286403656,22060.45812988281,22.32934196791904,0.0341221527881041,0.2786026820540428,0.1452041268348693,0.3219135403633117,21587.862915039062,15.66290652687232,-0.2996659995191429,0.1941480636596679,0.1109918355941772,0.2821773290634155,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p044_mixed_damage,p044,p044_mixed_damage,mixed_damage,high_texture_brushwork,Versailles,25095.49227905273,18.457004892729422,0.0755441908684942,0.3092356137931347,0.158825933933258,0.3122182488441467,25226.947372436523,20.40845649533265,0.0693607191598123,0.3469051979482174,0.1832256317138672,0.4167578220367431,24533.02899169922,14.39387861989368,-0.249333563055768,0.2524313479661941,0.1409049034118652,0.328883945941925,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p044_scratch_thin,p044,p044_scratch_thin,scratch_thin,high_texture_brushwork,Versailles,20893.765090942383,23.837875039464063,0.056436532183311,0.3657963768346235,0.1253157258033752,0.3348971009254455,20913.186714172363,24.939411972167026,0.0542078008786629,0.3663274977006949,0.125515341758728,0.3367446660995483,19330.773681640625,11.04412458442592,-0.2928269835729008,0.2109580934047699,0.0585138797760009,0.2268584370613098,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p045_loss_large,p045,p045_loss_large,loss_large,high_texture_brushwork,Two Girls with Parasols,24547.88537597656,11.996694053486564,0.1447662082153506,0.1201488077640533,-0.1032750606536865,-0.1527187228202819,24717.889892578125,12.467578055196832,0.1247623659470392,0.2002693861722946,0.1348903179168701,0.0517183542251586,23926.76416015625,10.612382391073371,-0.0737841344701495,0.1411320865154266,0.1063668727874755,-0.008455753326416,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p045_mixed_damage,p045,p045_mixed_damage,mixed_damage,high_texture_brushwork,Two Girls with Parasols,24072.25390625,16.09608395070753,0.0722566567508273,0.2875155620276928,0.1577699184417724,0.1623325943946838,24135.750366210938,16.57650444484133,0.0704592225069395,0.3023343831300735,0.1647712588310241,0.2106241583824157,23243.29553222656,12.35379933088982,-0.3398158869362853,0.1722021251916885,0.130905270576477,0.0910028219223022,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p046_scratch_thin,p046,p046_scratch_thin,scratch_thin,high_texture_brushwork,Boating,32294.73373413086,21.493072097804102,0.0802527894371204,0.2807703329017386,0.0797463655471801,0.0819668173789978,32335.85140991211,22.34581286113372,0.0799453398467803,0.2810993539751507,0.0796191096305847,0.0821320414543151,29330.08837890625,10.077136883818492,-0.2753832581224675,0.1786250099539756,0.0011667013168334,-0.0216709375381469,lama,lama,opencv_telea,lama,opencv_telea,lama,2,4,0,0,lama,True,False,False,False,False,2,4,2
p047_loss_large,p047,p047_loss_large,loss_large,high_texture_brushwork,The Dance Class,30665.153564453125,15.291388014001129,0.120735813704916,0.2090957760810852,0.0160425901412963,0.006387710571289,30926.997924804688,16.71937206387397,0.1186749386870196,0.2593958228826523,0.1097838878631591,0.0449270606040954,30394.30798339844,14.185968867117287,-0.0996204577804327,0.1579224020242691,0.0682944655418396,0.020315408706665,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p047_scratch_thin,p047,p047_scratch_thin,scratch_thin,high_texture_brushwork,The Dance Class,35672.09262084961,23.679167873836786,0.0542666748782174,0.3368268852937035,0.1302103400230407,0.0471676588058471,35709.89131164551,24.90646324686206,0.0545178996251737,0.3371230518678203,0.1302062273025512,0.0474863052368164,32697.06811523437,10.588467503814837,-0.1939436052641788,0.1949182748794555,0.0913591980934143,0.0016411542892456,lama,lama,lama,lama,opencv_telea,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p048_loss_small,p048,p048_loss_small,loss_small,high_texture_brushwork,A Farm in Brittany,24675.041564941406,19.22289584942208,0.0610193989696542,0.2124211266636848,0.1825445294380188,0.1470786333084106,24757.711227416992,20.63026019337872,0.0577553480633502,0.2319180611521005,0.1831203699111938,0.1815779209136963,24406.302673339844,16.435859627426172,-0.2947214339120266,0.1585669219493866,0.1603070497512817,0.1060726642608642,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p048_mixed_damage,p048,p048_mixed_damage,mixed_damage,high_texture_brushwork,A Farm in Brittany,31153.450714111328,18.099817057786307,0.0938333854121219,0.3143704049289226,0.16375732421875,0.4662643074989319,31317.47738647461,19.86949249710389,0.0887416560474014,0.3356554582715034,0.1711276769638061,0.5662650465965271,30600.12158203125,14.81815935817666,-0.2698094172568022,0.218749314546585,0.1293926239013672,0.4304366111755371,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p048_scratch_thin,p048,p048_scratch_thin,scratch_thin,high_texture_brushwork,A Farm in Brittany,34820.914611816406,19.94681066593982,0.0576799861571711,0.2976674409583211,0.0871913433074951,0.2019587755203247,35072.45230102539,25.26879611046065,0.0569014906821639,0.3042531997198239,0.0881155133247375,0.2018263936042785,33732.334716796875,13.864870581496165,-0.3173472967023222,0.2354285195469856,0.0623183846473693,0.1628390550613403,lama,lama,opencv_telea,lama,lama,opencv_telea,2,4,0,0,lama,True,False,False,False,False,2,4,2
p049_loss_small,p049,p049_loss_small,loss_small,high_texture_brushwork,Peonies,32699.17694091797,19.785078613095205,0.047495915515523,0.1353767588734626,0.0455909967422485,0.0289989709854125,32548.51058959961,18.219858964453817,0.0451164668622445,0.1421853937208652,0.0456344485282897,0.0402747392654418,32501.46459960937,17.827742347794302,-0.1772241058634125,0.1065576151013374,0.0275495052337646,0.01627117395401,opencv_telea,opencv_telea,opencv_telea,lama,lama,lama,3,3,0,0,tie_lama_opencv_telea,True,False,False,False,False,2,3,2
p049_mixed_damage,p049,p049_mixed_damage,mixed_damage,high_texture_brushwork,Peonies,30912.40594482422,18.044926821981843,0.091649475154938,0.2654844373464584,0.1620489954948425,0.1387820243835449,30999.735290527344,18.89235219270292,0.091531285384539,0.2806322555989027,0.1830500960350036,0.2028649449348449,30246.68115234375,14.331622113483949,-0.1323199048370216,0.1993587985634803,0.1618430018424987,0.1606590151786804,lama,lama,opencv_telea,lama,lama,lama,1,5,0,0,lama,True,False,False,False,False,2,5,2
p049_scratch_thin,p049,p049_scratch_thin,scratch_thin,high_texture_brushwork,Peonies,37125.632232666016,24.24310355943634,0.0534222097332242,0.2110091903014108,0.1041469573974609,0.0699548721313476,37164.24847412109,25.641377996924128,0.0524422055775488,0.2119499746477231,0.104085624217987,0.069689929485321,34275.23681640625,10.95542231623333,-0.1818225752113923,0.1202776953577995,0.0782201290130615,-0.0314860939979553,lama,lama,opencv_telea,lama,opencv_telea,opencv_telea,3,3,0,0,tie_lama_opencv_telea,True,False,False,False,False,2,3,2
p050_loss_small,p050,p050_loss_small,loss_small,high_texture_brushwork,Landscape with a Sunlit Stream,34473.021423339844,19.98809577138776,0.0506135245227923,0.3036016076803207,0.1533991694450378,0.2361522316932678,34377.444763183594,18.93732122597432,0.0411275120484222,0.3536928948014974,0.1901987195014953,0.3444817066192627,34283.76159667969,18.107176962269023,-0.4961297351237768,0.1744552105665207,0.1676029562950134,0.2713973522186279,opencv_telea,opencv_telea,opencv_telea,lama,lama,lama,3,3,0,0,tie_lama_opencv_telea,True,False,False,False,False,2,3,2
p050_mixed_damage,p050,p050_mixed_damage,mixed_damage,high_texture_brushwork,Landscape with a Sunlit Stream,37441.743896484375,19.06495699771775,0.0736982837473545,0.3560130223631859,0.1632707118988037,0.5090683996677399,37331.942321777344,18.15351596652429,0.0651111527024704,0.3997372090816498,0.1907312273979187,0.5781295597553253,36709.70947265625,14.987891313463546,-0.3769338605824869,0.2559824585914612,0.1032080054283142,0.3465621769428253,opencv_telea,opencv_telea,opencv_telea,lama,lama,lama,3,3,0,0,tie_lama_opencv_telea,True,False,False,False,False,2,3,2
p050_scratch_thin,p050,p050_scratch_thin,scratch_thin,high_texture_brushwork,Landscape with a Sunlit Stream,42760.59780883789,24.70121530087209,0.0692796941349904,0.4162393510341644,0.1789877414703369,0.3216375708580017,42740.879486083984,24.14860304310818,0.0674749378100161,0.4170909104868769,0.178530216217041,0.3210645914077759,39073.107177734375,10.489969959993202,-0.4062570590371319,0.1761117577552795,0.0348511934280395,0.0924504995346069,opencv_telea,opencv_telea,opencv_telea,lama,opencv_telea,opencv_telea,5,1,0,0,opencv_telea,True,False,False,False,False,2,5,2
