case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,status,issue
p002_loss_small,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_loss_small,loss_small,stable_diffusion_inpainting,full_image,589824,0.0,0.0,768.0,768.0,19520,5.6607,3.3095,1492.3807373046875,37.8697509765625,1454.510986328125,7.000389575958252,4.696591854095459,2.303797721862793,16.392007260581313,32.347879115659474,15.955871855078161,0.9657453162275833,0.9293105114436041,-0.0364348047839792,ok,
p002_loss_small,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_loss_small,loss_small,stable_diffusion_inpainting,content_region,344832,159.0,0.0,608.0,768.0,19520,5.6607,3.3095,2552.6689453125,44.58677291870117,2508.082172393799,11.973939895629883,4.437695026397705,7.536244869232178,14.060858659017581,31.63874320550557,17.577884546487986,0.941078850937738,0.8883489408589327,-0.05272991007880534,ok,
p002_loss_small,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_loss_small,loss_small,stable_diffusion_inpainting,masked_region,19520,,,,,19520,5.6607,3.3095,45094.36328125,105.0039291381836,44989.35935211182,211.52651977539062,7.379439830780029,204.1470799446106,1.5895810166933888,27.918748106445868,26.32916708975248,,,,ok,
p002_loss_small,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_loss_small,loss_small,stable_diffusion_inpainting,mask_bbox_crop,253828,189.0,37.0,545.0,750.0,19520,5.6607,3.3095,3467.86767578125,51.45176696777344,3416.4159088134766,16.26691246032715,5.167978763580322,11.098933696746826,12.730178432212966,31.01680066877783,18.286622236564863,0.9196210280688965,0.8893520483226612,-0.030268979746235214,ok,
p002_mixed_damage,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_mixed_damage,mixed_damage,stable_diffusion_inpainting,full_image,589824,0.0,0.0,768.0,768.0,42027,12.1877,7.1253,3277.5791015625,388.8304443359375,2888.7486572265625,15.125452995300293,6.660427570343018,8.465025424957275,12.975271790542077,22.233200992395115,9.257929201853038,0.901670417919015,0.8812427133665232,-0.020427704552491877,ok,
p002_mixed_damage,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_mixed_damage,mixed_damage,stable_diffusion_inpainting,content_region,344832,159.0,0.0,608.0,768.0,42027,12.1877,7.1253,5606.19287109375,650.4094848632812,4955.783386230469,25.87159538269043,8.948417663574219,16.92317771911621,10.644123260574743,19.998934949581756,9.354811689007013,0.8448902905053797,0.8195789011621941,-0.025311389343185553,ok,
p002_mixed_damage,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_mixed_damage,mixed_damage,stable_diffusion_inpainting,masked_region,42027,,,,,42027,12.1877,7.1253,45998.8828125,4815.62109375,41183.26171875,212.27674865722656,43.960716247558594,168.31603240966797,1.50333076887606,11.304280527525396,9.800949758649336,,,,ok,
p002_mixed_damage,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_mixed_damage,mixed_damage,stable_diffusion_inpainting,mask_bbox_crop,357120,151.0,0.0,616.0,768.0,42027,12.1877,7.1253,5413.291015625,633.6737060546875,4779.6173095703125,24.98138427734375,8.856700897216797,16.124683380126953,10.79618985710566,20.11214674181794,9.315956884712282,0.8367600402054256,0.8075347250761121,-0.02922531512931348,ok,
p002_scratch_thin,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_scratch_thin,scratch_thin,stable_diffusion_inpainting,full_image,589824,0.0,0.0,768.0,768.0,8436,2.4464,1.4303,717.75537109375,106.58663940429688,611.1687316894531,3.176046371459961,5.93861198425293,-2.7625656127929688,19.57103909782753,27.853775914178822,8.282736816351292,0.9582101802443953,0.9028965796787208,-0.05531360056567447,ok,
p002_scratch_thin,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_scratch_thin,scratch_thin,stable_diffusion_inpainting,content_region,344832,159.0,0.0,608.0,768.0,8436,2.4464,1.4303,1227.6973876953125,156.4733428955078,1071.2240447998047,5.432524681091309,6.047770977020264,-0.6152462959289551,17.239890291196097,26.186399999405324,8.946509708209227,0.9281177366732019,0.8442497159799447,-0.08386802069325716,ok,
