case_id,painting_id,mask_id,mask_type,evaluation_region,damaged_lpips_opencv,restored_lpips_opencv,lpips_improvement_opencv,damaged_lpips_lama,restored_lpips_lama,lpips_improvement_lama,damaged_lpips_delta_lama_minus_opencv,restored_lpips_delta_lama_minus_opencv,lpips_improvement_delta_lama_minus_opencv,metric_family,title,artist,date,category,style_or_period,medium,source,source_url,license,filename,winner_restored_lpips,winner_lpips_improvement
p025_mixed_damage,p025,p025_mixed_damage,mixed_damage,full_image,0.3124168217182159,0.0338250175118446,0.2785918042063713,0.3124168217182159,0.0142525825649499,0.2981642391532659,0.0,-0.0195724349468947,0.01957243494689459,lpips,The Quay de Paris in Rouen,Johannes Bosboom,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Quay-de-Paris-in-Rouen--8daf5b303aefa1b66277fe8526c0a25e,Public domain,p025.jpg,lama,lama
p025_mixed_damage,p025,p025_mixed_damage,mixed_damage,content_region,0.3462156653404236,0.0377489514648914,0.3084667138755321,0.3462156653404236,0.0179539322853088,0.3282617330551147,0.0,-0.0197950191795826,0.019795019179582596,lpips,The Quay de Paris in Rouen,Johannes Bosboom,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Quay-de-Paris-in-Rouen--8daf5b303aefa1b66277fe8526c0a25e,Public domain,p025.jpg,lama,lama
p025_mixed_damage,p025,p025_mixed_damage,mixed_damage,mask_bbox_crop,0.3124168217182159,0.0338250175118446,0.2785918042063713,0.3124168217182159,0.0142525825649499,0.2981642391532659,0.0,-0.0195724349468947,0.01957243494689459,lpips,The Quay de Paris in Rouen,Johannes Bosboom,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Quay-de-Paris-in-Rouen--8daf5b303aefa1b66277fe8526c0a25e,Public domain,p025.jpg,lama,lama
p025_scratch_thin,p025,p025_scratch_thin,scratch_thin,full_image,0.2114047706127166,0.0103567792102694,0.2010479914024472,0.2114047706127166,0.0045122844167053,0.2068924861960113,0.0,-0.005844494793564101,0.005844494793564109,lpips,The Quay de Paris in Rouen,Johannes Bosboom,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Quay-de-Paris-in-Rouen--8daf5b303aefa1b66277fe8526c0a25e,Public domain,p025.jpg,lama,lama
p025_scratch_thin,p025,p025_scratch_thin,scratch_thin,content_region,0.2236739993095398,0.0045306561514735,0.2191433431580662,0.2236739993095398,0.0044168434105813,0.2192571558989584,0.0,-0.00011381274089219962,0.00011381274089219962,lpips,The Quay de Paris in Rouen,Johannes Bosboom,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Quay-de-Paris-in-Rouen--8daf5b303aefa1b66277fe8526c0a25e,Public domain,p025.jpg,lama,lama
p025_scratch_thin,p025,p025_scratch_thin,scratch_thin,mask_bbox_crop,0.2114047706127166,0.0103567792102694,0.2010479914024472,0.2114047706127166,0.0045122844167053,0.2068924861960113,0.0,-0.005844494793564101,0.005844494793564109,lpips,The Quay de Paris in Rouen,Johannes Bosboom,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Quay-de-Paris-in-Rouen--8daf5b303aefa1b66277fe8526c0a25e,Public domain,p025.jpg,lama,lama
p025_zero_control,p025,p025_zero_control,zero_control,full_image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lpips,The Quay de Paris in Rouen,Johannes Bosboom,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Quay-de-Paris-in-Rouen--8daf5b303aefa1b66277fe8526c0a25e,Public domain,p025.jpg,tie,tie
p025_zero_control,p025,p025_zero_control,zero_control,content_region,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lpips,The Quay de Paris in Rouen,Johannes Bosboom,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Quay-de-Paris-in-Rouen--8daf5b303aefa1b66277fe8526c0a25e,Public domain,p025.jpg,tie,tie
p026_loss_large,p026,p026_loss_large,loss_large,full_image,0.1764062494039535,0.0795338153839111,0.0968724340200424,0.1764062494039535,0.0385904423892498,0.1378158070147037,0.0,-0.0409433729946613,0.04094337299466129,lpips,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,lama,lama
p026_loss_large,p026,p026_loss_large,loss_large,content_region,0.2347161173820495,0.1195350065827369,0.1151811107993125,0.2347161173820495,0.0666563138365745,0.168059803545475,0.0,-0.0528786927461624,0.05287869274616251,lpips,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,lama,lama
p026_loss_large,p026,p026_loss_large,loss_large,mask_bbox_crop,0.5515366792678833,0.3606991767883301,0.1908375024795532,0.5515366792678833,0.2112048119306564,0.3403318673372268,0.0,-0.14949436485767367,0.14949436485767362,lpips,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,lama,lama
p026_loss_small,p026,p026_loss_small,loss_small,full_image,0.1511157304048538,0.0070771384052932,0.1440385919995606,0.1511157304048538,0.0037730066105723,0.1473427237942814,0.0,-0.0033041317947209003,0.003304131794720805,lpips,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,lama,lama
p026_loss_small,p026,p026_loss_small,loss_small,content_region,0.2021597325801849,0.0122395083308219,0.1899202242493629,0.2021597325801849,0.0066978777758777,0.1954618548043072,0.0,-0.0055416305549442005,0.0055416305549443046,lpips,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,lama,lama
p026_loss_small,p026,p026_loss_small,loss_small,mask_bbox_crop,0.2362229079008102,0.0204912368208169,0.2157316710799932,0.2362229079008102,0.0099665457382798,0.2262563621625304,0.0,-0.0105246910825371,0.010524691082537202,lpips,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,lama,lama
p026_mixed_damage,p026,p026_mixed_damage,mixed_damage,full_image,0.4524539709091186,0.0799019485712051,0.3725520223379135,0.4524539709091186,0.0241918712854385,0.4282620996236801,0.0,-0.0557100772857666,0.0557100772857666,lpips,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,lama,lama
p026_mixed_damage,p026,p026_mixed_damage,mixed_damage,content_region,0.5108217000961304,0.101374439895153,0.4094472602009773,0.5108217000961304,0.0360407046973705,0.4747809953987598,0.0,-0.0653337351977825,0.06533373519778246,lpips,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,lama,lama
p026_mixed_damage,p026,p026_mixed_damage,mixed_damage,mask_bbox_crop,0.4524539709091186,0.0799019485712051,0.3725520223379135,0.4524539709091186,0.0241918712854385,0.4282620996236801,0.0,-0.0557100772857666,0.0557100772857666,lpips,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,lama,lama
p026_scratch_thin,p026,p026_scratch_thin,scratch_thin,full_image,0.2356087416410446,0.0014609801582992,0.2341477614827454,0.2356087416410446,0.0015880402643233,0.2340207013767212,0.0,0.0001270601060240999,-0.0001270601060242016,lpips,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,opencv,opencv
p026_scratch_thin,p026,p026_scratch_thin,scratch_thin,content_region,0.2968607246875763,0.0020116388332098,0.2948490858543664,0.2968607246875763,0.0031651961617171,0.2936955285258591,0.0,0.0011535573285073003,-0.0011535573285073042,lpips,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,opencv,opencv
p026_scratch_thin,p026,p026_scratch_thin,scratch_thin,mask_bbox_crop,0.2837904095649719,0.0014231037348508,0.282367305830121,0.2837904095649719,0.0025148163549602,0.2812755932100117,0.0,0.0010917126201094001,-0.0010917126201092642,lpips,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,opencv,opencv
p026_zero_control,p026,p026_zero_control,zero_control,full_image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lpips,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,tie,tie
p026_zero_control,p026,p026_zero_control,zero_control,content_region,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lpips,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,tie,tie
p027_loss_large,p027,p027_loss_large,loss_large,full_image,0.2433728128671646,0.1265526860952377,0.1168201267719268,0.2433728128671646,0.0658589750528335,0.177513837814331,0.0,-0.0606937110424042,0.0606937110424042,lpips,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,lama
p027_loss_large,p027,p027_loss_large,loss_large,content_region,0.2947860956192016,0.1648018360137939,0.1299842596054077,0.2947860956192016,0.0898977220058441,0.2048883736133575,0.0,-0.07490411400794979,0.0749041140079498,lpips,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,lama
p027_loss_large,p027,p027_loss_large,loss_large,mask_bbox_crop,0.4849361181259155,0.2881203889846802,0.1968157291412353,0.4849361181259155,0.1794895231723785,0.305446594953537,0.0,-0.10863086581230166,0.10863086581230169,lpips,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,lama
p027_loss_small,p027,p027_loss_small,loss_small,full_image,0.1980783492326736,0.0144304223358631,0.1836479268968105,0.1980783492326736,0.0079291304573416,0.1901492187753319,0.0,-0.0065012918785215,0.006501291878521387,lpips,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,lama
p027_loss_small,p027,p027_loss_small,loss_small,content_region,0.2269570529460907,0.0170440860092639,0.2099129669368267,0.2269570529460907,0.0117006292566657,0.215256423689425,0.0,-0.005343456752598199,0.005343456752598286,lpips,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,lama
p027_loss_small,p027,p027_loss_small,loss_small,mask_bbox_crop,0.2883341908454895,0.0462939254939556,0.2420402653515339,0.2883341908454895,0.0206599067896604,0.267674284055829,0.0,-0.0256340187042952,0.025634018704295103,lpips,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,lama
p027_mixed_damage,p027,p027_mixed_damage,mixed_damage,full_image,0.4628030955791473,0.0594233907759189,0.4033797048032284,0.4628030955791473,0.0298441797494888,0.4329589158296585,0.0,-0.0295792110264301,0.02957921102643013,lpips,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,lama
p027_mixed_damage,p027,p027_mixed_damage,mixed_damage,content_region,0.5318654179573059,0.0814444199204444,0.4504209980368614,0.5318654179573059,0.0342342630028724,0.4976311549544334,0.0,-0.04721015691757201,0.047210156917571966,lpips,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,lama
p027_mixed_damage,p027,p027_mixed_damage,mixed_damage,mask_bbox_crop,0.4683019816875458,0.0694495737552642,0.3988524079322815,0.4683019816875458,0.0326940715312957,0.43560791015625,0.0,-0.0367555022239685,0.036755502223968506,lpips,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,lama
p027_scratch_thin,p027,p027_scratch_thin,scratch_thin,full_image,0.3966956734657287,0.0019267483148723,0.3947689251508564,0.3966956734657287,0.002649730304256,0.3940459431614727,0.0,0.0007229819893837001,-0.0007229819893836975,lpips,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,opencv,opencv
p027_scratch_thin,p027,p027_scratch_thin,scratch_thin,content_region,0.4395247995853424,0.0039833565242588,0.4355414430610835,0.4395247995853424,0.0039322585798799,0.4355925410054624,0.0,-5.109794437889968e-05,5.1097944378908355e-05,lpips,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,lama,lama
p027_scratch_thin,p027,p027_scratch_thin,scratch_thin,mask_bbox_crop,0.3966956734657287,0.0019267483148723,0.3947689251508564,0.3966956734657287,0.002649730304256,0.3940459431614727,0.0,0.0007229819893837001,-0.0007229819893836975,lpips,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,opencv,opencv
p027_zero_control,p027,p027_zero_control,zero_control,full_image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lpips,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,tie,tie
p027_zero_control,p027,p027_zero_control,zero_control,content_region,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lpips,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,tie,tie
p028_loss_large,p028,p028_loss_large,loss_large,full_image,0.216644287109375,0.0932840630412101,0.1233602240681648,0.216644287109375,0.041793905198574,0.1748503819108009,0.0,-0.05149015784263611,0.05149015784263611,lpips,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,lama,lama
p028_loss_large,p028,p028_loss_large,loss_large,content_region,0.2740769684314728,0.1355224400758743,0.1385545283555984,0.2740769684314728,0.0600163154304027,0.21406065300107,0.0,-0.0755061246454716,0.0755061246454716,lpips,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,lama,lama
p028_loss_large,p028,p028_loss_large,loss_large,mask_bbox_crop,0.5547989010810852,0.3400833904743194,0.2147155106067657,0.5547989010810852,0.1673571169376373,0.3874417841434479,0.0,-0.1727262735366821,0.17272627353668218,lpips,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,lama,lama
p028_loss_small,p028,p028_loss_small,loss_small,full_image,0.2111784666776657,0.007561570033431,0.2036168966442346,0.2111784666776657,0.0041033909656107,0.2070750757120549,0.0,-0.0034581790678203,0.0034581790678203106,lpips,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,lama,lama
p028_loss_small,p028,p028_loss_small,loss_small,content_region,0.246816486120224,0.0158016309142112,0.2310148552060127,0.246816486120224,0.0063319345936179,0.240484551526606,0.0,-0.009469696320593302,0.009469696320593302,lpips,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,lama,lama
p028_loss_small,p028,p028_loss_small,loss_small,mask_bbox_crop,0.2246599644422531,0.0131454151123762,0.2115145493298769,0.2246599644422531,0.0060618314892053,0.2185981329530477,0.0,-0.0070835836231708995,0.007083583623170797,lpips,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,lama,lama
p028_mixed_damage,p028,p028_mixed_damage,mixed_damage,full_image,0.3220379948616028,0.0450417324900627,0.27699626237154,0.3220379948616028,0.0206157490611076,0.3014222458004951,0.0,-0.0244259834289551,0.024425983428955078,lpips,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,lama,lama
p028_mixed_damage,p028,p028_mixed_damage,mixed_damage,content_region,0.4158110022544861,0.075158417224884,0.340652585029602,0.4158110022544861,0.0329417735338211,0.382869228720665,0.0,-0.042216643691062906,0.04221664369106298,lpips,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,lama,lama
p028_mixed_damage,p028,p028_mixed_damage,mixed_damage,mask_bbox_crop,0.3220379948616028,0.0450417324900627,0.27699626237154,0.3220379948616028,0.0206157490611076,0.3014222458004951,0.0,-0.0244259834289551,0.024425983428955078,lpips,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,lama,lama
p028_scratch_thin,p028,p028_scratch_thin,scratch_thin,full_image,0.324027419090271,0.0011095271911472,0.3229178918991238,0.324027419090271,0.0016278454568237,0.3223995736334473,0.0,0.0005183182656764999,-0.0005183182656764984,lpips,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,opencv,opencv
p028_scratch_thin,p028,p028_scratch_thin,scratch_thin,content_region,0.3765685558319092,0.0024729552678763,0.3740956005640328,0.3765685558319092,0.0028690216131508,0.3736995342187583,0.0,0.0003960663452745,-0.0003960663452745039,lpips,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,opencv,opencv
p028_scratch_thin,p028,p028_scratch_thin,scratch_thin,mask_bbox_crop,0.324027419090271,0.0011095271911472,0.3229178918991238,0.324027419090271,0.0016278454568237,0.3223995736334473,0.0,0.0005183182656764999,-0.0005183182656764984,lpips,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,opencv,opencv
p028_zero_control,p028,p028_zero_control,zero_control,full_image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lpips,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,tie,tie
p028_zero_control,p028,p028_zero_control,zero_control,content_region,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lpips,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,tie,tie
p029_loss_large,p029,p029_loss_large,loss_large,full_image,0.1284695714712143,0.0750617533922195,0.0534078180789947,0.1284695714712143,0.0321589224040508,0.0963106490671634,0.0,-0.0429028309881687,0.042902830988168696,lpips,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Trading-Post-of-the-Dutch-East-India-Company-in-Hooghly-Bengal--d17e986c21eff4ae7608c35080d128e1,Public domain,p029.jpg,lama,lama
p029_loss_large,p029,p029_loss_large,loss_large,content_region,0.1826135069131851,0.1058036088943481,0.0768098980188369,0.1826135069131851,0.0448049753904342,0.1378085315227508,0.0,-0.0609986335039139,0.06099863350391389,lpips,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Trading-Post-of-the-Dutch-East-India-Company-in-Hooghly-Bengal--d17e986c21eff4ae7608c35080d128e1,Public domain,p029.jpg,lama,lama
p029_loss_large,p029,p029_loss_large,loss_large,mask_bbox_crop,0.4675720632076263,0.3399909734725952,0.1275810897350311,0.4675720632076263,0.1781667917966842,0.2894052714109421,0.0,-0.161824181675911,0.16182418167591098,lpips,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Trading-Post-of-the-Dutch-East-India-Company-in-Hooghly-Bengal--d17e986c21eff4ae7608c35080d128e1,Public domain,p029.jpg,lama,lama
p029_loss_small,p029,p029_loss_small,loss_small,full_image,0.1309893429279327,0.0175094231963157,0.1134799197316169,0.1309893429279327,0.0060198749415576,0.1249694679863751,0.0,-0.011489548254758099,0.011489548254758189,lpips,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Trading-Post-of-the-Dutch-East-India-Company-in-Hooghly-Bengal--d17e986c21eff4ae7608c35080d128e1,Public domain,p029.jpg,lama,lama
p029_loss_small,p029,p029_loss_small,loss_small,content_region,0.1584773808717727,0.0280137211084365,0.1304636597633361,0.1584773808717727,0.0095729595050215,0.1489044213667512,0.0,-0.018440761603415002,0.018440761603415096,lpips,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Trading-Post-of-the-Dutch-East-India-Company-in-Hooghly-Bengal--d17e986c21eff4ae7608c35080d128e1,Public domain,p029.jpg,lama,lama
p029_loss_small,p029,p029_loss_small,loss_small,mask_bbox_crop,0.1895317733287811,0.040559034794569,0.1489727385342121,0.1895317733287811,0.0142005821689963,0.1753311911597848,0.0,-0.026358452625572702,0.02635845262557268,lpips,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Trading-Post-of-the-Dutch-East-India-Company-in-Hooghly-Bengal--d17e986c21eff4ae7608c35080d128e1,Public domain,p029.jpg,lama,lama
