case_id,painting_id,mask_id,mask_type,category,title,opencv_telea_mse_improvement,opencv_telea_psnr_improvement,opencv_telea_ssim_improvement,opencv_telea_lpips_improvement,opencv_telea_clip_improvement,opencv_telea_dinov2_improvement,lama_mse_improvement,lama_psnr_improvement,lama_ssim_improvement,lama_lpips_improvement,lama_clip_improvement,lama_dinov2_improvement,stable_diffusion_inpainting_mse_improvement,stable_diffusion_inpainting_psnr_improvement,stable_diffusion_inpainting_ssim_improvement,stable_diffusion_inpainting_lpips_improvement,stable_diffusion_inpainting_clip_improvement,stable_diffusion_inpainting_dinov2_improvement,winner_mse_improvement,winner_psnr_improvement,winner_ssim_improvement,winner_lpips_improvement,winner_clip_improvement,winner_dinov2_improvement,opencv_telea_metric_wins,lama_metric_wins,stable_diffusion_inpainting_metric_wins,metric_ties,overall_metric_vote,mixed_metric_outcome,all_metrics_same_winner,opencv_telea_all_metrics_win,lama_all_metrics_win,stable_diffusion_inpainting_all_metrics_win,num_unique_metric_winners,max_model_metric_wins,disagreement_strength
p016_loss_large,p016,p016_loss_large,loss_large,landscape_natural,Wooded Landscape with a House beside a River,11261.2666015625,8.837029581992567,,0.0915433168411254,0.0233930945396423,-0.2984089851379394,11625.394409179688,9.888603114181093,,0.3084403723478317,0.2097941637039184,0.1959576606750488,11004.8154296875,8.224557462494879,,0.2160878777503967,0.1655480861663818,0.0975992679595947,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p017_loss_small,p017,p017_loss_small,loss_small,landscape_natural,Picturesque Landscape,9369.60302734375,9.50376925403277,,0.0988711379468441,0.0599246025085449,0.0415471196174621,9371.08740234375,9.509231599202373,,0.1289530396461486,0.068824291229248,0.0927783846855163,8928.1220703125,8.12647074695624,,0.0157363265752792,0.0533778667449951,0.0323911309242248,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p017_mixed_damage,p017,p017_mixed_damage,mixed_damage,landscape_natural,Picturesque Landscape,9888.088256835938,9.9935683887564,,0.1354818306863308,0.0769343376159668,0.2841296195983886,9938.910400390623,10.19891118384682,,0.168268758803606,0.0941509008407592,0.3726167678833008,8418.721435546875,6.310331008120237,,0.0704725682735443,0.0706003308296203,0.3208771347999573,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p018_loss_small,p018,p018_loss_small,loss_small,landscape_natural,Classical Landscape with Figures,30529.275512695312,18.9115776406979,,0.1652987748384475,0.1286853551864624,0.040526807308197,30777.10852050781,23.15637820036094,,0.1891403696499765,0.1363428831100464,0.0610690116882324,30069.90704345703,15.574936960095895,,0.1324931234121322,0.0989964008331298,0.000497817993164,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p018_scratch_thin,p018,p018_scratch_thin,scratch_thin,landscape_natural,Classical Landscape with Figures,39903.2108001709,24.89870646934432,,0.3065440993523225,0.1575624942779541,0.1463217139244079,39903.75811767578,24.916957609359912,,0.3075588585343212,0.1578343510627746,0.1473528146743774,36395.1982421875,10.416011550036568,,0.1852278709411621,0.0600785613059997,0.0075247287750244,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p019_loss_large,p019,p019_loss_large,loss_large,landscape_natural,Evening: Landscape with an Aqueduct,25688.907470703125,10.515625329840375,,0.1277337372303009,0.0080465078353881,-0.1018826961517334,27329.53387451172,15.141188787635596,,0.23399518430233,0.1492893695831298,0.1008278131484985,26482.109741210938,12.170281263022202,,0.1839820742607116,0.1403539776802063,0.0417901277542114,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p019_loss_small,p019,p019_loss_small,loss_small,landscape_natural,Evening: Landscape with an Aqueduct,44883.55497741699,23.27902018150616,,0.1277342913672328,0.0889493823051452,0.0152899622917175,45002.448081970215,26.854078771230306,,0.1341600185260176,0.0898062586784362,0.0167474746704101,44788.19366455078,21.66561692769137,,0.0757067278027534,0.0793157219886779,-0.0176209211349487,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p019_mixed_damage,p019,p019_mixed_damage,mixed_damage,landscape_natural,Evening: Landscape with an Aqueduct,43425.31103515625,17.004428266766354,,0.2568657323718071,0.1333537101745605,0.0948573946952819,43700.17584228516,18.623657369280146,,0.2713878732174635,0.1603080034255981,0.1197667121887207,42396.10107421875,13.649128008119176,,0.1730627119541168,0.1139929294586181,0.0278804898262023,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p020_loss_small,p020,p020_loss_small,loss_small,landscape_natural,Mediterranean landscape (recto); Mountains (verso),3981.432342529297,12.18045242436436,,0.1458450369536876,0.0601589679718017,0.0457352995872497,3982.071182250977,12.191281900001243,,0.1552547495812177,0.0673903226852417,0.0458237528800964,3800.551696777344,9.86282473677505,,0.0587169826030731,0.0407267808914184,-0.0383217334747314,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p020_mixed_damage,p020,p020_mixed_damage,mixed_damage,landscape_natural,Mediterranean landscape (recto); Mountains (verso),4540.541717529297,10.572226459126258,,0.2173627093434333,0.1609517335891723,0.3112112879753113,4618.818054199219,11.431096256505214,,0.231095265597105,0.1696262955665588,0.3815762996673584,4041.2360229492183,7.258835806410673,,0.078077495098114,0.1166434288024902,0.2315725088119506,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p020_scratch_thin,p020,p020_scratch_thin,scratch_thin,landscape_natural,Mediterranean landscape (recto); Mountains (verso),8513.512023925781,12.160550012637731,,0.1760402377694845,0.1198694705963134,0.2209834456443786,8584.51626586914,12.759474965586495,,0.18449099175632,0.1211053133010864,0.2217135429382324,5508.611083984375,4.063809544919135,,-0.0046174973249435,0.0602014660835266,0.0225753188133239,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p021_loss_small,p021,p021_loss_small,loss_small,architecture_structured,Interior of the Oude Kerk in Delft,36344.1103515625,17.894586376986883,,0.1243019169196486,0.0487406253814697,0.0194228291511535,36632.51251220703,20.740763083109997,,0.1342508741654455,0.0541525483131408,0.0236083269119262,36244.25830078125,17.2259426798553,,0.0858667269349098,0.035118818283081,-0.0138382911682128,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p021_mixed_damage,p021,p021_mixed_damage,mixed_damage,architecture_structured,Interior of the Oude Kerk in Delft,24579.17987060547,15.919564268611753,,0.2870566695928573,0.2238418459892273,0.1108227372169494,24831.716674804688,18.075164860636484,,0.3142302092164755,0.2280734777450561,0.1283338665962219,24060.83374023437,13.359440655341125,,0.2123121321201324,0.1840514540672302,0.0479581952095031,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p021_scratch_thin,p021,p021_scratch_thin,scratch_thin,architecture_structured,Interior of the Oude Kerk in Delft,33284.92254638672,18.132438547733347,,0.1651452579535544,0.040755808353424,0.0391507148742675,33422.392578125,19.466837068068127,,0.1671141358092427,0.0408387184143066,0.0393508672714233,31118.88256835937,10.999164138235503,,0.1030701324343681,0.0191894173622131,-0.0153008103370666,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p022_loss_large,p022,p022_loss_large,loss_large,architecture_structured,"Interior of a Protestant, Gothic Church, with a Gravedigger in the Choir",32630.9658203125,11.998581191462256,,0.2230064868927002,0.0820847153663635,-0.0922958254814148,34343.645568847656,18.556477026173685,,0.3454104363918304,0.2481617927551269,0.0826030969619751,28848.9365234375,7.652192332908034,,0.1970531344413757,0.0926300883293151,-0.0938760042190551,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p022_loss_small,p022,p022_loss_small,loss_small,architecture_structured,"Interior of a Protestant, Gothic Church, with a Gravedigger in the Choir",36720.03741455078,17.581958517030326,,0.2278032973408699,0.2172886133193969,0.0417302250862121,36992.95935058594,19.93634668331536,,0.2494866512715816,0.2209458351135254,0.0578401684761047,36293.68701171875,15.3972359027654,,0.1744770556688308,0.1179263591766357,0.0371463298797607,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p022_mixed_damage,p022,p022_mixed_damage,mixed_damage,architecture_structured,"Interior of a Protestant, Gothic Church, with a Gravedigger in the Choir",34831.59460449219,14.408436359227004,,0.3152439445257187,0.1255717873573303,0.075369656085968,35643.5563659668,18.610343601069346,,0.3365460224449634,0.1322035193443298,0.0794905424118042,34700.7041015625,13.994738075426206,,0.2316171377897262,0.080369234085083,-0.0185404419898986,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p022_scratch_thin,p022,p022_scratch_thin,scratch_thin,architecture_structured,"Interior of a Protestant, Gothic Church, with a Gravedigger in the Choir",32728.567794799805,22.24682399002366,,0.4079075129702687,0.1893625259399414,0.075363278388977,32754.410919189453,22.859902702443232,,0.4102714832406491,0.1905986070632934,0.0762032866477966,29624.00170898437,9.988999054388024,,0.2072476893663406,0.0450552105903625,-0.0134602189064025,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p023_loss_large,p023,p023_loss_large,loss_large,architecture_structured,Church Interior,13118.390625,8.010083095079102,,0.1813849210739135,0.0009820461273193,-0.0672918558120727,14618.546630859377,12.086702760406954,,0.3155145645141601,0.1080353260040283,0.0237714648246765,12824.967041015623,7.521437672070228,,0.2994404435157776,0.0537840127944946,-0.0405088663101196,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p023_loss_small,p023,p023_loss_small,loss_small,architecture_structured,Church Interior,18974.134399414062,14.290883442974437,,0.175702765583992,0.1748407483100891,0.00705087184906,19625.170280456543,23.770278086992,,0.241990203037858,0.1831956505775451,0.0167204141616821,19520.14802551269,20.21077316538336,,0.213292047381401,0.1667094826698303,0.0005125403404235,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p023_mixed_damage,p023,p023_mixed_damage,mixed_damage,architecture_structured,Church Interior,17355.62255859375,11.713521939918374,,0.1865038499236107,0.1261240243911743,0.0514917373657226,18316.501037597656,18.02293433219377,,0.2147521125152707,0.1388039588928222,0.0760816931724548,17568.786010742188,12.52247911050315,,0.1285345926880836,0.0762113332748413,-0.0050534009933471,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p024_loss_small,p024,p024_loss_small,loss_small,architecture_structured,Interior of the Church of St Bavo in Haarlem,35357.21923828125,20.013843094872804,,0.1730891317129135,0.1484833359718322,0.0051755905151367,35549.13482666016,23.37773253819451,,0.2009418876841664,0.1549581885337829,0.0170905590057373,35109.050354003906,17.71673750734097,,0.1133153513073921,0.1199300289154052,-0.0102882385253906,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p024_mixed_damage,p024,p024_mixed_damage,mixed_damage,architecture_structured,Interior of the Church of St Bavo in Haarlem,35659.18878173828,15.784802705390272,,0.3252855390310287,0.0907733440399169,0.0920419692993164,36185.1159362793,19.19533523428978,,0.3495922014117241,0.1275664567947387,0.1078026890754699,35881.376220703125,16.918927672002578,,0.2796794325113296,0.1034452319145202,0.0607181191444397,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p024_scratch_thin,p024,p024_scratch_thin,scratch_thin,architecture_structured,Interior of the Church of St Bavo in Haarlem,35513.329917907715,26.860041343760663,,0.2971309179556556,0.0889835357666015,0.0567128658294677,35434.624450683594,23.69341637015669,,0.2943493665661663,0.0875849723815918,0.0499400496482849,33975.85852050781,13.442451689892076,,0.2043969184160232,0.0588552355766296,0.0211443901062011,opencv_telea,opencv_telea,no_valid_values,opencv_telea,opencv_telea,opencv_telea,5,0,0,1,opencv_telea,True,False,False,False,False,2,5,3
p025_loss_large,p025,p025_loss_large,loss_large,architecture_structured,The Quay de Paris in Rouen,12662.985229492188,10.06549780666936,,0.1499333083629608,0.0090869665145874,-0.0127785205841064,13358.762573242188,13.100721598907194,,0.2858003824949264,0.2144333124160766,0.0381814241409301,9681.6865234375,5.075940624731004,,0.1446113884449005,0.2034172415733337,-0.0833163261413574,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p025_loss_small,p025,p025_loss_small,loss_small,architecture_structured,The Quay de Paris in Rouen,13928.414764404297,14.710926821337775,,0.1584991384297609,0.1459298729896545,0.0207475423812866,14106.904052734377,16.692283934577304,,0.179416449740529,0.1723048090934753,0.0620078444480896,13695.993957519531,13.017073495320847,,0.1145609095692634,0.1477423310279846,-0.0008354783058166,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p025_mixed_damage,p025,p025_mixed_damage,mixed_damage,architecture_structured,The Quay de Paris in Rouen,17671.193939208984,15.847197567531085,,0.2785918042063713,0.1706413030624389,0.0630037784576416,17905.87191772461,18.832744679032736,,0.2981642391532659,0.1967939734458923,0.0941126942634582,17262.776245117188,13.139986697859957,,0.1822948306798935,0.1546518206596374,0.0277441143989563,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p026_loss_large,p026,p026_loss_large,loss_large,architecture_structured,View of a Village along a River,16703.765197753906,12.53517746880314,,0.1908375024795532,0.0645032525062561,-0.2790506780147552,16944.184143066406,13.747869588164187,,0.3403318673372268,0.2005666494369506,0.1960152387619018,15584.4873046875,9.242691882745962,,0.1832665205001831,0.1421346664428711,0.1255364418029785,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p026_mixed_damage,p026,p026_mixed_damage,mixed_damage,architecture_structured,View of a Village along a River,28681.17712402344,14.112041112502697,,0.3725520223379135,0.1180219650268554,0.1827126145362854,29320.83837890625,17.60458991039587,,0.4282620996236801,0.1283576488494873,0.2432126402854919,28988.41259765625,15.45149612701214,,0.294123500585556,0.0676639676094055,0.1085870265960693,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p027_loss_large,p027,p027_loss_large,loss_large,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,25954.5107421875,13.66674161593599,,0.1968157291412353,0.0781604051589965,-0.1730008721351623,26347.710571289062,15.453453012316473,,0.305446594953537,0.2212239503860473,0.2233042120933532,25824.267211914062,13.206782512217902,,0.2495420277118683,0.1403659582138061,0.0868879556655883,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p027_mixed_damage,p027,p027_mixed_damage,mixed_damage,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,23249.70098876953,15.40927879956234,,0.3988524079322815,0.1778886318206787,0.3448265790939331,23379.499450683597,16.31589863683546,,0.43560791015625,0.2176964879035949,0.4209432601928711,22564.4794921875,12.410664790825304,,0.2755132764577865,0.1747500896453857,0.1278715133666992,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p028_loss_large,p028,p028_loss_large,loss_large,architecture_structured,Trading posts of the Dutch East India Company (VOC),17621.27978515625,13.557952666977847,,0.2147155106067657,-0.0405097007751464,-0.1331629157066345,18158.58709716797,18.259904091845797,,0.3874417841434479,0.1140768527984619,0.011565625667572,17345.1845703125,12.287510900784522,,0.2185256481170654,0.01669842004776,-0.2702480554580688,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p028_loss_small,p028,p028_loss_small,loss_small,architecture_structured,Trading posts of the Dutch East India Company (VOC),13073.837211608889,20.6613407629998,,0.2115145493298769,0.13247811794281,0.0139755606651306,13088.999153137209,21.28559798512469,,0.2185981329530477,0.1372544765472412,0.0368198752403259,12091.165649414062,10.803716437487353,,0.103492870926857,0.0708010196685791,-0.0634970664978027,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p028_mixed_damage,p028,p028_mixed_damage,mixed_damage,architecture_structured,Trading posts of the Dutch East India Company (VOC),24426.45767211914,19.43994414126964,,0.27699626237154,0.1354156732559204,0.1366775631904602,24433.86846923828,19.555982918824977,,0.3014222458004951,0.1493095755577087,0.1761588454246521,24006.63842773437,15.471718614860436,,0.1676036566495895,0.0124500393867492,0.0826451182365417,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p029_loss_large,p029,p029_loss_large,loss_large,architecture_structured,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",24718.7080078125,15.325321097622265,,0.1275810897350311,0.0462344288825988,-0.0558852553367614,24965.238983154297,17.06421563788486,,0.2894052714109421,0.1483440995216369,0.0284815430641174,24481.54553222656,14.128106604973604,,0.1943297684192657,0.0731165409088134,-0.1641303896903991,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p029_loss_small,p029,p029_loss_small,loss_small,architecture_structured,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",23614.281494140625,15.59056143663946,,0.1489727385342121,0.0816797614097595,0.0169413089752197,23952.82342529297,18.644983483901903,,0.1753311911597848,0.0927768945693969,0.0393027067184448,23678.542846679688,16.028244691583716,,0.0809021294116973,0.0389434695243835,-0.0261192321777343,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p029_mixed_damage,p029,p029_mixed_damage,mixed_damage,architecture_structured,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",21619.71655273437,16.273438870637566,,0.2294890433549881,0.1516043543815612,0.0887613296508789,21672.71356201172,16.738159973129843,,0.26709920540452,0.1608136296272277,0.1110081076622009,21183.02423095703,13.634269834679213,,0.139661967754364,0.0974428653717041,-0.0406013131141662,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p030_loss_large,p030,p030_loss_large,loss_large,architecture_structured,Interior with Five Women,29748.995727539062,14.333533844763927,,0.1774259507656097,0.0300440192222595,-0.2441242337226867,30330.6767578125,17.4387098458663,,0.3114605993032455,0.10984468460083,0.1260564923286438,29672.559326171875,14.051405046001635,,0.2953331470489502,0.1076409220695495,0.0414581298828125,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p030_mixed_damage,p030,p030_mixed_damage,mixed_damage,architecture_structured,Interior with Five Women,31162.962799072266,19.254263031186024,,0.3080702908337116,0.1956048011779785,0.0591245889663696,31241.20132446289,20.27216676200929,,0.3242066912353039,0.2121652364730835,0.2249278426170349,30886.80450439453,16.855030871908024,,0.2668665498495102,0.1824560761451721,0.1696094870567321,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p030_scratch_thin,p030,p030_scratch_thin,scratch_thin,architecture_structured,Interior with Five Women,35483.98045349121,27.19526686440445,,0.345065982255619,0.196303904056549,0.1732300519943237,35459.6379699707,25.86324249816547,,0.3439278446603566,0.1960881948471069,0.1731989383697509,31956.5302734375,9.95130455564582,,0.1607543230056762,0.0720787048339843,-0.0077072381973266,opencv_telea,opencv_telea,no_valid_values,opencv_telea,opencv_telea,opencv_telea,5,0,0,1,opencv_telea,True,False,False,False,False,2,5,3
p031_loss_large,p031,p031_loss_large,loss_large,abstraction_surrealism,Improvisation No. 30 (Cannons),16148.701782226562,10.541362409507425,,0.1129006445407867,0.1052403450012207,-0.0823445320129394,16710.189086914062,12.473380864570196,,0.183960348367691,0.1617999672889709,0.0715177059173584,15065.325927734377,8.255180764984829,,0.1551523804664611,0.1481353044509887,0.0635701417922973,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p031_loss_small,p031,p031_loss_small,loss_small,abstraction_surrealism,Improvisation No. 30 (Cannons),17825.910400390625,12.590338957506304,,0.0724778193980455,0.0486063361167907,0.0209041833877563,18224.127197265625,14.689348362916473,,0.0833474975079298,0.0526665449142456,0.0375400781631469,17307.213989257812,10.831684929484013,,0.0372164100408554,0.0327880382537841,0.0023928880691528,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p031_mixed_damage,p031,p031_mixed_damage,mixed_damage,abstraction_surrealism,Improvisation No. 30 (Cannons),17329.050659179688,14.241429928724475,,0.1742813140153885,0.0687707066535949,0.1111024618148803,17533.616607666016,15.80083558792646,,0.1942980363965034,0.0725948810577392,0.1257736086845398,16620.9189453125,11.136058567816614,,0.1159544736146926,0.031994879245758,0.0817086696624755,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p032_loss_small,p032,p032_loss_small,loss_small,abstraction_surrealism,Composition (No. 1) Gray-Red,5503.778564453125,4.674150403032543,,0.0901581794023513,0.0758719444274902,0.000820517539978,8312.230773925781,23.442355098392905,,0.1312568045104853,0.0986987352371215,0.0520140528678894,8251.094635009766,19.263479976064385,,0.1133538065478205,0.092082142829895,0.0343816876411438,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p032_mixed_damage,p032,p032_mixed_damage,mixed_damage,abstraction_surrealism,Composition (No. 1) Gray-Red,2284.706817626953,7.611734978780376,,0.1819466277956962,0.0361467003822326,0.0047677755355834,2734.12633895874,19.708135785851443,,0.2095747822895646,0.0633500218391418,0.144346535205841,1885.2028198242188,4.977558122776646,,0.0364083796739578,0.0400010347366333,0.0522945523262023,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p032_scratch_thin,p032,p032_scratch_thin,scratch_thin,abstraction_surrealism,Composition (No. 1) Gray-Red,5656.185775756836,14.029498172374575,,0.1657966878265142,0.0361457467079162,0.1979222297668457,5807.219451904297,18.57151247632283,,0.1719016930437646,0.0373775362968444,0.218056321144104,-136.9814453125,-0.0998615883386389,,-0.0692371129989624,-0.0107872486114501,-0.0238412618637084,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p033_loss_small,p033,p033_loss_small,loss_small,abstraction_surrealism,Movement,20029.057373046875,8.307575083767471,,0.0795516893267631,0.0346376895904541,0.0077094435691833,21517.2744140625,10.74062698977499,,0.1005353508517146,0.0368621349334716,0.0301916599273681,21045.13720703125,9.8124399693856,,0.0523375198245048,0.0235408544540405,0.0058739781379699,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p033_mixed_damage,p033,p033_mixed_damage,mixed_damage,abstraction_surrealism,Movement,25064.468017578125,10.557945269272984,,0.1404244229197502,0.0322310328483581,0.0586774349212646,25920.942260742188,12.458185289277631,,0.1577677428722381,0.042694866657257,0.0692540407180786,25415.0517578125,11.238588003462077,,0.1263585947453975,0.0326557159423828,0.0631607770919799,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p034_loss_large,p034,p034_loss_large,loss_large,abstraction_surrealism,Painting with Green Center,23762.18603515625,9.423408625012254,,0.1418503522872924,0.0676286816596984,-0.1737364530563354,24722.01806640625,11.055863704396597,,0.1646144390106201,0.098178744316101,0.1560052633285522,20263.95166015625,6.1153553608729645,,0.1254641413688659,0.0948108434677124,0.1366048455238342,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p034_loss_small,p034,p034_loss_small,loss_small,abstraction_surrealism,Painting with Green Center,21242.189086914062,12.406286295299465,,0.076949767768383,0.0253113508224487,0.0344797372817993,21676.210388183597,14.179043212993532,,0.0798747930675745,0.0266960859298706,0.041860818862915,21135.934448242188,12.06380875616433,,0.0457362905144691,0.0139082670211792,0.0173852443695068,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p034_mixed_damage,p034,p034_mixed_damage,mixed_damage,abstraction_surrealism,Painting with Green Center,23394.23413085937,12.55670990409408,,0.1426736451685428,0.0671939849853515,0.0650529861450195,23961.059326171875,14.865137669006018,,0.1546676028519868,0.0698131322860717,0.0823502540588378,22968.087768554688,11.38409374147022,,0.1053667888045311,0.0384610295295715,0.0366089344024658,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p034_scratch_thin,p034,p034_scratch_thin,scratch_thin,abstraction_surrealism,Painting with Green Center,23587.29971313477,22.06047849410014,,0.1731500588357448,0.047992467880249,0.066820740699768,23606.05989074707,22.65047003913549,,0.1738625754369422,0.0482544898986816,0.0668405294418335,21559.227294921875,10.37778190611926,,0.1065772473812103,0.0238109230995178,0.0049842000007629,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p035_loss_large,p035,p035_loss_large,loss_large,abstraction_surrealism,The Bewitched Mill,9811.5234375,6.554645271157381,,0.0719987750053405,0.0880398154258728,-0.0701621770858764,10581.60302734375,7.960509815905181,,0.1552884876728058,0.1628056764602661,0.0876283049583435,9628.76708984375,6.278583984073019,,0.1037282943725586,0.1527618169784546,0.0406903624534606,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p035_loss_small,p035,p035_loss_small,loss_small,abstraction_surrealism,The Bewitched Mill,24499.560668945312,13.705894432809211,,0.0577945848926901,0.0375831723213195,0.0114635229110717,25104.213256835938,17.21902217139088,,0.0637527629733085,0.0432174801826477,0.0148804783821105,24212.374267578125,12.690334278090209,,0.0301700606942176,0.0175264477729797,-0.0228593945503234,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p035_mixed_damage,p035,p035_mixed_damage,mixed_damage,abstraction_surrealism,The Bewitched Mill,17539.696044921875,9.412582723678238,,0.1420794799923896,0.0431513786315918,0.0794994235038757,17804.547485351562,9.95197841433777,,0.1594704464077949,0.0476488471031188,0.1100285649299621,16721.423828125,8.074466916269351,,0.1012302860617637,0.0222783684730529,0.0621337294578552,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p036_loss_large,p036,p036_loss_large,loss_large,abstraction_surrealism,"Lozenge Composition with Yellow, Black, Blue, Red, and Gray",516.27001953125,0.4483854898919208,,0.0482055246829986,0.0155926346778869,-0.0792058110237121,1684.244384765625,1.675000570855607,,0.1802228391170501,0.0400009155273437,0.031190812587738,-1520.6064453125,-1.1022666899592153,,0.1370712518692016,0.0169072151184082,-0.031297743320465,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
p036_mixed_damage,p036,p036_mixed_damage,mixed_damage,abstraction_surrealism,"Lozenge Composition with Yellow, Black, Blue, Red, and Gray",3545.692626953125,6.093374202357964,,0.1273695416748523,0.1175169944763183,0.006687045097351,4060.42431640625,8.652991408474325,,0.1428090315312147,0.1185312271118164,0.0088095664978027,2743.4324951171875,3.80402587276188,,0.0272449254989624,0.0753332376480102,-0.0408766269683837,lama,lama,no_valid_values,lama,lama,lama,0,5,0,1,lama,True,False,False,False,False,2,5,3
