dataset_name,evaluation_region,mask_type,category,inference_mode,source_mask_semantics,lama_applicability,metric,row_count,valid_count,mean_value,median_value,std_value,min_value,max_value,positive_improvement_count,zero_improvement_count,negative_improvement_count,positive_improvement_share
canonical,mask_bbox_crop,scratch_thin,portrait_figure,model_inference,binary_missing_content,primary,restored_psnr,10,10,43.31525227700476,44.49647992128199,3.639562752214608,35.90443736206458,48.14082267201254,,,,
canonical,full_image,zero_control,portrait_figure,copied_zero_control,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,content_region,zero_control,portrait_figure,copied_zero_control,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,full_image,loss_large,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,31.07144765310157,29.69641402424242,3.919828239178123,26.758741800174338,39.570731579581796,,,,
canonical,content_region,loss_large,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,29.498588447483343,28.07753753962926,3.827345150858826,25.916322937923727,37.94345842429173,,,,
canonical,masked_region,loss_large,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,20.403278522270977,19.124634322616956,3.7540403621250014,16.695136075921702,28.18037933613833,,,,
canonical,boundary_region,loss_large,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,29.452705927366264,29.256043947235693,3.6940413012239675,24.472380434683856,34.94102120819202,,,,
canonical,outside_mask_region,loss_large,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,mask_bbox_crop,loss_large,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,23.531371805178157,22.17188077594462,3.6283003539088354,19.812665715949777,31.301221405602824,,,,
canonical,full_image,loss_small,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,37.84130490669055,37.284941823585534,4.567459660701121,32.02995763190502,46.02555337789502,,,,
canonical,content_region,loss_small,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,36.26844547878368,35.68631463281639,4.4067942338510795,30.704509933004207,44.39828044277271,,,,
canonical,masked_region,loss_small,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,22.467172703976956,21.15215961753749,4.817858474934643,16.801747351680095,31.17795041263792,,,,
canonical,boundary_region,loss_small,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,28.70923422647997,27.583287314018015,4.21625830855948,22.916286549899425,35.326428521114074,,,,
canonical,outside_mask_region,loss_small,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,mask_bbox_crop,loss_small,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,33.58423817729238,32.71647108207195,4.960244835384415,26.679359097582473,42.38720362243309,,,,
canonical,full_image,mixed_damage,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,34.141820594388356,34.18924298774505,3.568301080562944,28.969074397153946,39.19924525778136,,,,
canonical,content_region,mixed_damage,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,32.568960607800896,32.165782432256904,3.522447448863984,27.534852082449245,37.84488465042535,,,,
canonical,masked_region,mixed_damage,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,22.569072877830443,22.255617069262964,3.5005529166303444,17.30551463488348,27.597862478214985,,,,
canonical,boundary_region,mixed_damage,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,28.567496366131643,27.536111413893973,3.637104154507245,24.969210484419868,34.65930944996881,,,,
canonical,outside_mask_region,mixed_damage,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,mask_bbox_crop,mixed_damage,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,32.56171380622452,32.30832705625539,3.601146558976169,27.52106328091498,37.965320528711516,,,,
canonical,full_image,scratch_thin,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,42.232197348993736,41.65676754540125,3.3252846120901425,37.84804587152122,48.940394548095,,,,
canonical,content_region,scratch_thin,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,40.65933782776474,40.288411977793096,3.550009386590606,35.85185088542748,47.31312180704738,,,,
canonical,masked_region,scratch_thin,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,23.94346689595237,23.492739068854924,2.610140130569588,20.574444150042712,29.851500157955844,,,,
canonical,boundary_region,scratch_thin,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,28.29388903699326,27.75561512638605,2.616791777141568,24.596994857775528,33.888392625520424,,,,
canonical,outside_mask_region,scratch_thin,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,mask_bbox_crop,scratch_thin,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,10,10,40.57393879068063,39.69874301972191,3.5625806792846904,35.99281096322821,47.44277142273813,,,,
canonical,full_image,zero_control,landscape_natural,copied_zero_control,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,content_region,zero_control,landscape_natural,copied_zero_control,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,full_image,loss_large,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,30.77559444510976,29.291421987119783,3.245140823732861,27.32693881334793,38.015044939042696,,,,
canonical,content_region,loss_large,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,29.46298845644617,28.27868177918157,2.9821609544193355,26.24033811589781,36.412379981704504,,,,
canonical,masked_region,loss_large,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,20.203496540152663,19.213605981940376,3.070831174674643,16.934876622804826,27.07228886696344,,,,
canonical,boundary_region,loss_large,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,30.613112394713703,30.903777342993422,2.8643285163756396,26.886340597892165,37.21672603550745,,,,
canonical,outside_mask_region,loss_large,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,mask_bbox_crop,loss_large,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,22.601309855007866,21.706436721689627,3.0926315009459295,19.40981767415941,29.73048220988648,,,,
canonical,full_image,loss_small,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,38.73414553648884,38.65842674215408,2.123381532810082,34.38036760933179,41.36302006126735,,,,
canonical,content_region,loss_small,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,37.42153950790903,37.53905284818624,1.9881841772501,33.31549886837024,39.65346799647422,,,,
canonical,masked_region,loss_small,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,23.46171612749954,23.218697780919634,1.740390348484834,20.619236115720355,26.15673343793372,,,,
canonical,boundary_region,loss_small,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,29.87533204446956,29.89901912198834,1.3626925602267619,27.564144018917265,31.96901688365636,,,,
canonical,outside_mask_region,loss_small,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,mask_bbox_crop,loss_small,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,35.02014234544965,34.96237562735236,1.799498303853061,32.08256896725037,37.09040434975296,,,,
canonical,full_image,mixed_damage,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,33.63784806396486,33.40026321526767,2.3749728453778127,30.575799940594504,38.3647848228328,,,,
canonical,content_region,mixed_damage,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,32.325241658061834,32.11130595630506,2.3968541222466015,29.78398767405173,37.27818436223264,,,,
canonical,masked_region,mixed_damage,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,22.245223623545975,21.89121022067269,2.2292417425402746,19.35685848155042,26.373717254856906,,,,
canonical,boundary_region,mixed_damage,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,29.59476429352743,29.667636793154372,1.3755172936458389,27.25267401897569,32.27013185678142,,,,
canonical,outside_mask_region,mixed_damage,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,mask_bbox_crop,mixed_damage,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,32.38814211304278,32.20877357530938,2.4069866825042516,29.891227830954165,37.39285634189736,,,,
canonical,full_image,scratch_thin,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,44.172744204986955,44.928955343719736,2.6524921117232014,39.049513003670675,47.117248457893126,,,,
canonical,content_region,scratch_thin,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,42.86013831781203,43.26765923644055,2.3935258854272683,38.31834757878778,45.842193703066684,,,,
canonical,masked_region,scratch_thin,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,25.9888434114303,26.270698389834887,2.172759386696968,21.265613992197935,29.50750659539647,,,,
canonical,boundary_region,scratch_thin,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,30.39344675947234,30.59009611331275,2.2742214425767933,25.634257961130018,33.98140657994218,,,,
canonical,outside_mask_region,scratch_thin,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,mask_bbox_crop,scratch_thin,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,10,10,42.78540695835185,43.39846133865456,2.465841850230847,38.424117017171525,45.956865468279,,,,
canonical,full_image,zero_control,architecture_structured,copied_zero_control,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,content_region,zero_control,architecture_structured,copied_zero_control,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,full_image,loss_large,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,28.20585748805804,26.960353650587663,4.617623581369543,24.08202737342805,39.858496442205755,,,,
canonical,content_region,loss_large,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,27.49896421212469,25.759123387830265,4.678118481669091,24.053659915428618,39.72644692241138,,,,
canonical,masked_region,loss_large,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,18.575045391801773,17.015835370266053,4.603106808232588,15.018251995662073,30.76589907913832,,,,
canonical,boundary_region,loss_large,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,31.095646528720284,29.468171374460848,4.495668666920866,27.18017876534023,40.92188269843072,,,,
canonical,outside_mask_region,loss_large,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,mask_bbox_crop,loss_large,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,22.07573812073404,20.282129557458106,4.3370045504763,18.28258326702473,33.457825334439235,,,,
canonical,full_image,loss_small,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,39.69463505824891,38.32064889616426,6.291623941730818,32.703344343975346,51.0550958380987,,,,
canonical,content_region,loss_small,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,38.98774220403874,38.156873971246625,6.565513533335651,32.67497800046851,51.0550958380987,,,,
canonical,masked_region,loss_small,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,24.59661551293369,23.337643573086932,6.232225936932085,18.81833761360951,36.64815151294755,,,,
canonical,boundary_region,loss_small,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,31.849429259106138,30.877202159746815,4.815104589729927,26.457842143897096,41.98896033049045,,,,
canonical,outside_mask_region,loss_small,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,mask_bbox_crop,loss_small,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,36.88137630741215,37.260208624574844,6.626916926379507,28.80706172297326,49.536392413318396,,,,
canonical,full_image,mixed_damage,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,31.944795304446302,30.76783394417597,5.352317624410665,25.179066855760396,43.266501779497375,,,,
canonical,content_region,mixed_damage,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,31.237902034272395,29.71552429502189,5.566780227848232,25.150701059564526,43.1344523810047,,,,
canonical,masked_region,mixed_damage,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,20.777884470003556,19.173280176737766,5.518097085544589,14.226968681438434,32.36680120437975,,,,
canonical,boundary_region,mixed_damage,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,30.840283357851348,29.593572045132383,3.486147330775836,27.5026641425925,38.365955539028974,,,,
canonical,outside_mask_region,mixed_damage,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,mask_bbox_crop,mixed_damage,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,31.188583518346963,29.578886923233473,5.590963993280266,25.110672652437174,43.22673602372193,,,,
canonical,full_image,scratch_thin,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,44.31504421890699,44.04181904685952,3.698985314753592,39.444556867720465,51.580729867869806,,,,
canonical,content_region,scratch_thin,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,43.60815143136931,43.20659528410087,4.036050512064968,38.843842609510595,51.580729867869806,,,,
canonical,masked_region,scratch_thin,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,26.26819708732603,26.15268495324191,3.1039499479834487,22.74521154125942,33.05852678975462,,,,
canonical,boundary_region,scratch_thin,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,30.608155149141208,30.582339959401143,3.0365061029075706,27.31819254079523,37.02362095397308,,,,
canonical,outside_mask_region,scratch_thin,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,mask_bbox_crop,scratch_thin,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,10,10,43.45870540842903,43.267339710699666,3.9027756430304708,38.79836630149858,51.54096444523863,,,,
canonical,full_image,zero_control,abstraction_surrealism,copied_zero_control,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,content_region,zero_control,abstraction_surrealism,copied_zero_control,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,full_image,loss_large,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,31.557810566835126,30.10092428126483,4.541438611209117,27.496821247572477,43.63225422417677,,,,
canonical,content_region,loss_large,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,30.440431699624902,29.090133892728282,4.349737244749533,25.482679401810152,41.71591156860748,,,,
canonical,masked_region,loss_large,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,21.257468163508623,20.229882343610143,4.169565969389741,16.321817366991947,32.07379128518013,,,,
canonical,boundary_region,loss_large,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,30.926790112388538,31.504946342218336,3.2206047342145956,23.594479677042983,34.97675246415558,,,,
canonical,outside_mask_region,loss_large,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,mask_bbox_crop,loss_large,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,24.28188534725484,23.311078023750994,4.4741999146992715,19.12082251872267,35.984467426051864,,,,
canonical,full_image,loss_small,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,37.82924602178891,37.67781307728043,2.067154463604787,34.91658355615616,40.58189064170464,,,,
canonical,content_region,loss_small,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,36.711867568400095,36.586118372519365,1.9719419976724286,33.923383721718366,39.7968588209737,,,,
canonical,masked_region,loss_small,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,22.548894827880126,22.546893164173618,1.8265248674223367,20.050487507268976,25.864069967272982,,,,
canonical,boundary_region,loss_small,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,29.55499448305461,29.521041526506647,2.1689545738482807,24.805004493476392,32.615262451425295,,,,
canonical,outside_mask_region,loss_small,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,mask_bbox_crop,loss_small,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,33.59244720018394,33.788099280193855,2.320869758770797,30.671484585418824,37.280703323227456,,,,
canonical,full_image,mixed_damage,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,33.7401521989526,33.722439966684576,2.8537303011155095,30.478002447847373,38.71303739762775,,,,
canonical,content_region,mixed_damage,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,32.62277303011361,32.72773327347596,2.8838957673759604,28.46385981740272,36.79669457678342,,,,
canonical,masked_region,mixed_damage,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,22.664093259295484,22.695351187638266,2.709211999122638,19.69730882964694,27.13163831543346,,,,
canonical,boundary_region,mixed_damage,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,28.492883037818462,29.115419354312813,2.590150819784997,23.941958974812586,31.68908368096105,,,,
canonical,outside_mask_region,mixed_damage,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,mask_bbox_crop,mixed_damage,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,32.66594777771648,32.8401611408089,2.9463619884783707,28.605394473489962,36.93512666599464,,,,
canonical,full_image,scratch_thin,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,43.274412205759184,43.17341266551878,2.5182980731106914,38.74728136127187,47.00469445867944,,,,
canonical,content_region,scratch_thin,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,42.15703362237694,41.654138730662936,2.4696871303032384,37.75408102222374,45.34726028728862,,,,
canonical,masked_region,scratch_thin,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,25.326862680625418,24.82541483883312,2.4687658260980387,22.162419151885352,29.330978761939335,,,,
canonical,boundary_region,scratch_thin,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,29.67288615314397,29.219598375281326,2.362487989389608,26.691845173466536,33.59237536466352,,,,
canonical,outside_mask_region,scratch_thin,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,mask_bbox_crop,scratch_thin,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,10,10,41.9091415943049,41.21438108964486,2.5294913674573345,37.604115137870295,45.443774248241134,,,,
canonical,full_image,zero_control,high_texture_brushwork,copied_zero_control,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
canonical,content_region,zero_control,high_texture_brushwork,copied_zero_control,binary_missing_content,primary,restored_psnr,10,10,inf,inf,,inf,inf,,,,
damage_size,full_image,,portrait_figure,model_inference,binary_missing_content,primary,restored_psnr,7,7,33.64281795257319,30.183316599960722,5.13560560509936,29.76807214680298,42.86264840720732,,,,
damage_size,content_region,,portrait_figure,model_inference,binary_missing_content,primary,restored_psnr,7,7,33.00434127472254,29.544839390937998,5.135605727873571,29.129595358848455,42.22417174465798,,,,
damage_size,masked_region,,portrait_figure,model_inference,binary_missing_content,primary,restored_psnr,7,7,21.661943869113628,22.226629102757094,2.292677563778069,18.581096606508588,25.228206662926528,,,,
damage_size,boundary_region,,portrait_figure,model_inference,binary_missing_content,primary,restored_psnr,7,7,37.934452623912634,38.22881462350854,1.7448224011126348,34.94192063468996,40.06604960230719,,,,
damage_size,outside_mask_region,,portrait_figure,model_inference,binary_missing_content,primary,restored_psnr,7,7,inf,inf,,inf,inf,,,,
damage_size,mask_bbox_crop,,portrait_figure,model_inference,binary_missing_content,primary,restored_psnr,7,7,24.40710056150826,24.86048992255684,2.4607581031404675,21.271293748613203,28.414068450589514,,,,
damage_size,full_image,,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,7,7,31.41238047550829,31.347622145379077,1.8413577303780297,28.83147538007675,33.64351897140865,,,,
damage_size,content_region,,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,7,7,29.608847990386113,29.544088305939496,1.8413578823931234,27.027943055983012,31.8399858577879,,,,
damage_size,masked_region,,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,7,7,18.267670232931696,18.58041215541022,2.519979433689225,13.237508583200517,20.934146247774787,,,,
damage_size,boundary_region,,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,7,7,30.97682928899457,31.04187035741267,0.7121437644161548,29.941533069780412,31.849336107049563,,,,
damage_size,outside_mask_region,,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,7,7,inf,inf,,inf,inf,,,,
damage_size,mask_bbox_crop,,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,7,7,21.34765336144508,21.598571854258527,2.290776584685338,16.805438020458162,23.801992081455165,,,,
damage_size,full_image,,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,7,7,39.89106092327188,40.146012824906634,6.84467665928918,31.847980185596683,51.268762973896486,,,,
damage_size,content_region,,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,7,7,38.27200540273068,38.5269573312199,6.844676823982976,30.228923489709835,49.649707552247975,,,,
damage_size,masked_region,,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,7,7,26.93204043160415,27.550667613352147,3.476059568356502,22.63567956866707,32.67151572011628,,,,
damage_size,boundary_region,,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,7,7,32.373222368977444,31.669036284688758,2.307889386487422,30.57772845525388,37.376232535278035,,,,
damage_size,outside_mask_region,,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,7,7,inf,inf,,inf,inf,,,,
damage_size,mask_bbox_crop,,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,7,7,29.435119994126033,29.9883842641828,3.732946656878021,24.915165732091612,35.67167529788083,,,,
damage_size,full_image,,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,7,7,35.18352248646058,33.860450913004584,7.251584866477535,25.538532180887906,46.92415703329387,,,,
damage_size,content_region,,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,7,7,33.842700978400025,32.51962892943155,7.251585193540317,24.197709806243736,45.583335842177036,,,,
damage_size,masked_region,,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,7,7,22.50228198990092,21.543108495018082,3.869750115956379,17.208692621543857,28.603630724754304,,,,
damage_size,boundary_region,,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,7,7,29.60665295980872,29.353626870847755,2.520762211812814,26.718491596557612,34.61127190857518,,,,
damage_size,outside_mask_region,,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,7,7,inf,inf,,inf,inf,,,,
damage_size,mask_bbox_crop,,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,7,7,25.53782638942004,24.524310650108156,4.103995334223519,19.98905828789434,32.09897749448764,,,,
damage_size,full_image,,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,7,7,32.015121319924745,30.712090511379543,3.8769055549823914,27.295101769107006,38.85284866349866,,,,
damage_size,content_region,,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,7,7,31.02192128146016,29.718892573336273,3.876905762221148,26.301900840518226,37.85964831151148,,,,
damage_size,masked_region,,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,7,7,19.6799396721781,19.7147429803989,0.9478414171111461,18.33677522466414,20.885211064072863,,,,
damage_size,boundary_region,,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,7,7,32.160578012976586,32.07490652624334,0.8065021015608256,31.220853362754745,33.69133977045132,,,,
damage_size,outside_mask_region,,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,7,7,inf,inf,,inf,inf,,,,
damage_size,mask_bbox_crop,,high_texture_brushwork,model_inference,binary_missing_content,primary,restored_psnr,7,7,22.074088581464064,21.990474194101715,1.0882236536198011,20.756382528833917,23.748484845703025,,,,
mask_robustness,full_image,,portrait_figure,model_inference,binary_missing_content,primary,restored_psnr,15,15,40.384478291465705,41.57028541672717,6.944649574316685,26.818268823908767,50.99419898471531,,,,
mask_robustness,content_region,,portrait_figure,model_inference,binary_missing_content,primary,restored_psnr,15,15,39.74600126785039,40.93180842902288,6.944649824257326,26.179791069562288,50.3557223147877,,,,
mask_robustness,masked_region,,portrait_figure,model_inference,binary_missing_content,primary,restored_psnr,15,15,26.52403386132477,27.03527982147142,4.220887835856985,17.149232043295402,33.36701141452347,,,,
mask_robustness,boundary_region,,portrait_figure,model_inference,binary_missing_content,primary,restored_psnr,15,15,34.236445416539404,33.691383581892055,3.0785770112624364,28.534077688696087,40.2790937423116,,,,
mask_robustness,outside_mask_region,,portrait_figure,model_inference,binary_missing_content,primary,restored_psnr,15,15,inf,inf,,inf,inf,,,,
mask_robustness,mask_bbox_crop,,portrait_figure,model_inference,binary_missing_content,primary,restored_psnr,15,15,36.70003360372643,39.94193364993713,9.078644253702594,19.780263130755642,48.25016187031139,,,,
mask_robustness,full_image,,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,15,15,39.888215398560845,39.92683252863956,6.524275503407573,31.56171833507187,48.241437602349826,,,,
mask_robustness,content_region,,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,15,15,38.08468275332079,38.12329985070895,6.524275604629569,29.758185987607995,46.43790520282018,,,,
mask_robustness,masked_region,,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,15,15,24.926632558925533,24.64849944351592,3.523379311425853,20.575859342821964,30.25485241406622,,,,
mask_robustness,boundary_region,,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,15,15,32.60020786528956,32.421686852611096,1.5044926071049973,29.918933779602806,35.26929208493279,,,,
mask_robustness,outside_mask_region,,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,15,15,inf,inf,,inf,inf,,,,
mask_robustness,mask_bbox_crop,,landscape_natural,model_inference,binary_missing_content,primary,restored_psnr,15,15,35.31017567329018,36.62975686890248,8.330855132462952,24.622355117589862,45.313307811780476,,,,
mask_robustness,full_image,,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,15,15,38.50619408329591,37.16112532809469,5.2964756068007235,32.23363126233652,45.457973734339674,,,,
mask_robustness,content_region,,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,15,15,36.88713846315607,35.542069810170396,5.296475752117767,30.614575861160212,43.838918083887535,,,,
mask_robustness,masked_region,,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,15,15,23.711990534322855,22.44676333452327,3.1411475580218338,16.08830214078934,28.188683098683363,,,,
mask_robustness,boundary_region,,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,15,15,29.10700872701279,30.283955431567566,3.41781767364532,18.285202512137882,33.19748460918181,,,,
mask_robustness,outside_mask_region,,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,15,15,inf,inf,,inf,inf,,,,
mask_robustness,mask_bbox_crop,,architecture_structured,model_inference,binary_missing_content,primary,restored_psnr,15,15,33.71881683243755,33.717598433393086,7.26862231667855,24.319476457674362,43.42060111929936,,,,
mask_robustness,full_image,,abstraction_surrealism,model_inference,binary_missing_content,primary,restored_psnr,15,15,34.879641073226004,35.84170070735925,6.35570310482157,24.6288536023288,43.95566102329751,,,,
