case_id,painting_id,mask_id,mask_type,clean_filename,clean_path,mask_filename,mask_path,damaged_filename,damaged_path,damage_fill_strategy,damage_fill_r,damage_fill_g,damage_fill_b,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,status,issue,lama_staged_input_path,lama_staged_mask_path,lama_staged_output_path,model_name,restoration_method,inference_mode,restored_filename,restored_path,device,batch_runtime_seconds,restored_width,restored_height,restored_mode,title,artist,date,category,style_or_period,medium,source,source_url,license,filename,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_lpips,restored_lpips,lpips_improvement,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,error_map_figure_path
p028_loss_small,p028,p028_loss_small,loss_small,p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,p028_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_loss_small_mask.png,p028_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_loss_small_damaged.png,white_fill,255,255,255,19573,4.7996,3.3184,ok,,outputs/tmp/lama_batch_full/input/p028_loss_small.png,outputs/tmp/lama_batch_full/mask/p028_loss_small.png,outputs/tmp/lama_batch_full/output/p028_loss_small.png,lama,iopaint_lama,model_inference,p028_loss_small_restored_lama.png,data/processed/restored/lama/p028_loss_small_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,13187.0810546875,98.08190155029295,13088.999153137209,105.3294677734375,6.4415435791015625,98.88792419433594,6.929316852708861,28.214914837833557,21.28559798512469,0.2246599644422531,0.0060618314892053,0.2185981329530477,0.8619997501373291,0.9992542266845704,0.1372544765472412,0.960377871990204,0.9971977472305298,0.0368198752403259,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p028_loss_small_lama_error_maps.png
p028_mixed_damage,p028,p028_mixed_damage,mixed_damage,p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,p028_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_mixed_damage_mask.png,p028_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_mixed_damage_damaged.png,white_fill,255,255,255,41078,10.0729,6.9645,ok,,outputs/tmp/lama_batch_full/input/p028_mixed_damage.png,outputs/tmp/lama_batch_full/mask/p028_mixed_damage.png,outputs/tmp/lama_batch_full/output/p028_mixed_damage.png,lama,iopaint_lama,model_inference,p028_mixed_damage_restored_lama.png,data/processed/restored/lama/p028_mixed_damage_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,24707.541015625,273.67254638671875,24433.86846923828,151.71751403808594,11.807065963745115,139.91044807434082,4.20250835882067,23.758491277645646,19.555982918824977,0.3220379948616028,0.0206157490611076,0.3014222458004951,0.8458760976791382,0.9951856732368468,0.1493095755577087,0.8010054230690002,0.9771642684936525,0.1761588454246521,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p028_mixed_damage_lama_error_maps.png
p028_scratch_thin,p028,p028_scratch_thin,scratch_thin,p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,p028_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_scratch_thin_mask.png,p028_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_scratch_thin_damaged.png,white_fill,255,255,255,9493,2.3278,1.6095,ok,,outputs/tmp/lama_batch_full/input/p028_scratch_thin.png,outputs/tmp/lama_batch_full/mask/p028_scratch_thin.png,outputs/tmp/lama_batch_full/output/p028_scratch_thin.png,lama,iopaint_lama,model_inference,p028_scratch_thin_restored_lama.png,data/processed/restored/lama/p028_scratch_thin_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,24792.517578125,180.7891845703125,24611.728393554688,150.4673614501953,8.18199348449707,142.28536796569824,4.187597310435362,25.55907914938343,21.371481838948068,0.324027419090271,0.0016278454568237,0.3223995736334473,0.886816680431366,0.9991291761398317,0.1123124957084655,0.7584649920463562,0.998412311077118,0.2399473190307617,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p028_scratch_thin_lama_error_maps.png
p029_loss_large,p029,p029_loss_large,loss_large,p029_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p029_clean.png,p029_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p029_loss_large_mask.png,p029_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p029_loss_large_damaged.png,white_fill,255,255,255,39135,10.2118,6.635,ok,,outputs/tmp/lama_batch_full/input/p029_loss_large.png,outputs/tmp/lama_batch_full/mask/p029_loss_large.png,outputs/tmp/lama_batch_full/output/p029_loss_large.png,lama,iopaint_lama,model_inference,p029_loss_large_restored_lama.png,data/processed/restored/lama/p029_loss_large_restored_lama.png,cuda,302.6142746992409,768,768,RGB,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Trading-Post-of-the-Dutch-East-India-Company-in-Hooghly-Bengal--d17e986c21eff4ae7608c35080d128e1,Public domain,p029.jpg,25465.892578125,500.6535949707031,24965.238983154297,157.1780548095703,16.382667541503906,140.7953872680664,4.071214580913952,21.135430218798813,17.06421563788486,0.4675720632076263,0.1781667917966842,0.2894052714109421,0.8195840120315552,0.967928111553192,0.1483440995216369,0.9326847195625304,0.961166262626648,0.0284815430641174,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p029_loss_large_lama_error_maps.png
p029_loss_small,p029,p029_loss_small,loss_small,p029_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p029_clean.png,p029_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p029_loss_small_mask.png,p029_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p029_loss_small_damaged.png,white_fill,255,255,255,15394,4.0169,2.6099,ok,,outputs/tmp/lama_batch_full/input/p029_loss_small.png,outputs/tmp/lama_batch_full/mask/p029_loss_small.png,outputs/tmp/lama_batch_full/output/p029_loss_small.png,lama,iopaint_lama,model_inference,p029_loss_small_restored_lama.png,data/processed/restored/lama/p029_loss_small_restored_lama.png,cuda,302.6142746992409,768,768,RGB,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Trading-Post-of-the-Dutch-East-India-Company-in-Hooghly-Bengal--d17e986c21eff4ae7608c35080d128e1,Public domain,p029.jpg,24284.58984375,331.76641845703125,23952.82342529297,152.0787353515625,12.62485408782959,139.4538812637329,4.277495880434278,22.922479364336183,18.644983483901903,0.1895317733287811,0.0142005821689963,0.1753311911597848,0.904038429260254,0.9968153238296508,0.0927768945693969,0.9546407461166382,0.993943452835083,0.0393027067184448,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p029_loss_small_lama_error_maps.png
p029_mixed_damage,p029,p029_mixed_damage,mixed_damage,p029_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p029_clean.png,p029_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p029_mixed_damage_mask.png,p029_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p029_mixed_damage_damaged.png,white_fill,255,255,255,41221,10.7561,6.9887,ok,,outputs/tmp/lama_batch_full/input/p029_mixed_damage.png,outputs/tmp/lama_batch_full/mask/p029_mixed_damage.png,outputs/tmp/lama_batch_full/output/p029_mixed_damage.png,lama,iopaint_lama,model_inference,p029_mixed_damage_restored_lama.png,data/processed/restored/lama/p029_mixed_damage_restored_lama.png,cuda,302.6142746992409,768,768,RGB,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Trading-Post-of-the-Dutch-East-India-Company-in-Hooghly-Bengal--d17e986c21eff4ae7608c35080d128e1,Public domain,p029.jpg,22141.958984375,469.2454223632813,21672.71356201172,144.67945861816406,14.31851863861084,130.36093997955322,4.678643189201762,21.416803162331604,16.738159973129843,0.287725567817688,0.0206263624131679,0.26709920540452,0.8340789675712585,0.9948925971984864,0.1608136296272277,0.8756619095802307,0.9866700172424316,0.1110081076622009,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p029_mixed_damage_lama_error_maps.png
p029_scratch_thin,p029,p029_scratch_thin,scratch_thin,p029_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p029_clean.png,p029_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p029_scratch_thin_mask.png,p029_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p029_scratch_thin_damaged.png,white_fill,255,255,255,9847,2.5695,1.6695,ok,,outputs/tmp/lama_batch_full/input/p029_scratch_thin.png,outputs/tmp/lama_batch_full/mask/p029_scratch_thin.png,outputs/tmp/lama_batch_full/output/p029_scratch_thin.png,lama,iopaint_lama,model_inference,p029_scratch_thin_restored_lama.png,data/processed/restored/lama/p029_scratch_thin_restored_lama.png,cuda,302.6142746992409,768,768,RGB,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Trading-Post-of-the-Dutch-East-India-Company-in-Hooghly-Bengal--d17e986c21eff4ae7608c35080d128e1,Public domain,p029.jpg,20621.583984375,200.08206176757807,20421.501922607426,139.2646484375,9.280389785766602,129.9842586517334,4.987583396268756,25.11872206887224,20.131138672603484,0.2481532245874405,0.0026169430930167,0.2455362814944237,0.9080118536949158,0.9995284080505372,0.0915165543556213,0.9199484586715698,0.9990630745887756,0.0791146159172058,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p029_scratch_thin_lama_error_maps.png
p030_loss_large,p030,p030_loss_large,loss_large,p030_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p030_clean.png,p030_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p030_loss_large_mask.png,p030_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p030_loss_large_damaged.png,white_fill,255,255,255,49329,12.7189,8.3633,ok,,outputs/tmp/lama_batch_full/input/p030_loss_large.png,outputs/tmp/lama_batch_full/mask/p030_loss_large.png,outputs/tmp/lama_batch_full/output/p030_loss_large.png,lama,iopaint_lama,model_inference,p030_loss_large_restored_lama.png,data/processed/restored/lama/p030_loss_large_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Interior with Five Women,attributed to Dirck van Delen,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Interior-with-Five-Women--63cf18ae6e46b04ce56858f17cb88a40,Public domain,p030.jpg,30887.75390625,557.0771484375,30330.6767578125,173.4069061279297,15.607505798339844,157.79940032958984,3.2329403241714108,20.671650170037708,17.4387098458663,0.5234336853027344,0.2119730859994888,0.3114605993032455,0.8230017423629761,0.9328464269638062,0.10984468460083,0.7687377333641052,0.894794225692749,0.1260564923286438,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p030_loss_large_lama_error_maps.png
p030_loss_small,p030,p030_loss_small,loss_small,p030_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p030_clean.png,p030_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p030_loss_small_mask.png,p030_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p030_loss_small_damaged.png,white_fill,255,255,255,14901,3.842,2.5263,ok,,outputs/tmp/lama_batch_full/input/p030_loss_small.png,outputs/tmp/lama_batch_full/mask/p030_loss_small.png,outputs/tmp/lama_batch_full/output/p030_loss_small.png,lama,iopaint_lama,model_inference,p030_loss_small_restored_lama.png,data/processed/restored/lama/p030_loss_small_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Interior with Five Women,attributed to Dirck van Delen,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Interior-with-Five-Women--63cf18ae6e46b04ce56858f17cb88a40,Public domain,p030.jpg,31661.390625,764.2722778320312,30897.11834716797,174.4283447265625,14.945708274841309,159.4826364517212,3.125503749309408,19.29832254001668,16.172818790707268,0.1563668251037597,0.021022604778409,0.1353442203253507,0.8722997307777405,0.985108494758606,0.1128087639808654,0.9726945161819458,0.9923377633094788,0.0196432471275329,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p030_loss_small_lama_error_maps.png
p030_mixed_damage,p030,p030_mixed_damage,mixed_damage,p030_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p030_clean.png,p030_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p030_mixed_damage_mask.png,p030_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p030_mixed_damage_damaged.png,white_fill,255,255,255,46497,11.9887,7.8832,ok,,outputs/tmp/lama_batch_full/input/p030_mixed_damage.png,outputs/tmp/lama_batch_full/mask/p030_mixed_damage.png,outputs/tmp/lama_batch_full/output/p030_mixed_damage.png,lama,iopaint_lama,model_inference,p030_mixed_damage_restored_lama.png,data/processed/restored/lama/p030_mixed_damage_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Interior with Five Women,attributed to Dirck van Delen,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Interior-with-Five-Women--63cf18ae6e46b04ce56858f17cb88a40,Public domain,p030.jpg,31537.41796875,296.2166442871094,31241.20132446289,175.0044403076172,10.9434232711792,164.061017036438,3.1425422697416354,23.41470903175093,20.27216676200929,0.3440941274166107,0.0198874361813068,0.3242066912353039,0.7783498167991638,0.9905150532722472,0.2121652364730835,0.745064377784729,0.969992220401764,0.2249278426170349,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p030_mixed_damage_lama_error_maps.png
p030_scratch_thin,p030,p030_scratch_thin,scratch_thin,p030_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p030_clean.png,p030_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p030_scratch_thin_mask.png,p030_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p030_scratch_thin_damaged.png,white_fill,255,255,255,11225,2.8942,1.9031,ok,,outputs/tmp/lama_batch_full/input/p030_scratch_thin.png,outputs/tmp/lama_batch_full/mask/p030_scratch_thin.png,outputs/tmp/lama_batch_full/output/p030_scratch_thin.png,lama,iopaint_lama,model_inference,p030_scratch_thin_restored_lama.png,data/processed/restored/lama/p030_scratch_thin_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Interior with Five Women,attributed to Dirck van Delen,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Interior-with-Five-Women--63cf18ae6e46b04ce56858f17cb88a40,Public domain,p030.jpg,35551.796875,92.15890502929688,35459.6379699707,186.10997009277344,6.721989631652832,179.3879804611206,2.622188049392319,28.48543054755779,25.86324249816547,0.3460116386413574,0.0020837939810007,0.3439278446603566,0.8035193681716919,0.9996075630187988,0.1960881948471069,0.826187014579773,0.999385952949524,0.1731989383697509,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p030_scratch_thin_lama_error_maps.png
p031_loss_large,p031,p031_loss_large,loss_large,p031_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p031_clean.png,p031_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p031_loss_large_mask.png,p031_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p031_loss_large_damaged.png,white_fill,255,255,255,83367,14.1896,14.1342,ok,,outputs/tmp/lama_batch_full/input/p031_loss_large.png,outputs/tmp/lama_batch_full/mask/p031_loss_large.png,outputs/tmp/lama_batch_full/output/p031_loss_large.png,lama,iopaint_lama,model_inference,p031_loss_large_restored_lama.png,data/processed/restored/lama/p031_loss_large_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Improvisation No. 30 (Cannons),Wassily Kandinsky,,abstraction_surrealism,,,Art Institute of Chicago,https://www.artic.edu/artworks/8991/improvisation-no-30-cannons,CC0 Public Domain Designation,p031.jpg,17712.3515625,1002.1624755859376,16710.189086914062,126.08995819091795,22.99975204467773,103.09020614624023,5.648041371809062,18.121422236379257,12.473380864570196,0.3698729872703552,0.1859126389026641,0.183960348367691,0.8108417987823486,0.9726417660713196,0.1617999672889709,0.7942200899124146,0.865737795829773,0.0715177059173584,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p031_loss_large_lama_error_maps.png
p031_loss_small,p031,p031_loss_small,loss_small,p031_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p031_clean.png,p031_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p031_loss_small_mask.png,p031_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p031_loss_small_damaged.png,white_fill,255,255,255,22150,3.7701,3.7554,ok,,outputs/tmp/lama_batch_full/input/p031_loss_small.png,outputs/tmp/lama_batch_full/mask/p031_loss_small.png,outputs/tmp/lama_batch_full/output/p031_loss_small.png,lama,iopaint_lama,model_inference,p031_loss_small_restored_lama.png,data/processed/restored/lama/p031_loss_small_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Improvisation No. 30 (Cannons),Wassily Kandinsky,,abstraction_surrealism,,,Art Institute of Chicago,https://www.artic.edu/artworks/8991/improvisation-no-30-cannons,CC0 Public Domain Designation,p031.jpg,18864.923828125,640.796630859375,18224.127197265625,131.88449096679688,16.64756965637207,115.2369213104248,5.374253049005634,20.063601411922107,14.689348362916473,0.0925599485635757,0.0092124510556459,0.0833474975079298,0.9455791711807252,0.9982457160949708,0.0526665449142456,0.9594591856002808,0.9969992637634276,0.0375400781631469,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p031_loss_small_lama_error_maps.png
p031_mixed_damage,p031,p031_mixed_damage,mixed_damage,p031_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p031_clean.png,p031_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p031_mixed_damage_mask.png,p031_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p031_mixed_damage_damaged.png,white_fill,255,255,255,48010,8.1716,8.1397,ok,,outputs/tmp/lama_batch_full/input/p031_mixed_damage.png,outputs/tmp/lama_batch_full/mask/p031_mixed_damage.png,outputs/tmp/lama_batch_full/output/p031_mixed_damage.png,lama,iopaint_lama,model_inference,p031_mixed_damage_restored_lama.png,data/processed/restored/lama/p031_mixed_damage_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Improvisation No. 30 (Cannons),Wassily Kandinsky,,abstraction_surrealism,,,Art Institute of Chicago,https://www.artic.edu/artworks/8991/improvisation-no-30-cannons,CC0 Public Domain Designation,p031.jpg,18007.162109375,473.5455017089844,17533.616607666016,128.24371337890625,13.947267532348633,114.29644584655762,5.576350865465292,21.37718645339175,15.80083558792646,0.2145808935165405,0.020282857120037,0.1942980363965034,0.925096869468689,0.9976917505264282,0.0725948810577392,0.8696855306625366,0.9954591393470764,0.1257736086845398,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p031_mixed_damage_lama_error_maps.png
p031_scratch_thin,p031,p031_scratch_thin,scratch_thin,p031_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p031_clean.png,p031_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p031_scratch_thin_mask.png,p031_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p031_scratch_thin_damaged.png,white_fill,255,255,255,15636,2.6614,2.651,ok,,outputs/tmp/lama_batch_full/input/p031_scratch_thin.png,outputs/tmp/lama_batch_full/mask/p031_scratch_thin.png,outputs/tmp/lama_batch_full/output/p031_scratch_thin.png,lama,iopaint_lama,model_inference,p031_scratch_thin_restored_lama.png,data/processed/restored/lama/p031_scratch_thin_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Improvisation No. 30 (Cannons),Wassily Kandinsky,,abstraction_surrealism,,,Art Institute of Chicago,https://www.artic.edu/artworks/8991/improvisation-no-30-cannons,CC0 Public Domain Designation,p031.jpg,20104.31640625,135.1292266845703,19969.18717956543,135.18821716308594,7.945169448852539,127.2430477142334,5.097910502054416,26.8233106946934,21.72540019263898,0.2021039873361587,0.000712331442628,0.2013916558935307,0.9450992941856384,0.9996901750564576,0.054590880870819,0.8918136358261108,0.9975120425224304,0.1056984066963195,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p031_scratch_thin_lama_error_maps.png
p032_loss_large,p032,p032_loss_large,loss_large,p032_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p032_clean.png,p032_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p032_loss_large_mask.png,p032_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p032_loss_large_damaged.png,white_fill,255,255,255,88089,15.3959,14.9348,ok,,outputs/tmp/lama_batch_full/input/p032_loss_large.png,outputs/tmp/lama_batch_full/mask/p032_loss_large.png,outputs/tmp/lama_batch_full/output/p032_loss_large.png,lama,iopaint_lama,model_inference,p032_loss_large_restored_lama.png,data/processed/restored/lama/p032_loss_large_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Composition (No. 1) Gray-Red,Piet Mondrian,,abstraction_surrealism,,,Art Institute of Chicago,https://www.artic.edu/artworks/65821/composition-no-1-gray-red,CC0 Public Domain Designation,p032.jpg,7354.853515625,58.09700393676758,7296.756511688232,61.183589935302734,5.210862636566162,55.97272729873657,9.465063334290068,30.48926624472063,21.02420291043056,0.2490488886833191,0.0023550884798169,0.2466938002035021,0.9372342228889464,0.9986445903778076,0.061410367488861,0.7952632308006287,0.9914481043815612,0.1961848735809326,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p032_loss_large_lama_error_maps.png
p032_loss_small,p032,p032_loss_small,loss_small,p032_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p032_clean.png,p032_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p032_loss_small_mask.png,p032_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p032_loss_small_damaged.png,white_fill,255,255,255,24362,4.2579,4.1304,ok,,outputs/tmp/lama_batch_full/input/p032_loss_small.png,outputs/tmp/lama_batch_full/mask/p032_loss_small.png,outputs/tmp/lama_batch_full/output/p032_loss_small.png,lama,iopaint_lama,model_inference,p032_loss_small_restored_lama.png,data/processed/restored/lama/p032_loss_small_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Composition (No. 1) Gray-Red,Piet Mondrian,,abstraction_surrealism,,,Art Institute of Chicago,https://www.artic.edu/artworks/65821/composition-no-1-gray-red,CC0 Public Domain Designation,p032.jpg,8350.02734375,37.79656982421875,8312.230773925781,67.46461486816406,3.904797077178955,63.55981779098511,8.913924632022368,32.356279730415274,23.442355098392905,0.131635308265686,0.0003785037552006,0.1312568045104853,0.9010993838310242,0.9997981190681458,0.0986987352371215,0.9477355480194092,0.9997496008872986,0.0520140528678894,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p032_loss_small_lama_error_maps.png
p032_mixed_damage,p032,p032_mixed_damage,mixed_damage,p032_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p032_clean.png,p032_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p032_mixed_damage_mask.png,p032_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p032_mixed_damage_damaged.png,white_fill,255,255,255,51647,9.0267,8.7563,ok,,outputs/tmp/lama_batch_full/input/p032_mixed_damage.png,outputs/tmp/lama_batch_full/mask/p032_mixed_damage.png,outputs/tmp/lama_batch_full/output/p032_mixed_damage.png,lama,iopaint_lama,model_inference,p032_mixed_damage_restored_lama.png,data/processed/restored/lama/p032_mixed_damage_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Composition (No. 1) Gray-Red,Piet Mondrian,,abstraction_surrealism,,,Art Institute of Chicago,https://www.artic.edu/artworks/65821/composition-no-1-gray-red,CC0 Public Domain Designation,p032.jpg,2763.684326171875,29.55798721313477,2734.12633895874,40.7200813293457,3.702725648880005,37.0173556804657,13.71591925360757,33.42405503945901,19.708135785851443,0.2135825008153915,0.0040077185258269,0.2095747822895646,0.9356464743614196,0.9989964962005616,0.0633500218391418,0.8520510196685791,0.9963975548744202,0.144346535205841,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p032_mixed_damage_lama_error_maps.png
