case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,clip_model_name,dinov2_model_name,feature_resize,device,status,issue
p003_scratch_thin,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_scratch_thin,scratch_thin,opencv_telea,content_region,471552,77,0,691,768,10496,2.2258,1.7795,0.8051810264587402,0.9996387958526611,0.1944577693939209,0.7930634021759033,0.9971623420715332,0.20409893989562988,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p003_scratch_thin,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_scratch_thin,scratch_thin,opencv_telea,mask_bbox_crop,589824,0,0,768,768,10496,2.2258,1.7795,0.8120349645614624,0.9996553659439087,0.1876204013824463,0.7849439978599548,0.9988716840744019,0.21392768621444702,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p003_zero_control,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_zero_control,zero_control,opencv_telea,full_image,589824,0,0,768,768,0,0.0,0.0,0.9999999403953552,0.9999999403953552,0.0,1.0000001192092896,1.0000001192092896,0.0,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p003_zero_control,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_zero_control,zero_control,opencv_telea,content_region,471552,77,0,691,768,0,0.0,0.0,0.9999998807907104,0.9999998807907104,0.0,1.0,1.0,0.0,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p004_loss_large,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_large,loss_large,opencv_telea,full_image,589824,0,0,768,768,56801,11.8335,9.6302,0.9383163452148438,0.9633889198303223,0.025072574615478516,0.8493846654891968,0.7928850650787354,-0.056499600410461426,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p004_loss_large,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_large,loss_large,opencv_telea,content_region,480000,0,71,768,696,56801,11.8335,9.6302,0.9051902294158936,0.9472976922988892,0.042107462882995605,0.8966048955917358,0.8166515827178955,-0.07995331287384033,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p004_loss_large,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_large,loss_large,opencv_telea,mask_bbox_crop,179776,205,271,629,695,56801,11.8335,9.6302,0.8696917295455933,0.8622362613677979,-0.00745546817779541,0.8860812187194824,0.7463287115097046,-0.13975250720977783,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p004_loss_small,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_small,loss_small,opencv_telea,full_image,589824,0,0,768,768,16444,3.4258,2.788,0.9360076189041138,0.9968743324279785,0.060866713523864746,0.9727489948272705,0.9883254766464233,0.015576481819152832,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p004_loss_small,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_small,loss_small,opencv_telea,content_region,480000,0,71,768,696,16444,3.4258,2.788,0.9436984062194824,0.9959939122200012,0.0522955060005188,0.9767553806304932,0.9867410659790039,0.009985685348510742,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p004_loss_small,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_loss_small,loss_small,opencv_telea,mask_bbox_crop,423801,106,0,757,651,16444,3.4258,2.788,0.9525346755981445,0.9983952045440674,0.04586052894592285,0.9798383116722107,0.9901309609413147,0.010292649269104004,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p004_mixed_damage,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_mixed_damage,mixed_damage,opencv_telea,full_image,589824,0,0,768,768,47183,9.8298,7.9995,0.8854032754898071,0.9874294996261597,0.10202622413635254,0.8302417993545532,0.9464461803436279,0.11620438098907471,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p004_mixed_damage,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_mixed_damage,mixed_damage,opencv_telea,content_region,480000,0,71,768,696,47183,9.8298,7.9995,0.8638029098510742,0.978524386882782,0.11472147703170776,0.8892454504966736,0.9550042152404785,0.06575876474380493,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p004_mixed_damage,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_mixed_damage,mixed_damage,opencv_telea,mask_bbox_crop,589824,0,0,768,768,47183,9.8298,7.9995,0.8854032754898071,0.9874294996261597,0.10202622413635254,0.8302417993545532,0.9464461803436279,0.11620438098907471,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
