summary_scope,review_priority_rank,map_id,map_index,candidate_id,is_selected_for_report,selection_group,map_outcome_label,outcome_priority,masked_improvement_rank_desc,restored_error_rank_asc,masked_harm_rank_desc,boundary_improvement_rank_desc,outside_mask_change_rank_desc,damaged_error_mean_masked,restored_error_mean_masked,masked_error_reduction_mean,improvement_mean_masked,positive_improvement_percentage_masked,negative_improvement_percentage_masked,improvement_boundary_mean,improvement_boundary_negative_percentage,improvement_outside_mask_mean,outside_mask_abs_improvement_mean,improvement_content_mean,masked_pixel_count,boundary_pixel_count,case_id,restoration_case_id,painting_id,mask_id,mask_type,category,title,figure_id,figure_filename,figure_path,map_asset_status,map_asset_issue,clean_path,damaged_path,restored_path,mask_path,damaged_error_map_path,damaged_error_map_filename,restored_error_map_path,restored_error_map_filename,signed_improvement_map_path,signed_improvement_map_filename,masked_signed_improvement_map_path,masked_signed_improvement_map_filename,boundary_signed_improvement_map_path,boundary_signed_improvement_map_filename,mask_overlay_path,mask_overlay_filename,boundary_overlay_path,boundary_overlay_filename,has_masked_region
candidate_difference_map_analysis,69,dm_000694,694,sd__syn__p001__fading__p04_full_context__s2026__948b96a28d,False,,likely_harmful_or_failed,1,795,280,60,562,1,2.4772043228149414,16.27642059326172,-13.799216270446777,-13.79921817779541,3.522840576696799,44.0881962394681,0.0,0.0,0.0,0.0,-9.901857376098633,423238,12177,p001__fading__severe,sd__syn__p001__fading__p04_full_context__s2026__948b96a28d,p001,,fading,portrait_figure,Juan de Pareja,,,,ok,,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__fading__severe_degraded.png,data/processed/restored/stable_diffusion/synthetic_degradation/p04_full_context/sd__syn__p001__fading__p04_full_context__s2026__948b96a28d__restored_stable_diffusion_inpainting.png,data/processed/masks/synthetic_degradation/p001__fading__severe_effect_mask.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000694_der.png,dm_000694_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000694_rer.png,dm_000694_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000694_sig.png,dm_000694_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000694_msi.png,dm_000694_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000694_bsi.png,dm_000694_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000694_msk.png,dm_000694_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000694_bnd.png,dm_000694_bnd.png,True
candidate_difference_map_analysis,70,dm_000750,750,sd__syn__p018__fading__p03_artist_style_p__s2026__69c6abac77,False,,likely_harmful_or_failed,1,738,272,61,562,1,6.908683300018311,16.020660400390625,-9.111977100372314,-9.111974716186523,14.148052988548615,43.42602185294158,0.0,0.0,0.0,0.0,-5.591863632202148,361965,11836,p018__fading__severe,sd__syn__p018__fading__p03_artist_style_p__s2026__69c6abac77,p018,,fading,landscape_natural,Classical Landscape with Figures,,,,ok,,data/processed/clean/p018_clean.png,data/processed/degraded/synthetic_degradation/p018__fading__severe_degraded.png,data/processed/restored/stable_diffusion/synthetic_degradation/p03_artist_style_period/sd__syn__p018__fading__p03_artist_style_p__s2026__69c6abac77__restored_stable_diffusion_inpainting.png,data/processed/masks/synthetic_degradation/p018__fading__severe_effect_mask.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000750_der.png,dm_000750_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000750_rer.png,dm_000750_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000750_sig.png,dm_000750_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000750_msi.png,dm_000750_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000750_bsi.png,dm_000750_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000750_msk.png,dm_000750_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000750_bnd.png,dm_000750_bnd.png,True
candidate_difference_map_analysis,71,dm_000698,698,sd__syn__p001__partial_transparency__p01_style_period__s2026__cb65d6f500,False,,likely_harmful_or_failed,1,784,788,62,562,1,31.62031555175781,43.44628143310547,-11.82596588134766,-11.82595157623291,22.559806197638032,43.19630900709936,0.0,0.0,0.0,0.0,-9.534481048583984,475536,12917,p001__partial_transparency__severe,sd__syn__p001__partial_transparency__p01_style_period__s2026__cb65d6f500,p001,,partial_transparency,portrait_figure,Juan de Pareja,,,,ok,,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__partial_transparency__severe_degraded.png,data/processed/restored/stable_diffusion/synthetic_degradation/p01_style_period/sd__syn__p001__partial_transparency__p01_style_period__s2026__cb65d6f500__restored_stable_diffusion_inpainting.png,data/processed/masks/synthetic_degradation/p001__partial_transparency__severe_effect_mask.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000698_der.png,dm_000698_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000698_rer.png,dm_000698_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000698_sig.png,dm_000698_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000698_msi.png,dm_000698_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000698_bsi.png,dm_000698_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000698_msk.png,dm_000698_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000698_bnd.png,dm_000698_bnd.png,True
candidate_difference_map_analysis,72,dm_000749,749,sd__syn__p018__fading__p02_artist__s2026__3a0db016e4,False,,likely_harmful_or_failed,1,731,257,63,562,1,6.908683300018311,15.639582633972168,-8.730899333953857,-8.7308988571167,14.386750100147804,43.19450775627478,0.0,0.0,0.0,0.0,-5.358003616333008,361965,11836,p018__fading__severe,sd__syn__p018__fading__p02_artist__s2026__3a0db016e4,p018,,fading,landscape_natural,Classical Landscape with Figures,,,,ok,,data/processed/clean/p018_clean.png,data/processed/degraded/synthetic_degradation/p018__fading__severe_degraded.png,data/processed/restored/stable_diffusion/synthetic_degradation/p02_artist/sd__syn__p018__fading__p02_artist__s2026__3a0db016e4__restored_stable_diffusion_inpainting.png,data/processed/masks/synthetic_degradation/p018__fading__severe_effect_mask.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000749_der.png,dm_000749_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000749_rer.png,dm_000749_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000749_sig.png,dm_000749_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000749_msi.png,dm_000749_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000749_bsi.png,dm_000749_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000749_msk.png,dm_000749_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000749_bnd.png,dm_000749_bnd.png,True
candidate_difference_map_analysis,73,dm_000700,700,sd__syn__p001__partial_transparency__p03_artist_style_p__s2026__3fb022d691,False,,likely_harmful_or_failed,1,780,787,64,562,1,31.62031555175781,43.18226623535156,-11.561950683593754,-11.561948776245115,22.68576932135527,43.03901281921873,0.0,0.0,0.0,0.0,-9.321635246276855,475536,12917,p001__partial_transparency__severe,sd__syn__p001__partial_transparency__p03_artist_style_p__s2026__3fb022d691,p001,,partial_transparency,portrait_figure,Juan de Pareja,,,,ok,,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__partial_transparency__severe_degraded.png,data/processed/restored/stable_diffusion/synthetic_degradation/p03_artist_style_period/sd__syn__p001__partial_transparency__p03_artist_style_p__s2026__3fb022d691__restored_stable_diffusion_inpainting.png,data/processed/masks/synthetic_degradation/p001__partial_transparency__severe_effect_mask.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000700_der.png,dm_000700_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000700_rer.png,dm_000700_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000700_sig.png,dm_000700_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000700_msi.png,dm_000700_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000700_bsi.png,dm_000700_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000700_msk.png,dm_000700_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000700_bnd.png,dm_000700_bnd.png,True
candidate_difference_map_analysis,74,dm_000917,917,sd__syn__p043__fading_discolouration__p02_artist__s2026__7ca8d59615,False,,likely_harmful_or_failed,1,792,275,65,562,1,3.6361501216888423,16.10051918029785,-12.464369058609009,-12.464367866516112,4.16255160114535,42.52609366007546,0.0,0.0,0.0,0.0,-5.948460102081299,281486,10419,p043__fading_discolouration__moderate,sd__syn__p043__fading_discolouration__p02_artist__s2026__7ca8d59615,p043,,fading_discolouration,high_texture_brushwork,The Card Players,,,,ok,,data/processed/clean/p043_clean.png,data/processed/degraded/synthetic_degradation/p043__fading_discolouration__moderate_degraded.png,data/processed/restored/stable_diffusion/synthetic_degradation/p02_artist/sd__syn__p043__fading_discolouration__p02_artist__s2026__7ca8d59615__restored_stable_diffusion_inpainting.png,data/processed/masks/synthetic_degradation/p043__fading_discolouration__moderate_effect_mask.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000917_der.png,dm_000917_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000917_rer.png,dm_000917_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000917_sig.png,dm_000917_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000917_msi.png,dm_000917_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000917_bsi.png,dm_000917_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000917_msk.png,dm_000917_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000917_bnd.png,dm_000917_bnd.png,True
candidate_difference_map_analysis,75,dm_000918,918,sd__syn__p043__fading_discolouration__p03_artist_style_p__s2026__29f524efe6,False,,likely_harmful_or_failed,1,788,260,66,562,1,3.6361501216888423,15.725008010864258,-12.088857889175415,-12.088855743408203,4.198077346653119,42.466410407622405,0.0,0.0,0.0,0.0,-5.769252300262451,281486,10419,p043__fading_discolouration__moderate,sd__syn__p043__fading_discolouration__p03_artist_style_p__s2026__29f524efe6,p043,,fading_discolouration,high_texture_brushwork,The Card Players,,,,ok,,data/processed/clean/p043_clean.png,data/processed/degraded/synthetic_degradation/p043__fading_discolouration__moderate_degraded.png,data/processed/restored/stable_diffusion/synthetic_degradation/p03_artist_style_period/sd__syn__p043__fading_discolouration__p03_artist_style_p__s2026__29f524efe6__restored_stable_diffusion_inpainting.png,data/processed/masks/synthetic_degradation/p043__fading_discolouration__moderate_effect_mask.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000918_der.png,dm_000918_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000918_rer.png,dm_000918_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000918_sig.png,dm_000918_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000918_msi.png,dm_000918_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000918_bsi.png,dm_000918_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000918_msk.png,dm_000918_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000918_bnd.png,dm_000918_bnd.png,True
candidate_difference_map_analysis,76,dm_000915,915,sd__syn__p043__fading_discolouration__p00_generic__s2026__190b245acb,False,,likely_harmful_or_failed,1,777,230,67,562,1,3.6361501216888423,14.793604850769045,-11.157454729080202,-11.157456398010254,4.183511790994935,42.455397426515,0.0,0.0,0.0,0.0,-5.324753761291504,281486,10419,p043__fading_discolouration__moderate,sd__syn__p043__fading_discolouration__p00_generic__s2026__190b245acb,p043,,fading_discolouration,high_texture_brushwork,The Card Players,,,,ok,,data/processed/clean/p043_clean.png,data/processed/degraded/synthetic_degradation/p043__fading_discolouration__moderate_degraded.png,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__fading_discolouration__p00_generic__s2026__190b245acb__restored_stable_diffusion_inpainting.png,data/processed/masks/synthetic_degradation/p043__fading_discolouration__moderate_effect_mask.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000915_der.png,dm_000915_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000915_rer.png,dm_000915_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000915_sig.png,dm_000915_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000915_msi.png,dm_000915_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000915_bsi.png,dm_000915_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000915_msk.png,dm_000915_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000915_bnd.png,dm_000915_bnd.png,True
candidate_difference_map_analysis,77,dm_000916,916,sd__syn__p043__fading_discolouration__p01_style_period__s2026__05f4bc65b9,False,,likely_harmful_or_failed,1,774,228,68,562,1,3.6361501216888423,14.58079719543457,-10.944647073745728,-10.944647789001465,4.226497943059336,42.41916116609707,0.0,0.0,0.0,0.0,-5.223193645477295,281486,10419,p043__fading_discolouration__moderate,sd__syn__p043__fading_discolouration__p01_style_period__s2026__05f4bc65b9,p043,,fading_discolouration,high_texture_brushwork,The Card Players,,,,ok,,data/processed/clean/p043_clean.png,data/processed/degraded/synthetic_degradation/p043__fading_discolouration__moderate_degraded.png,data/processed/restored/stable_diffusion/synthetic_degradation/p01_style_period/sd__syn__p043__fading_discolouration__p01_style_period__s2026__05f4bc65b9__restored_stable_diffusion_inpainting.png,data/processed/masks/synthetic_degradation/p043__fading_discolouration__moderate_effect_mask.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000916_der.png,dm_000916_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000916_rer.png,dm_000916_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000916_sig.png,dm_000916_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000916_msi.png,dm_000916_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000916_bsi.png,dm_000916_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000916_msk.png,dm_000916_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000916_bnd.png,dm_000916_bnd.png,True
candidate_difference_map_analysis,78,dm_000748,748,sd__syn__p018__fading__p01_style_period__s2026__03c4fbabcd,False,,likely_harmful_or_failed,1,755,298,69,562,1,6.908683300018311,16.858627319335938,-9.949944019317627,-9.949943542480469,15.43464147086044,42.18639923749534,0.0,0.0,0.0,0.0,-6.106111526489258,361965,11836,p018__fading__severe,sd__syn__p018__fading__p01_style_period__s2026__03c4fbabcd,p018,,fading,landscape_natural,Classical Landscape with Figures,,,,ok,,data/processed/clean/p018_clean.png,data/processed/degraded/synthetic_degradation/p018__fading__severe_degraded.png,data/processed/restored/stable_diffusion/synthetic_degradation/p01_style_period/sd__syn__p018__fading__p01_style_period__s2026__03c4fbabcd__restored_stable_diffusion_inpainting.png,data/processed/masks/synthetic_degradation/p018__fading__severe_effect_mask.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000748_der.png,dm_000748_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000748_rer.png,dm_000748_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000748_sig.png,dm_000748_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000748_msi.png,dm_000748_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000748_bsi.png,dm_000748_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000748_msk.png,dm_000748_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000748_bnd.png,dm_000748_bnd.png,True
candidate_difference_map_analysis,79,dm_000751,751,sd__syn__p018__fading__p04_full_context__s2026__457dfcf5a2,False,,likely_harmful_or_failed,1,734,262,70,562,1,6.908683300018311,15.750186920166016,-8.841503620147705,-8.841506004333496,15.48271241694639,42.01704584697416,0.0,0.0,0.0,0.0,-5.425883293151856,361965,11836,p018__fading__severe,sd__syn__p018__fading__p04_full_context__s2026__457dfcf5a2,p018,,fading,landscape_natural,Classical Landscape with Figures,,,,ok,,data/processed/clean/p018_clean.png,data/processed/degraded/synthetic_degradation/p018__fading__severe_degraded.png,data/processed/restored/stable_diffusion/synthetic_degradation/p04_full_context/sd__syn__p018__fading__p04_full_context__s2026__457dfcf5a2__restored_stable_diffusion_inpainting.png,data/processed/masks/synthetic_degradation/p018__fading__severe_effect_mask.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000751_der.png,dm_000751_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000751_rer.png,dm_000751_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000751_sig.png,dm_000751_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000751_msi.png,dm_000751_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000751_bsi.png,dm_000751_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000751_msk.png,dm_000751_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000751_bnd.png,dm_000751_bnd.png,True
candidate_difference_map_analysis,80,dm_000697,697,sd__syn__p001__partial_transparency__p00_generic__s2026__497616c134,False,,likely_harmful_or_failed,1,756,779,71,562,1,31.62031555175781,41.63290786743164,-10.012592315673832,-10.012588500976562,23.81186703004609,41.976001816897146,0.0,0.0,0.0,0.0,-8.072487831115723,475536,12917,p001__partial_transparency__severe,sd__syn__p001__partial_transparency__p00_generic__s2026__497616c134,p001,,partial_transparency,portrait_figure,Juan de Pareja,,,,ok,,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__partial_transparency__severe_degraded.png,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p001__partial_transparency__p00_generic__s2026__497616c134__restored_stable_diffusion_inpainting.png,data/processed/masks/synthetic_degradation/p001__partial_transparency__severe_effect_mask.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000697_der.png,dm_000697_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000697_rer.png,dm_000697_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000697_sig.png,dm_000697_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000697_msi.png,dm_000697_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000697_bsi.png,dm_000697_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000697_msk.png,dm_000697_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000697_bnd.png,dm_000697_bnd.png,True
candidate_difference_map_analysis,81,dm_000780,780,sd__syn__p026__blur__p02_artist__s2026__204e75e8c4,False,,likely_harmful_or_failed,1,712,150,72,562,1,3.0046329498291016,9.87594509124756,-6.871312141418459,-6.871310710906982,3.3387077190673984,41.97188189152023,0.0,0.0,0.0,0.0,-4.125752925872803,354149,11372,p026__blur__severe,sd__syn__p026__blur__p02_artist__s2026__204e75e8c4,p026,,blur,architecture_structured,View of a Village along a River,,,,ok,,data/processed/clean/p026_clean.png,data/processed/degraded/synthetic_degradation/p026__blur__severe_degraded.png,data/processed/restored/stable_diffusion/synthetic_degradation/p02_artist/sd__syn__p026__blur__p02_artist__s2026__204e75e8c4__restored_stable_diffusion_inpainting.png,data/processed/masks/synthetic_degradation/p026__blur__severe_effect_mask.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000780_der.png,dm_000780_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000780_rer.png,dm_000780_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000780_sig.png,dm_000780_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000780_msi.png,dm_000780_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000780_bsi.png,dm_000780_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000780_msk.png,dm_000780_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000780_bnd.png,dm_000780_bnd.png,True
candidate_difference_map_analysis,82,dm_000921,921,sd__syn__p043__fading__p00_generic__s2026__bd6687ccac,False,,likely_harmful_or_failed,1,789,233,73,562,1,2.7044837474823,14.89271354675293,-12.18822979927063,-12.188227653503418,2.424600189331904,41.93269718773734,0.0,0.0,0.0,0.0,-5.740901470184326,277819,11938,p043__fading__moderate,sd__syn__p043__fading__p00_generic__s2026__bd6687ccac,p043,,fading,high_texture_brushwork,The Card Players,,,,ok,,data/processed/clean/p043_clean.png,data/processed/degraded/synthetic_degradation/p043__fading__moderate_degraded.png,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__fading__p00_generic__s2026__bd6687ccac__restored_stable_diffusion_inpainting.png,data/processed/masks/synthetic_degradation/p043__fading__moderate_effect_mask.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000921_der.png,dm_000921_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000921_rer.png,dm_000921_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000921_sig.png,dm_000921_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000921_msi.png,dm_000921_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000921_bsi.png,dm_000921_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000921_msk.png,dm_000921_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000921_bnd.png,dm_000921_bnd.png,True
candidate_difference_map_analysis,83,dm_000781,781,sd__syn__p026__blur__p03_artist_style_p__s2026__5fdc5b4ccd,False,,likely_harmful_or_failed,1,713,151,74,562,1,3.0046329498291016,9.920733451843262,-6.91610050201416,-6.916098117828369,3.432453571801699,41.88406574633841,0.0,0.0,0.0,0.0,-4.152644157409668,354149,11372,p026__blur__severe,sd__syn__p026__blur__p03_artist_style_p__s2026__5fdc5b4ccd,p026,,blur,architecture_structured,View of a Village along a River,,,,ok,,data/processed/clean/p026_clean.png,data/processed/degraded/synthetic_degradation/p026__blur__severe_degraded.png,data/processed/restored/stable_diffusion/synthetic_degradation/p03_artist_style_period/sd__syn__p026__blur__p03_artist_style_p__s2026__5fdc5b4ccd__restored_stable_diffusion_inpainting.png,data/processed/masks/synthetic_degradation/p026__blur__severe_effect_mask.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000781_der.png,dm_000781_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000781_rer.png,dm_000781_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000781_sig.png,dm_000781_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000781_msi.png,dm_000781_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000781_bsi.png,dm_000781_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000781_msk.png,dm_000781_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000781_bnd.png,dm_000781_bnd.png,True
candidate_difference_map_analysis,84,dm_000777,777,sd__syn__p026__blur__p00_generic__s2026__88b2266083,False,,likely_harmful_or_failed,1,720,155,75,562,1,2.6449122428894043,10.04607105255127,-7.401158809661865,-7.401157855987549,2.747121835925587,41.8339242146996,0.0,0.0,0.0,0.0,-2.633289337158203,209856,9892,p026__blur__moderate,sd__syn__p026__blur__p00_generic__s2026__88b2266083,p026,,blur,architecture_structured,View of a Village along a River,,,,ok,,data/processed/clean/p026_clean.png,data/processed/degraded/synthetic_degradation/p026__blur__moderate_degraded.png,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p026__blur__p00_generic__s2026__88b2266083__restored_stable_diffusion_inpainting.png,data/processed/masks/synthetic_degradation/p026__blur__moderate_effect_mask.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000777_der.png,dm_000777_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000777_rer.png,dm_000777_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000777_sig.png,dm_000777_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000777_msi.png,dm_000777_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000777_bsi.png,dm_000777_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000777_msk.png,dm_000777_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000777_bnd.png,dm_000777_bnd.png,True
candidate_difference_map_analysis,85,dm_000919,919,sd__syn__p043__fading_discolouration__p04_full_context__s2026__f66b62cfa1,False,,likely_harmful_or_failed,1,778,238,76,562,1,3.6361501216888423,14.992598533630373,-11.35644841194153,-11.3564453125,4.870224451660119,41.77650042986152,0.0,0.0,0.0,0.0,-5.419719219207764,281486,10419,p043__fading_discolouration__moderate,sd__syn__p043__fading_discolouration__p04_full_context__s2026__f66b62cfa1,p043,,fading_discolouration,high_texture_brushwork,The Card Players,,,,ok,,data/processed/clean/p043_clean.png,data/processed/degraded/synthetic_degradation/p043__fading_discolouration__moderate_degraded.png,data/processed/restored/stable_diffusion/synthetic_degradation/p04_full_context/sd__syn__p043__fading_discolouration__p04_full_context__s2026__f66b62cfa1__restored_stable_diffusion_inpainting.png,data/processed/masks/synthetic_degradation/p043__fading_discolouration__moderate_effect_mask.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000919_der.png,dm_000919_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000919_rer.png,dm_000919_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000919_sig.png,dm_000919_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000919_msi.png,dm_000919_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000919_bsi.png,dm_000919_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000919_msk.png,dm_000919_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000919_bnd.png,dm_000919_bnd.png,True
