full_lpips_run_id,full_input_case_count,full_expected_lpips_rows,lpips_row_id,lpips_case_id,metric_case_id,candidate_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,metric_applicability,painting_id,category,title,artist,style,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,mask_area_pixels,is_zero_control,mask_threshold_rule,mask_bbox_margin,lpips_net,lpips_input_size,damaged_lpips,restored_lpips,lpips_improvement,metric_runtime_seconds,case_runtime_seconds,lpips_schema_version,lpips_implementation_name,device,python_version,numpy_version,pandas_version,pillow_version,torch_version,lpips_package_version,status,issue,candidate_index,candidate_seed,effective_candidate_seed,prompt_policy_id,prompt_variant_id,prompt_template_name,prompt_variant_family,prompt_variant_order,prompt_ablation_subset,inference_mode,execution_device,scheduler_name,num_inference_steps,guidance_scale,strength
sd_lpips_full_20260808T071919Z,945,2724,sd24_0265__content_region__lpips,sd24_0265,sd24_0265,sd__can__p029__zero__p00_generic__s2026__eca02a933c,sd__can__p029__zero__p00_generic__s2026__eca02a933c,p029_zero_control,p029_zero_control,p029_zero_control,canonical,primary,p029,architecture_structured,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",workshop of Johannes Vinckboons,,stable_diffusion_inpainting,p029_zero_control,zero_control,p029_zero_control,zero_control,content_region,383232,0,134,768,633,0,True,> 127,8,alex,256,0.0,0.0,0.0,0.05723629999556579,0.2701087000023108,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,265,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,copied_zero_control,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0266__full_image__lpips,sd24_0266,sd24_0266,sd__can__p030__loss_large__p00_generic__s2026__d10f776330,sd__can__p030__loss_large__p00_generic__s2026__d10f776330,p030_loss_large,p030_loss_large,p030_loss_large,canonical,primary,p030,architecture_structured,Interior with Five Women,attributed to Dirck van Delen,,stable_diffusion_inpainting,p030_loss_large,loss_large,p030_loss_large,loss_large,full_image,589824,0,0,768,768,45666,False,> 127,8,alex,256,0.15847815573215485,0.052720651030540466,0.10575750470161438,0.06702919999952428,0.36801310000009835,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,266,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0266__content_region__lpips,sd24_0266,sd24_0266,sd__can__p030__loss_large__p00_generic__s2026__d10f776330,sd__can__p030__loss_large__p00_generic__s2026__d10f776330,p030_loss_large,p030_loss_large,p030_loss_large,canonical,primary,p030,architecture_structured,Interior with Five Women,attributed to Dirck van Delen,,stable_diffusion_inpainting,p030_loss_large,loss_large,p030_loss_large,loss_large,content_region,387840,0,131,768,636,45666,False,> 127,8,alex,256,0.19913211464881897,0.08334513753652573,0.11578697711229324,0.05986119998851791,0.36801310000009835,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,266,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0266__mask_bbox_crop__lpips,sd24_0266,sd24_0266,sd__can__p030__loss_large__p00_generic__s2026__d10f776330,sd__can__p030__loss_large__p00_generic__s2026__d10f776330,p030_loss_large,p030_loss_large,p030_loss_large,canonical,primary,p030,architecture_structured,Interior with Five Women,attributed to Dirck van Delen,,stable_diffusion_inpainting,p030_loss_large,loss_large,p030_loss_large,loss_large,mask_bbox_crop,93025,288,194,593,499,45666,False,> 127,8,alex,256,0.6178320050239563,0.29619714617729187,0.32163485884666443,0.04548280002200045,0.36801310000009835,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,266,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0267__full_image__lpips,sd24_0267,sd24_0267,sd__can__p030__loss_small__p00_generic__s2026__f4a43f758b,sd__can__p030__loss_small__p00_generic__s2026__f4a43f758b,p030_loss_small,p030_loss_small,p030_loss_small,canonical,primary,p030,architecture_structured,Interior with Five Women,attributed to Dirck van Delen,,stable_diffusion_inpainting,p030_loss_small,loss_small,p030_loss_small,loss_small,full_image,589824,0,0,768,768,14543,False,> 127,8,alex,256,0.1380607932806015,0.015251992270350456,0.12280880101025105,0.0767978000221774,0.3608698999742046,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,267,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0267__content_region__lpips,sd24_0267,sd24_0267,sd__can__p030__loss_small__p00_generic__s2026__f4a43f758b,sd__can__p030__loss_small__p00_generic__s2026__f4a43f758b,p030_loss_small,p030_loss_small,p030_loss_small,canonical,primary,p030,architecture_structured,Interior with Five Women,attributed to Dirck van Delen,,stable_diffusion_inpainting,p030_loss_small,loss_small,p030_loss_small,loss_small,content_region,387840,0,131,768,636,14543,False,> 127,8,alex,256,0.16313152015209198,0.01671164110302925,0.14641987904906273,0.06633879998116754,0.3608698999742046,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,267,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0267__mask_bbox_crop__lpips,sd24_0267,sd24_0267,sd__can__p030__loss_small__p00_generic__s2026__f4a43f758b,sd__can__p030__loss_small__p00_generic__s2026__f4a43f758b,p030_loss_small,p030_loss_small,p030_loss_small,canonical,primary,p030,architecture_structured,Interior with Five Women,attributed to Dirck van Delen,,stable_diffusion_inpainting,p030_loss_small,loss_small,p030_loss_small,loss_small,mask_bbox_crop,360000,128,43,728,643,14543,False,> 127,8,alex,256,0.16565874218940735,0.0160275399684906,0.14963120222091675,0.05579300000681542,0.3608698999742046,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,267,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0268__full_image__lpips,sd24_0268,sd24_0268,sd__can__p030__mixed_damage__p00_generic__s2026__ade2e1934a,sd__can__p030__mixed_damage__p00_generic__s2026__ade2e1934a,p030_mixed_damage,p030_mixed_damage,p030_mixed_damage,canonical,primary,p030,architecture_structured,Interior with Five Women,attributed to Dirck van Delen,,stable_diffusion_inpainting,p030_mixed_damage,mixed_damage,p030_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,39519,False,> 127,8,alex,256,0.3546510934829712,0.08362000435590744,0.27103108912706375,0.07363950001308694,0.364277700020466,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,268,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0268__content_region__lpips,sd24_0268,sd24_0268,sd__can__p030__mixed_damage__p00_generic__s2026__ade2e1934a,sd__can__p030__mixed_damage__p00_generic__s2026__ade2e1934a,p030_mixed_damage,p030_mixed_damage,p030_mixed_damage,canonical,primary,p030,architecture_structured,Interior with Five Women,attributed to Dirck van Delen,,stable_diffusion_inpainting,p030_mixed_damage,mixed_damage,p030_mixed_damage,mixed_damage,content_region,387840,0,131,768,636,39519,False,> 127,8,alex,256,0.3863469958305359,0.10945486277341843,0.27689213305711746,0.063780600001337,0.364277700020466,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,268,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0268__mask_bbox_crop__lpips,sd24_0268,sd24_0268,sd__can__p030__mixed_damage__p00_generic__s2026__ade2e1934a,sd__can__p030__mixed_damage__p00_generic__s2026__ade2e1934a,p030_mixed_damage,p030_mixed_damage,p030_mixed_damage,canonical,primary,p030,architecture_structured,Interior with Five Women,attributed to Dirck van Delen,,stable_diffusion_inpainting,p030_mixed_damage,mixed_damage,p030_mixed_damage,mixed_damage,mask_bbox_crop,589824,0,0,768,768,39519,False,> 127,8,alex,256,0.3546510934829712,0.08362000435590744,0.27103108912706375,0.07910999999148771,0.364277700020466,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,268,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0269__full_image__lpips,sd24_0269,sd24_0269,sd__can__p030__scratch_thin__p00_generic__s2026__209eee253e,sd__can__p030__scratch_thin__p00_generic__s2026__209eee253e,p030_scratch_thin,p030_scratch_thin,p030_scratch_thin,canonical,primary,p030,architecture_structured,Interior with Five Women,attributed to Dirck van Delen,,stable_diffusion_inpainting,p030_scratch_thin,scratch_thin,p030_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,10227,False,> 127,8,alex,256,0.3712036907672882,0.09321373701095581,0.2779899537563324,0.06931239998084493,0.3575336000067182,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,269,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0269__content_region__lpips,sd24_0269,sd24_0269,sd__can__p030__scratch_thin__p00_generic__s2026__209eee253e,sd__can__p030__scratch_thin__p00_generic__s2026__209eee253e,p030_scratch_thin,p030_scratch_thin,p030_scratch_thin,canonical,primary,p030,architecture_structured,Interior with Five Women,attributed to Dirck van Delen,,stable_diffusion_inpainting,p030_scratch_thin,scratch_thin,p030_scratch_thin,scratch_thin,content_region,387840,0,131,768,636,10227,False,> 127,8,alex,256,0.3664146661758423,0.1074887216091156,0.2589259445667267,0.062482800014549866,0.3575336000067182,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,269,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0269__mask_bbox_crop__lpips,sd24_0269,sd24_0269,sd__can__p030__scratch_thin__p00_generic__s2026__209eee253e,sd__can__p030__scratch_thin__p00_generic__s2026__209eee253e,p030_scratch_thin,p030_scratch_thin,p030_scratch_thin,canonical,primary,p030,architecture_structured,Interior with Five Women,attributed to Dirck van Delen,,stable_diffusion_inpainting,p030_scratch_thin,scratch_thin,p030_scratch_thin,scratch_thin,mask_bbox_crop,589824,0,0,768,768,10227,False,> 127,8,alex,256,0.3712036907672882,0.09321373701095581,0.2779899537563324,0.07459569998900406,0.3575336000067182,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,269,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0270__full_image__lpips,sd24_0270,sd24_0270,sd__can__p030__zero__p00_generic__s2026__3ee127d6ec,sd__can__p030__zero__p00_generic__s2026__3ee127d6ec,p030_zero_control,p030_zero_control,p030_zero_control,canonical,primary,p030,architecture_structured,Interior with Five Women,attributed to Dirck van Delen,,stable_diffusion_inpainting,p030_zero_control,zero_control,p030_zero_control,zero_control,full_image,589824,0,0,768,768,0,True,> 127,8,alex,256,0.0,0.0,0.0,0.0752220000140369,0.2779783000005409,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,270,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,copied_zero_control,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0270__content_region__lpips,sd24_0270,sd24_0270,sd__can__p030__zero__p00_generic__s2026__3ee127d6ec,sd__can__p030__zero__p00_generic__s2026__3ee127d6ec,p030_zero_control,p030_zero_control,p030_zero_control,canonical,primary,p030,architecture_structured,Interior with Five Women,attributed to Dirck van Delen,,stable_diffusion_inpainting,p030_zero_control,zero_control,p030_zero_control,zero_control,content_region,387840,0,131,768,636,0,True,> 127,8,alex,256,0.0,0.0,0.0,0.056455599988112226,0.2779783000005409,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,270,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,copied_zero_control,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0271__full_image__lpips,sd24_0271,sd24_0271,sd__can__p031__loss_large__p00_generic__s2026__e69591b2b9,sd__can__p031__loss_large__p00_generic__s2026__e69591b2b9,p031_loss_large,p031_loss_large,p031_loss_large,canonical,primary,p031,abstraction_surrealism,Improvisation No. 30 (Cannons),Wassily Kandinsky,,stable_diffusion_inpainting,p031_loss_large,loss_large,p031_loss_large,loss_large,full_image,589824,0,0,768,768,83018,False,> 127,8,alex,256,0.1899358034133911,0.0907110795378685,0.09922472387552261,0.0706351000117138,0.39956560000428,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,271,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0271__content_region__lpips,sd24_0271,sd24_0271,sd__can__p031__loss_large__p00_generic__s2026__e69591b2b9,sd__can__p031__loss_large__p00_generic__s2026__e69591b2b9,p031_loss_large,p031_loss_large,p031_loss_large,canonical,primary,p031,abstraction_surrealism,Improvisation No. 30 (Cannons),Wassily Kandinsky,,stable_diffusion_inpainting,p031_loss_large,loss_large,p031_loss_large,loss_large,content_region,587520,1,0,766,768,83018,False,> 127,8,alex,256,0.18744918704032898,0.09118235856294632,0.09626682847738266,0.07508519999100827,0.39956560000428,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,271,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0271__mask_bbox_crop__lpips,sd24_0271,sd24_0271,sd__can__p031__loss_large__p00_generic__s2026__e69591b2b9,sd__can__p031__loss_large__p00_generic__s2026__e69591b2b9,p031_loss_large,p031_loss_large,p031_loss_large,canonical,primary,p031,abstraction_surrealism,Improvisation No. 30 (Cannons),Wassily Kandinsky,,stable_diffusion_inpainting,p031_loss_large,loss_large,p031_loss_large,loss_large,mask_bbox_crop,234256,226,90,710,574,83018,False,> 127,8,alex,256,0.351677805185318,0.22014664113521576,0.13153116405010223,0.051781099988147616,0.39956560000428,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,271,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0272__full_image__lpips,sd24_0272,sd24_0272,sd__can__p031__loss_small__p00_generic__s2026__453c6c16e2,sd__can__p031__loss_small__p00_generic__s2026__453c6c16e2,p031_loss_small,p031_loss_small,p031_loss_small,canonical,primary,p031,abstraction_surrealism,Improvisation No. 30 (Cannons),Wassily Kandinsky,,stable_diffusion_inpainting,p031_loss_small,loss_small,p031_loss_small,loss_small,full_image,589824,0,0,768,768,19540,False,> 127,8,alex,256,0.08737106621265411,0.015215951949357986,0.07215511426329613,0.07380089999060147,0.39965700000175275,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,272,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0272__content_region__lpips,sd24_0272,sd24_0272,sd__can__p031__loss_small__p00_generic__s2026__453c6c16e2,sd__can__p031__loss_small__p00_generic__s2026__453c6c16e2,p031_loss_small,p031_loss_small,p031_loss_small,canonical,primary,p031,abstraction_surrealism,Improvisation No. 30 (Cannons),Wassily Kandinsky,,stable_diffusion_inpainting,p031_loss_small,loss_small,p031_loss_small,loss_small,content_region,587520,1,0,766,768,19540,False,> 127,8,alex,256,0.08891631662845612,0.015688693150877953,0.07322762347757816,0.07677980000153184,0.39965700000175275,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,272,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0272__mask_bbox_crop__lpips,sd24_0272,sd24_0272,sd__can__p031__loss_small__p00_generic__s2026__453c6c16e2,sd__can__p031__loss_small__p00_generic__s2026__453c6c16e2,p031_loss_small,p031_loss_small,p031_loss_small,canonical,primary,p031,abstraction_surrealism,Improvisation No. 30 (Cannons),Wassily Kandinsky,,stable_diffusion_inpainting,p031_loss_small,loss_small,p031_loss_small,loss_small,mask_bbox_crop,535824,0,36,732,768,19540,False,> 127,8,alex,256,0.08953317254781723,0.016393104568123817,0.07314006797969341,0.0707778999931179,0.39965700000175275,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,272,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0273__full_image__lpips,sd24_0273,sd24_0273,sd__can__p031__mixed_damage__p00_generic__s2026__b26eebb4fd,sd__can__p031__mixed_damage__p00_generic__s2026__b26eebb4fd,p031_mixed_damage,p031_mixed_damage,p031_mixed_damage,canonical,primary,p031,abstraction_surrealism,Improvisation No. 30 (Cannons),Wassily Kandinsky,,stable_diffusion_inpainting,p031_mixed_damage,mixed_damage,p031_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,47688,False,> 127,8,alex,256,0.21969467401504517,0.04860422760248184,0.17109044641256332,0.07605130001320504,0.41706030000932515,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,273,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0273__content_region__lpips,sd24_0273,sd24_0273,sd__can__p031__mixed_damage__p00_generic__s2026__b26eebb4fd,sd__can__p031__mixed_damage__p00_generic__s2026__b26eebb4fd,p031_mixed_damage,p031_mixed_damage,p031_mixed_damage,canonical,primary,p031,abstraction_surrealism,Improvisation No. 30 (Cannons),Wassily Kandinsky,,stable_diffusion_inpainting,p031_mixed_damage,mixed_damage,p031_mixed_damage,mixed_damage,content_region,587520,1,0,766,768,47688,False,> 127,8,alex,256,0.21737289428710938,0.04839072376489639,0.16898217052221298,0.0804012999869883,0.41706030000932515,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,273,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0273__mask_bbox_crop__lpips,sd24_0273,sd24_0273,sd__can__p031__mixed_damage__p00_generic__s2026__b26eebb4fd,sd__can__p031__mixed_damage__p00_generic__s2026__b26eebb4fd,p031_mixed_damage,p031_mixed_damage,p031_mixed_damage,canonical,primary,p031,abstraction_surrealism,Improvisation No. 30 (Cannons),Wassily Kandinsky,,stable_diffusion_inpainting,p031_mixed_damage,mixed_damage,p031_mixed_damage,mixed_damage,mask_bbox_crop,589824,0,0,768,768,47688,False,> 127,8,alex,256,0.21969467401504517,0.04860422760248184,0.17109044641256332,0.07477680000010878,0.41706030000932515,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,273,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0274__full_image__lpips,sd24_0274,sd24_0274,sd__can__p031__scratch_thin__p00_generic__s2026__7345f1ef27,sd__can__p031__scratch_thin__p00_generic__s2026__7345f1ef27,p031_scratch_thin,p031_scratch_thin,p031_scratch_thin,canonical,primary,p031,abstraction_surrealism,Improvisation No. 30 (Cannons),Wassily Kandinsky,,stable_diffusion_inpainting,p031_scratch_thin,scratch_thin,p031_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,11235,False,> 127,8,alex,256,0.17073160409927368,0.008531805127859116,0.16219979897141457,0.07866460000514053,0.4401343000063207,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,274,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0274__content_region__lpips,sd24_0274,sd24_0274,sd__can__p031__scratch_thin__p00_generic__s2026__7345f1ef27,sd__can__p031__scratch_thin__p00_generic__s2026__7345f1ef27,p031_scratch_thin,p031_scratch_thin,p031_scratch_thin,canonical,primary,p031,abstraction_surrealism,Improvisation No. 30 (Cannons),Wassily Kandinsky,,stable_diffusion_inpainting,p031_scratch_thin,scratch_thin,p031_scratch_thin,scratch_thin,content_region,587520,1,0,766,768,11235,False,> 127,8,alex,256,0.1722530722618103,0.008497197180986404,0.1637558750808239,0.08030639999196865,0.4401343000063207,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,274,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0274__mask_bbox_crop__lpips,sd24_0274,sd24_0274,sd__can__p031__scratch_thin__p00_generic__s2026__7345f1ef27,sd__can__p031__scratch_thin__p00_generic__s2026__7345f1ef27,p031_scratch_thin,p031_scratch_thin,p031_scratch_thin,canonical,primary,p031,abstraction_surrealism,Improvisation No. 30 (Cannons),Wassily Kandinsky,,stable_diffusion_inpainting,p031_scratch_thin,scratch_thin,p031_scratch_thin,scratch_thin,mask_bbox_crop,589824,0,0,768,768,11235,False,> 127,8,alex,256,0.17073160409927368,0.008531805127859116,0.16219979897141457,0.07413329998962581,0.4401343000063207,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,274,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0275__full_image__lpips,sd24_0275,sd24_0275,sd__can__p031__zero__p00_generic__s2026__3b6d5072b4,sd__can__p031__zero__p00_generic__s2026__3b6d5072b4,p031_zero_control,p031_zero_control,p031_zero_control,canonical,primary,p031,abstraction_surrealism,Improvisation No. 30 (Cannons),Wassily Kandinsky,,stable_diffusion_inpainting,p031_zero_control,zero_control,p031_zero_control,zero_control,full_image,589824,0,0,768,768,0,True,> 127,8,alex,256,0.0,0.0,0.0,0.08890239999163896,0.3512891000136733,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,275,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,copied_zero_control,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0275__content_region__lpips,sd24_0275,sd24_0275,sd__can__p031__zero__p00_generic__s2026__3b6d5072b4,sd__can__p031__zero__p00_generic__s2026__3b6d5072b4,p031_zero_control,p031_zero_control,p031_zero_control,canonical,primary,p031,abstraction_surrealism,Improvisation No. 30 (Cannons),Wassily Kandinsky,,stable_diffusion_inpainting,p031_zero_control,zero_control,p031_zero_control,zero_control,content_region,587520,1,0,766,768,0,True,> 127,8,alex,256,0.0,0.0,0.0,0.09082589999889024,0.3512891000136733,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,275,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,copied_zero_control,cuda,pipeline_default,30,7.5,1.0
sd_lpips_full_20260808T071919Z,945,2724,sd24_0276__full_image__lpips,sd24_0276,sd24_0276,sd__can__p032__loss_large__p00_generic__s2026__b890142f3e,sd__can__p032__loss_large__p00_generic__s2026__b890142f3e,p032_loss_large,p032_loss_large,p032_loss_large,canonical,primary,p032,abstraction_surrealism,Composition (No. 1) Gray-Red,Piet Mondrian,,stable_diffusion_inpainting,p032_loss_large,loss_large,p032_loss_large,loss_large,full_image,589824,0,0,768,768,72688,False,> 127,8,alex,256,0.16053104400634766,0.0044899978674948215,0.15604104613885283,0.0688267000077758,0.3541006000014022,2.1.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,,276,2026,2026,sd_inpaint_prompt_ablation_v1,p00_generic,generic_restoration,generic,0,False,model_inference,cuda,pipeline_default,30,7.5,1.0
