dataset_name,mask_type,category,source_mask_semantics,lama_applicability,evaluation_region,metric,case_count,valid_count,mean,median,std,min,max
canonical,loss_large,landscape_natural,binary_missing_content,primary,masked_region,mae_improvement,10,10,110.96201386451722,121.47435164451599,41.080967856738,46.11185073852539,168.20783138275146
canonical,loss_large,landscape_natural,binary_missing_content,primary,boundary_region,mae_improvement,10,10,60.35699353218079,68.04887330532074,19.22182695056913,27.258522272109985,80.71135377883911
canonical,loss_large,landscape_natural,binary_missing_content,primary,outside_mask_region,mae_improvement,10,10,0.0,0.0,0.0,0.0,0.0
canonical,loss_large,landscape_natural,binary_missing_content,primary,mask_bbox_crop,mae_improvement,10,10,54.09211826324463,55.577213525772095,20.87472612718821,24.794679164886475,86.20584106445312
canonical,loss_small,landscape_natural,binary_missing_content,primary,full_image,mae_improvement,10,10,3.64437385648489,4.0547008737921715,1.3769965838523464,1.1882239878177643,5.239409685134888
canonical,loss_small,landscape_natural,binary_missing_content,primary,content_region,mae_improvement,10,10,5.195266932249069,5.724066525697708,1.877668650153998,1.7250586450099945,7.152528345584869
canonical,loss_small,landscape_natural,binary_missing_content,primary,masked_region,mae_improvement,10,10,121.15854578018188,135.69767951965332,37.966717892086315,53.778624534606934,175.62752532958984
canonical,loss_small,landscape_natural,binary_missing_content,primary,boundary_region,mae_improvement,10,10,61.54073036909104,67.46542555093765,17.995432123067726,28.25767469406128,88.31566429138184
canonical,loss_small,landscape_natural,binary_missing_content,primary,outside_mask_region,mae_improvement,10,10,0.0,0.0,0.0,0.0,0.0
canonical,loss_small,landscape_natural,binary_missing_content,primary,mask_bbox_crop,mae_improvement,10,10,9.349627354741097,8.948707714676857,3.078161939229319,4.672709226608276,14.117237329483032
canonical,mixed_damage,landscape_natural,binary_missing_content,primary,full_image,mae_improvement,10,10,8.674308067560196,8.688115447759628,3.43920610619955,3.195010185241699,13.76454895734787
canonical,mixed_damage,landscape_natural,binary_missing_content,primary,content_region,mae_improvement,10,10,12.509464257955552,12.18721455335617,5.1540958097369955,4.638502478599548,20.85044628381729
canonical,mixed_damage,landscape_natural,binary_missing_content,primary,masked_region,mae_improvement,10,10,122.74087510108947,131.41437554359436,44.13909112088452,55.08765888214111,178.38522052764893
canonical,mixed_damage,landscape_natural,binary_missing_content,primary,boundary_region,mae_improvement,10,10,54.627253079414366,59.4917551279068,18.22961132026204,25.841200351715088,75.07114052772522
canonical,mixed_damage,landscape_natural,binary_missing_content,primary,outside_mask_region,mae_improvement,10,10,0.0,0.0,0.0,0.0,0.0
canonical,mixed_damage,landscape_natural,binary_missing_content,primary,mask_bbox_crop,mae_improvement,10,10,12.465276896953583,12.202787905931473,4.953996553948133,4.502326250076294,20.89165061712265
canonical,scratch_thin,landscape_natural,binary_missing_content,primary,full_image,mae_improvement,10,10,1.980689775943756,1.7745853066444397,0.5825295948380741,1.1110149770975113,2.9267453104257584
canonical,scratch_thin,landscape_natural,binary_missing_content,primary,content_region,mae_improvement,10,10,2.8948639146983624,2.5591678470373154,1.0750188734943662,1.612966999411583,5.167219251394272
canonical,scratch_thin,landscape_natural,binary_missing_content,primary,masked_region,mae_improvement,10,10,136.50457248687744,141.47348880767822,48.07777531488249,75.02900314331055,195.89659786224365
canonical,scratch_thin,landscape_natural,binary_missing_content,primary,boundary_region,mae_improvement,10,10,50.18756947517395,54.177711963653564,17.695462384064605,26.91089677810669,80.4355947971344
canonical,scratch_thin,landscape_natural,binary_missing_content,primary,outside_mask_region,mae_improvement,10,10,0.0,0.0,0.0,0.0,0.0
canonical,scratch_thin,landscape_natural,binary_missing_content,primary,mask_bbox_crop,mae_improvement,10,10,2.950159153342247,2.5270868837833405,1.0645517101178723,1.5656138360500336,4.983903527259827
canonical,zero_control,landscape_natural,binary_missing_content,primary,full_image,mae_improvement,10,10,0.0,0.0,0.0,0.0,0.0
canonical,zero_control,landscape_natural,binary_missing_content,primary,content_region,mae_improvement,10,10,0.0,0.0,0.0,0.0,0.0
canonical,loss_large,architecture_structured,binary_missing_content,primary,full_image,mae_improvement,10,10,11.840192371606827,12.650920867919922,2.8133663055224147,6.343770205974579,15.78780722618103
canonical,loss_large,architecture_structured,binary_missing_content,primary,content_region,mae_improvement,10,10,15.872431844472885,16.372150361537933,3.126602781049037,9.175170719623566,20.27597951889038
canonical,loss_large,architecture_structured,binary_missing_content,primary,masked_region,mae_improvement,10,10,133.71914744377136,137.38016319274902,26.014819003371223,78.81760263442993,172.7937126159668
canonical,loss_large,architecture_structured,binary_missing_content,primary,boundary_region,mae_improvement,10,10,72.1931566953659,73.54419708251953,14.347845583944268,43.082847595214844,94.5941104888916
canonical,loss_large,architecture_structured,binary_missing_content,primary,outside_mask_region,mae_improvement,10,10,0.0,0.0,0.0,0.0,0.0
canonical,loss_large,architecture_structured,binary_missing_content,primary,mask_bbox_crop,mae_improvement,10,10,77.1889595746994,77.97085428237915,15.67262998045924,42.736977338790894,97.88103103637695
canonical,loss_small,architecture_structured,binary_missing_content,primary,full_image,mae_improvement,10,10,4.529215338826179,4.175354048609734,1.4293886223578633,2.6315539479255676,6.767740935087204
canonical,loss_small,architecture_structured,binary_missing_content,primary,content_region,mae_improvement,10,10,6.062799808382988,6.088449388742447,1.6550693756189814,3.806089401245117,8.691680639982224
canonical,loss_small,architecture_structured,binary_missing_content,primary,masked_region,mae_improvement,10,10,148.6935616493225,144.73979902267456,31.163834729869123,96.00158548355103,194.4362416267395
canonical,loss_small,architecture_structured,binary_missing_content,primary,boundary_region,mae_improvement,10,10,72.45957458019257,70.25679838657379,14.559804159543823,46.883392572402954,93.64270067214966
canonical,loss_small,architecture_structured,binary_missing_content,primary,outside_mask_region,mae_improvement,10,10,0.0,0.0,0.0,0.0,0.0
canonical,loss_small,architecture_structured,binary_missing_content,primary,mask_bbox_crop,mae_improvement,10,10,10.758984273672104,9.735878974199295,3.736077172636025,5.849777340888977,16.24637758731842
canonical,mixed_damage,architecture_structured,binary_missing_content,primary,full_image,mae_improvement,10,10,10.558902457356453,10.698544949293137,2.2601947434385656,7.098832011222839,14.073970794677734
canonical,mixed_damage,architecture_structured,binary_missing_content,primary,content_region,mae_improvement,10,10,14.296108305454254,14.04851633310318,2.980558646185856,8.518598079681396,18.074926018714905
canonical,mixed_damage,architecture_structured,binary_missing_content,primary,masked_region,mae_improvement,10,10,145.38777122497558,142.85040140151978,29.97220947438937,93.9898853302002,184.66729259490967
canonical,mixed_damage,architecture_structured,binary_missing_content,primary,boundary_region,mae_improvement,10,10,64.19619987010955,65.13207149505615,10.433923867400742,44.49300479888916,76.29498839378357
canonical,mixed_damage,architecture_structured,binary_missing_content,primary,outside_mask_region,mae_improvement,10,10,0.0,0.0,0.0,0.0,0.0
canonical,mixed_damage,architecture_structured,binary_missing_content,primary,mask_bbox_crop,mae_improvement,10,10,14.127710956335068,13.683262914419174,3.1359571315045582,8.310827374458313,18.33758056163788
canonical,scratch_thin,architecture_structured,binary_missing_content,primary,full_image,mae_improvement,10,10,2.351905816048384,2.6571900956332684,0.6661126130773103,1.3381336778402328,3.0758085772395134
canonical,scratch_thin,architecture_structured,binary_missing_content,primary,content_region,mae_improvement,10,10,3.1572699658572674,3.4669616296887398,0.85291802839186,1.9353796243667603,4.677664950489998
canonical,scratch_thin,architecture_structured,binary_missing_content,primary,masked_region,mae_improvement,10,10,150.78398580551146,156.22354793548584,28.024555048702737,117.2014513015747,183.57392024993896
canonical,scratch_thin,architecture_structured,binary_missing_content,primary,boundary_region,mae_improvement,10,10,54.78961963653565,60.9616881608963,10.807711492785296,38.78043818473816,64.87798762321472
canonical,scratch_thin,architecture_structured,binary_missing_content,primary,outside_mask_region,mae_improvement,10,10,0.0,0.0,0.0,0.0,0.0
canonical,scratch_thin,architecture_structured,binary_missing_content,primary,mask_bbox_crop,mae_improvement,10,10,3.229578524082899,3.532978795468807,0.9216887989321704,1.9604545086622238,4.534013047814369
canonical,zero_control,architecture_structured,binary_missing_content,primary,full_image,mae_improvement,10,10,0.0,0.0,0.0,0.0,0.0
canonical,zero_control,architecture_structured,binary_missing_content,primary,content_region,mae_improvement,10,10,0.0,0.0,0.0,0.0,0.0
canonical,loss_large,abstraction_surrealism,binary_missing_content,primary,full_image,mae_improvement,10,10,11.167999947071076,11.19639778137207,4.289304538203465,5.044762969017029,17.113198280334473
canonical,loss_large,abstraction_surrealism,binary_missing_content,primary,content_region,mae_improvement,10,10,13.134876209497452,13.573572039604187,4.999965330028959,5.044762969017029,22.20090365409851
canonical,loss_large,abstraction_surrealism,binary_missing_content,primary,masked_region,mae_improvement,10,10,102.22420525550842,112.26028728485107,36.319219832225606,37.612467765808105,161.68667793273926
canonical,loss_large,abstraction_surrealism,binary_missing_content,primary,boundary_region,mae_improvement,10,10,57.82740088701248,65.36216866970062,18.220290167258568,22.867741584777832,80.83298635482788
canonical,loss_large,abstraction_surrealism,binary_missing_content,primary,outside_mask_region,mae_improvement,10,10,0.0,0.0,0.0,0.0,0.0
canonical,loss_large,abstraction_surrealism,binary_missing_content,primary,mask_bbox_crop,mae_improvement,10,10,46.676738548278806,42.82043647766113,19.094752270096773,13.44571042060852,81.49670314788818
canonical,loss_small,abstraction_surrealism,binary_missing_content,primary,full_image,mae_improvement,10,10,3.4765263088047504,3.860064633190632,1.4513158202048753,1.4570837914943695,5.158569127321243
canonical,loss_small,abstraction_surrealism,binary_missing_content,primary,content_region,mae_improvement,10,10,4.1438654363155365,4.4279473423957825,1.8148292011629394,1.5020676329731941,6.914103329181671
canonical,loss_small,abstraction_surrealism,binary_missing_content,primary,masked_region,mae_improvement,10,10,110.87761764526367,122.08873009681702,41.2392708996817,42.84172773361206,148.62879371643066
canonical,loss_small,abstraction_surrealism,binary_missing_content,primary,boundary_region,mae_improvement,10,10,54.63899986743927,61.962971448898315,20.12859118717927,20.10457932949066,73.92784595489502
canonical,loss_small,abstraction_surrealism,binary_missing_content,primary,outside_mask_region,mae_improvement,10,10,0.0,0.0,0.0,0.0,0.0
canonical,loss_small,abstraction_surrealism,binary_missing_content,primary,mask_bbox_crop,mae_improvement,10,10,6.543730185180903,6.462560325860977,2.585928381012048,2.2031440511345863,10.512189269065857
canonical,mixed_damage,abstraction_surrealism,binary_missing_content,primary,full_image,mae_improvement,10,10,8.023413264751435,8.402881264686584,2.396327564302041,4.124161869287491,10.805065274238586
canonical,mixed_damage,abstraction_surrealism,binary_missing_content,primary,content_region,mae_improvement,10,10,9.746498453617097,9.336395800113678,3.7379640516158052,4.251484781503677,14.48550808429718
canonical,mixed_damage,abstraction_surrealism,binary_missing_content,primary,masked_region,mae_improvement,10,10,106.8200535774231,106.39827537536621,36.38695549718866,47.56464910507202,144.1451072692871
canonical,mixed_damage,abstraction_surrealism,binary_missing_content,primary,boundary_region,mae_improvement,10,10,49.691481578350064,50.96604883670807,18.208721257372563,17.801220655441284,69.60861349105835
canonical,mixed_damage,abstraction_surrealism,binary_missing_content,primary,outside_mask_region,mae_improvement,10,10,0.0,0.0,0.0,0.0,0.0
