artifact_type,source_stage,artifact_id,artifact_path,filename,extension,exists,file_size_bytes,row_count,json_key_count,expected_to_exist
batch4_selected_reference__restored_path,batch4,weakest_or_regressed__mask_bbox_crop__sd24_0864__mask_bbox_crop__lpips,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p039__fading__p00_generic__s2026__76868702bd__restored_stable_diffusion_inpainting.png,sd__syn__p039__fading__p00_generic__s2026__76868702bd__restored_stable_diffusion_inpainting.png,.png,True,699070,,,True
batch4_selected_reference__restored_path,batch4,zero_control_largest_regression__sd24_0005__content_region__lpips,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p001__zero__p00_generic__s2026__3be104a7ae__restored_stable_diffusion_inpainting.png,sd__can__p001__zero__p00_generic__s2026__3be104a7ae__restored_stable_diffusion_inpainting.png,.png,True,723881,,,True
batch4_selected_reference__restored_path,batch4,zero_control_largest_regression__sd24_0010__content_region__lpips,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p002__zero__p00_generic__s2026__606dc73934__restored_stable_diffusion_inpainting.png,sd__can__p002__zero__p00_generic__s2026__606dc73934__restored_stable_diffusion_inpainting.png,.png,True,339472,,,True
batch4_selected_reference__restored_path,batch4,zero_control_largest_regression__sd24_0015__content_region__lpips,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p003__zero__p00_generic__s2026__b541cf4111__restored_stable_diffusion_inpainting.png,sd__can__p003__zero__p00_generic__s2026__b541cf4111__restored_stable_diffusion_inpainting.png,.png,True,648764,,,True
batch4_selected_reference__restored_path,batch4,zero_control_largest_regression__sd24_0036__content_region__lpips,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p004__zero__p00_generic__s2026__f5472b104d__restored_stable_diffusion_inpainting.png,sd__can__p004__zero__p00_generic__s2026__f5472b104d__restored_stable_diffusion_inpainting.png,.png,True,709746,,,True
batch4_selected_reference__restored_path,batch4,zero_control_largest_regression__sd24_0037__content_region__lpips,data/processed/restored/stable_diffusion/canonical/p01_style_period/sd__can__p004__zero__p01_style_period__s2026__0dfba8357d__restored_stable_diffusion_inpainting.png,sd__can__p004__zero__p01_style_period__s2026__0dfba8357d__restored_stable_diffusion_inpainting.png,.png,True,709746,,,True
batch4_selected_reference__restored_path,batch4,zero_control_largest_regression__sd24_0038__content_region__lpips,data/processed/restored/stable_diffusion/canonical/p02_artist/sd__can__p004__zero__p02_artist__s2026__ff4143bbae__restored_stable_diffusion_inpainting.png,sd__can__p004__zero__p02_artist__s2026__ff4143bbae__restored_stable_diffusion_inpainting.png,.png,True,709746,,,True
batch4_selected_reference__restored_path,batch4,zero_control_largest_regression__sd24_0039__content_region__lpips,data/processed/restored/stable_diffusion/canonical/p03_artist_style_period/sd__can__p004__zero__p03_artist_style_p__s2026__8f2a2e17cd__restored_stable_diffusion_inpainting.png,sd__can__p004__zero__p03_artist_style_p__s2026__8f2a2e17cd__restored_stable_diffusion_inpainting.png,.png,True,709746,,,True
batch4_selected_reference__restored_path,batch4,zero_control_largest_regression__sd24_0040__content_region__lpips,data/processed/restored/stable_diffusion/canonical/p04_full_context/sd__can__p004__zero__p04_full_context__s2026__12d7c77a63__restored_stable_diffusion_inpainting.png,sd__can__p004__zero__p04_full_context__s2026__12d7c77a63__restored_stable_diffusion_inpainting.png,.png,True,709746,,,True
batch4_summary_csv,batch4,batch4_summary,outputs/24_stable_diffusion_lpips_metrics/analysis/stable_diffusion_lpips_summary.csv,stable_diffusion_lpips_summary.csv,.csv,True,13401,83.0,,True
batch4_validation_csv,batch4,batch4_validation,outputs/24_stable_diffusion_lpips_metrics/validation/batch4_analysis_validation.csv,batch4_analysis_validation.csv,.csv,True,1825,12.0,,True
batch5_figure__aggregate_plot,batch5,stable_diffusion_lpips_damaged_vs_restored_scatter,outputs/24_stable_diffusion_lpips_metrics/figures/lpips_diagnostics/stable_diffusion_lpips_damaged_vs_restored_scatter.png,stable_diffusion_lpips_damaged_vs_restored_scatter.png,.png,True,248235,,,True
batch5_figure__aggregate_plot,batch5,stable_diffusion_lpips_improvement_boxplot_by_region,outputs/24_stable_diffusion_lpips_metrics/figures/lpips_diagnostics/stable_diffusion_lpips_improvement_boxplot_by_region.png,stable_diffusion_lpips_improvement_boxplot_by_region.png,.png,True,56711,,,True
batch5_figure__aggregate_plot,batch5,stable_diffusion_lpips_mask_area_vs_improvement,outputs/24_stable_diffusion_lpips_metrics/figures/lpips_diagnostics/stable_diffusion_lpips_mask_area_vs_improvement.png,stable_diffusion_lpips_mask_area_vs_improvement.png,.png,True,110143,,,True
batch5_figure__aggregate_plot,batch5,stable_diffusion_lpips_median_improvement_by_mask_type_region,outputs/24_stable_diffusion_lpips_metrics/figures/lpips_diagnostics/stable_diffusion_lpips_median_improvement_by_mask_type_region.png,stable_diffusion_lpips_median_improvement_by_mask_type_region.png,.png,True,191489,,,True
batch5_figure__aggregate_plot,batch5,stable_diffusion_lpips_median_improvement_by_prompt_family_region,outputs/24_stable_diffusion_lpips_metrics/figures/lpips_diagnostics/stable_diffusion_lpips_median_improvement_by_prompt_family_region.png,stable_diffusion_lpips_median_improvement_by_prompt_family_region.png,.png,True,57028,,,True
batch5_figure__selected_case_panel,batch5,strongest_improvement_content_region__strongest_improvement_content_region_sd24_0003_content_region_lpips,outputs/24_stable_diffusion_lpips_metrics/figures/lpips_diagnostics/strongest_improvement_content_region__strongest_improvement_content_region_sd24_0003_content_region_lpips.png,strongest_improvement_content_region__strongest_improvement_content_region_sd24_0003_content_region_lpips.png,.png,True,143116,,,True
batch5_figure__selected_case_panel,batch5,strongest_improvement_content_region__strongest_improvement_content_region_sd24_0188_content_region_lpips,outputs/24_stable_diffusion_lpips_metrics/figures/lpips_diagnostics/strongest_improvement_content_region__strongest_improvement_content_region_sd24_0188_content_region_lpips.png,strongest_improvement_content_region__strongest_improvement_content_region_sd24_0188_content_region_lpips.png,.png,True,162422,,,True
batch5_figure__selected_case_panel,batch5,strongest_improvement_full_image__strongest_improvement_full_image_sd24_0003_full_image_lpips,outputs/24_stable_diffusion_lpips_metrics/figures/lpips_diagnostics/strongest_improvement_full_image__strongest_improvement_full_image_sd24_0003_full_image_lpips.png,strongest_improvement_full_image__strongest_improvement_full_image_sd24_0003_full_image_lpips.png,.png,True,143241,,,True
batch5_figure__selected_case_panel,batch5,strongest_improvement_full_image__strongest_improvement_full_image_sd24_0188_full_image_lpips,outputs/24_stable_diffusion_lpips_metrics/figures/lpips_diagnostics/strongest_improvement_full_image__strongest_improvement_full_image_sd24_0188_full_image_lpips.png,strongest_improvement_full_image__strongest_improvement_full_image_sd24_0188_full_image_lpips.png,.png,True,161473,,,True
batch5_figure__selected_case_panel,batch5,strongest_improvement_mask_bbox_crop__strongest_improvement_mask_bbox_crop_sd24_0459_mask_bbox_crop_lpips,outputs/24_stable_diffusion_lpips_metrics/figures/lpips_diagnostics/strongest_improvement_mask_bbox_crop__strongest_improvement_mask_bbox_crop_sd24_0459_mask_bbox_crop_lpips.png,strongest_improvement_mask_bbox_crop__strongest_improvement_mask_bbox_crop_sd24_0459_mask_bbox_crop_lpips.png,.png,True,140547,,,True
batch5_figure__selected_case_panel,batch5,strongest_improvement_mask_bbox_crop__strongest_improvement_mask_bbox_crop_sd24_0516_mask_bbox_crop_lpips,outputs/24_stable_diffusion_lpips_metrics/figures/lpips_diagnostics/strongest_improvement_mask_bbox_crop__strongest_improvement_mask_bbox_crop_sd24_0516_mask_bbox_crop_lpips.png,strongest_improvement_mask_bbox_crop__strongest_improvement_mask_bbox_crop_sd24_0516_mask_bbox_crop_lpips.png,.png,True,185876,,,True
batch5_figure__selected_case_panel,batch5,weakest_or_regressed_content_region__weakest_or_regressed_content_region_sd24_0674_content_region_lpips,outputs/24_stable_diffusion_lpips_metrics/figures/lpips_diagnostics/weakest_or_regressed_content_region__weakest_or_regressed_content_region_sd24_0674_content_region_lpips.png,weakest_or_regressed_content_region__weakest_or_regressed_content_region_sd24_0674_content_region_lpips.png,.png,True,149651,,,True
batch5_figure__selected_case_panel,batch5,weakest_or_regressed_content_region__weakest_or_regressed_content_region_sd24_0675_content_region_lpips,outputs/24_stable_diffusion_lpips_metrics/figures/lpips_diagnostics/weakest_or_regressed_content_region__weakest_or_regressed_content_region_sd24_0675_content_region_lpips.png,weakest_or_regressed_content_region__weakest_or_regressed_content_region_sd24_0675_content_region_lpips.png,.png,True,149815,,,True
batch5_figure__selected_case_panel,batch5,weakest_or_regressed_full_image__weakest_or_regressed_full_image_sd24_0674_full_image_lpips,outputs/24_stable_diffusion_lpips_metrics/figures/lpips_diagnostics/weakest_or_regressed_full_image__weakest_or_regressed_full_image_sd24_0674_full_image_lpips.png,weakest_or_regressed_full_image__weakest_or_regressed_full_image_sd24_0674_full_image_lpips.png,.png,True,150027,,,True
batch5_figure__selected_case_panel,batch5,weakest_or_regressed_full_image__weakest_or_regressed_full_image_sd24_0675_full_image_lpips,outputs/24_stable_diffusion_lpips_metrics/figures/lpips_diagnostics/weakest_or_regressed_full_image__weakest_or_regressed_full_image_sd24_0675_full_image_lpips.png,weakest_or_regressed_full_image__weakest_or_regressed_full_image_sd24_0675_full_image_lpips.png,.png,True,150236,,,True
batch5_figure__selected_case_panel,batch5,weakest_or_regressed_mask_bbox_crop__weakest_or_regressed_mask_bbox_crop_sd24_0674_mask_bbox_crop_lpips,outputs/24_stable_diffusion_lpips_metrics/figures/lpips_diagnostics/weakest_or_regressed_mask_bbox_crop__weakest_or_regressed_mask_bbox_crop_sd24_0674_mask_bbox_crop_lpips.png,weakest_or_regressed_mask_bbox_crop__weakest_or_regressed_mask_bbox_crop_sd24_0674_mask_bbox_crop_lpips.png,.png,True,150564,,,True
batch5_figure__selected_case_panel,batch5,weakest_or_regressed_mask_bbox_crop__weakest_or_regressed_mask_bbox_crop_sd24_0675_mask_bbox_crop_lpips,outputs/24_stable_diffusion_lpips_metrics/figures/lpips_diagnostics/weakest_or_regressed_mask_bbox_crop__weakest_or_regressed_mask_bbox_crop_sd24_0675_mask_bbox_crop_lpips.png,weakest_or_regressed_mask_bbox_crop__weakest_or_regressed_mask_bbox_crop_sd24_0675_mask_bbox_crop_lpips.png,.png,True,150657,,,True
batch5_figure__selected_case_panel,batch5,zero_control_largest_regression__zero_control_largest_regression_sd24_0005_content_region_lpips,outputs/24_stable_diffusion_lpips_metrics/figures/lpips_diagnostics/zero_control_largest_regression__zero_control_largest_regression_sd24_0005_content_region_lpips.png,zero_control_largest_regression__zero_control_largest_regression_sd24_0005_content_region_lpips.png,.png,True,92793,,,True
batch5_figure__selected_case_panel,batch5,zero_control_largest_regression__zero_control_largest_regression_sd24_0010_content_region_lpips,outputs/24_stable_diffusion_lpips_metrics/figures/lpips_diagnostics/zero_control_largest_regression__zero_control_largest_regression_sd24_0010_content_region_lpips.png,zero_control_largest_regression__zero_control_largest_regression_sd24_0010_content_region_lpips.png,.png,True,56999,,,True
batch5_figure_manifest_csv,batch5,batch5_figure_manifest,outputs/24_stable_diffusion_lpips_metrics/figures/stable_diffusion_lpips_figure_manifest.csv,stable_diffusion_lpips_figure_manifest.csv,.csv,True,18690,19.0,,True
batch5_validation_csv,batch5,batch5_validation,outputs/24_stable_diffusion_lpips_metrics/validation/batch5_figure_validation.csv,batch5_figure_validation.csv,.csv,True,811,12.0,,True
batch6_artifact_index_csv,batch6,batch6_artifact_index,outputs/24_stable_diffusion_lpips_metrics/manifests/stable_diffusion_lpips_metrics_artifact_index.csv,stable_diffusion_lpips_metrics_artifact_index.csv,.csv,True,72210,260.0,,True
batch6_final_validation_csv,batch6,batch6_final_validation,outputs/24_stable_diffusion_lpips_metrics/validation/stable_diffusion_lpips_metrics_final_validation.csv,stable_diffusion_lpips_metrics_final_validation.csv,.csv,True,1713,21.0,,True
batch6_handoff_manifest_json,batch6,batch6_handoff_manifest,outputs/24_stable_diffusion_lpips_metrics/manifests/stable_diffusion_lpips_metrics_handoff_manifest.json,stable_diffusion_lpips_metrics_handoff_manifest.json,.json,True,2922,,12.0,True
