case_id,painting_id,mask_id,mask_type,model_name,algorithm,inpaint_radius,clean_filename,clean_path,mask_filename,mask_path,damaged_filename,damaged_path,restored_filename,restored_path,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,status,issue,title,artist,date,category,style_or_period,medium,source,source_url,license,filename,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_lpips,restored_lpips,lpips_improvement,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,error_map_figure_path
p025_loss_large,p025,p025_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p025_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p025_clean.png,p025_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p025_loss_large_mask.png,p025_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p025_loss_large_damaged.png,p025_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p025_loss_large_restored_opencv_telea.png,52108,10.6014,8.8345,ok,,The Quay de Paris in Rouen,Johannes Bosboom,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Quay-de-Paris-in-Rouen--8daf5b303aefa1b66277fe8526c0a25e,Public domain,p025.jpg,14046.6220703125,1383.6368408203125,12662.985229492188,109.71290588378906,26.390522003173828,83.32238388061523,6.655084631466215,16.720582438135576,10.06549780666936,0.4949984848499298,0.345065176486969,0.1499333083629608,0.7358734607696533,0.7449604272842407,0.0090869665145874,0.8501129746437073,0.8373344540596008,-0.0127785205841064,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p025_loss_large_opencv_telea_error_maps.png
p025_loss_small,p025,p025_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p025_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p025_clean.png,p025_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p025_loss_small_mask.png,p025_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p025_loss_small_damaged.png,p025_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p025_loss_small_restored_opencv_telea.png,22347,4.5465,3.7888,ok,,The Quay de Paris in Rouen,Johannes Bosboom,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Quay-de-Paris-in-Rouen--8daf5b303aefa1b66277fe8526c0a25e,Public domain,p025.jpg,14415.6533203125,487.2385559082031,13928.414764404297,109.1985321044922,12.8525972366333,96.34593486785889,6.5424603138425885,21.253387135180365,14.710926821337775,0.188165858387947,0.0296667199581861,0.1584991384297609,0.8249378204345703,0.9708676934242249,0.1459298729896545,0.933213472366333,0.9539610147476196,0.0207475423812866,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p025_loss_small_opencv_telea_error_maps.png
p025_mixed_damage,p025,p025_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p025_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p025_clean.png,p025_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p025_mixed_damage_mask.png,p025_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p025_mixed_damage_damaged.png,p025_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p025_mixed_damage_restored_opencv_telea.png,48712,9.9105,8.2587,ok,,The Quay de Paris in Rouen,Johannes Bosboom,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Quay-de-Paris-in-Rouen--8daf5b303aefa1b66277fe8526c0a25e,Public domain,p025.jpg,18143.251953125,472.0580139160156,17671.193939208984,119.09637451171876,12.697096824645996,106.39927768707275,5.543652292617544,21.390849860148627,15.847197567531085,0.3124168217182159,0.0338250175118446,0.2785918042063713,0.8007148504257202,0.9713561534881592,0.1706413030624389,0.8974457383155823,0.960449516773224,0.0630037784576416,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p025_mixed_damage_opencv_telea_error_maps.png
p025_scratch_thin,p025,p025_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p025_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p025_clean.png,p025_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p025_scratch_thin_mask.png,p025_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p025_scratch_thin_damaged.png,p025_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p025_scratch_thin_restored_opencv_telea.png,9440,1.9206,1.6005,ok,,The Quay de Paris in Rouen,Johannes Bosboom,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Quay-de-Paris-in-Rouen--8daf5b303aefa1b66277fe8526c0a25e,Public domain,p025.jpg,16153.4345703125,473.0514221191406,15680.38314819336,113.97146606445312,9.56906795501709,104.40239810943604,6.048154839625005,21.3817200844141,15.333565244789092,0.2114047706127166,0.0103567792102694,0.2010479914024472,0.9054344892501832,0.9989880323410034,0.0935535430908203,0.9467087388038636,0.998336911201477,0.0516281723976135,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p025_scratch_thin_opencv_telea_error_maps.png
p026_loss_large,p026,p026_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p026_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p026_clean.png,p026_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p026_loss_large_mask.png,p026_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p026_loss_large_damaged.png,p026_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p026_loss_large_restored_opencv_telea.png,44723,11.0081,7.5824,ok,,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,17690.552734375,986.7875366210938,16703.765197753906,124.4225082397461,20.370763778686523,104.05174446105956,5.6533895838561214,18.188567052659263,12.53517746880314,0.5515366792678833,0.3606991767883301,0.1908375024795532,0.763953685760498,0.8284569382667542,0.0645032525062561,0.6635925769805908,0.3845418989658355,-0.2790506780147552,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p026_loss_large_opencv_telea_error_maps.png
p026_loss_small,p026,p026_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p026_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p026_clean.png,p026_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p026_loss_small_mask.png,p026_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p026_loss_small_damaged.png,p026_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p026_loss_small_restored_opencv_telea.png,13631,3.3551,2.311,ok,,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,20696.4609375,112.2207260131836,20584.240211486816,139.09109497070312,7.308732509613037,131.7823624610901,4.971842727404258,27.63007286818602,22.65823014078176,0.2362229079008102,0.0204912368208169,0.2157316710799932,0.8205560445785522,0.9965874552726746,0.1760314106941223,0.9594663977622986,0.9601134657859802,0.0006470680236816,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p026_loss_small_opencv_telea_error_maps.png
p026_mixed_damage,p026,p026_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p026_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p026_clean.png,p026_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p026_mixed_damage_mask.png,p026_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p026_mixed_damage_damaged.png,p026_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p026_mixed_damage_restored_opencv_telea.png,41381,10.1855,7.0158,ok,,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,29838.828125,1157.6510009765625,28681.17712402344,168.9690704345703,21.849164962768555,147.11990547180176,3.3829859799354423,17.49502709243814,14.112041112502697,0.4524539709091186,0.0799019485712051,0.3725520223379135,0.8696262836456299,0.9876482486724854,0.1180219650268554,0.7514947056770325,0.934207320213318,0.1827126145362854,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p026_mixed_damage_opencv_telea_error_maps.png
p026_scratch_thin,p026,p026_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p026_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p026_clean.png,p026_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p026_scratch_thin_mask.png,p026_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p026_scratch_thin_damaged.png,p026_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p026_scratch_thin_restored_opencv_telea.png,6537,1.609,1.1083,ok,,View of a Village along a River,attributed to Jan Brueghel I,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,21100.6484375,163.0841827392578,20937.564254760742,137.52960205078125,7.896690845489502,129.63291120529175,4.887845591957633,26.006685192768785,21.118839600811157,0.2837904095649719,0.0014231037348508,0.282367305830121,0.8981180787086487,0.9990495443344116,0.1009314656257629,0.8507537841796875,0.999609351158142,0.1488555669784546,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p026_scratch_thin_opencv_telea_error_maps.png
p027_loss_large,p027,p027_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,p027_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_loss_large_mask.png,p027_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_loss_large_damaged.png,p027_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p027_loss_large_restored_opencv_telea.png,73593,15.9441,12.4771,ok,,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,27120.30078125,1165.7900390625,25954.5107421875,157.13031005859375,24.85563468933105,132.2746753692627,3.797858590463079,17.46460020639907,13.66674161593599,0.4849361181259155,0.2881203889846802,0.1968157291412353,0.7646580934524536,0.8428184986114502,0.0781604051589965,0.7020800113677979,0.5290791392326355,-0.1730008721351623,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p027_loss_large_opencv_telea_error_maps.png
p027_loss_small,p027,p027_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,p027_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_loss_small_mask.png,p027_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_loss_small_damaged.png,p027_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p027_loss_small_restored_opencv_telea.png,15848,3.4335,2.6869,ok,,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,31342.484375,438.3687133789063,30904.115661621094,170.19712829589844,13.666414260864258,156.53071403503418,3.1694694283902045,21.71240810126462,18.542938672874417,0.2883341908454895,0.0462939254939556,0.2420402653515339,0.8345528841018677,0.9962007403373718,0.1616478562355041,0.8958815336227417,0.9578423500061036,0.0619608163833618,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p027_loss_small_opencv_telea_error_maps.png
p027_mixed_damage,p027,p027_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,p027_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_mixed_damage_mask.png,p027_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_mixed_damage_damaged.png,p027_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p027_mixed_damage_restored_opencv_telea.png,44664,9.6766,7.5724,ok,,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,23938.625,688.9240112304688,23249.70098876953,146.5265655517578,16.721019744873047,129.80554580688477,4.33981159328101,19.74909039284335,15.40927879956234,0.4683019816875458,0.0694495737552642,0.3988524079322815,0.7802484035491943,0.958137035369873,0.1778886318206787,0.5743319988250732,0.9191585779190063,0.3448265790939331,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p027_mixed_damage_opencv_telea_error_maps.png
p027_scratch_thin,p027,p027_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,p027_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_scratch_thin_mask.png,p027_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_scratch_thin_damaged.png,p027_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p027_scratch_thin_restored_opencv_telea.png,9175,1.9878,1.5555,ok,,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,31115.349609375,274.4358825683594,30840.91372680664,171.2686309814453,9.798219680786133,161.47041130065918,3.201056758247989,23.746394659956948,20.54533790170896,0.3966956734657287,0.0019267483148723,0.3947689251508564,0.8972568511962891,0.997628688812256,0.1003718376159668,0.7529802322387695,0.9995019435882568,0.2465217113494873,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p027_scratch_thin_opencv_telea_error_maps.png
p028_loss_large,p028,p028_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,p028_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_loss_large_mask.png,p028_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_loss_large_damaged.png,p028_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p028_loss_large_restored_opencv_telea.png,60196,14.7609,10.2058,ok,,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,18433.771484375,812.49169921875,17621.27978515625,128.72018432617188,19.567651748657227,109.15253257751463,5.474661614446379,19.032614281424227,13.557952666977847,0.5547989010810852,0.3400833904743194,0.2147155106067657,0.8268415331840515,0.786331832408905,-0.0405097007751464,0.881481409072876,0.7483184933662415,-0.1331629157066345,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p028_loss_large_opencv_telea_error_maps.png
p028_loss_small,p028,p028_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,p028_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_loss_small_mask.png,p028_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_loss_small_damaged.png,p028_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p028_loss_small_restored_opencv_telea.png,19573,4.7996,3.3184,ok,,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,13187.0810546875,113.24384307861328,13073.837211608889,105.3294677734375,6.791345119476318,98.53812265396118,6.929316852708861,27.590657615708658,20.6613407629998,0.2246599644422531,0.0131454151123762,0.2115145493298769,0.8619997501373291,0.9944778680801392,0.13247811794281,0.960377871990204,0.9743534326553344,0.0139755606651306,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p028_loss_small_opencv_telea_error_maps.png
p028_mixed_damage,p028,p028_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,p028_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_mixed_damage_mask.png,p028_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_mixed_damage_damaged.png,p028_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p028_mixed_damage_restored_opencv_telea.png,41078,10.0729,6.9645,ok,,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,24707.541015625,281.0833435058594,24426.45767211914,151.717529296875,12.14612865447998,139.57140064239502,4.20250835882067,23.642452500090307,19.43994414126964,0.3220379948616028,0.0450417324900627,0.27699626237154,0.8458758592605591,0.9812915325164796,0.1354156732559204,0.8010054230690002,0.9376829862594604,0.1366775631904602,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p028_mixed_damage_opencv_telea_error_maps.png
p028_scratch_thin,p028,p028_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,p028_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_scratch_thin_mask.png,p028_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_scratch_thin_damaged.png,p028_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p028_scratch_thin_restored_opencv_telea.png,9493,2.3278,1.6095,ok,,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,24792.515625,113.20829010009766,24679.307334899902,150.4673614501953,6.677306175231934,143.79005527496338,4.187597652567395,27.59202130014781,23.404423647580412,0.324027419090271,0.0011095271911472,0.3229178918991238,0.8868165016174316,0.9990389347076416,0.1122224330902099,0.7584649920463562,0.9985140562057496,0.2400490641593933,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p028_scratch_thin_opencv_telea_error_maps.png
p029_loss_large,p029,p029_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p029_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p029_clean.png,p029_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p029_loss_large_mask.png,p029_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p029_loss_large_damaged.png,p029_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p029_loss_large_restored_opencv_telea.png,39135,10.2118,6.635,ok,,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Trading-Post-of-the-Dutch-East-India-Company-in-Hooghly-Bengal--d17e986c21eff4ae7608c35080d128e1,Public domain,p029.jpg,25465.890625,747.1826171875,24718.7080078125,157.1780548095703,21.6632080078125,135.5148468017578,4.071214913999249,19.396536011621517,15.325321097622265,0.4675720632076263,0.3399909734725952,0.1275810897350311,0.8195838332176208,0.8658182621002197,0.0462344288825988,0.9326847195625304,0.876799464225769,-0.0558852553367614,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p029_loss_large_opencv_telea_error_maps.png
p029_loss_small,p029,p029_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p029_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p029_clean.png,p029_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p029_loss_small_mask.png,p029_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p029_loss_small_damaged.png,p029_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p029_loss_small_restored_opencv_telea.png,15394,4.0169,2.6099,ok,,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Trading-Post-of-the-Dutch-East-India-Company-in-Hooghly-Bengal--d17e986c21eff4ae7608c35080d128e1,Public domain,p029.jpg,24284.58984375,670.308349609375,23614.281494140625,152.0787353515625,16.604694366455078,135.47404098510742,4.277495880434278,19.86805731707374,15.59056143663946,0.1895317733287811,0.040559034794569,0.1489727385342121,0.9040383696556092,0.9857181310653688,0.0816797614097595,0.9546407461166382,0.971582055091858,0.0169413089752197,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p029_loss_small_opencv_telea_error_maps.png
p029_mixed_damage,p029,p029_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p029_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p029_clean.png,p029_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p029_mixed_damage_mask.png,p029_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p029_mixed_damage_damaged.png,p029_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p029_mixed_damage_restored_opencv_telea.png,41221,10.7561,6.9887,ok,,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",workshop of Johannes Vinckboons,,architecture_structured,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Trading-Post-of-the-Dutch-East-India-Company-in-Hooghly-Bengal--d17e986c21eff4ae7608c35080d128e1,Public domain,p029.jpg,22141.958984375,522.242431640625,21619.71655273437,144.67945861816406,16.144651412963867,128.5348072052002,4.678643189201762,20.952082059839327,16.273438870637566,0.287725567817688,0.0582365244626998,0.2294890433549881,0.8340789675712585,0.9856833219528198,0.1516043543815612,0.8756619095802307,0.9644232392311096,0.0887613296508789,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p029_mixed_damage_opencv_telea_error_maps.png
