metric_row_id,metric_case_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,metric_applicability,painting_id,category,title,artist,style,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,mask_area_pixels,is_zero_control,mask_threshold_rule,mask_bbox_margin,boundary_width_pixels,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,ssim_applicable,metric_runtime_seconds,case_runtime_seconds,metric_schema_version,metric_implementation_name,status,issue
opencv_telea__canonical__canonical__p012_loss_large__mask_bbox_crop,opencv_telea__canonical__canonical__p012_loss_large,opencv_telea__canonical__canonical__p012_loss_large,canonical__p012_loss_large,p012_loss_large,canonical__p012_loss_large,canonical,primary,p012,,,,,opencv_telea,p012_loss_large,loss_large,p012_loss_large,loss_large,mask_bbox_crop,96922,58.0,336.0,380.0,637.0,46029,False,intensity > 127,8,5,53.28869262568526,39.9159530343988,13.37273959128646,34.22201357792864,75.14834609273436,-40.926332514805715,30.86445295391787,32.11933857909987,1.2548856251819984,0.5742668369541398,0.7564301049200642,0.1821632679659244,True,0.08467620000010356,1.9464165999670513,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_loss_large__masked_region,opencv_telea__canonical__canonical__p012_loss_large,opencv_telea__canonical__canonical__p012_loss_large,canonical__p012_loss_large,p012_loss_large,canonical__p012_loss_large,canonical,primary,p012,,,,,opencv_telea,p012_loss_large,loss_large,p012_loss_large,loss_large,masked_region,46029,,,,,46029,False,intensity > 127,8,5,112.20853519882392,84.04992504725281,28.15861015157111,72.06035325555628,158.23780660018684,-86.17745334463056,27.6305446786249,28.885430303806892,1.2548856251819913,,,,False,0.014940100023522973,1.9464165999670513,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_loss_large__outside_mask_region,opencv_telea__canonical__canonical__p012_loss_large,opencv_telea__canonical__canonical__p012_loss_large,canonical__p012_loss_large,p012_loss_large,canonical__p012_loss_large,canonical,primary,p012,,,,,opencv_telea,p012_loss_large,loss_large,p012_loss_large,loss_large,outside_mask_region,543795,0.0,0.0,768.0,768.0,46029,False,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,False,0.10417260002577677,1.9464165999670513,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_loss_small__boundary_region,opencv_telea__canonical__canonical__p012_loss_small,opencv_telea__canonical__canonical__p012_loss_small,canonical__p012_loss_small,p012_loss_small,canonical__p012_loss_small,canonical,primary,p012,,,,,opencv_telea,p012_loss_small,loss_small,p012_loss_small,loss_small,boundary_region,16424,,,,,22276,False,intensity > 127,8,5,49.1632976132489,17.665489527520702,31.4978080857282,50.10565838610164,62.792823510310114,-12.687165124208477,31.214393555060905,35.65954684217041,4.445153287109502,,,,False,0.010844199976418167,2.116263000003528,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_loss_small__content_region,opencv_telea__canonical__canonical__p012_loss_small,opencv_telea__canonical__canonical__p012_loss_small,canonical__p012_loss_small,p012_loss_small,canonical__p012_loss_small,canonical,primary,p012,,,,,opencv_telea,p012_loss_small,loss_small,p012_loss_small,loss_small,content_region,436992,0.0,99.0,768.0,668.0,22276,False,intensity > 127,8,5,5.343894167398946,3.2145912663542275,2.1293029010447184,5.611381901728178,6.548278534465925,-0.9368966327377466,40.852225122555424,43.05954600420002,2.2073208816445984,0.950524255086199,0.9813493227989024,0.030825067712703436,True,0.5754964000079781,2.116263000003528,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_loss_small__full_image,opencv_telea__canonical__canonical__p012_loss_small,opencv_telea__canonical__canonical__p012_loss_small,canonical__p012_loss_small,p012_loss_small,canonical__p012_loss_small,canonical,primary,p012,,,,,opencv_telea,p012_loss_small,loss_small,p012_loss_small,loss_small,full_image,589824,0.0,0.0,768.0,768.0,22276,False,intensity > 127,8,5,3.9592132568359375,2.3816437897858798,1.5775694670500577,4.157391018337673,4.851524070457176,-0.6941330521195024,42.154714658919836,44.362035540564435,2.2073208816445984,0.9634450861069949,0.986220037711,0.02277495160400511,True,0.787438600033056,2.116263000003528,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_loss_small__mask_bbox_crop,opencv_telea__canonical__canonical__p012_loss_small,opencv_telea__canonical__canonical__p012_loss_small,canonical__p012_loss_small,p012_loss_small,canonical__p012_loss_small,canonical,primary,p012,,,,,opencv_telea,p012_loss_small,loss_small,p012_loss_small,loss_small,mask_bbox_crop,346680,72.0,104.0,720.0,639.0,22276,False,intensity > 127,8,5,6.7360072689511945,4.052009538094689,2.6839977308565057,7.073176993192569,8.254140225375947,-1.1809632321833776,39.846778137207814,42.054099018852405,2.2073208816445913,0.9375021600077451,0.9764404347727904,0.0389382747650453,True,0.42701429995941,2.116263000003528,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_loss_small__masked_region,opencv_telea__canonical__canonical__p012_loss_small,opencv_telea__canonical__canonical__p012_loss_small,canonical__p012_loss_small,p012_loss_small,canonical__p012_loss_small,canonical,primary,p012,,,,,opencv_telea,p012_loss_small,loss_small,p012_loss_small,loss_small,masked_region,22276,,,,,22276,False,intensity > 127,8,5,104.83206141138444,63.06117196384749,41.77088944753695,110.07941282097325,128.4586700185551,-18.37925719758185,27.92586235046681,30.13318323211141,2.2073208816445984,,,,False,0.011600199970416725,2.116263000003528,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_loss_small__outside_mask_region,opencv_telea__canonical__canonical__p012_loss_small,opencv_telea__canonical__canonical__p012_loss_small,canonical__p012_loss_small,p012_loss_small,canonical__p012_loss_small,canonical,primary,p012,,,,,opencv_telea,p012_loss_small,loss_small,p012_loss_small,loss_small,outside_mask_region,567548,0.0,0.0,768.0,768.0,22276,False,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,False,0.10821240005316213,2.116263000003528,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_mixed_damage__boundary_region,opencv_telea__canonical__canonical__p012_mixed_damage,opencv_telea__canonical__canonical__p012_mixed_damage,canonical__p012_mixed_damage,p012_mixed_damage,canonical__p012_mixed_damage,canonical,primary,p012,,,,,opencv_telea,p012_mixed_damage,mixed_damage,p012_mixed_damage,mixed_damage,boundary_region,44319,,,,,41283,False,intensity > 127,8,5,36.70233985423859,12.106470513023007,24.595869341215582,41.840061072376784,43.55000488879863,-1.7099438164218483,32.483866085125086,37.30062812286034,4.816762037735252,,,,False,0.015181299997493625,2.3144023999921046,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_mixed_damage__content_region,opencv_telea__canonical__canonical__p012_mixed_damage,opencv_telea__canonical__canonical__p012_mixed_damage,canonical__p012_mixed_damage,p012_mixed_damage,canonical__p012_mixed_damage,canonical,primary,p012,,,,,opencv_telea,p012_mixed_damage,mixed_damage,p012_mixed_damage,mixed_damage,content_region,436992,0.0,99.0,768.0,668.0,41283,False,intensity > 127,8,5,10.235444432239797,5.904447526117946,4.330996906121851,11.9189291032025,11.30794385251904,0.6109852506834592,38.029736560014,40.41901093564157,2.389274375627572,0.8919797702841129,0.9677168082218254,0.07573703793771247,True,0.5762390999589115,2.3144023999921046,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_mixed_damage__full_image,opencv_telea__canonical__canonical__p012_mixed_damage,opencv_telea__canonical__canonical__p012_mixed_damage,canonical__p012_mixed_damage,p012_mixed_damage,canonical__p012_mixed_damage,canonical,primary,p012,,,,,opencv_telea,p012_mixed_damage,mixed_damage,p012_mixed_damage,mixed_damage,full_image,589824,0.0,0.0,768.0,768.0,41283,False,intensity > 127,8,5,7.583291512948495,4.374519065574363,3.208772447374132,8.830560754846644,8.377890692816841,0.452670062029803,39.332226096378406,41.721500472005985,2.389274375627579,0.9193900176628459,0.9759184374422522,0.05652841977940626,True,0.7927247999468818,2.3144023999921046,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_mixed_damage__mask_bbox_crop,opencv_telea__canonical__canonical__p012_mixed_damage,opencv_telea__canonical__canonical__p012_mixed_damage,canonical__p012_mixed_damage,p012_mixed_damage,canonical__p012_mixed_damage,canonical,primary,p012,,,,,opencv_telea,p012_mixed_damage,mixed_damage,p012_mixed_damage,mixed_damage,mask_bbox_crop,449280,0.0,91.0,768.0,676.0,41283,False,intensity > 127,8,5,9.955500652896486,5.742958363010446,4.21254228988604,11.592941298670466,10.998666755698006,0.5942745429724603,38.150172556885096,40.539446932512675,2.389274375627579,0.8939122512246781,0.9683071663747774,0.07439491515009933,True,0.6025464999838732,2.3144023999921046,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_mixed_damage__masked_region,opencv_telea__canonical__canonical__p012_mixed_damage,opencv_telea__canonical__canonical__p012_mixed_damage,canonical__p012_mixed_damage,p012_mixed_damage,canonical__p012_mixed_damage,canonical,primary,p012,,,,,opencv_telea,p012_mixed_damage,mixed_damage,p012_mixed_damage,mixed_damage,masked_region,41283,,,,,41283,False,intensity > 127,8,5,108.34501691576033,62.50021397023795,45.844802945522375,126.16516887500102,119.69772061138967,6.467448263611345,27.782714191461245,30.17198856708882,2.3892743756275756,,,,False,0.01448720000917092,2.3144023999921046,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_mixed_damage__outside_mask_region,opencv_telea__canonical__canonical__p012_mixed_damage,opencv_telea__canonical__canonical__p012_mixed_damage,canonical__p012_mixed_damage,p012_mixed_damage,canonical__p012_mixed_damage,canonical,primary,p012,,,,,opencv_telea,p012_mixed_damage,mixed_damage,p012_mixed_damage,mixed_damage,outside_mask_region,548541,0.0,0.0,768.0,768.0,41283,False,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,False,0.10459639999317005,2.3144023999921046,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_scratch_thin__boundary_region,opencv_telea__canonical__canonical__p012_scratch_thin,opencv_telea__canonical__canonical__p012_scratch_thin,canonical__p012_scratch_thin,p012_scratch_thin,canonical__p012_scratch_thin,canonical,primary,p012,,,,,opencv_telea,p012_scratch_thin,scratch_thin,p012_scratch_thin,scratch_thin,boundary_region,38539,,,,,9579,False,intensity > 127,8,5,25.563290865530156,9.34600448030999,16.217286385220167,24.90634595258483,33.68477819005856,-8.77843223747373,34.05463599302407,38.42454375986438,4.369907766840306,,,,False,0.014077800035011023,2.2010649999720044,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_scratch_thin__content_region,opencv_telea__canonical__canonical__p012_scratch_thin,opencv_telea__canonical__canonical__p012_scratch_thin,canonical__p012_scratch_thin,p012_scratch_thin,canonical__p012_scratch_thin,canonical,primary,p012,,,,,opencv_telea,p012_scratch_thin,scratch_thin,p012_scratch_thin,scratch_thin,content_region,436992,0.0,99.0,768.0,668.0,9579,False,intensity > 127,8,5,2.2544661382054287,0.8242385825522359,1.4302275556531927,2.196529150800625,2.9707126598808826,-0.7741835090802578,44.60036644224199,48.9702742090823,4.369907766840306,0.934861626815267,0.9951992151245092,0.060337588309242185,True,0.576574900012929,2.2010649999720044,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_scratch_thin__full_image,opencv_telea__canonical__canonical__p012_scratch_thin,opencv_telea__canonical__canonical__p012_scratch_thin,canonical__p012_scratch_thin,p012_scratch_thin,canonical__p012_scratch_thin,canonical,primary,p012,,,,,opencv_telea,p012_scratch_thin,scratch_thin,p012_scratch_thin,scratch_thin,full_image,589824,0.0,0.0,768.0,768.0,9579,False,intensity > 127,8,5,1.67030108416522,0.610666345666956,1.0596347384982638,1.6273764151114005,2.200957686812789,-0.5735812717013886,45.9028559786064,50.2727637454467,4.369907766840306,0.9488423239614597,0.9949442616273435,0.046101937665883774,True,0.7850944999954663,2.2010649999720044,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_scratch_thin__mask_bbox_crop,opencv_telea__canonical__canonical__p012_scratch_thin,opencv_telea__canonical__canonical__p012_scratch_thin,canonical__p012_scratch_thin,p012_scratch_thin,canonical__p012_scratch_thin,canonical,primary,p012,,,,,opencv_telea,p012_scratch_thin,scratch_thin,p012_scratch_thin,scratch_thin,mask_bbox_crop,417105,55.0,91.0,768.0,676.0,9579,False,intensity > 127,8,5,2.3619560222645775,0.8635371589088279,1.4984188633557496,2.3012566779747705,3.1123522054798354,-0.8110955275050649,44.39808553731662,48.76799330415693,4.3699077668403135,0.9274357397021108,0.9928287220280473,0.06539298232593649,True,0.5011285999789834,2.2010649999720044,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_scratch_thin__masked_region,opencv_telea__canonical__canonical__p012_scratch_thin,opencv_telea__canonical__canonical__p012_scratch_thin,canonical__p012_scratch_thin,p012_scratch_thin,canonical__p012_scratch_thin,canonical,primary,p012,,,,,opencv_telea,p012_scratch_thin,scratch_thin,p012_scratch_thin,scratch_thin,masked_region,9579,,,,,9579,False,intensity > 127,8,5,102.84827922190904,37.60159376413683,65.2466854577722,100.20520583220238,135.52329749103941,-35.318091658837034,28.008833310567233,32.37874107740754,4.369907766840306,,,,False,0.010231600026600063,2.2010649999720044,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_scratch_thin__outside_mask_region,opencv_telea__canonical__canonical__p012_scratch_thin,opencv_telea__canonical__canonical__p012_scratch_thin,canonical__p012_scratch_thin,p012_scratch_thin,canonical__p012_scratch_thin,canonical,primary,p012,,,,,opencv_telea,p012_scratch_thin,scratch_thin,p012_scratch_thin,scratch_thin,outside_mask_region,580245,0.0,0.0,768.0,768.0,9579,False,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,False,0.11030260002007708,2.2010649999720044,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_zero_control__content_region,opencv_telea__canonical__canonical__p012_zero_control,opencv_telea__canonical__canonical__p012_zero_control,canonical__p012_zero_control,p012_zero_control,canonical__p012_zero_control,canonical,primary,p012,,,,,opencv_telea,p012_zero_control,zero_control,p012_zero_control,zero_control,content_region,436992,0.0,99.0,768.0,668.0,0,True,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,1.0,1.0,0.0,True,0.5764882999937981,1.6175583000294864,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_zero_control__full_image,opencv_telea__canonical__canonical__p012_zero_control,opencv_telea__canonical__canonical__p012_zero_control,canonical__p012_zero_control,p012_zero_control,canonical__p012_zero_control,canonical,primary,p012,,,,,opencv_telea,p012_zero_control,zero_control,p012_zero_control,zero_control,full_image,589824,0.0,0.0,768.0,768.0,0,True,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,1.0,1.0,0.0,True,0.7923522000201046,1.6175583000294864,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p012_zero_control__outside_mask_region,opencv_telea__canonical__canonical__p012_zero_control,opencv_telea__canonical__canonical__p012_zero_control,canonical__p012_zero_control,p012_zero_control,canonical__p012_zero_control,canonical,primary,p012,,,,,opencv_telea,p012_zero_control,zero_control,p012_zero_control,zero_control,outside_mask_region,589824,0.0,0.0,768.0,768.0,0,True,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,False,0.11231490003410727,1.6175583000294864,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p013_loss_large__boundary_region,opencv_telea__canonical__canonical__p013_loss_large,opencv_telea__canonical__canonical__p013_loss_large,canonical__p013_loss_large,p013_loss_large,canonical__p013_loss_large,canonical,primary,p013,,,,,opencv_telea,p013_loss_large,loss_large,p013_loss_large,loss_large,boundary_region,10324,,,,,48212,False,intensity > 127,8,5,45.094698437298206,21.194175384218003,23.900523053080203,51.48492186491024,68.20063282965259,-16.71571096474235,31.589548738627833,34.86863837017251,3.2790896315446787,,,,False,0.010107100009918213,1.8986208999995142,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p013_loss_large__content_region,opencv_telea__canonical__canonical__p013_loss_large,opencv_telea__canonical__canonical__p013_loss_large,canonical__p013_loss_large,p013_loss_large,canonical__p013_loss_large,canonical,primary,p013,,,,,opencv_telea,p013_loss_large,loss_large,p013_loss_large,loss_large,content_region,410112,0.0,117.0,768.0,651.0,48212,False,intensity > 127,8,5,12.200211161828964,9.387542102320017,2.8126690595089467,13.832155606273409,14.080302453963796,-0.24814684769038742,37.267130133387795,38.40528463077869,1.138154497390893,0.9208503409482476,0.945348437746155,0.024498096797907376,True,0.6497107000323012,1.8986208999995142,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p013_loss_large__full_image,opencv_telea__canonical__canonical__p013_loss_large,opencv_telea__canonical__canonical__p013_loss_large,canonical__p013_loss_large,p013_loss_large,canonical__p013_loss_large,canonical,primary,p013,,,,,opencv_telea,p013_loss_large,loss_large,p013_loss_large,loss_large,full_image,589824,0.0,0.0,768.0,768.0,48212,False,intensity > 127,8,5,8.482959323459202,6.527275368019387,1.9556839554398149,9.617670694986979,9.790210300021702,-0.1725396050347232,38.84532976341735,39.98348426080825,1.1381544973909001,0.9451561417594156,0.9621312009579656,0.016975059198549913,True,0.826083300053142,1.8986208999995142,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p013_loss_large__mask_bbox_crop,opencv_telea__canonical__canonical__p013_loss_large,opencv_telea__canonical__canonical__p013_loss_large,canonical__p013_loss_large,p013_loss_large,canonical__p013_loss_large,canonical,primary,p013,,,,,opencv_telea,p013_loss_large,loss_large,p013_loss_large,loss_large,mask_bbox_crop,91168,127.0,154.0,435.0,450.0,48212,False,intensity > 127,8,5,54.881679975429975,42.229111822861825,12.65256815256815,62.222852316602314,63.33912118287118,-1.116268866268868,30.736529638380933,31.87468413577183,1.1381544973908966,0.6363923587092337,0.7489347916080901,0.11254243289885635,True,0.07922239997424185,1.8986208999995142,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p013_loss_large__masked_region,opencv_telea__canonical__canonical__p013_loss_large,opencv_telea__canonical__canonical__p013_loss_large,canonical__p013_loss_large,p013_loss_large,canonical__p013_loss_large,canonical,primary,p013,,,,,opencv_telea,p013_loss_large,loss_large,p013_loss_large,loss_large,masked_region,48212,,,,,48212,False,intensity > 127,8,5,103.78024143366797,79.85446915014242,23.925772283525546,117.6622625072596,119.77310628059405,-2.1108437733344516,27.969656841680134,29.107811339071034,1.1381544973909001,,,,False,0.015258900006301701,1.8986208999995142,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p013_loss_large__outside_mask_region,opencv_telea__canonical__canonical__p013_loss_large,opencv_telea__canonical__canonical__p013_loss_large,canonical__p013_loss_large,p013_loss_large,canonical__p013_loss_large,canonical,primary,p013,,,,,opencv_telea,p013_loss_large,loss_large,p013_loss_large,loss_large,outside_mask_region,541612,0.0,0.0,768.0,768.0,48212,False,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,False,0.10623269999632612,1.8986208999995142,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p013_loss_small__boundary_region,opencv_telea__canonical__canonical__p013_loss_small,opencv_telea__canonical__canonical__p013_loss_small,canonical__p013_loss_small,p013_loss_small,canonical__p013_loss_small,canonical,primary,p013,,,,,opencv_telea,p013_loss_small,loss_small,p013_loss_small,loss_small,boundary_region,16045,,,,,18639,False,intensity > 127,8,5,47.31178975797237,18.617430144385583,28.694359613586787,43.258107406253245,65.41128077282643,-22.153173366573185,31.381109835800878,35.43160627892709,4.050496443126214,,,,False,0.010797500028274953,1.9643396000028588,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p013_loss_small__content_region,opencv_telea__canonical__canonical__p013_loss_small,opencv_telea__canonical__canonical__p013_loss_small,canonical__p013_loss_small,p013_loss_small,canonical__p013_loss_small,canonical,primary,p013,,,,,opencv_telea,p013_loss_small,loss_small,p013_loss_small,loss_small,content_region,410112,0.0,117.0,768.0,651.0,18639,False,intensity > 127,8,5,4.434595102476072,2.4821203313566373,1.9524747711194346,4.43180074386184,6.687449607261756,-2.2556488633999168,41.662263878360896,44.18257528919775,2.520311410836854,0.952303509426219,0.9834677824847083,0.031164273058489345,True,0.5464869999559596,1.9643396000028588,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p013_loss_small__full_image,opencv_telea__canonical__canonical__p013_loss_small,opencv_telea__canonical__canonical__p013_loss_small,canonical__p013_loss_small,p013_loss_small,canonical__p013_loss_small,canonical,primary,p013,,,,,opencv_telea,p013_loss_small,loss_small,p013_loss_small,loss_small,full_image,589824,0.0,0.0,768.0,768.0,18639,False,intensity > 127,8,5,3.0834294071903936,1.725849292896412,1.3575801142939816,3.081486454716435,4.64986730504919,-1.5683808503327548,43.24046350839045,45.76077491922731,2.520311410836861,0.9669504632244665,0.9885446051862546,0.021594141961788105,True,0.7889539999887347,1.9643396000028588,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p013_loss_small__mask_bbox_crop,opencv_telea__canonical__canonical__p013_loss_small,opencv_telea__canonical__canonical__p013_loss_small,canonical__p013_loss_small,p013_loss_small,canonical__p013_loss_small,canonical,primary,p013,,,,,opencv_telea,p013_loss_small,loss_small,p013_loss_small,loss_small,mask_bbox_crop,247296,8.0,174.0,744.0,510.0,18639,False,intensity > 127,8,5,7.354266412180815,4.116311356970324,3.2379550552104908,7.349632289510007,11.0903667399931,-3.7407344504830924,39.46541002503364,41.9857214358705,2.520311410836861,0.9203403269759516,0.9723889320621316,0.05204860508618003,True,0.3065906999981962,1.9643396000028588,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p013_loss_small__masked_region,opencv_telea__canonical__canonical__p013_loss_small,opencv_telea__canonical__canonical__p013_loss_small,canonical__p013_loss_small,p013_loss_small,canonical__p013_loss_small,canonical,primary,p013,,,,,opencv_telea,p013_loss_small,loss_small,p013_loss_small,loss_small,masked_region,18639,,,,,18639,False,intensity > 127,8,5,97.57393994670673,54.61383836758052,42.96010157912621,97.51245596151439,147.14326591197667,-49.63080995046228,28.237465191087985,30.757776601924842,2.5203114108368574,,,,False,0.011096800037194043,1.9643396000028588,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p013_loss_small__outside_mask_region,opencv_telea__canonical__canonical__p013_loss_small,opencv_telea__canonical__canonical__p013_loss_small,canonical__p013_loss_small,p013_loss_small,canonical__p013_loss_small,canonical,primary,p013,,,,,opencv_telea,p013_loss_small,loss_small,p013_loss_small,loss_small,outside_mask_region,571185,0.0,0.0,768.0,768.0,18639,False,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,False,0.11014940001768991,1.9643396000028588,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p013_mixed_damage__boundary_region,opencv_telea__canonical__canonical__p013_mixed_damage,opencv_telea__canonical__canonical__p013_mixed_damage,canonical__p013_mixed_damage,p013_mixed_damage,canonical__p013_mixed_damage,canonical,primary,p013,,,,,opencv_telea,p013_mixed_damage,mixed_damage,p013_mixed_damage,mixed_damage,boundary_region,41158,,,,,35229,False,intensity > 127,8,5,32.02622414435428,16.96626820221261,15.05995594214167,19.763529164034534,47.80453374799553,-28.041004583960994,33.0757462201473,35.83494032835041,2.7591941082031113,,,,False,0.014537699986249208,2.222795000008773,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p013_mixed_damage__content_region,opencv_telea__canonical__canonical__p013_mixed_damage,opencv_telea__canonical__canonical__p013_mixed_damage,canonical__p013_mixed_damage,p013_mixed_damage,canonical__p013_mixed_damage,canonical,primary,p013,,,,,opencv_telea,p013_mixed_damage,mixed_damage,p013_mixed_damage,mixed_damage,content_region,410112,0.0,117.0,768.0,651.0,35229,False,intensity > 127,8,5,8.612606637536413,5.896685133166875,2.715921504369538,5.490220557636288,13.71830134207241,-8.228080784436122,38.77945748674212,40.424724226066374,1.6452667393242564,0.8851588501318174,0.9557121875591909,0.07055333742737346,True,0.5433484999812208,2.222795000008773,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p013_mixed_damage__full_image,opencv_telea__canonical__canonical__p013_mixed_damage,opencv_telea__canonical__canonical__p013_mixed_damage,canonical__p013_mixed_damage,p013_mixed_damage,canonical__p013_mixed_damage,canonical,primary,p013,,,,,opencv_telea,p013_mixed_damage,mixed_damage,p013_mixed_damage,mixed_damage,full_image,589824,0.0,0.0,768.0,768.0,35229,False,intensity > 127,8,5,5.988453052662037,4.100038881655093,1.8884141710069446,3.8174189814814814,9.538506401909721,-5.7210874204282405,40.35765711677166,42.00292385609593,1.6452667393242706,0.9168487715229494,0.9686470472203764,0.05179827569742701,True,0.7971636999864131,2.222795000008773,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p013_mixed_damage__mask_bbox_crop,opencv_telea__canonical__canonical__p013_mixed_damage,opencv_telea__canonical__canonical__p013_mixed_damage,canonical__p013_mixed_damage,p013_mixed_damage,canonical__p013_mixed_damage,canonical,primary,p013,,,,,opencv_telea,p013_mixed_damage,mixed_damage,p013_mixed_damage,mixed_damage,mask_bbox_crop,422400,0.0,109.0,768.0,659.0,35229,False,intensity > 127,8,5,8.362058080808081,5.725145202020202,2.6369128787878795,5.33050505050505,13.319223484848484,-7.988718434343434,38.90767181139899,40.55293855072325,1.6452667393242564,0.8835271395229546,0.9560828124667774,0.07255567294382281,True,0.5594603999634273,2.222795000008773,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p013_mixed_damage__masked_region,opencv_telea__canonical__canonical__p013_mixed_damage,opencv_telea__canonical__canonical__p013_mixed_damage,canonical__p013_mixed_damage,p013_mixed_damage,canonical__p013_mixed_damage,canonical,primary,p013,,,,,opencv_telea,p013_mixed_damage,mixed_damage,p013_mixed_damage,mixed_damage,masked_region,35229,,,,,35229,False,intensity > 127,8,5,100.26209467578794,68.64518814991438,31.61690652587356,63.9134046760718,159.69911152743478,-95.78570685136299,28.119435872153197,29.764702611477453,1.6452667393242564,,,,False,0.013590199989266694,2.222795000008773,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p013_mixed_damage__outside_mask_region,opencv_telea__canonical__canonical__p013_mixed_damage,opencv_telea__canonical__canonical__p013_mixed_damage,canonical__p013_mixed_damage,p013_mixed_damage,canonical__p013_mixed_damage,canonical,primary,p013,,,,,opencv_telea,p013_mixed_damage,mixed_damage,p013_mixed_damage,mixed_damage,outside_mask_region,554595,0.0,0.0,768.0,768.0,35229,False,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,False,0.10693770000943914,2.222795000008773,2.0.0,restoration_eval.metrics_classical,ok,
