spatial_case_id,restoration_case_id,case_id,source_case_id,dataset_name,painting_id,category,title,artist,mask_id,mask_type,model_name,is_zero_control,clean_path,damaged_path,mask_path,restored_path,figure_filename,figure_path,image_width,image_height,full_pixel_count,content_pixel_count,masked_pixel_count,outside_mask_pixel_count,boundary_pixel_count,mask_area_pixels,mask_area_fraction_full,mask_area_percentage_full,content_x_min,content_y_min,content_x_max,content_y_max,mask_bbox_x_min,mask_bbox_y_min,mask_bbox_x_max,mask_bbox_y_max,boundary_width_pixels,boundary_mode,mask_threshold,mse_improvement,mae_improvement,psnr_improvement,ssim_improvement,damaged_error_mean_full,damaged_error_std_full,damaged_error_max_full,restored_error_mean_full,restored_error_std_full,restored_error_max_full,improvement_mean_full,improvement_std_full,improvement_min_full,improvement_max_full,improvement_masked_pixel_count,improvement_masked_mean,improvement_masked_std,improvement_masked_min,improvement_masked_max,improvement_masked_positive_pixels,improvement_masked_negative_pixels,improvement_masked_zero_pixels,improvement_masked_positive_percentage,improvement_masked_negative_percentage,improvement_masked_zero_percentage,improvement_outside_mask_pixel_count,improvement_outside_mask_mean,improvement_outside_mask_std,improvement_outside_mask_min,improvement_outside_mask_max,improvement_outside_mask_positive_pixels,improvement_outside_mask_negative_pixels,improvement_outside_mask_zero_pixels,improvement_outside_mask_positive_percentage,improvement_outside_mask_negative_percentage,improvement_outside_mask_zero_percentage,improvement_boundary_pixel_count,improvement_boundary_mean,improvement_boundary_std,improvement_boundary_min,improvement_boundary_max,improvement_boundary_positive_pixels,improvement_boundary_negative_pixels,improvement_boundary_zero_pixels,improvement_boundary_positive_percentage,improvement_boundary_negative_percentage,improvement_boundary_zero_percentage,improvement_content_pixel_count,improvement_content_mean,improvement_content_std,improvement_content_min,improvement_content_max,improvement_content_positive_pixels,improvement_content_negative_pixels,improvement_content_zero_pixels,improvement_content_positive_percentage,improvement_content_negative_percentage,improvement_content_zero_percentage,damaged_error_masked_mean,damaged_error_masked_std,restored_error_masked_mean,restored_error_masked_std,damaged_error_boundary_mean,damaged_error_boundary_std,restored_error_boundary_mean,restored_error_boundary_std,damaged_error_outside_mask_mean,damaged_error_outside_mask_std,restored_error_outside_mask_mean,restored_error_outside_mask_std,flag_net_masked_degradation,flag_boundary_degradation,flag_outside_mask_degradation,flag_high_negative_masked_percentage,spatial_flag_count,boundary_net_change_class,outside_mask_net_change_class,absolute_error_vmin,absolute_error_vmax,signed_improvement_vmin,signed_improvement_vmax,figure_size_bytes,figure_size_bytes_disk,figure_filesize_mb,figure_width,figure_height,figure_mode,figure_format,figure_sha256,generation_runtime_seconds,spatial_schema_version,implementation_name,status,issue,damaged_error_mean_masked,restored_error_mean_masked,improvement_mean_masked,negative_improvement_pixels_masked,positive_improvement_pixels_masked,zero_improvement_pixels_masked,negative_improvement_percentage_masked,positive_improvement_percentage_masked
opencv_telea__mask_robustness__mask_robustness__p039__loss_small__variant_01,opencv_telea__mask_robustness__mask_robustness__p039__loss_small__variant_01,mask_robustness__p039__loss_small__variant_01,mask_robustness__p039__loss_small__variant_01,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_01_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_01_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__loss_small__variant_01_restored_opencv_telea.png,opencv_telea_mask_robustness_mask_robustness_p039_loss_small_variant_01_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_loss_small_variant_01_difference_maps.png,768,768,589824,433152,19494,570330,15218,19494,0.033050537109375,3.3050537109375,0,102,768,666,28.0,122.0,670.0,548.0,5,both,127,47.28523306316474,-14.938630689784873,2.362415638290326,,4.507173538208008,25.55483627319336,216.0,0.4918065667152405,4.041431427001953,127.66666412353516,4.015367031097412,23.1403751373291,-86.0,209.6666717529297,19494,121.49171447753906,43.92425537109375,-86.0,209.6666717529297,19218,276,0,98.58417974761466,1.4158202523853494,0.0,570330,0.0,0.0,0.0,0.0,0,0,570330,0.0,0.0,100.0,15218,61.02216720581055,70.50431823730469,-72.33332824707031,209.6666717529297,7150,16,8052,46.983834932316995,0.10513865159679327,52.911026416086216,433152,5.467732906341553,26.85550308227539,-86.0,209.6666717529297,19218,276,413658,4.43677969858156,0.06371897163120568,95.49950132978722,136.37216186523438,42.14716720581055,14.880440711975098,16.735565185546875,65.30516815185547,74.78395080566406,4.282998085021973,9.224512100219727,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2194161,2194161,2.092514991760254,2383,2335,RGBA,PNG,38706073ba0643d0b6ad31d5274d6c7de842a4eb74179a1d47c2937485709f60,5.967407999967691,2.0.0,restoration_eval.error_maps,ok,,136.37216186523438,14.880440711975098,121.49171447753906,276,19218,0,1.4158202523853494,98.58417974761466
opencv_telea__mask_robustness__mask_robustness__p039__loss_small__variant_02,opencv_telea__mask_robustness__mask_robustness__p039__loss_small__variant_02,mask_robustness__p039__loss_small__variant_02,mask_robustness__p039__loss_small__variant_02,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_02_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_02_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__loss_small__variant_02_restored_opencv_telea.png,opencv_telea_mask_robustness_mask_robustness_p039_loss_small_variant_02_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_loss_small_variant_02_difference_maps.png,768,768,589824,433152,19485,570339,14061,19485,0.0330352783203125,3.30352783203125,0,102,768,666,26.0,165.0,768.0,649.0,5,both,127,44.784227183303386,-43.46300573090413,2.1987815683271066,,5.094472408294678,28.404277801513672,224.3333282470703,0.5846495628356934,4.994078636169434,124.0,4.509821891784668,25.476085662841797,0.0,216.33334350585938,19485,136.5153350830078,40.321475982666016,15.666671752929688,216.33334350585938,19485,0,0,100.0,0.0,0.0,570339,0.0,0.0,0.0,0.0,0,0,570339,0.0,0.0,100.0,14061,65.41187286376953,74.31845092773438,0.0,216.0,6634,0,7427,47.180143659768156,0.0,52.81985634023185,433152,6.14103364944458,29.559593200683594,0.0,216.33334350585938,19485,0,413667,4.498420877659575,0.0,95.50157912234043,154.2130584716797,37.768157958984375,17.69773292541504,21.262941360473633,69.74565887451172,78.41791534423828,4.3337836265563965,9.965810775756836,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2188024,2188024,2.0866622924804688,2383,2335,RGBA,PNG,ca563864da8e01b226af6c05eeb64100448d4ffbb76ac11f376c1f1ee41eb3c8,6.471686100005172,2.0.0,restoration_eval.error_maps,ok,,154.2130584716797,17.69773292541504,136.5153350830078,0,19485,0,0.0,100.0
opencv_telea__mask_robustness__mask_robustness__p039__loss_small__variant_03,opencv_telea__mask_robustness__mask_robustness__p039__loss_small__variant_03,mask_robustness__p039__loss_small__variant_03,mask_robustness__p039__loss_small__variant_03,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_03_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_03_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__loss_small__variant_03_restored_opencv_telea.png,opencv_telea_mask_robustness_mask_robustness_p039_loss_small_variant_03_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_loss_small_variant_03_difference_maps.png,768,768,589824,433152,19500,570324,6539,19500,0.033060709635416664,3.3060709635416665,0,102,768,666,0.0,94.0,194.0,306.0,5,both,127,25.787196581196586,-16.198102564102555,1.1387802380783434,,4.795904159545898,26.748815536499023,224.6666717529297,1.0737522840499878,7.569219589233398,123.33333587646484,3.722151517868042,21.522789001464844,-43.333335876464844,211.0,19500,112.58535766601562,41.893775939941406,-43.333335876464844,211.0,19086,412,2,97.87692307692308,2.112820512820513,0.010256410256410256,570324,0.0,0.0,0.0,0.0,0,0,570324,0.0,0.0,100.0,6539,64.6506118774414,70.61294555664062,0.0,211.0,3234,0,3305,49.45710353265025,0.0,50.54289646734975,433152,5.0684614181518555,24.97913360595703,-43.333335876464844,211.0,19086,412,413654,4.406305407801418,0.0951167257683215,95.49857786643025,145.0635528564453,35.97587966918945,32.478206634521484,26.70220375061035,70.75102996826172,75.9443130493164,6.100423336029053,12.384297370910645,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2159347,2159347,2.0593137741088867,2383,2335,RGBA,PNG,828c66e4b6a05160cf13e32a683f0232225f40ffd86a5e76fb98d82b9fffd16d,5.916921800002456,2.0.0,restoration_eval.error_maps,ok,,145.0635528564453,32.478206634521484,112.58535766601562,412,19086,2,2.112820512820513,97.87692307692308
opencv_telea__mask_robustness__mask_robustness__p039__loss_small__variant_04,opencv_telea__mask_robustness__mask_robustness__p039__loss_small__variant_04,mask_robustness__p039__loss_small__variant_04,mask_robustness__p039__loss_small__variant_04,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_04_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_04_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__loss_small__variant_04_restored_opencv_telea.png,opencv_telea_mask_robustness_mask_robustness_p039_loss_small_variant_04_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_loss_small_variant_04_difference_maps.png,768,768,589824,433152,19494,570330,6490,19494,0.033050537109375,3.3050537109375,0,102,768,666,109.0,94.0,323.0,289.0,5,both,127,30.73343934885948,-1.468571526281579,1.4153540430983291,,4.132585525512695,23.649089813232422,222.3333282470703,0.8505611419677734,6.2539873123168945,138.0,3.28202486038208,19.14447784423828,-24.333335876464844,209.66665649414062,19494,99.30322265625,39.42338562011719,-24.333335876464844,209.66665649414062,19384,108,2,99.43572381245511,0.554016620498615,0.010259567046270648,570330,0.0,0.0,0.0,0.0,0,0,570330,0.0,0.0,100.0,6490,56.5868034362793,63.534934997558594,0.0,209.66665649414062,3166,0,3324,48.782742681047765,0.0,51.217257318952235,433152,4.46914005279541,22.221010208129883,-24.333335876464844,209.66665649414062,19384,108,413660,4.475103427895981,0.024933510638297872,95.49996306146572,125.03838348388672,42.4744987487793,25.735164642333984,23.302412033081055,63.28864669799805,70.40249633789062,6.701848983764648,14.186531066894531,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2153185,2153185,2.0534372329711914,2383,2335,RGBA,PNG,a1c33dee817c2028780baf9f176562637d24bfd606d09371446681a6426290f2,6.758676299999934,2.0.0,restoration_eval.error_maps,ok,,125.03838348388672,25.735164642333984,99.30322265625,108,19384,2,0.554016620498615,99.43572381245511
opencv_telea__mask_robustness__mask_robustness__p039__loss_small__variant_05,opencv_telea__mask_robustness__mask_robustness__p039__loss_small__variant_05,mask_robustness__p039__loss_small__variant_05,mask_robustness__p039__loss_small__variant_05,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_05_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_05_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__loss_small__variant_05_restored_opencv_telea.png,opencv_telea_mask_robustness_mask_robustness_p039_loss_small_variant_05_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_loss_small_variant_05_difference_maps.png,768,768,589824,433152,19478,570346,15404,19478,0.03302341037326389,3.302341037326389,0,102,768,666,125.0,125.0,568.0,672.0,5,both,127,46.38010404901256,-19.658640517506925,2.343292286565326,,4.476553916931152,25.684545516967773,226.3333282470703,0.5065939426422119,4.090792655944824,119.66666412353516,3.9699602127075195,23.133272171020508,-66.33332824707031,218.6666717529297,19478,120.21653747558594,47.22658920288086,-66.33332824707031,218.6666717529297,19456,21,1,99.88705205873293,0.10781394393674915,0.005133997330321388,570346,0.0,0.0,0.0,0.0,0,0,570346,0.0,0.0,100.0,15404,58.42586898803711,70.96084594726562,-66.33332824707031,218.6666717529297,7123,11,8270,46.241236042586344,0.0714100233705531,53.6873539340431,433152,5.405903339385986,26.850505828857422,-66.33332824707031,218.6666717529297,19456,21,413675,4.491725768321513,0.004848182624113476,95.50342604905437,135.55699157714844,46.98664474487305,15.34045124053955,16.709012985229492,63.36947250366211,75.44974517822266,4.943607330322266,10.729153633117676,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2200578,2200578,2.098634719848633,2383,2335,RGBA,PNG,7d161b5218ae32c03765fb4af767732a1040a987b8890dae1f2eacbe672b72d5,6.4611450000084005,2.0.0,restoration_eval.error_maps,ok,,135.55699157714844,15.34045124053955,120.21653747558594,21,19456,1,0.10781394393674915,99.88705205873293
opencv_telea__mask_robustness__mask_robustness__p039__scratch_thin__variant_01,opencv_telea__mask_robustness__mask_robustness__p039__scratch_thin__variant_01,mask_robustness__p039__scratch_thin__variant_01,mask_robustness__p039__scratch_thin__variant_01,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_01_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_01_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__scratch_thin__variant_01_restored_opencv_telea.png,opencv_telea_mask_robustness_mask_robustness_p039_scratch_thin_variant_01_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_scratch_thin_variant_01_difference_maps.png,768,768,589824,433152,8662,581162,34134,8662,0.014685736762152778,1.468573676215278,0,102,768,666,10.0,147.0,725.0,674.0,5,both,127,63.42661433079351,6.404371584699447,3.5482006388217577,,2.0699563026428223,17.90302848815918,223.6666717529297,0.1451585590839386,1.8118356466293335,88.66666412353516,1.9247978925704956,16.86273765563965,-13.000003814697266,217.33334350585938,8662,131.06581115722656,49.36078643798828,-13.000003814697266,217.33334350585938,8656,6,0,99.93073193257908,0.06926806742091896,0.0,581162,0.0,0.0,0.0,0.0,0,0,581162,0.0,0.0,100.0,34134,33.259857177734375,62.21982192993164,-13.000003814697266,217.33334350585938,8656,6,25472,25.358879709380677,0.017577781683951483,74.62354250893537,433152,2.6210014820098877,19.631044387817383,-13.000003814697266,217.33334350585938,8656,6,424490,1.9983747044917257,0.001385195035460993,98.00024010047281,140.95013427734375,47.43381881713867,9.884322166442871,11.281315803527832,35.768150329589844,65.82648468017578,2.5082907676696777,7.127227306365967,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2241411,2241411,2.137576103210449,2383,2335,RGBA,PNG,3d576675030c681cce810700d0e133bee330f0375245917c07ef4af26f4d6cdd,6.321778699988499,2.0.0,restoration_eval.error_maps,ok,,140.95013427734375,9.884322166442871,131.06581115722656,6,8656,0,0.06926806742091896,99.93073193257908
opencv_telea__mask_robustness__mask_robustness__p039__scratch_thin__variant_02,opencv_telea__mask_robustness__mask_robustness__p039__scratch_thin__variant_02,mask_robustness__p039__scratch_thin__variant_02,mask_robustness__p039__scratch_thin__variant_02,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_02_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_02_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__scratch_thin__variant_02_restored_opencv_telea.png,opencv_telea_mask_robustness_mask_robustness_p039_scratch_thin_variant_02_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_scratch_thin_variant_02_difference_maps.png,768,768,589824,433152,8664,581160,15370,8664,0.014689127604166666,1.4689127604166665,0,102,768,666,92.0,94.0,427.0,441.0,5,both,127,40.08317943982763,56.02200677131424,1.8217190589075685,,1.5418829917907715,13.158415794372559,226.3333282470703,0.3804790675640106,4.120658874511719,125.66666412353516,1.1614041328430176,10.686393737792969,-55.0,216.0,8664,79.06555938720703,40.185333251953125,-55.0,216.0,8649,15,0,99.82686980609418,0.17313019390581716,0.0,581160,0.0,0.0,0.0,0.0,0,0,581160,0.0,0.0,100.0,15370,39.30303192138672,48.85654830932617,-55.0,216.0,7515,15,7840,48.893949251789195,0.09759271307742355,51.00845803513337,433152,1.5814862251281738,12.443502426147461,-55.0,216.0,8649,15,424488,1.9967586436170213,0.0034629875886524825,97.99977836879432,104.96764373779297,30.510169982910156,25.902084350585938,22.245946884155273,51.35449981689453,56.44704818725586,12.051465034484863,19.896347045898438,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2142262,2142262,2.043020248413086,2383,2335,RGBA,PNG,605d050ceeefe7b3f6093ab4f503a04432ede879b2321e9af276a590e22dbfcb,6.3021282000117935,2.0.0,restoration_eval.error_maps,ok,,104.96764373779297,25.902084350585938,79.06555938720703,15,8649,0,0.17313019390581716,99.82686980609418
opencv_telea__mask_robustness__mask_robustness__p039__scratch_thin__variant_03,opencv_telea__mask_robustness__mask_robustness__p039__scratch_thin__variant_03,mask_robustness__p039__scratch_thin__variant_03,mask_robustness__p039__scratch_thin__variant_03,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_03_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_03_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__scratch_thin__variant_03_restored_opencv_telea.png,opencv_telea_mask_robustness_mask_robustness_p039_scratch_thin_variant_03_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_scratch_thin_variant_03_difference_maps.png,768,768,589824,433152,8638,581186,33432,8638,0.014645046657986112,1.4645046657986112,0,102,768,666,0.0,94.0,768.0,628.0,5,both,127,72.69931311260322,-1.517326541637729,4.254703697648903,,2.010568380355835,17.235286712646484,228.0,0.13121993839740753,1.7774462699890137,77.66666412353516,1.8793482780456543,16.30380630493164,0.0,221.0,8638,128.3265380859375,43.862545013427734,2.6666641235351562,221.0,8638,0,0,100.0,0.0,0.0,581186,0.0,0.0,0.0,0.0,0,0,581186,0.0,0.0,100.0,33432,33.156394958496094,60.43668746948242,0.0,221.0,8638,0,24794,25.837520938023452,0.0,74.16247906197655,433152,2.559112310409546,18.979469299316406,0.0,221.0,8638,0,424514,1.9942191193853427,0.0,98.00578088061465,137.28656005859375,41.377227783203125,8.960021018981934,11.68844223022461,35.47144317626953,63.670143127441406,2.315047264099121,7.119169235229492,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2259622,2259622,2.1549434661865234,2383,2335,RGBA,PNG,4c03ab1f15d79c7ace0e327080d2bd4c484a513eda275e9b0eaa2c9965c66b74,6.047522500040941,2.0.0,restoration_eval.error_maps,ok,,137.28656005859375,8.960021018981934,128.3265380859375,0,8638,0,0.0,100.0
opencv_telea__mask_robustness__mask_robustness__p039__scratch_thin__variant_04,opencv_telea__mask_robustness__mask_robustness__p039__scratch_thin__variant_04,mask_robustness__p039__scratch_thin__variant_04,mask_robustness__p039__scratch_thin__variant_04,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_04_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_04_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__scratch_thin__variant_04_restored_opencv_telea.png,opencv_telea_mask_robustness_mask_robustness_p039_scratch_thin_variant_04_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_scratch_thin_variant_04_difference_maps.png,768,768,589824,433152,8658,581166,14532,8658,0.014678955078125,1.4678955078125,0,102,768,666,0.0,94.0,276.0,623.0,5,both,127,26.08015708015708,39.21182721182723,1.1427449604106634,,1.82920503616333,15.795174598693848,223.0,0.4769913852214813,5.07136869430542,134.0,1.3522135019302368,12.728944778442383,-7.333335876464844,207.3333282470703,8658,92.11919403076172,51.735931396484375,-7.333335876464844,207.3333282470703,8632,26,0,99.69969969969969,0.3003003003003003,0.0,581166,0.0,0.0,0.0,0.0,0,0,581166,0.0,0.0,100.0,14532,46.980567932128906,60.003143310546875,-7.333335876464844,207.3333282470703,7125,12,7395,49.02972749793559,0.08257638315441783,50.887696118909986,433152,1.8413119316101074,14.823319435119629,-7.333335876464844,207.3333282470703,8632,26,424494,1.9928339243498818,0.006002511820330969,98.00116356382979,124.6141128540039,41.177001953125,32.49491500854492,26.67705535888672,62.1006965637207,69.78529357910156,15.120124816894531,24.094173431396484,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2122299,2122299,2.023982048034668,2383,2335,RGBA,PNG,31c22fb31d2a39dff2fe442e95e76fa66470c720c42f90c4cda0262c0c36f60e,6.290339899947867,2.0.0,restoration_eval.error_maps,ok,,124.6141128540039,32.49491500854492,92.11919403076172,26,8632,0,0.3003003003003003,99.69969969969969
opencv_telea__mask_robustness__mask_robustness__p039__scratch_thin__variant_05,opencv_telea__mask_robustness__mask_robustness__p039__scratch_thin__variant_05,mask_robustness__p039__scratch_thin__variant_05,mask_robustness__p039__scratch_thin__variant_05,mask_robustness,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_05_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_05_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__scratch_thin__variant_05_restored_opencv_telea.png,opencv_telea_mask_robustness_mask_robustness_p039_scratch_thin_variant_05_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_scratch_thin_variant_05_difference_maps.png,768,768,589824,433152,8650,581174,41662,8650,0.014665391710069444,1.4665391710069444,0,102,768,666,0.0,94.0,666.0,593.0,5,both,127,73.91179190751444,9.748246628131028,4.383710437434278,,1.9974727630615234,17.133092880249023,225.0,0.12905485928058624,1.7588752508163452,85.33333587646484,1.8684179782867432,16.25599479675293,-19.666667938232422,218.6666717529297,8650,127.40319061279297,45.0065803527832,-19.666667938232422,218.6666717529297,8648,2,0,99.97687861271676,0.023121387283236993,0.0,581174,0.0,0.0,0.0,0.0,0,0,581174,0.0,0.0,100.0,41662,26.451866149902344,55.59596633911133,-19.666667938232422,218.6666717529297,8648,2,33012,20.75752484278239,0.004800537660217944,79.23767461955738,433152,2.5442287921905518,18.924072265625,-19.666667938232422,218.6666717529297,8648,2,424502,1.9965277777777777,0.00046173167848699765,98.00301049054374,136.2031707763672,41.67471694946289,8.799962043762207,11.603652954101562,28.27894401550293,58.41728210449219,1.82707679271698,6.3792924880981445,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2243692,2243692,2.139751434326172,2383,2335,RGBA,PNG,0e4c20081894e0d1ae133e4b2106edb227f2bf5ab5e4e8f100ae3aace9bab4c8,6.089437499991618,2.0.0,restoration_eval.error_maps,ok,,136.2031707763672,8.799962043762207,127.40319061279297,2,8648,0,0.023121387283236993,99.97687861271676
opencv_telea__mask_robustness__mask_robustness__p043__loss_large__variant_01,opencv_telea__mask_robustness__mask_robustness__p043__loss_large__variant_01,mask_robustness__p043__loss_large__variant_01,mask_robustness__p043__loss_large__variant_01,mask_robustness,p043,high_texture_brushwork,The Card Players,Paul Cézanne,,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_01_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_01_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__loss_large__variant_01_restored_opencv_telea.png,opencv_telea_mask_robustness_mask_robustness_p043_loss_large_variant_01_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_loss_large_variant_01_difference_maps.png,768,768,589824,469248,58688,531136,13268,58688,0.09950086805555555,9.950086805555555,0,78,768,689,112.0,127.0,522.0,416.0,5,both,127,24.11755952380952,-33.52612686295893,1.0649197081097057,,15.732584953308105,49.258697509765625,232.0,2.5436346530914307,10.837428092956543,126.0,13.188949584960938,42.00257873535156,-28.0,218.0,58688,132.5511016845703,43.693172454833984,-28.0,218.0,58511,174,3,99.69840512540894,0.29648309705561615,0.005111777535441658,531136,0.0,0.0,0.0,0.0,0,0,531136,0.0,0.0,100.0,13268,72.1885757446289,77.90966033935547,0.0,218.0,6588,0,6680,49.65330117576123,0.0,50.346698824238764,469248,16.577926635742188,46.490447998046875,-28.0,218.0,58511,174,410563,12.469099495362792,0.037080605564648116,87.49381989907256,158.11505126953125,43.27927017211914,25.563941955566406,24.32903480529785,77.61396026611328,82.59866333007812,5.425384521484375,10.653857231140137,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2447677,2447677,2.334286689758301,2383,2335,RGBA,PNG,10f8fd8b41f0a5c3e7ad15232c42cf7280bba73c05d913434534eb067e40c054,6.191442199982703,2.0.0,restoration_eval.error_maps,ok,,158.11505126953125,25.563941955566406,132.5511016845703,174,58511,3,0.29648309705561615,99.69840512540894
