map_id,map_index,candidate_id,status,issue,map_asset_count,map_asset_types,error_map_version,boundary_width_pixels,boundary_mode,mask_threshold,error_vmin,error_vmax,improvement_vmin,improvement_vmax,damaged_error_map_filename,restored_error_map_filename,signed_improvement_map_filename,masked_signed_improvement_map_filename,boundary_signed_improvement_map_filename,mask_overlay_filename,boundary_overlay_filename,damaged_error_map_path,restored_error_map_path,signed_improvement_map_path,masked_signed_improvement_map_path,boundary_signed_improvement_map_path,mask_overlay_path,boundary_overlay_path,damaged_error_filename_length,restored_error_filename_length,signed_improvement_filename_length,masked_signed_improvement_filename_length,boundary_signed_improvement_filename_length,mask_overlay_filename_length,boundary_overlay_filename_length,damaged_error_file_size_bytes,restored_error_file_size_bytes,signed_improvement_file_size_bytes,masked_signed_improvement_file_size_bytes,boundary_signed_improvement_file_size_bytes,mask_overlay_file_size_bytes,boundary_overlay_file_size_bytes
dm_000391,391,sd__can__p044__loss_small__p02_artist__s2026__3d320cb2f6,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000391_der.png,dm_000391_rer.png,dm_000391_sig.png,dm_000391_msi.png,dm_000391_bsi.png,dm_000391_msk.png,dm_000391_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000391_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000391_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000391_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000391_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000391_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000391_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000391_bnd.png,17,17,17,17,17,17,17,47928,49157,44023,42464,21644,734298,736055
dm_000392,392,sd__can__p044__loss_small__p03_artist_style_p__s2026__3221008fe0,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000392_der.png,dm_000392_rer.png,dm_000392_sig.png,dm_000392_msi.png,dm_000392_bsi.png,dm_000392_msk.png,dm_000392_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000392_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000392_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000392_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000392_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000392_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000392_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000392_bnd.png,17,17,17,17,17,17,17,47928,49597,44128,42605,21594,734298,736055
dm_000393,393,sd__can__p044__loss_small__p04_full_context__s2026__c8ada2ae08,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000393_der.png,dm_000393_rer.png,dm_000393_sig.png,dm_000393_msi.png,dm_000393_bsi.png,dm_000393_msk.png,dm_000393_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000393_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000393_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000393_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000393_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000393_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000393_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000393_bnd.png,17,17,17,17,17,17,17,47928,49891,44770,43218,21606,734298,736055
dm_000394,394,sd__can__p044__mixed_damage__p00_generic__s2026__3be068c3fd,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000394_der.png,dm_000394_rer.png,dm_000394_sig.png,dm_000394_msi.png,dm_000394_bsi.png,dm_000394_msk.png,dm_000394_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000394_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000394_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000394_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000394_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000394_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000394_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000394_bnd.png,17,17,17,17,17,17,17,95756,102262,93023,92641,49937,712982,714691
dm_000395,395,sd__can__p044__mixed_damage__p01_style_period__s2026__cf4f40bb19,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000395_der.png,dm_000395_rer.png,dm_000395_sig.png,dm_000395_msi.png,dm_000395_bsi.png,dm_000395_msk.png,dm_000395_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000395_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000395_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000395_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000395_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000395_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000395_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000395_bnd.png,17,17,17,17,17,17,17,95756,103133,94195,93924,49985,712982,714691
dm_000396,396,sd__can__p044__mixed_damage__p02_artist__s2026__ddcd6fa14c,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000396_der.png,dm_000396_rer.png,dm_000396_sig.png,dm_000396_msi.png,dm_000396_bsi.png,dm_000396_msk.png,dm_000396_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000396_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000396_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000396_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000396_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000396_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000396_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000396_bnd.png,17,17,17,17,17,17,17,95756,101631,92800,92477,49481,712982,714691
dm_000397,397,sd__can__p044__mixed_damage__p03_artist_style_p__s2026__fe015ba9f6,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000397_der.png,dm_000397_rer.png,dm_000397_sig.png,dm_000397_msi.png,dm_000397_bsi.png,dm_000397_msk.png,dm_000397_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000397_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000397_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000397_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000397_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000397_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000397_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000397_bnd.png,17,17,17,17,17,17,17,95756,101936,92873,92634,49501,712982,714691
dm_000398,398,sd__can__p044__mixed_damage__p04_full_context__s2026__4f2d18ce87,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000398_der.png,dm_000398_rer.png,dm_000398_sig.png,dm_000398_msi.png,dm_000398_bsi.png,dm_000398_msk.png,dm_000398_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000398_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000398_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000398_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000398_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000398_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000398_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000398_bnd.png,17,17,17,17,17,17,17,95756,100922,92450,92139,49721,712982,714691
dm_000399,399,sd__can__p044__scratch_thin__p00_generic__s2026__222a4cb8c8,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000399_der.png,dm_000399_rer.png,dm_000399_sig.png,dm_000399_msi.png,dm_000399_bsi.png,dm_000399_msk.png,dm_000399_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000399_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000399_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000399_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000399_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000399_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000399_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000399_bnd.png,17,17,17,17,17,17,17,26907,29832,29456,28786,32634,763801,764893
dm_000400,400,sd__can__p044__scratch_thin__p01_style_period__s2026__28c3afb44a,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000400_der.png,dm_000400_rer.png,dm_000400_sig.png,dm_000400_msi.png,dm_000400_bsi.png,dm_000400_msk.png,dm_000400_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000400_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000400_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000400_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000400_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000400_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000400_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000400_bnd.png,17,17,17,17,17,17,17,26907,30189,29953,29202,33024,763801,764893
dm_000401,401,sd__can__p044__scratch_thin__p02_artist__s2026__ae95f22c50,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000401_der.png,dm_000401_rer.png,dm_000401_sig.png,dm_000401_msi.png,dm_000401_bsi.png,dm_000401_msk.png,dm_000401_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000401_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000401_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000401_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000401_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000401_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000401_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000401_bnd.png,17,17,17,17,17,17,17,26907,30155,29892,29196,32962,763801,764893
dm_000402,402,sd__can__p044__scratch_thin__p03_artist_style_p__s2026__61d51c1297,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000402_der.png,dm_000402_rer.png,dm_000402_sig.png,dm_000402_msi.png,dm_000402_bsi.png,dm_000402_msk.png,dm_000402_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000402_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000402_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000402_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000402_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000402_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000402_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000402_bnd.png,17,17,17,17,17,17,17,26907,30313,30155,29518,33157,763801,764893
dm_000403,403,sd__can__p044__scratch_thin__p04_full_context__s2026__64eb8bd7cd,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000403_der.png,dm_000403_rer.png,dm_000403_sig.png,dm_000403_msi.png,dm_000403_bsi.png,dm_000403_msk.png,dm_000403_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000403_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000403_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000403_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000403_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000403_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000403_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000403_bnd.png,17,17,17,17,17,17,17,26907,30455,30039,29411,33139,763801,764893
dm_000404,404,sd__can__p044__zero__p00_generic__s2026__001a14b802,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000404_der.png,dm_000404_rer.png,dm_000404_sig.png,dm_000404_msi.png,dm_000404_bsi.png,dm_000404_msk.png,dm_000404_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000404_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000404_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000404_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000404_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000404_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000404_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000404_bnd.png,17,17,17,17,17,17,17,4023,4023,4025,2367,2367,759092,759092
dm_000405,405,sd__can__p044__zero__p01_style_period__s2026__de3e3026ac,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000405_der.png,dm_000405_rer.png,dm_000405_sig.png,dm_000405_msi.png,dm_000405_bsi.png,dm_000405_msk.png,dm_000405_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000405_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000405_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000405_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000405_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000405_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000405_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000405_bnd.png,17,17,17,17,17,17,17,4023,4023,4025,2367,2367,759092,759092
dm_000406,406,sd__can__p044__zero__p02_artist__s2026__fc99e6269b,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000406_der.png,dm_000406_rer.png,dm_000406_sig.png,dm_000406_msi.png,dm_000406_bsi.png,dm_000406_msk.png,dm_000406_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000406_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000406_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000406_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000406_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000406_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000406_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000406_bnd.png,17,17,17,17,17,17,17,4023,4023,4025,2367,2367,759092,759092
dm_000407,407,sd__can__p044__zero__p03_artist_style_p__s2026__883ee89681,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000407_der.png,dm_000407_rer.png,dm_000407_sig.png,dm_000407_msi.png,dm_000407_bsi.png,dm_000407_msk.png,dm_000407_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000407_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000407_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000407_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000407_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000407_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000407_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000407_bnd.png,17,17,17,17,17,17,17,4023,4023,4025,2367,2367,759092,759092
dm_000408,408,sd__can__p044__zero__p04_full_context__s2026__4325a0fe99,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000408_der.png,dm_000408_rer.png,dm_000408_sig.png,dm_000408_msi.png,dm_000408_bsi.png,dm_000408_msk.png,dm_000408_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000408_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000408_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000408_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000408_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000408_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000408_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000408_bnd.png,17,17,17,17,17,17,17,4023,4023,4025,2367,2367,759092,759092
dm_000409,409,sd__can__p045__loss_large__p00_generic__s2026__f0d8cab85a,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000409_der.png,dm_000409_rer.png,dm_000409_sig.png,dm_000409_msi.png,dm_000409_bsi.png,dm_000409_msk.png,dm_000409_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000409_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000409_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000409_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000409_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000409_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000409_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000409_bnd.png,17,17,17,17,17,17,17,114217,124594,102976,101604,17052,786965,788034
dm_000410,410,sd__can__p045__loss_small__p00_generic__s2026__9a96b1adef,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000410_der.png,dm_000410_rer.png,dm_000410_sig.png,dm_000410_msi.png,dm_000410_bsi.png,dm_000410_msk.png,dm_000410_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000410_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000410_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000410_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000410_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000410_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000410_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000410_bnd.png,17,17,17,17,17,17,17,52670,54007,50292,49135,23702,847106,848384
dm_000411,411,sd__can__p045__mixed_damage__p00_generic__s2026__9755c46f44,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000411_der.png,dm_000411_rer.png,dm_000411_sig.png,dm_000411_msi.png,dm_000411_bsi.png,dm_000411_msk.png,dm_000411_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000411_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000411_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000411_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000411_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000411_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000411_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000411_bnd.png,17,17,17,17,17,17,17,98777,102425,96658,96786,52652,827713,827642
dm_000412,412,sd__can__p045__scratch_thin__p00_generic__s2026__be86916ebc,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000412_der.png,dm_000412_rer.png,dm_000412_sig.png,dm_000412_msi.png,dm_000412_bsi.png,dm_000412_msk.png,dm_000412_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000412_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000412_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000412_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000412_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000412_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000412_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000412_bnd.png,17,17,17,17,17,17,17,44754,49745,48142,48157,54404,882078,878254
dm_000413,413,sd__can__p045__zero__p00_generic__s2026__45da12154b,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000413_der.png,dm_000413_rer.png,dm_000413_sig.png,dm_000413_msi.png,dm_000413_bsi.png,dm_000413_msk.png,dm_000413_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000413_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000413_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000413_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000413_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000413_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000413_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000413_bnd.png,17,17,17,17,17,17,17,4023,4023,4025,2367,2367,876553,876553
dm_000414,414,sd__can__p046__loss_large__p00_generic__s2026__a30e49b443,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000414_der.png,dm_000414_rer.png,dm_000414_sig.png,dm_000414_msi.png,dm_000414_bsi.png,dm_000414_msk.png,dm_000414_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000414_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000414_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000414_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000414_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000414_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000414_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000414_bnd.png,17,17,17,17,17,17,17,83839,94823,80546,78380,15069,632397,633176
